leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3265013_CHEMBL3259820,     -0.53,      0.14,      0.13,      0.01,     -0.41,      0.12,      0.12,     -0.07,     -0.11,      0.12,      0.12,     -0.01,     -1.34,      0.10,      0.09,     -0.13,     -1.41,      0.18,      0.16,     -0.03,     -1.22,      0.12,      0.12,     -0.02,     -0.81,      0.17,      0.16,     -1.01,      0.21,      0.19,     -1.10,      0.17,      0.17,     -0.97,      0.12,
edge_CHEMBL3265036_CHEMBL3265016,    -25.75,      0.20,      0.25,      0.12,    -25.97,      0.22,      0.27,      0.26,    -24.70,      0.33,      0.38,      0.09,    -24.44,      0.62,      0.60,      0.11,    -25.32,      0.34,      0.39,      0.02,    -25.24,      0.30,      1.00,      0.89,      1.31,      0.65,      0.65,      0.65,      0.41,      0.48,     -0.54,      0.44,      1.07,      0.48,      0.59,
edge_CHEMBL3265036_CHEMBL3265029,     -2.77,      0.17,      0.16,     -0.00,     -2.45,      0.13,      0.15,      0.08,     -2.39,      0.13,      0.14,      0.06,     -1.60,      0.16,      0.19,      0.03,     -1.39,      0.16,      0.18,      0.19,     -2.00,      0.21,      0.20,      0.01,      1.17,      0.23,      0.25,      1.06,      0.21,      0.23,      0.39,      0.24,      0.25,      0.88,      0.26,
edge_CHEMBL3265034_CHEMBL3265026,      8.06,      0.31,      0.47,      0.37,      8.21,      0.17,      0.16,     -0.06,      8.29,      0.18,      0.16,     -0.08,      8.33,      0.45,      0.35,     -0.20,      9.31,      0.17,      0.61,      0.83,      7.38,      0.35,      0.54,      0.35,      0.27,      0.55,      0.59,      1.11,      0.24,      0.63,     -0.91,      0.40,      0.56,      0.16,      0.62,
edge_CHEMBL3265034_CHEMBL3265027,     -0.89,      0.12,      0.13,     -0.02,     -0.53,      0.10,      0.10,      0.05,     -0.39,      0.13,      0.11,      0.04,      0.69,      0.19,      0.18,      0.06,      0.80,      0.12,      0.14,      0.14,      0.54,      0.15,      0.14,      0.08,      1.59,      0.22,      0.22,      1.33,      0.15,      0.17,      0.93,      0.19,      0.18,      1.28,      0.20,
edge_CHEMBL3265034_CHEMBL3265037,     33.41,      0.09,      0.09,      0.01,     33.83,      0.08,      0.09,      0.04,     34.20,      0.11,      0.11,     -0.10,     32.78,      0.17,      0.17,      0.05,     31.47,      0.19,      0.27,      0.33,     33.61,      0.14,      0.21,      0.37,     -0.63,      0.19,      0.19,     -2.36,      0.21,      0.28,     -0.60,      0.18,      0.24,     -1.20,      0.59,
edge_CHEMBL3265034_CHEMBL3265033,   -146.93,      0.09,      0.07,     -0.31,   -147.08,      0.07,      0.07,     -0.25,   -146.97,      0.08,      0.06,     -0.28,   -147.58,      0.13,      0.09,     -0.27,   -148.05,      0.11,      0.10,     -0.23,   -147.82,      0.09,      0.09,     -0.10,     -0.65,      0.16,      0.11,     -0.98,      0.13,      0.12,     -0.85,      0.12,      0.11,     -0.82,      0.11,
edge_CHEMBL3265014_CHEMBL3265028,     29.04,      0.21,      0.21,     -0.14,     29.56,      0.14,      0.16,      0.04,     28.73,      0.20,      0.23,      0.23,     26.35,      0.39,      1.91,      0.96,     26.69,      0.42,      2.90,      0.97,     25.88,      0.30,      1.49,      0.94,     -2.68,      0.44,      1.92,     -2.87,      0.44,      2.91,     -2.86,      0.36,      1.51,     -2.80,      0.22,
edge_CHEMBL3265014_CHEMBL3265022,     40.52,      0.13,      0.15,      0.15,     41.00,      0.13,      0.13,     -0.06,     41.26,      0.11,      0.11,     -0.08,     40.53,      0.23,      0.22,     -0.08,     40.35,      0.18,      0.17,      0.07,     38.29,      0.29,      0.61,      0.66,      0.00,      0.27,      0.27,     -0.65,      0.22,      0.21,     -2.97,      0.31,      0.62,     -1.21,      0.90,
edge_CHEMBL3265014_CHEMBL3265025,     25.61,      0.25,      0.22,     -0.18,     25.57,      0.21,      0.21,      0.05,     25.05,      0.11,      0.23,      0.58,     24.05,      0.28,      0.27,     -0.02,     24.88,      0.35,      0.50,      0.28,     24.64,      0.27,      0.22,     -0.14,     -1.56,      0.37,      0.34,     -0.69,      0.41,      0.54,     -0.41,      0.29,      0.32,     -0.88,      0.38,
edge_CHEMBL3265014_CHEMBL3265006,      9.15,      0.11,      0.13,      0.08,      9.07,      0.15,      0.13,     -0.06,      9.11,      0.16,      0.14,      0.00,      8.16,      0.14,      0.21,      0.32,      6.87,      0.40,      0.39,      0.00,      7.55,      0.22,      0.28,      0.12,     -0.99,      0.18,      0.25,     -2.20,      0.43,      0.41,     -1.56,      0.27,      0.31,     -1.58,      0.37,
edge_CHEMBL3265009_CHEMBL3265008,    -15.84,      0.09,      0.08,     -0.01,    -15.91,      0.07,      0.07,      0.01,    -15.81,      0.07,      0.06,     -0.07,    -15.69,      0.10,      0.09,     -0.01,    -15.63,      0.09,      0.11,      0.20,    -15.94,      0.10,      0.09,     -0.01,      0.15,      0.14,      0.12,      0.28,      0.11,      0.13,     -0.14,      0.12,      0.11,      0.10,      0.14,
edge_CHEMBL3265009_CHEMBL3265020,     29.17,      0.10,      0.13,      0.15,     29.50,      0.11,      0.12,     -0.07,     29.51,      0.13,      0.11,     -0.02,     30.38,      0.37,      0.34,     -0.18,     30.04,      0.14,      0.16,      0.08,     29.79,      0.18,      0.24,      0.33,      1.21,      0.38,      0.36,      0.54,      0.18,      0.20,      0.28,      0.22,      0.27,      0.68,      0.29,
edge_CHEMBL3265009_CHEMBL3265005,      1.70,      0.10,      0.12,      0.04,      1.44,      0.09,      0.11,     -0.02,      1.57,      0.11,      0.11,      0.07,      1.97,      0.20,      0.21,     -0.02,      1.41,      0.20,      0.16,     -0.06,      2.16,      0.15,      0.14,     -0.16,      0.27,      0.22,      0.24,     -0.03,      0.22,      0.19,      0.59,      0.18,      0.17,      0.28,      0.20,
edge_CHEMBL3265009_CHEMBL3265006,     10.71,      0.08,      0.08,      0.07,     10.77,      0.07,      0.08,      0.02,     10.68,      0.08,      0.07,      0.00,     11.23,      0.15,      0.14,     -0.13,     11.22,      0.21,      0.30,      0.41,     11.56,      0.14,      0.12,     -0.10,      0.53,      0.17,      0.16,      0.44,      0.22,      0.31,      0.88,      0.16,      0.14,      0.62,      0.16,
edge_CHEMBL3265009_CHEMBL3265003,     21.37,      0.17,      0.20,      0.11,     21.55,      0.24,      0.21,     -0.08,     21.03,      0.18,      0.22,      0.14,     17.66,      0.40,      1.08,      0.85,     18.66,      0.27,      1.74,      0.97,     16.04,      0.49,      0.49,      0.06,     -3.71,      0.44,      1.10,     -2.89,      0.36,      1.75,     -4.99,      0.53,      0.53,     -3.86,      0.63,
edge_CHEMBL3265017_CHEMBL3265026,     10.73,      0.15,      0.15,     -0.03,     10.30,      0.13,      0.14,     -0.06,     10.65,      0.13,      0.14,      0.15,     10.85,      0.14,      0.14,     -0.07,      9.95,      0.14,      0.19,      0.37,     11.08,      0.20,      0.18,     -0.17,      0.12,      0.21,      0.20,     -0.35,      0.19,      0.24,      0.43,      0.24,      0.23,      0.07,      0.24,
edge_CHEMBL3265017_CHEMBL3265024,    -17.50,      0.18,      0.16,     -0.18,    -17.26,      0.16,      0.14,     -0.02,    -17.04,      0.14,      0.14,     -0.06,    -17.62,      0.14,      0.13,     -0.13,    -16.80,      0.23,      0.25,      0.11,    -17.39,      0.13,      0.12,     -0.05,     -0.11,      0.23,      0.20,      0.45,      0.28,      0.29,     -0.35,      0.19,      0.19,     -0.00,      0.26,
edge_CHEMBL3265017_CHEMBL3265016,    -21.02,      0.05,      0.06,      0.07,    -21.14,      0.06,      0.06,     -0.05,    -21.02,      0.06,      0.06,     -0.05,    -20.39,      0.07,      0.07,      0.09,    -20.26,      0.06,      0.08,      0.14,    -20.09,      0.08,      0.09,      0.11,      0.62,      0.09,      0.09,      0.88,      0.09,      0.10,      0.93,      0.10,      0.11,      0.81,      0.10,
edge_CHEMBL3265017_CHEMBL3265027,      1.56,      0.17,      0.15,     -0.16,      2.01,      0.17,      0.16,     -0.04,      0.89,      0.13,      0.23,      0.49,      2.61,      0.11,      0.21,      0.53,      2.83,      0.14,      0.18,      0.16,      3.79,      0.12,      0.12,      0.02,      1.05,      0.20,      0.26,      0.83,      0.22,      0.25,      2.89,      0.18,      0.27,      1.59,      0.66,
edge_CHEMBL3265017_CHEMBL3265020,    -27.38,      0.12,      0.14,      0.06,    -27.22,      0.11,      0.13,      0.14,    -27.47,      0.14,      0.14,     -0.04,    -27.43,      0.09,      0.07,     -0.37,    -26.69,      0.07,      0.08,      0.12,    -26.68,      0.12,      0.10,     -0.15,     -0.05,      0.15,      0.16,      0.53,      0.13,      0.15,      0.79,      0.18,      0.17,      0.42,      0.26,
edge_CHEMBL3265017_CHEMBL3265032,     19.96,      0.21,      0.62,      0.79,     22.39,      0.15,      0.17,      0.10,     22.08,      0.14,      0.16,      0.19,     21.10,      0.23,      0.49,      0.64,     22.58,      0.23,      0.29,      0.18,     22.93,      0.19,      0.21,     -0.03,      1.14,      0.31,      0.79,      0.20,      0.28,      0.33,      0.85,      0.24,      0.26,      0.73,      0.30,
edge_CHEMBL3265017_CHEMBL3265002,    -31.47,      0.33,      0.34,      0.06,    -31.73,      0.32,      0.33,      0.05,    -31.82,      0.36,      0.30,     -0.08,    -34.54,      0.36,     24.26,      1.00,    -34.66,      0.72,     93.10,      1.00,    -37.40,      0.27,      3.67,      0.99,     -3.08,      0.49,     24.26,     -2.93,      0.79,     93.11,     -5.58,      0.45,      3.69,     -3.86,      0.91,
edge_CHEMBL3265017_CHEMBL3265029,      2.36,      0.11,      0.12,     -0.09,      2.81,      0.11,      0.09,     -0.03,      2.60,      0.10,      0.10,     -0.04,      3.88,      0.15,      0.12,     -0.15,      3.55,      0.14,      0.13,     -0.05,      3.77,      0.12,      0.14,      0.11,      1.52,      0.19,      0.17,      0.73,      0.17,      0.16,      1.17,      0.16,      0.17,      1.14,      0.24,
edge_CHEMBL3265000_CHEMBL3264995,    147.27,      0.38,      0.29,     -0.26,    146.89,      0.32,      0.31,     -0.07,    146.25,      0.24,      0.27,      0.15,    146.68,      0.30,      0.38,      0.25,    146.41,      0.33,      0.53,      0.44,    145.82,      0.27,      0.28,      0.01,     -0.59,      0.49,      0.48,     -0.48,      0.46,      0.61,     -0.43,      0.36,      0.39,     -0.50,      0.23,
edge_CHEMBL3265000_CHEMBL3264997,    157.17,      0.20,      0.23,      0.01,    157.33,      0.20,      0.20,     -0.02,    157.18,      0.20,      0.24,      0.17,    159.66,      0.53,      0.91,      0.73,    158.61,      0.32,      0.36,     -0.02,    159.30,      0.66,      0.67,     -0.24,      2.48,      0.57,      0.94,      1.28,      0.38,      0.42,      2.12,      0.69,      0.71,      1.96,      0.45,
edge_CHEMBL3265000_CHEMBL3264994,    154.94,      0.42,      0.48,      0.15,    157.41,      0.47,      0.55,      0.16,    156.10,      0.38,      0.40,      0.13,    159.59,      1.21,      0.77,      0.01,    155.95,      0.62,     18.04,      1.00,    157.66,      0.85,      3.57,      0.97,      4.65,      1.28,      0.91,     -1.47,      0.77,     18.05,      1.56,      0.93,      3.60,      1.58,      1.83,
edge_CHEMBL3265023_CHEMBL3265028,     -2.87,      0.12,      0.11,     -0.09,     -3.77,      0.13,      0.18,      0.40,     -3.43,      0.15,      0.15,      0.08,     -0.86,      0.19,      0.19,      0.11,     -1.90,      0.12,      0.12,     -0.03,     -1.95,      0.11,      0.12,      0.06,      2.01,      0.22,      0.22,      1.88,      0.18,      0.22,      1.47,      0.18,      0.19,      1.79,      0.18,
edge_CHEMBL3265023_CHEMBL3265022,      8.84,      0.10,      0.12,      0.18,      8.79,      0.10,      0.12,      0.26,      8.99,      0.13,      0.13,     -0.06,      8.58,      0.12,      0.21,      0.43,     10.32,      0.07,      0.07,     -0.08,     10.60,      0.09,      0.08,      0.03,     -0.26,      0.16,      0.24,      1.53,      0.12,      0.14,      1.61,      0.16,      0.15,      0.96,      0.61,
edge_CHEMBL3265023_CHEMBL3265020,    -10.93,      0.15,      0.14,      0.04,    -10.65,      0.14,      0.13,     -0.02,    -10.76,      0.11,      0.12,      0.07,     -9.63,      0.09,      0.09,     -0.13,    -10.02,      0.09,      0.08,     -0.12,    -10.62,      0.10,      0.17,      0.47,      1.30,      0.18,      0.17,      0.63,      0.16,      0.16,      0.14,      0.15,      0.21,      0.69,      0.34,
edge_CHEMBL3265004_CHEMBL3264999,    -50.21,      0.23,      0.19,     -0.13,    -50.73,      0.15,      0.16,      0.19,    -50.53,      0.16,      0.17,      0.20,    -48.98,      0.20,      0.18,     -0.16,    -49.16,      0.16,      0.15,     -0.17,    -49.17,      0.14,      0.16,      0.15,      1.23,      0.31,      0.26,      1.57,      0.22,      0.22,      1.36,      0.21,      0.23,      1.39,      0.15,
edge_CHEMBL3265004_CHEMBL3265002,    -22.69,      0.09,      0.08,     -0.07,    -22.72,      0.09,      0.08,     -0.04,    -22.83,      0.08,      0.08,     -0.04,    -22.24,      0.11,      0.16,      0.25,    -22.99,      0.11,      0.10,     -0.02,    -22.32,      0.11,      0.11,     -0.05,      0.45,      0.14,      0.18,     -0.27,      0.14,      0.13,      0.51,      0.14,      0.14,      0.23,      0.26,
edge_CHEMBL3265004_CHEMBL3265003,    -11.68,      0.08,      0.08,      0.07,    -12.10,      0.09,      0.08,     -0.02,    -11.85,      0.08,      0.08,     -0.01,    -11.30,      0.10,      0.10,      0.03,    -11.25,      0.09,      0.09,     -0.04,    -11.62,      0.09,      0.12,      0.14,      0.39,      0.13,      0.13,      0.85,      0.13,      0.12,      0.23,      0.12,      0.14,      0.49,      0.19,
edge_CHEMBL3265029_CHEMBL3265016,    -23.62,      0.09,      0.11,      0.03,    -23.86,      0.09,      0.09,     -0.04,    -23.15,      0.14,      0.14,      0.01,    -23.94,      0.11,      0.11,      0.00,    -23.43,      0.13,      0.14,      0.00,    -23.99,      0.13,      0.13,     -0.07,     -0.32,      0.15,      0.15,      0.43,      0.16,      0.16,     -0.84,      0.19,      0.19,     -0.24,      0.37,
edge_CHEMBL3265029_CHEMBL3265027,     -0.91,      0.05,      0.06,      0.01,     -0.90,      0.06,      0.06,      0.03,     -0.88,      0.06,      0.06,     -0.02,     -0.35,      0.08,      0.08,     -0.04,     -0.33,      0.08,      0.08,      0.08,     -0.40,      0.06,      0.07,      0.01,      0.56,      0.10,      0.10,      0.57,      0.10,      0.10,      0.48,      0.08,      0.09,      0.53,      0.05,
edge_CHEMBL3265025_CHEMBL3265008,    -41.33,      0.15,      0.15,     -0.07,    -41.67,      0.11,      0.11,      0.06,    -41.82,      0.12,      0.11,     -0.14,    -40.83,      0.18,      0.13,     -0.27,    -40.98,      0.19,      0.17,     -0.14,    -41.30,      0.17,      0.17,      0.02,      0.50,      0.23,      0.20,      0.69,      0.22,      0.21,      0.51,      0.21,      0.21,      0.57,      0.12,
edge_CHEMBL3265025_CHEMBL3265020,      4.10,      0.18,      0.16,     -0.15,      4.14,      0.16,      0.16,      0.02,      4.05,      0.15,      0.13,     -0.07,      4.44,      0.12,      0.11,     -0.15,      4.58,      0.14,      0.15,      0.06,      4.73,      0.11,      0.14,      0.19,      0.35,      0.22,      0.19,      0.44,      0.21,      0.22,      0.68,      0.19,      0.20,      0.49,      0.14,
edge_CHEMBL3265012_CHEMBL3265010,    -19.74,      0.16,      0.14,     -0.18,    -20.04,      0.13,      0.14,     -0.01,    -19.15,      0.12,      0.17,      0.23,    -17.83,      0.24,      1.39,      0.95,    -17.71,      0.21,      0.27,      0.18,    -18.10,      0.26,      0.36,      0.39,      1.91,      0.29,      1.40,      2.34,      0.25,      0.31,      1.05,      0.28,      0.40,      1.77,      0.39,
edge_CHEMBL3265012_CHEMBL3259820,     11.96,      0.11,      0.11,     -0.10,     11.78,      0.13,      0.13,      0.01,     12.05,      0.13,      0.13,      0.03,     12.19,      0.11,      0.10,     -0.03,     12.40,      0.11,      0.10,     -0.02,     12.21,      0.12,      0.13,      0.04,      0.23,      0.16,      0.15,      0.62,      0.17,      0.16,      0.15,      0.17,      0.19,      0.33,      0.16,
edge_CHEMBL3265012_CHEMBL3265002,     17.66,      0.30,      0.26,     -0.15,     17.05,      0.27,      0.26,     -0.10,     17.40,      0.27,      0.27,      0.10,     15.83,      1.00,      4.61,      0.98,     12.98,      0.58,     48.64,      1.00,     16.54,      0.28,      7.71,      1.00,     -1.83,      1.05,      4.62,     -4.07,      0.64,     48.64,     -0.86,      0.39,      7.72,     -2.25,      1.02,
