leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_5e_5i,      8.30,      0.08,      0.08,      0.00,      8.13,      0.09,      0.09,     -0.02,      8.27,      0.06,      0.08,      0.09,      6.73,      0.15,      0.15,     -0.01,      8.00,      0.14,      0.20,      0.36,      9.09,      0.19,      0.27,      0.29,     -1.57,      0.17,      0.17,     -0.13,      0.17,      0.22,      0.82,      0.20,      0.28,     -0.29,      0.70,
edge_5e_5h,     31.13,      0.10,      0.09,     -0.07,     31.23,      0.09,      0.09,     -0.07,     31.12,      0.10,      0.09,     -0.09,     32.23,      0.24,      0.25,      0.16,     32.81,      0.16,      0.60,      0.84,     31.63,      0.30,      0.26,     -0.14,      1.10,      0.26,      0.27,      1.58,      0.18,      0.61,      0.51,      0.32,      0.28,      1.06,      0.33,
edge_5e_5k,     21.39,      0.07,      0.07,      0.01,     21.21,      0.09,      0.08,     -0.06,     21.34,      0.09,      0.08,      0.02,     21.23,      0.16,      0.12,     -0.09,     21.75,      0.14,      0.14,     -0.02,     21.84,      0.13,      0.13,     -0.04,     -0.16,      0.17,      0.14,      0.54,      0.17,      0.16,      0.50,      0.16,      0.15,      0.29,      0.24,
edge_5e_5p,     30.33,      0.13,      0.12,     -0.07,     30.14,      0.12,      0.12,     -0.02,     30.22,      0.12,      0.12,      0.03,     28.74,      0.30,      0.49,      0.54,     28.71,      0.47,      0.55,      0.21,     30.00,      0.33,      0.45,      0.41,     -1.59,      0.33,      0.50,     -1.43,      0.49,      0.56,     -0.22,      0.35,      0.47,     -1.08,      0.47,
edge_5e_5n,     28.68,      0.09,      0.10,      0.05,     28.78,      0.10,      0.10,     -0.05,     28.59,      0.12,      0.11,      0.01,     28.30,      0.23,      0.29,      0.13,     27.64,      0.29,      0.27,     -0.02,     27.85,      0.32,      0.40,      0.09,     -0.38,      0.25,      0.31,     -1.14,      0.31,      0.29,     -0.74,      0.34,      0.41,     -0.75,      0.26,
edge_5i_5a,     -8.42,      0.07,      0.08,     -0.03,     -8.39,      0.07,      0.08,      0.02,     -8.43,      0.07,      0.08,      0.09,     -6.72,      0.11,      0.12,     -0.00,     -7.07,      0.13,      0.12,      0.03,     -7.30,      0.11,      0.12,      0.01,      1.70,      0.13,      0.14,      1.32,      0.15,      0.14,      1.13,      0.13,      0.14,      1.38,      0.18,
edge_5i_5o,     25.92,      0.11,      0.11,     -0.03,     26.05,      0.12,      0.11,     -0.05,     25.93,      0.10,      0.10,      0.02,     25.34,      0.22,      0.22,      0.03,     25.39,      0.22,      0.23,      0.23,     25.36,      0.25,      0.24,     -0.07,     -0.58,      0.25,      0.25,     -0.66,      0.25,      0.25,     -0.57,      0.27,      0.26,     -0.60,      0.13,
edge_5i_5m,      1.91,      0.07,      0.08,     -0.04,      1.87,      0.08,      0.08,     -0.02,      1.72,      0.08,      0.08,      0.03,      1.76,      0.13,      0.16,      0.20,      1.35,      0.10,      0.14,      0.25,      1.87,      0.11,      0.15,      0.17,     -0.15,      0.15,      0.18,     -0.52,      0.13,      0.16,      0.15,      0.14,      0.17,     -0.17,      0.20,
edge_8d_1a,    -33.27,      0.16,      0.25,      0.42,    -31.80,      0.12,      0.12,      0.01,    -32.04,      0.11,      0.12,      0.14,    -29.38,      0.27,      0.29,      0.08,    -28.66,      0.26,      0.32,      0.27,    -30.01,      0.36,      0.37,      0.08,      3.89,      0.31,      0.38,      3.14,      0.29,      0.34,      2.03,      0.38,      0.39,      3.02,      0.55,
edge_8d_8f,     22.44,      0.07,      0.07,      0.02,     22.32,      0.06,      0.06,      0.08,     22.37,      0.07,      0.06,      0.00,     22.39,      0.08,      0.08,      0.04,     22.51,      0.08,      0.08,     -0.07,     22.47,      0.08,      0.08,     -0.00,     -0.05,      0.11,      0.11,      0.19,      0.10,      0.10,      0.10,      0.11,      0.10,      0.08,      0.08,
edge_8d_8c,      9.28,      0.05,      0.06,      0.01,      9.25,      0.07,      0.07,     -0.03,      9.20,      0.07,      0.06,     -0.02,     11.43,      0.07,      0.09,      0.12,     11.20,      0.08,      0.07,     -0.16,     11.15,      0.08,      0.07,     -0.13,      2.15,      0.09,      0.11,      1.95,      0.11,      0.10,      1.95,      0.11,      0.09,      2.02,      0.08,
edge_5b_5o,     58.06,      0.12,      0.12,     -0.07,     57.96,      0.14,      0.12,     -0.06,     57.84,      0.14,      0.12,     -0.13,     57.04,      0.16,      0.20,      0.13,     57.36,      0.34,      0.31,     -0.05,     57.25,      0.26,      0.26,      0.01,     -1.02,      0.20,      0.23,     -0.60,      0.37,      0.33,     -0.59,      0.30,      0.29,     -0.74,      0.21,
edge_5b_5n,     52.18,      0.11,      0.11,     -0.04,     51.92,      0.10,      0.10,      0.01,     51.95,      0.13,      0.12,     -0.06,     52.88,      0.28,      0.37,      0.24,     52.53,      0.18,      0.28,      0.21,     52.58,      0.16,      0.29,      0.55,      0.70,      0.30,      0.39,      0.61,      0.21,      0.30,      0.63,      0.21,      0.31,      0.65,      0.12,
edge_5b_5c,     18.96,      0.08,      0.07,     -0.07,     18.89,      0.08,      0.08,     -0.04,     18.82,      0.08,      0.07,      0.05,     19.93,      0.10,      0.11,      0.07,     19.18,      0.09,      0.08,     -0.31,     19.33,      0.11,      0.12,      0.12,      0.97,      0.13,      0.13,      0.29,      0.12,      0.11,      0.51,      0.14,      0.14,      0.59,      0.21,
edge_5b_5j,     14.06,      0.09,      0.08,     -0.01,     13.97,      0.07,      0.07,      0.01,     14.15,      0.08,      0.08,     -0.03,     13.55,      0.14,      0.11,     -0.11,     13.37,      0.08,      0.08,     -0.04,     13.77,      0.13,      0.10,     -0.15,     -0.51,      0.17,      0.14,     -0.60,      0.11,      0.11,     -0.38,      0.15,      0.13,     -0.50,      0.09,
edge_5h_5m,    -20.86,      0.08,      0.08,     -0.13,    -21.19,      0.08,      0.09,      0.03,    -21.04,      0.09,      0.08,      0.01,    -23.12,      0.18,      0.19,      0.08,    -22.99,      0.12,      0.14,      0.10,    -23.99,      0.13,      0.24,      0.35,     -2.26,      0.20,      0.21,     -1.80,      0.14,      0.17,     -2.95,      0.16,      0.25,     -2.34,      0.34,
edge_8c_5k,    -34.62,      0.11,      0.10,     -0.12,    -35.33,      0.12,      0.11,     -0.08,    -35.12,      0.10,      0.10,      0.14,    -35.36,      0.15,      0.16,      0.07,    -35.74,      0.18,      0.25,      0.38,    -37.51,      0.43,      0.39,     -0.19,     -0.74,      0.19,      0.19,     -0.41,      0.22,      0.27,     -2.39,      0.44,      0.40,     -1.18,      0.61,
edge_5a_5k,     21.02,      0.19,      0.20,     -0.05,     20.92,      0.15,      0.19,      0.25,     21.24,      0.18,      0.20,      0.10,     21.62,      0.29,      0.26,     -0.14,     21.25,      0.25,      0.30,      0.19,     20.96,      0.29,      0.26,     -0.16,      0.60,      0.35,      0.33,      0.33,      0.29,      0.36,     -0.28,      0.34,      0.33,      0.22,      0.30,
edge_5a_5j,     -9.34,      0.08,      0.08,      0.05,     -9.44,      0.07,      0.08,     -0.01,     -9.38,      0.07,      0.08,     -0.02,    -10.37,      0.16,      0.15,      0.10,    -10.16,      0.08,      0.12,      0.32,    -10.08,      0.12,      0.12,     -0.10,     -1.03,      0.18,      0.17,     -0.72,      0.11,      0.14,     -0.70,      0.14,      0.14,     -0.82,      0.12,
edge_5a_5d,      3.90,      0.09,      0.08,     -0.01,      3.91,      0.08,      0.08,     -0.00,      3.92,      0.08,      0.08,      0.03,      3.66,      0.12,      0.15,      0.17,      4.22,      0.10,      0.11,      0.11,      3.65,      0.11,      0.15,      0.22,     -0.24,      0.15,      0.17,      0.31,      0.13,      0.14,     -0.27,      0.14,      0.17,     -0.07,      0.20,
edge_5a_5n,     28.43,      0.10,      0.11,     -0.04,     28.33,      0.10,      0.12,      0.03,     28.38,      0.10,      0.11,     -0.07,     28.08,      0.25,      0.20,     -0.11,     27.86,      0.18,      0.18,      0.14,     27.35,      0.22,      0.20,     -0.14,     -0.35,      0.27,      0.23,     -0.47,      0.21,      0.22,     -1.03,      0.24,      0.23,     -0.62,      0.23,
edge_5a_5c,     -4.81,      0.08,      0.08,      0.00,     -4.64,      0.08,      0.08,      0.03,     -4.72,      0.08,      0.08,      0.04,     -5.28,      0.19,      0.21,      0.14,     -4.73,      0.11,      0.10,     -0.12,     -4.71,      0.19,      0.17,     -0.06,     -0.47,      0.21,      0.22,     -0.09,      0.14,      0.13,      0.01,      0.21,      0.19,     -0.18,      0.16,
edge_5k_5d,    -16.97,      0.07,      0.07,      0.02,    -16.97,      0.07,      0.08,      0.02,    -17.25,      0.07,      0.07,     -0.02,    -17.62,      0.12,      0.11,      0.03,    -17.94,      0.10,      0.11,      0.05,    -18.13,      0.09,      0.10,     -0.02,     -0.65,      0.14,      0.13,     -0.97,      0.12,      0.14,     -0.88,      0.11,      0.12,     -0.83,      0.11,
edge_7_3b,     -0.51,      0.09,      0.09,     -0.12,     -0.57,      0.09,      0.10,     -0.05,     -0.84,      0.11,      0.10,     -0.03,     -2.02,      0.12,      0.12,     -0.03,     -1.97,      0.12,      0.13,     -0.01,     -2.02,      0.11,      0.11,     -0.07,     -1.51,      0.15,      0.15,     -1.40,      0.15,      0.16,     -1.18,      0.16,      0.15,     -1.36,      0.12,
edge_7_5d,    -23.19,      0.12,      0.10,     -0.14,    -23.39,      0.10,      0.10,     -0.07,    -23.30,      0.12,      0.11,     -0.08,    -24.06,      0.11,      0.10,     -0.00,    -24.46,      0.08,      0.10,     -0.01,    -24.35,      0.12,      0.12,      0.03,     -0.87,      0.16,      0.14,     -1.07,      0.13,      0.14,     -1.05,      0.17,      0.16,     -1.00,      0.10,
edge_7_5j,    -36.72,      0.08,      0.10,      0.05,    -36.91,      0.13,      0.12,      0.03,    -36.71,      0.11,      0.10,     -0.12,    -38.52,      0.11,      0.10,     -0.04,    -39.15,      0.13,      0.14,      0.15,    -38.74,      0.11,      0.13,      0.06,     -1.80,      0.14,      0.14,     -2.24,      0.18,      0.18,     -2.03,      0.16,      0.16,     -2.02,      0.14,
edge_7_8a,     68.46,      0.23,      0.25,      0.12,     67.59,      0.18,      0.63,      0.85,     67.89,      0.22,      0.32,      0.47,     67.92,      0.90,      1.03,      0.79,     69.78,      0.27,      6.70,      1.00,     67.41,      0.51,      0.72,      0.48,     -0.54,      0.93,      1.06,      2.19,      0.32,      6.73,     -0.48,      0.56,      0.79,      0.39,      0.96,
edge_5p_5n,     -1.64,      0.06,      0.07,      0.06,     -1.74,      0.06,      0.07,      0.05,     -1.61,      0.07,      0.07,      0.02,     -0.49,      0.08,      0.08,     -0.05,     -1.75,      0.11,      0.14,      0.26,     -1.21,      0.11,      0.13,      0.17,      1.15,      0.10,      0.11,     -0.01,      0.13,      0.16,      0.40,      0.13,      0.15,      0.51,      0.34,
edge_1a_5d,    -11.12,      0.09,      0.09,     -0.12,    -11.18,      0.09,      0.09,      0.06,    -11.13,      0.09,      0.09,      0.03,    -14.39,      0.22,      0.23,      0.07,    -13.42,      0.24,      0.23,      0.03,    -14.04,      0.17,      0.26,      0.42,     -3.27,      0.24,      0.25,     -2.24,      0.26,      0.25,     -2.91,      0.19,      0.28,     -2.81,      0.32,
edge_8f_5m,    -57.79,      0.26,      0.43,      0.57,    -60.62,      0.21,      0.19,     -0.15,    -58.91,      0.35,      0.46,      0.15,    -60.13,      0.30,      1.71,      0.95,    -62.89,      0.38,      0.65,      0.70,    -61.60,      0.26,      1.53,      0.95,     -2.34,      0.40,      1.76,     -2.27,      0.43,      0.68,     -2.69,      0.44,      1.60,     -2.43,      0.25,
edge_8f_8a,     19.99,      0.06,      0.06,     -0.02,     19.90,      0.06,      0.07,      0.05,     19.94,      0.07,      0.07,     -0.06,     20.48,      0.24,      0.20,     -0.01,     19.92,      0.18,      0.19,      0.12,     20.31,      0.20,      0.22,      0.04,      0.49,      0.25,      0.21,      0.02,      0.19,      0.20,      0.37,      0.21,      0.23,      0.29,      0.17,
edge_8a_5d,    -88.70,      0.12,      0.10,     -0.26,    -88.97,      0.14,      0.13,     -0.19,    -89.35,      0.12,      0.13,     -0.01,    -89.73,      0.22,      0.17,     -0.30,    -92.67,      0.59,      0.56,     -0.07,    -92.27,      0.24,      0.44,      0.51,     -1.03,      0.25,      0.20,     -3.70,      0.61,      0.57,     -2.92,      0.27,      0.46,     -2.55,      0.80,
edge_5o_5m,    -24.40,      0.11,      0.13,      0.17,    -24.09,      0.10,      0.11,      0.13,    -24.16,      0.11,      0.11,     -0.12,    -23.10,      0.18,      0.24,      0.18,    -23.93,      0.18,      0.18,      0.05,    -23.86,      0.19,      0.17,     -0.12,      1.30,      0.21,      0.27,      0.16,      0.21,      0.21,      0.30,      0.22,      0.20,      0.59,      0.37,
edge_5d_5m,      6.21,      0.07,      0.07,     -0.00,      6.32,      0.07,      0.09,     -0.01,      6.24,      0.08,      0.07,      0.01,      5.53,      0.14,      0.13,      0.03,      5.48,      0.11,      0.11,      0.05,      4.99,      0.13,      0.11,     -0.05,     -0.68,      0.16,      0.15,     -0.84,      0.13,      0.14,     -1.25,      0.15,      0.13,     -0.92,      0.18,
