leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_227_167,    -83.29,      0.10,      0.10,     -0.04,    -83.27,      0.12,      0.11,     -0.13,    -83.31,      0.07,      0.09,      0.09,    -79.72,      0.14,      0.14,      0.02,    -79.08,      0.12,      0.11,     -0.06,    -79.34,      0.11,      0.09,     -0.23,      3.57,      0.17,      0.17,      4.19,      0.17,      0.15,      3.97,      0.13,      0.13,      3.91,      0.19,
edge_227_231,   -148.80,      0.10,      0.09,     -0.02,   -148.83,      0.11,      0.11,     -0.09,   -148.63,      0.09,      0.10,      0.05,   -145.83,      0.12,      0.19,      0.36,   -146.08,      0.10,      0.13,      0.23,   -145.11,      0.11,      0.16,      0.37,      2.97,      0.16,      0.21,      2.76,      0.15,      0.17,      3.52,      0.14,      0.19,      3.08,      0.24,
edge_227_15,    -46.75,      0.11,      0.10,     -0.02,    -47.09,      0.08,      0.10,      0.11,    -46.96,      0.11,      0.11,     -0.10,    -44.21,      0.10,      0.14,      0.25,    -44.97,      0.09,      0.12,      0.22,    -44.91,      0.08,      0.10,      0.11,      2.54,      0.15,      0.17,      2.12,      0.12,      0.16,      2.05,      0.14,      0.14,      2.24,      0.16,
edge_266_156,    -71.99,      0.17,      0.13,     -0.30,    -71.85,      0.14,      0.12,     -0.21,    -71.55,      0.15,      0.12,     -0.23,    -69.72,      0.20,      0.17,     -0.19,    -68.94,      0.17,      0.21,      0.10,    -67.57,      0.14,      0.13,     -0.07,      2.27,      0.26,      0.22,      2.91,      0.22,      0.24,      3.97,      0.21,      0.18,      3.05,      0.51,
edge_266_165,   -150.00,      0.17,      0.20,      0.23,   -150.29,      0.17,      0.17,     -0.01,   -150.13,      0.20,      0.19,     -0.01,   -146.07,      0.22,      0.19,     -0.15,   -147.66,      0.15,      0.58,      0.87,   -145.90,      0.19,      0.84,      0.92,      3.93,      0.28,      0.27,      2.63,      0.23,      0.60,      4.23,      0.27,      0.87,      3.59,      0.51,
edge_266_84,   -119.13,      0.14,      0.12,     -0.20,   -119.87,      0.17,      0.16,      0.01,   -119.52,      0.14,      0.13,     -0.17,   -111.91,      0.27,      0.19,     -0.25,   -113.62,      0.18,      0.17,     -0.12,   -113.31,      0.31,      0.18,     -0.47,      7.21,      0.31,      0.23,      6.25,      0.25,      0.24,      6.22,      0.34,      0.23,      6.56,      0.35,
edge_266_254,   -207.35,      0.18,      0.19,      0.01,   -206.34,      0.19,      0.29,      0.27,   -206.87,      0.12,      0.17,      0.28,   -199.53,      0.28,      2.07,      0.97,   -202.82,      0.29,      0.33,      0.10,   -203.60,      0.27,      0.36,      0.10,      7.83,      0.33,      2.07,      3.53,      0.35,      0.44,      3.27,      0.29,      0.40,      4.87,      1.48,
edge_206_57,    106.35,      0.10,      0.11,     -0.00,    106.45,      0.10,      0.11,      0.07,    106.32,      0.09,      0.11,      0.04,    104.56,      0.11,      0.14,      0.13,    104.55,      0.15,      0.20,      0.22,    102.91,      0.17,      0.29,      0.58,     -1.79,      0.15,      0.18,     -1.90,      0.18,      0.23,     -3.41,      0.20,      0.31,     -2.37,      0.53,
edge_206_42,     63.58,      0.16,      0.16,     -0.01,     63.86,      0.18,      0.16,     -0.10,     63.85,      0.16,      0.15,      0.01,     62.63,      0.13,      0.15,      0.23,     62.65,      0.11,      0.14,      0.22,     61.88,      0.09,      0.12,      0.23,     -0.95,      0.21,      0.22,     -1.21,      0.21,      0.21,     -1.97,      0.19,      0.19,     -1.38,      0.32,
edge_206_23,     39.08,      0.12,      0.12,      0.04,     39.18,      0.16,      0.13,     -0.16,     39.04,      0.11,      0.11,     -0.00,     35.28,      0.26,      0.37,      0.43,     37.20,      0.17,      0.93,      0.94,     35.42,      0.44,      0.71,      0.58,     -3.80,      0.29,      0.39,     -1.98,      0.24,      0.94,     -3.63,      0.46,      0.72,     -3.14,      0.60,
edge_206_256,   -137.21,      0.13,      0.12,     -0.09,   -136.93,      0.12,      0.13,      0.12,   -137.15,      0.12,      0.12,     -0.02,   -140.48,      0.38,      0.65,      0.54,   -140.18,      0.50,      0.60,      0.50,   -142.34,      0.26,      2.25,      0.98,     -3.28,      0.40,      0.67,     -3.25,      0.52,      0.62,     -5.20,      0.29,      2.25,     -3.91,      0.68,
edge_67_165,    -29.22,      0.11,      0.11,     -0.02,    -28.97,      0.10,      0.09,     -0.11,    -29.21,      0.10,      0.10,      0.08,    -24.03,      0.22,      0.37,      0.48,    -26.19,      0.17,      0.66,      0.90,    -23.76,      0.28,      0.67,      0.76,      5.19,      0.24,      0.38,      2.78,      0.20,      0.67,      5.45,      0.30,      0.67,      4.47,      0.86,
edge_67_256,   -155.08,      0.26,      0.26,     -0.09,   -155.36,      0.29,      0.27,     -0.06,   -155.10,      0.22,      0.22,      0.14,   -152.62,      0.16,      0.26,      0.42,   -151.24,      0.21,      0.64,      0.79,   -151.30,      0.19,      0.33,      0.43,      2.46,      0.31,      0.36,      4.12,      0.36,      0.69,      3.80,      0.29,      0.40,      3.46,      0.53,
edge_156_167,    -35.40,      0.11,      0.11,     -0.01,    -35.54,      0.11,      0.11,      0.02,    -35.40,      0.10,      0.11,     -0.04,    -33.59,      0.11,      0.11,     -0.18,    -33.37,      0.14,      0.11,     -0.21,    -33.54,      0.19,      0.16,     -0.04,      1.81,      0.16,      0.16,      2.16,      0.18,      0.16,      1.86,      0.22,      0.19,      1.94,      0.14,
edge_156_165,    -76.95,      0.12,      0.13,     -0.02,    -76.92,      0.13,      0.13,      0.05,    -77.20,      0.11,      0.12,      0.04,    -75.57,      0.16,      0.28,      0.50,    -75.96,      0.16,      0.18,      0.00,    -76.73,      0.15,      0.22,      0.40,      1.38,      0.20,      0.31,      0.96,      0.21,      0.22,      0.48,      0.18,      0.25,      0.94,      0.27,
edge_156_42,     -3.88,      0.12,      0.11,     -0.00,     -3.99,      0.11,      0.12,      0.08,     -3.79,      0.13,      0.14,      0.04,     -2.37,      0.11,      0.11,      0.01,     -1.56,      0.10,      0.09,     -0.12,     -3.65,      0.11,      0.24,      0.59,      1.51,      0.16,      0.16,      2.43,      0.15,      0.15,      0.14,      0.17,      0.28,      1.36,      0.67,
edge_156_164,    -73.75,      0.18,      0.21,      0.19,    -73.20,      0.18,      0.16,      0.02,    -74.08,      0.20,      0.23,      0.24,    -71.29,      0.26,      0.44,      0.48,    -70.42,      0.32,      0.49,      0.28,    -67.65,      0.24,      0.27,      0.15,      2.46,      0.31,      0.49,      2.77,      0.37,      0.51,      6.43,      0.31,      0.36,      3.89,      1.29,
edge_31_61,    -59.38,      0.11,      0.09,     -0.17,    -59.30,      0.11,      0.13,      0.09,    -58.51,      0.10,      0.16,      0.36,    -61.91,      0.11,      0.20,      0.49,    -60.16,      0.14,      0.15,      0.21,    -61.33,      0.12,      0.32,      0.75,     -2.52,      0.15,      0.22,     -0.87,      0.18,      0.20,     -2.81,      0.15,      0.36,     -2.07,      0.61,
edge_31_7a,    -12.52,      0.11,      0.11,     -0.01,    -12.36,      0.10,      0.10,      0.04,    -11.70,      0.11,      0.16,      0.37,    -12.17,      0.13,      0.11,     -0.21,    -12.64,      0.12,      0.10,     -0.25,    -13.15,      0.21,      0.23,      0.07,      0.35,      0.17,      0.15,     -0.28,      0.15,      0.15,     -1.44,      0.24,      0.28,     -0.46,      0.53,
edge_289_35,     94.07,      0.14,      0.16,      0.18,     93.85,      0.18,      0.16,     -0.15,     93.81,      0.15,      0.14,     -0.10,     91.00,      0.19,      0.25,      0.21,     93.61,      0.34,      0.42,      0.17,     93.04,      0.22,      0.59,      0.78,     -3.08,      0.24,      0.29,     -0.25,      0.39,      0.45,     -0.77,      0.27,      0.61,     -1.36,      0.88,
edge_289_224,    171.45,      0.20,      0.19,      0.00,    171.13,      0.16,      0.16,      0.06,    170.94,      0.15,      0.14,      0.01,    170.41,      0.49,      0.34,     -0.35,    171.94,      0.43,      0.46,      0.08,    169.98,      0.68,      0.46,     -0.42,     -1.04,      0.53,      0.39,      0.81,      0.46,      0.49,     -0.96,      0.70,      0.49,     -0.40,      0.66,
edge_61_251,    -72.98,      0.12,      0.13,     -0.04,    -72.90,      0.10,      0.11,      0.03,    -72.82,      0.11,      0.12,      0.08,    -72.84,      0.15,      0.14,     -0.00,    -71.79,      0.18,      0.24,      0.21,    -72.76,      0.17,      0.28,      0.40,      0.13,      0.19,      0.19,      1.11,      0.21,      0.27,      0.06,      0.21,      0.31,      0.43,      0.35,
edge_167_165,    -40.99,      0.09,      0.10,      0.02,    -41.11,      0.09,      0.09,     -0.03,    -40.86,      0.08,      0.08,     -0.01,    -40.30,      0.12,      0.09,     -0.25,    -41.22,      0.10,      0.10,      0.06,    -41.24,      0.14,      0.16,      0.13,      0.68,      0.15,      0.14,     -0.11,      0.13,      0.13,     -0.39,      0.16,      0.18,      0.06,      0.33,
edge_167_155,     23.75,      0.12,      0.11,      0.02,     23.70,      0.10,      0.09,      0.03,     23.62,      0.11,      0.11,      0.04,     22.36,      0.10,      0.11,      0.04,     23.28,      0.12,      0.18,      0.28,     22.67,      0.14,      0.11,     -0.11,     -1.38,      0.16,      0.15,     -0.42,      0.16,      0.20,     -0.95,      0.17,      0.16,     -0.92,      0.29,
edge_167_50,   -100.88,      0.11,      0.10,     -0.09,   -100.61,      0.10,      0.11,     -0.02,   -100.88,      0.11,      0.10,      0.01,   -100.88,      0.22,      0.59,      0.77,   -100.35,      0.14,      0.14,     -0.19,   -100.76,      0.26,      0.55,      0.66,     -0.00,      0.25,      0.60,      0.27,      0.17,      0.17,      0.12,      0.28,      0.56,      0.13,      0.14,
edge_165_42,     72.90,      0.18,      0.20,      0.10,     72.87,      0.18,      0.18,     -0.09,     72.89,      0.23,      0.20,     -0.12,     72.99,      0.24,      0.20,     -0.22,     72.34,      0.19,      0.20,      0.17,     74.24,      0.20,      0.25,      0.26,      0.09,      0.30,      0.28,     -0.52,      0.26,      0.27,      1.35,      0.31,      0.32,      0.30,      0.57,
edge_165_252,   -122.38,      0.11,      0.10,     -0.04,   -122.52,      0.10,      0.10,     -0.03,   -122.62,      0.10,      0.11,     -0.03,   -122.55,      0.11,      0.20,      0.48,   -122.07,      0.13,      0.15,      0.20,   -122.70,      0.12,      0.10,     -0.37,     -0.17,      0.16,      0.23,      0.45,      0.16,      0.18,     -0.09,      0.16,      0.14,      0.07,      0.21,
edge_165_336,   -131.36,      0.12,      0.12,     -0.04,   -131.23,      0.09,      0.10,      0.10,   -131.10,      0.11,      0.11,      0.03,   -132.81,      0.15,      0.17,      0.09,   -132.87,      0.28,      0.30,      0.09,   -133.45,      0.21,      0.40,      0.59,     -1.45,      0.19,      0.21,     -1.63,      0.29,      0.32,     -2.35,      0.24,      0.41,     -1.81,      0.29,
edge_165_163,    -15.57,      0.09,      0.08,     -0.07,    -15.64,      0.08,      0.08,      0.04,    -15.44,      0.08,      0.10,      0.16,    -15.40,      0.11,      0.12,      0.00,    -16.00,      0.11,      0.10,     -0.05,    -15.59,      0.08,      0.08,     -0.02,      0.17,      0.14,      0.14,     -0.36,      0.14,      0.13,     -0.16,      0.12,      0.13,     -0.11,      0.16,
edge_41_7b,    -13.43,      0.17,      0.18,      0.10,    -13.57,      0.18,      0.20,      0.14,    -13.55,      0.18,      0.22,      0.14,     -9.24,      0.33,      0.30,      0.03,    -12.71,      0.44,      0.69,      0.46,    -10.81,      0.17,      0.16,     -0.15,      4.19,      0.37,      0.35,      0.86,      0.47,      0.71,      2.74,      0.25,      0.27,      2.60,      0.98,
edge_7b_42,     18.82,      0.16,      0.24,      0.34,     18.57,      0.19,      0.29,      0.38,     18.71,      0.18,      0.26,      0.32,     14.89,      0.13,      0.21,      0.36,     14.82,      0.17,      0.15,     -0.23,     15.27,      0.20,      0.21,      0.11,     -3.94,      0.20,      0.32,     -3.75,      0.26,      0.32,     -3.45,      0.27,      0.33,     -3.71,      0.18,
edge_7b_231,    -78.27,      0.16,      0.13,     -0.35,    -78.59,      0.14,      0.11,     -0.21,    -78.63,      0.11,      0.11,     -0.07,    -84.10,      0.13,      0.48,      0.87,    -83.77,      0.32,      0.68,      0.75,    -83.56,      0.22,      0.23,      0.15,     -5.83,      0.20,      0.49,     -5.18,      0.35,      0.69,     -4.93,      0.25,      0.26,     -5.31,      0.30,
edge_54_251,    -23.35,      0.14,      0.12,     -0.03,    -23.53,      0.15,      0.19,      0.11,    -23.83,      0.12,      0.14,      0.12,    -22.67,      0.24,      0.80,      0.85,    -25.44,      0.23,      1.68,      0.97,    -23.80,      0.29,      0.23,     -0.25,      0.68,      0.28,      0.81,     -1.92,      0.28,      1.69,      0.03,      0.31,      0.27,     -0.40,      0.80,
edge_54_124,    143.63,      0.09,      0.10,      0.05,    143.72,      0.10,      0.09,      0.09,    143.64,      0.11,      0.10,      0.00,    140.02,      0.38,      0.53,      0.51,    141.23,      0.23,      0.52,      0.67,    141.46,      0.22,      0.24,      0.07,     -3.61,      0.39,      0.54,     -2.49,      0.25,      0.53,     -2.18,      0.24,      0.26,     -2.76,      0.46,
edge_215_252,   -134.03,      0.11,      0.11,     -0.05,   -133.89,      0.13,      0.12,      0.04,   -133.82,      0.12,      0.13,      0.06,   -132.71,      0.22,      0.27,      0.23,   -133.31,      0.20,      0.21,     -0.03,   -134.24,      0.23,      0.24,      0.02,      1.32,      0.25,      0.30,      0.59,      0.24,      0.25,     -0.42,      0.26,      0.28,      0.50,      0.52,
edge_215_15,     67.17,      0.11,      0.11,     -0.02,     67.08,      0.13,      0.11,     -0.09,     67.02,      0.10,      0.11,      0.16,     66.42,      0.12,      0.10,     -0.08,     66.10,      0.13,      0.18,      0.24,     67.03,      0.11,      0.21,      0.49,     -0.75,      0.17,      0.15,     -0.98,      0.18,      0.21,      0.01,      0.14,      0.24,     -0.57,      0.31,
edge_215_163,    -26.12,      0.11,      0.09,     -0.05,    -26.15,      0.13,      0.11,     -0.06,    -26.26,      0.10,      0.09,     -0.03,    -25.04,      0.10,      0.11,      0.07,    -25.42,      0.13,      0.13,     -0.02,    -25.25,      0.18,      0.19,      0.14,      1.09,      0.15,      0.15,      0.74,      0.18,      0.17,      1.02,      0.20,      0.21,      0.95,      0.13,
edge_57_231,   -134.46,      0.10,      0.10,      0.13,   -134.68,      0.10,      0.10,     -0.06,   -134.48,      0.09,      0.09,     -0.04,   -131.47,      0.12,      0.12,      0.01,   -132.36,      0.15,      0.13,     -0.16,   -131.96,      0.17,      0.16,      0.00,      2.99,      0.15,      0.15,      2.32,      0.18,      0.16,      2.52,      0.19,      0.18,      2.61,      0.22,
edge_42_164,    -68.73,      0.18,      0.26,      0.26,    -68.70,      0.23,      0.26,      0.02,    -68.74,      0.22,      0.26,      0.22,    -65.60,      0.22,      0.23,      0.08,    -64.92,      0.20,      0.63,      0.81,    -66.10,      0.27,      0.40,      0.40,      3.12,      0.28,      0.35,      3.78,      0.30,      0.68,      2.63,      0.34,      0.48,      3.18,      0.36,
edge_35_7a,     -5.08,      0.12,      0.12,      0.05,     -5.16,      0.12,      0.13,      0.08,     -4.99,      0.12,      0.13,      0.11,     -3.38,      0.11,      0.13,      0.13,     -3.80,      0.15,      0.16,      0.09,     -4.65,      0.17,      0.16,      0.01,      1.70,      0.16,      0.18,      1.36,      0.19,      0.20,      0.34,      0.21,      0.21,      1.13,      0.41,
edge_35_84,    -33.10,      0.13,      0.15,      0.15,    -33.27,      0.13,      0.15,      0.17,    -33.24,      0.13,      0.14,      0.03,    -29.49,      0.14,      0.16,      0.18,    -30.55,      0.16,      0.15,     -0.10,    -29.35,      0.11,      0.12,      0.14,      3.61,      0.19,      0.22,      2.72,      0.21,      0.21,      3.89,      0.17,      0.19,      3.41,      0.36,
edge_252_336,     -8.81,      0.11,      0.11,      0.03,     -8.48,      0.08,      0.10,      0.14,     -8.81,      0.10,      0.10,      0.03,     -9.51,      0.11,      0.11,     -0.03,     -8.90,      0.13,      0.13,      0.00,     -9.03,      0.13,      0.19,      0.30,     -0.70,      0.15,      0.15,     -0.41,      0.15,      0.16,     -0.22,      0.16,      0.21,     -0.44,      0.16,
edge_252_290,    261.69,      0.11,      0.11,     -0.03,    261.64,      0.11,      0.11,     -0.01,    261.80,      0.12,      0.13,     -0.06,    258.78,      0.19,      0.17,     -0.19,    258.70,      0.41,      0.50,      0.09,    260.23,      0.28,      0.32,      0.07,     -2.91,      0.22,      0.20,     -2.93,      0.42,      0.51,     -1.57,      0.31,      0.34,     -2.47,      0.48,
edge_252_155,    183.96,      0.11,      0.14,      0.19,    184.29,      0.13,      0.12,      0.01,    184.03,      0.13,      0.14,      0.16,    186.30,      0.18,      0.86,      0.91,    184.90,      0.24,      0.53,      0.64,    184.47,      0.40,      0.39,     -0.12,      2.34,      0.22,      0.87,      0.61,      0.27,      0.54,      0.43,      0.42,      0.41,      1.13,      0.62,
