leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_67_63,    -47.13,      0.07,      0.07,     -0.03,    -47.20,      0.08,      0.07,      0.02,    -47.05,      0.06,      0.07,      0.01,    -47.80,      0.14,      0.11,     -0.29,    -48.93,      0.10,      0.09,     -0.20,    -48.23,      0.10,      0.08,     -0.25,     -0.67,      0.16,      0.13,     -1.73,      0.13,      0.11,     -1.18,      0.12,      0.11,     -1.19,      0.31,
edge_27_45,     12.84,      0.11,      0.12,      0.08,     13.06,      0.12,      0.12,     -0.04,     12.93,      0.12,      0.11,     -0.03,     12.92,      0.30,      0.40,      0.12,     13.46,      0.40,      1.13,      0.84,     11.92,      0.27,      0.55,      0.71,      0.08,      0.32,      0.42,      0.40,      0.42,      1.14,     -1.01,      0.30,      0.56,     -0.18,      0.45,
edge_41_32,    -14.90,      0.11,      0.13,      0.05,    -15.02,      0.13,      0.14,      0.00,    -15.16,      0.12,      0.11,     -0.08,    -13.18,      0.41,      0.49,      0.26,    -13.69,      0.27,      0.62,      0.83,    -11.42,      0.28,      0.90,      0.85,      1.72,      0.42,      0.51,      1.33,      0.30,      0.64,      3.74,      0.30,      0.91,      2.26,      0.76,
edge_67_53,    -31.22,      0.08,      0.07,      0.00,    -31.33,      0.06,      0.08,      0.11,    -31.08,      0.08,      0.07,     -0.10,    -31.06,      0.14,      0.22,      0.40,    -32.50,      0.10,      0.10,     -0.15,    -32.91,      0.09,      0.08,      0.01,      0.16,      0.16,      0.23,     -1.17,      0.12,      0.13,     -1.83,      0.12,      0.11,     -0.95,      0.59,
edge_35_33,     -0.01,      0.06,      0.07,     -0.02,      0.04,      0.07,      0.07,      0.05,     -0.06,      0.07,      0.07,      0.02,     -0.85,      0.12,      0.20,      0.47,     -0.35,      0.14,      0.13,     -0.01,     -0.30,      0.15,      0.18,      0.06,     -0.84,      0.13,      0.21,     -0.39,      0.16,      0.15,     -0.24,      0.17,      0.19,     -0.49,      0.19,
edge_27_46,     -0.12,      0.08,      0.08,      0.00,     -0.05,      0.07,      0.08,      0.12,      0.04,      0.07,      0.08,      0.05,      0.92,      0.20,      0.22,      0.12,      0.15,      0.14,      0.27,      0.46,     -0.46,      0.31,      0.37,      0.37,      1.04,      0.22,      0.23,      0.20,      0.16,      0.28,     -0.50,      0.32,      0.38,      0.25,      0.45,
edge_66_23,      0.58,      0.09,      0.07,     -0.07,      0.58,      0.07,      0.08,      0.03,      0.49,      0.06,      0.07,      0.02,      0.08,      0.12,      0.14,      0.12,      0.56,      0.08,      0.07,     -0.17,      0.36,      0.08,      0.08,     -0.01,     -0.50,      0.15,      0.16,     -0.02,      0.11,      0.11,     -0.13,      0.10,      0.11,     -0.22,      0.15,
edge_67_61,    -35.49,      0.09,      0.09,     -0.02,    -35.30,      0.12,      0.09,     -0.06,    -35.21,      0.07,      0.10,      0.23,    -33.69,      0.24,      0.30,      0.24,    -33.76,      0.10,      0.11,      0.09,    -35.00,      0.17,      0.27,      0.50,      1.80,      0.26,      0.31,      1.54,      0.16,      0.14,      0.21,      0.18,      0.29,      1.18,      0.50,
edge_57_23,     -5.26,      0.09,      0.08,      0.00,     -5.30,      0.08,      0.08,     -0.00,     -5.36,      0.07,      0.07,      0.04,     -5.45,      0.08,      0.10,      0.13,     -5.77,      0.09,      0.09,     -0.04,     -5.73,      0.10,      0.09,      0.01,     -0.19,      0.12,      0.13,     -0.47,      0.12,      0.12,     -0.37,      0.12,      0.11,     -0.34,      0.10,
edge_30_35,      4.90,      0.07,      0.07,     -0.01,      4.79,      0.09,      0.09,     -0.05,      5.02,      0.07,      0.07,      0.01,      3.88,      0.16,      0.20,      0.16,      3.03,      0.16,      0.15,     -0.14,      4.80,      0.16,      0.16,      0.03,     -1.02,      0.17,      0.21,     -1.76,      0.18,      0.17,     -0.22,      0.17,      0.17,     -1.00,      0.45,
edge_61_60,    -10.12,      0.08,      0.08,     -0.03,    -10.37,      0.08,      0.07,     -0.05,    -10.41,      0.09,      0.09,     -0.06,    -11.32,      0.12,      0.13,      0.17,    -10.39,      0.18,      0.22,      0.21,    -10.90,      0.12,      0.11,     -0.08,     -1.20,      0.14,      0.15,     -0.02,      0.20,      0.23,     -0.49,      0.15,      0.14,     -0.57,      0.35,
edge_67_31,     -6.22,      0.10,      0.09,      0.02,     -6.02,      0.08,      0.08,     -0.06,     -6.17,      0.09,      0.09,      0.01,     -4.21,      0.18,      0.42,      0.63,     -3.73,      0.25,      0.32,      0.21,,,,,      2.01,      0.21,      0.43,      2.29,      0.26,      0.33,,,,,,
edge_32_46,      0.61,      0.07,      0.07,     -0.06,      0.53,      0.09,      0.08,     -0.06,      0.54,      0.08,      0.07,     -0.01,      0.48,      0.13,      0.17,      0.20,     -0.83,      0.12,      0.16,      0.31,      0.44,      0.14,      0.17,      0.12,     -0.13,      0.15,      0.18,     -1.36,      0.15,      0.18,     -0.10,      0.16,      0.18,     -0.53,      0.42,
edge_35_60,     -2.59,      0.08,      0.08,      0.01,     -2.66,      0.06,      0.07,      0.10,     -2.59,      0.08,      0.08,     -0.02,     -5.05,      0.12,      0.12,      0.02,     -1.71,      0.25,      0.47,      0.51,     -5.08,      0.16,      0.13,     -0.09,     -2.46,      0.14,      0.14,      0.95,      0.26,      0.48,     -2.49,      0.18,      0.15,     -1.33,      1.14,
edge_31_35,    -28.89,      0.10,      0.09,      0.00,    -28.89,      0.08,      0.09,      0.08,    -28.86,      0.08,      0.09,     -0.02,    -29.87,      0.18,      0.45,      0.69,    -29.16,      0.19,      0.21,      0.06,    -30.34,      0.22,      0.20,      0.02,     -0.98,      0.21,      0.46,     -0.27,      0.21,      0.23,     -1.48,      0.23,      0.22,     -0.91,      0.36,
edge_62_26,     30.21,      0.10,      0.09,     -0.09,     30.15,      0.09,      0.09,     -0.07,     30.08,      0.10,      0.09,     -0.10,     28.92,      0.15,      0.17,      0.04,     27.78,      0.12,      0.15,      0.30,     28.05,      0.13,      0.13,      0.12,     -1.29,      0.18,      0.19,     -2.37,      0.15,      0.17,     -2.03,      0.16,      0.16,     -1.90,      0.33,
edge_35_36,      3.77,      0.06,      0.07,     -0.02,      3.77,      0.07,      0.07,     -0.12,      3.86,      0.07,      0.07,     -0.02,      4.58,      0.13,      0.13,      0.13,      3.73,      0.10,      0.11,      0.09,      3.35,      0.19,      0.21,      0.21,      0.81,      0.14,      0.15,     -0.04,      0.12,      0.13,     -0.51,      0.20,      0.22,      0.09,      0.39,
edge_26_64,    -47.24,      0.07,      0.07,      0.08,    -47.27,      0.07,      0.08,     -0.02,    -47.24,      0.08,      0.08,     -0.00,    -47.13,      0.16,      0.21,      0.26,    -46.55,      0.15,      0.18,      0.09,    -47.71,      0.11,      0.10,     -0.20,      0.11,      0.17,      0.22,      0.72,      0.17,      0.20,     -0.47,      0.14,      0.13,      0.12,      0.35,
edge_38_35,    -13.40,      0.11,      0.13,     -0.05,    -13.55,      0.13,      0.13,     -0.02,    -13.50,      0.13,      0.14,     -0.04,    -13.57,      0.37,      0.71,      0.66,,,,,    -12.80,      0.36,      0.67,      0.76,     -0.17,      0.39,      0.72,,,,      0.70,      0.38,      0.68,,,
edge_35_34,     12.95,      0.08,      0.09,      0.04,     13.04,      0.08,      0.09,      0.06,     13.00,      0.08,      0.08,      0.01,     11.81,      0.17,      0.13,     -0.21,     14.05,      0.18,      0.15,     -0.22,     13.17,      0.18,      0.18,      0.00,     -1.14,      0.19,      0.16,      1.01,      0.20,      0.17,      0.17,      0.20,      0.20,      0.01,      0.63,
edge_29_27,    -10.91,      0.34,      0.63,      0.67,     -8.83,      0.36,      0.37,     -0.02,    -10.35,      0.40,      0.95,      0.79,    -13.45,      0.39,      1.03,      0.87,    -14.41,      0.26,      8.43,      1.00,    -12.28,      1.51,      1.11,     -0.75,     -2.54,      0.52,      1.21,     -5.58,      0.44,      8.44,     -1.93,      1.56,      1.46,     -3.35,      1.19,
edge_48_27,      0.57,      0.09,      0.09,      0.08,      0.54,      0.08,      0.09,      0.07,      0.46,      0.09,      0.10,      0.01,     -2.24,      0.15,      0.21,      0.29,     -1.66,      0.19,      0.14,     -0.31,     -3.28,      0.26,      0.31,      0.19,     -2.81,      0.17,      0.23,     -2.20,      0.21,      0.17,     -3.74,      0.28,      0.33,     -2.92,      0.46,
edge_68_45,   -107.16,      0.11,      0.11,     -0.05,   -106.85,      0.09,      0.11,      0.16,   -107.01,      0.11,      0.12,      0.08,   -107.20,      0.15,      0.16,      0.04,   -106.51,      0.15,      0.12,     -0.06,   -108.23,      0.14,      0.15,     -0.04,     -0.04,      0.19,      0.19,      0.34,      0.17,      0.16,     -1.22,      0.18,      0.19,     -0.31,      0.47,
edge_63_60,      1.20,      0.06,      0.07,      0.10,      1.16,      0.06,      0.08,      0.10,      1.22,      0.08,      0.08,     -0.00,      3.19,      0.11,      0.12,      0.17,      2.97,      0.09,      0.12,      0.28,      2.99,      0.08,      0.09,      0.05,      1.99,      0.13,      0.14,      1.81,      0.11,      0.14,      1.77,      0.11,      0.12,      1.86,      0.09,
edge_54_42,     -1.84,      0.08,      0.07,     -0.11,     -1.61,      0.07,      0.07,      0.00,     -1.62,      0.08,      0.08,      0.01,      0.23,      0.10,      0.14,      0.29,      0.15,      0.10,      0.10,     -0.11,      1.46,      0.07,      0.08,      0.13,      2.07,      0.13,      0.16,      1.76,      0.12,      0.12,      3.08,      0.11,      0.11,      2.30,      0.40,
edge_44_23,     -4.61,      0.08,      0.07,     -0.03,     -4.50,      0.09,      0.08,      0.03,     -4.56,      0.08,      0.07,     -0.03,     -4.80,      0.14,      0.12,     -0.03,     -5.08,      0.19,      0.21,      0.17,     -5.48,      0.08,      0.09,      0.00,     -0.19,      0.16,      0.14,     -0.58,      0.21,      0.22,     -0.92,      0.11,      0.11,     -0.56,      0.23,
edge_28_27,     -6.35,      0.08,      0.08,     -0.01,     -6.33,      0.09,      0.09,     -0.06,     -6.32,      0.09,      0.09,     -0.01,     -6.82,      0.18,      0.25,      0.21,     -6.54,      0.12,      0.11,      0.01,     -6.96,      0.18,      0.16,     -0.05,     -0.47,      0.20,      0.26,     -0.21,      0.15,      0.14,     -0.64,      0.20,      0.18,     -0.44,      0.15,
edge_67_27,    -36.48,      0.08,      0.08,     -0.03,    -36.65,      0.08,      0.08,      0.05,    -36.57,      0.09,      0.08,     -0.02,    -35.52,      0.33,      0.26,     -0.16,    -33.17,      0.23,      0.48,      0.60,    -33.86,      0.19,      0.49,      0.76,      0.96,      0.34,      0.27,      3.48,      0.24,      0.49,      2.71,      0.21,      0.50,      2.38,      0.75,
edge_52_60,     -3.19,      0.08,      0.08,     -0.00,     -3.20,      0.09,      0.08,     -0.07,     -3.04,      0.07,      0.07,     -0.08,     -2.83,      0.09,      0.11,      0.11,     -1.72,      0.22,      0.34,      0.48,     -3.24,      0.09,      0.09,      0.06,      0.36,      0.12,      0.14,      1.48,      0.24,      0.35,     -0.20,      0.11,      0.11,      0.55,      0.50,
edge_27_23,     17.57,      0.11,      0.10,     -0.02,     17.62,      0.12,      0.11,     -0.08,     17.46,      0.09,      0.11,      0.11,     15.57,      0.19,      0.14,     -0.33,     15.66,      0.21,      0.18,     -0.09,     15.85,      0.19,      0.28,      0.27,     -2.00,      0.22,      0.17,     -1.96,      0.24,      0.21,     -1.61,      0.21,      0.30,     -1.86,      0.17,
edge_49_67,     25.40,      0.09,      0.10,      0.07,     25.23,      0.09,      0.08,     -0.03,     25.36,      0.08,      0.08,     -0.03,     25.83,      0.21,      0.17,     -0.19,     26.44,      0.21,      0.18,     -0.23,     24.04,      0.24,      0.58,      0.68,      0.43,      0.23,      0.20,      1.21,      0.23,      0.20,     -1.32,      0.25,      0.59,      0.11,      0.76,
edge_28_47,     -7.43,      0.10,      0.10,      0.10,     -7.46,      0.10,      0.10,      0.03,     -7.43,      0.10,      0.10,     -0.05,     -8.81,      0.23,      0.44,      0.54,     -7.65,      0.24,      0.27,      0.16,     -7.20,      0.21,      0.30,      0.41,     -1.38,      0.25,      0.45,     -0.19,      0.26,      0.29,      0.23,      0.23,      0.32,     -0.45,      0.49,
edge_67_52,    -34.35,      0.07,      0.07,      0.09,    -34.47,      0.07,      0.07,     -0.04,    -34.42,      0.08,      0.07,     -0.01,    -33.79,      0.13,      0.13,      0.05,    -33.75,      0.15,      0.15,     -0.05,    -33.69,      0.12,      0.14,      0.25,      0.56,      0.15,      0.15,      0.72,      0.17,      0.17,      0.73,      0.14,      0.16,      0.67,      0.09,
edge_30_48,      2.87,      0.11,      0.10,      0.01,      2.98,      0.09,      0.09,     -0.05,      2.79,      0.09,      0.08,     -0.06,      5.41,      0.11,      0.14,      0.11,      4.83,      0.11,      0.10,     -0.01,      6.17,      0.12,      0.18,      0.24,      2.54,      0.16,      0.17,      1.85,      0.14,      0.13,      3.38,      0.15,      0.20,      2.59,      0.45,
edge_67_35,    -34.93,      0.07,      0.07,     -0.01,    -34.85,      0.06,      0.07,     -0.00,    -34.83,      0.06,      0.07,     -0.01,    -33.26,      0.14,      0.18,      0.17,    -33.59,      0.14,      0.33,      0.64,    -32.09,      0.09,      0.12,      0.35,      1.67,      0.16,      0.19,      1.26,      0.15,      0.34,      2.74,      0.11,      0.14,      1.89,      0.44,
edge_32_34,     13.86,      0.08,      0.08,      0.04,     13.63,      0.08,      0.09,     -0.01,     13.61,      0.08,      0.09,      0.05,     12.91,      0.15,      0.17,      0.07,     13.03,      0.14,      0.20,      0.28,     12.87,      0.16,      0.17,      0.09,     -0.95,      0.17,      0.19,     -0.60,      0.16,      0.22,     -0.74,      0.18,      0.19,     -0.76,      0.13,
edge_65_67,     47.45,      0.08,      0.08,      0.05,     47.66,      0.06,      0.08,      0.13,     47.58,      0.09,      0.08,     -0.00,     47.55,      0.12,      0.13,      0.09,     48.15,      0.09,      0.09,     -0.02,     47.60,      0.11,      0.12,      0.01,      0.10,      0.14,      0.15,      0.49,      0.11,      0.12,      0.02,      0.14,      0.14,      0.20,      0.16,
edge_67_50,    -26.37,      0.08,      0.08,     -0.02,    -26.29,      0.08,      0.07,      0.02,    -26.17,      0.07,      0.08,      0.01,    -25.26,      0.12,      0.29,      0.67,    -25.33,      0.10,      0.19,      0.57,    -25.29,      0.15,      0.15,     -0.07,      1.11,      0.14,      0.30,      0.96,      0.13,      0.20,      0.88,      0.17,      0.17,      0.98,      0.10,
edge_35_39,     14.66,      0.10,      0.11,     -0.06,     14.90,      0.11,      0.11,     -0.05,     14.71,      0.12,      0.11,      0.00,     17.64,      0.63,      0.59,      0.37,     17.07,      0.37,      0.48,      0.26,     15.45,      0.15,      0.32,      0.51,      2.98,      0.64,      0.60,      2.17,      0.39,      0.49,      0.74,      0.19,      0.34,      1.96,      0.68,
edge_43_47,     -6.03,      0.07,      0.08,     -0.06,     -6.27,      0.06,      0.06,      0.00,     -5.99,      0.07,      0.08,      0.06,     -5.60,      0.12,      0.12,     -0.11,     -4.59,      0.16,      0.21,      0.28,     -5.63,      0.11,      0.09,     -0.14,      0.43,      0.14,      0.14,      1.68,      0.17,      0.22,      0.36,      0.13,      0.12,      0.82,      0.43,
edge_67_37,    -31.58,      0.06,      0.07,     -0.08,    -31.62,      0.07,      0.06,     -0.03,    -31.54,      0.07,      0.07,      0.05,    -30.81,      0.11,      0.11,     -0.04,    -31.22,      0.08,      0.11,      0.13,    -31.14,      0.11,      0.14,      0.18,      0.77,      0.13,      0.13,      0.40,      0.11,      0.13,      0.40,      0.13,      0.16,      0.52,      0.13,
edge_42_64,     -8.38,      0.08,      0.08,      0.02,     -8.17,      0.08,      0.08,      0.05,     -8.20,      0.07,      0.08,      0.01,     -9.91,      0.11,      0.10,     -0.02,     -8.21,      0.18,      0.25,      0.45,     -9.94,      0.14,      0.15,      0.15,     -1.53,      0.14,      0.13,     -0.04,      0.20,      0.26,     -1.74,      0.16,      0.17,     -1.10,      0.53,
edge_51_45,    -85.21,      0.14,      0.15,      0.08,    -85.02,      0.13,      0.12,     -0.00,    -84.93,      0.11,      0.12,      0.10,    -86.43,      0.14,      0.13,     -0.08,    -86.01,      0.12,      0.12,      0.04,    -86.67,      0.14,      0.20,      0.23,     -1.22,      0.20,      0.20,     -0.99,      0.18,      0.17,     -1.74,      0.18,      0.23,     -1.32,      0.24,
edge_68_23,    -40.77,      0.06,      0.07,      0.03,    -40.84,      0.07,      0.08,      0.05,    -40.71,      0.08,      0.07,      0.01,    -41.10,      0.10,      0.12,      0.23,    -40.36,      0.10,      0.10,      0.01,    -40.44,      0.08,      0.10,      0.05,     -0.33,      0.12,      0.14,      0.48,      0.12,      0.13,      0.27,      0.11,      0.12,      0.14,      0.25,
