leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_E2_E4,    -79.61,      0.13,      0.16,      0.15,    -79.68,      0.15,      0.20,      0.23,    -79.81,      0.21,      0.20,     -0.02,    -79.67,      0.37,      0.36,      0.15,    -78.28,      0.15,      0.33,      0.56,    -77.76,      0.29,      0.27,     -0.06,     -0.06,      0.39,      0.40,      1.40,      0.21,      0.39,      2.05,      0.35,      0.33,      1.13,      0.64,
edge_E14_7,   -105.93,      1.23,      0.90,     -0.64,   -106.17,      0.52,      0.60,      0.42,   -106.74,      0.42,      1.15,      0.84,   -100.81,      0.35,    130.81,      1.00,   -103.95,      1.01,     10.22,      1.00,   -101.71,      0.62,      7.27,      1.00,      5.13,      1.28,    130.81,      2.22,      1.13,     10.23,      5.03,      0.74,      7.36,      4.13,      1.07,
edge_E14_6,   -184.43,      0.27,      2.52,      0.98,   -183.92,      0.87,      1.80,      0.93,   -184.80,      0.58,      0.85,      0.63,   -181.49,      0.44,     26.30,      1.00,   -184.53,      0.92,     20.45,      1.00,   -185.62,      0.67,     75.86,      1.00,      2.94,      0.52,     26.42,     -0.61,      1.27,     20.53,     -0.82,      0.89,     75.87,      0.50,      1.32,
edge_E26_SHP836-2,   -112.21,      0.36,      4.18,      0.99,   -109.58,      0.64,      0.73,      0.30,   -109.25,      0.44,      0.45,     -0.09,   -112.83,      1.41,      4.25,      0.98,   -109.08,      1.51,     29.33,      1.00,   -109.77,      0.34,    133.76,      1.00,     -0.61,      1.46,      5.97,      0.49,      1.64,     29.34,     -0.51,      0.56,    133.77,     -0.21,      0.74,
edge_E26_E6,   -211.67,      0.37,      2.34,      0.97,   -209.64,      0.32,      0.39,      0.14,   -212.74,      0.17,      3.71,      1.00,   -212.49,      0.37,     24.75,      1.00,   -213.70,      0.80,   1686.07,      1.00,   -211.13,      1.14,      6.72,      0.99,     -0.83,      0.52,     24.86,     -4.06,      0.86,   1686.07,      1.61,      1.15,      7.68,     -1.09,      1.67,
edge_E26_E25,     48.26,      0.26,      0.25,     -0.04,     48.13,      0.22,      0.27,      0.23,     48.68,      0.21,      0.21,      0.03,     46.85,      0.23,      0.23,      0.04,     48.30,      0.21,      0.27,      0.25,     49.05,      0.32,      0.36,      0.27,     -1.40,      0.35,      0.34,      0.17,      0.30,      0.38,      0.38,      0.38,      0.42,     -0.29,      0.58,
edge_SHP836-2_E5,   -153.17,      0.13,      1.77,      0.99,   -153.71,      0.17,      1.03,      0.94,   -153.30,      0.35,      0.93,      0.82,   -150.57,      0.74,     11.71,      1.00,   -149.78,      0.19,     18.53,      1.00,   -151.58,      0.42,      2.48,      0.97,      2.60,      0.75,     11.84,      3.93,      0.25,     18.56,      1.72,      0.55,      2.64,      2.75,      0.69,
edge_SHP836-2_E27,    155.62,      0.16,      0.14,     -0.00,    155.53,      0.18,      0.15,     -0.16,    155.71,      0.14,      0.16,     -0.01,    157.31,      0.15,      0.17,      0.06,    157.61,      0.14,      0.13,     -0.07,    156.67,      0.17,      0.25,      0.38,      1.69,      0.22,      0.23,      2.07,      0.22,      0.19,      0.97,      0.22,      0.29,      1.58,      0.34,
edge_E6_E8,    263.52,      0.15,      0.17,      0.12,    262.86,      0.16,      0.24,      0.40,    263.02,      0.19,      0.18,      0.01,    267.19,      0.30,      1.93,      0.97,    267.07,      0.38,      3.13,      0.99,    264.62,      0.52,      0.53,      0.11,      3.66,      0.33,      1.94,      4.21,      0.41,      3.14,      1.60,      0.56,      0.56,      3.16,      0.82,
edge_E6_E25,    235.88,      0.23,      0.26,      0.08,    235.56,      0.21,      0.26,      0.03,    235.83,      0.28,      0.26,     -0.09,    236.63,      0.43,     73.27,      1.00,    233.68,      0.62,     20.05,      1.00,    236.28,      1.08,     20.02,      1.00,      0.74,      0.48,     73.27,     -1.88,      0.65,     20.05,      0.45,      1.11,     20.02,     -0.23,      0.90,
edge_E6_6,     81.05,      0.19,      0.20,     -0.08,     80.93,      0.15,      0.17,      0.08,     81.50,      0.21,      0.22,      0.08,     81.79,      0.26,      0.96,      0.87,     81.66,      0.68,      0.56,      0.07,     84.81,      0.20,      0.46,      0.68,      0.74,      0.32,      0.98,      0.72,      0.70,      0.59,      3.31,      0.29,      0.51,      1.59,      0.89,
edge_E1_E24,    150.42,      0.22,      0.23,      0.01,    149.74,      0.19,      0.23,      0.14,    149.94,      0.22,      0.24,      0.10,    149.58,      0.35,      0.51,      0.36,    150.08,      0.51,      0.48,     -0.11,    149.95,      0.28,      0.48,      0.41,     -0.85,      0.41,      0.56,      0.33,      0.54,      0.53,      0.01,      0.36,      0.53,     -0.17,      0.41,
edge_E1_6,     39.86,      0.18,      0.21,      0.14,     39.61,      0.25,      0.22,     -0.09,     39.64,      0.20,      0.20,      0.05,     38.98,      0.33,      0.68,      0.72,     40.63,      0.23,      0.23,     -0.09,     41.10,      0.20,      0.21,      0.03,     -0.88,      0.38,      0.71,      1.03,      0.34,      0.31,      1.46,      0.28,      0.29,      0.53,      0.73,
edge_E1_7,    116.80,      0.23,      0.25,      0.13,    117.60,      0.16,      0.26,      0.43,    116.38,      0.21,      0.27,      0.20,    119.20,      0.38,      3.68,      0.99,    122.24,      1.09,      0.76,      0.51,    118.25,      0.71,      1.04,      0.78,      2.41,      0.45,      3.68,      4.64,      1.10,      0.81,      1.87,      0.74,      1.08,      2.97,      0.90,
edge_E1_E4,    -83.75,      0.17,      0.18,     -0.00,    -84.23,      0.12,      0.17,      0.29,    -84.30,      0.17,      0.21,      0.24,    -83.06,      0.27,      0.34,      0.32,    -81.58,      0.33,      0.33,     -0.01,    -83.48,      0.24,      0.68,      0.81,      0.69,      0.31,      0.38,      2.64,      0.35,      0.37,      0.82,      0.29,      0.71,      1.38,      0.65,
edge_E1_E3,    -73.66,      0.16,      0.18,      0.07,    -73.76,      0.21,      0.19,     -0.16,    -74.14,      0.16,      0.18,      0.16,    -71.87,      0.35,      0.24,     -0.32,    -73.15,      0.25,      0.36,      0.30,    -71.54,      0.20,      0.34,      0.57,      1.80,      0.38,      0.30,      0.62,      0.33,      0.40,      2.60,      0.25,      0.39,      1.67,      0.60,
edge_3_E9,    126.56,      0.20,      0.18,     -0.19,    126.56,      0.17,      0.17,     -0.03,    126.77,      0.18,      0.19,     -0.01,    124.46,      0.49,      1.56,      0.93,    124.60,      0.43,      0.51,      0.41,    124.08,      0.18,      6.63,      1.00,     -2.10,      0.53,      1.57,     -1.96,      0.46,      0.54,     -2.70,      0.26,      6.63,     -2.25,      0.31,
edge_3_E3,   -163.01,      0.20,      0.22,      0.01,   -162.77,      0.20,      0.22,      0.18,   -163.15,      0.21,      0.23,     -0.02,   -160.97,      0.27,      8.49,      1.00,   -161.36,      0.27,      0.35,      0.21,   -164.16,      0.25,     48.95,      1.00,      2.05,      0.33,      8.49,      1.40,      0.34,      0.42,     -1.00,      0.33,     48.95,      0.81,      0.94,
edge_E9_E30,    -85.18,      0.23,      0.23,     -0.01,    -85.96,      0.18,      0.21,      0.07,    -85.83,      0.19,      0.22,      0.16,    -87.66,      0.35,      0.66,      0.54,    -87.93,      0.30,      0.40,      0.14,    -86.92,      0.25,      0.56,      0.73,     -2.49,      0.42,      0.70,     -1.98,      0.35,      0.45,     -1.09,      0.31,      0.60,     -1.85,      0.44,
edge_E8_E30,    -83.48,      0.17,      0.21,      0.16,    -83.58,      0.17,      0.27,      0.38,    -83.97,      0.21,      0.24,      0.19,    -86.05,      0.33,      0.44,      0.25,    -84.64,      0.29,      0.44,      0.37,    -84.56,      0.30,      0.38,      0.09,     -2.58,      0.37,      0.49,     -1.06,      0.34,      0.52,     -0.59,      0.37,      0.45,     -1.41,      0.62,
edge_E8_E4,   -299.36,      0.28,      0.24,     -0.21,   -299.12,      0.25,      0.22,     -0.06,   -298.93,      0.27,      0.27,      0.01,   -297.92,      0.76,      0.63,      0.04,   -299.98,      0.40,      6.09,      0.99,   -302.98,      0.58,     13.38,      1.00,      1.44,      0.81,      0.67,     -0.86,      0.47,      6.09,     -4.06,      0.64,     13.38,     -1.16,      1.61,
edge_7_10,     43.70,      0.30,      0.44,      0.38,     43.91,      0.22,      0.37,      0.57,     44.75,      0.24,      0.34,      0.26,     41.03,      0.96,     43.38,      1.00,     42.10,      0.43,     10.24,      1.00,     43.27,      0.70,      1.79,      0.93,     -2.66,      1.00,     43.39,     -1.81,      0.49,     10.25,     -1.48,      0.74,      1.82,     -1.98,      0.50,
edge_E24_E28,     -8.55,      0.21,      0.21,     -0.07,     -9.04,      0.24,      0.20,     -0.09,     -9.04,      0.22,      0.21,     -0.09,     -9.09,      0.27,      1.56,      0.96,     -9.37,      0.41,      0.91,      0.75,     -9.23,      0.46,      0.75,      0.61,     -0.54,      0.34,      1.57,     -0.33,      0.47,      0.93,     -0.19,      0.51,      0.77,     -0.35,      0.25,
edge_E24_E30,    -11.94,      0.32,      0.28,     -0.13,    -11.24,      0.24,      0.32,      0.29,    -12.81,      0.19,      0.19,      0.03,    -13.37,      0.26,      0.35,      0.37,    -13.35,      0.20,      0.21,      0.09,     -9.45,      0.48,      0.72,      0.46,     -1.43,      0.41,      0.45,     -2.11,      0.31,      0.38,      3.36,      0.51,      0.74,     -0.06,      1.73,
edge_E24_E23,     20.99,      0.16,      0.17,      0.12,     21.16,      0.16,      0.16,     -0.09,     21.32,      0.16,      0.15,     -0.03,     18.68,      0.08,      0.08,     -0.03,     19.11,      0.08,      0.11,      0.26,     19.06,      0.08,      0.08,     -0.08,     -2.31,      0.18,      0.19,     -2.05,      0.18,      0.19,     -2.26,      0.18,      0.17,     -2.21,      0.11,
edge_E28_6,    -99.87,      0.35,      0.32,     -0.13,   -100.17,      0.27,      0.29,      0.11,    -99.97,      0.35,      0.30,     -0.10,   -101.37,      0.50,      9.73,      1.00,    -96.63,      0.29,     11.77,      1.00,    -99.60,      0.43,      1.63,      0.92,     -1.49,      0.61,      9.74,      3.54,      0.40,     11.77,      0.37,      0.55,      1.65,      0.81,      1.50,
edge_10_E30,    -19.31,      0.13,      0.12,     -0.04,    -19.15,      0.14,      0.13,     -0.02,    -18.97,      0.11,      0.13,      0.07,    -19.57,      1.36,      0.68,      0.08,    -18.73,      0.54,      0.57,     -0.08,    -18.70,      0.79,      1.60,      0.89,     -0.26,      1.36,      0.69,      0.42,      0.55,      0.58,      0.27,      0.80,      1.60,      0.14,      0.50,
edge_E25_E3,   -266.81,      0.19,      0.52,      0.80,   -267.56,      0.32,      0.37,      0.17,   -265.92,      0.24,      0.42,      0.50,   -266.78,      0.67,   1141.65,      1.00,   -264.90,      0.41,   1570.51,      1.00,   -268.05,      0.84,   8023.03,      1.00,      0.03,      0.69,   1141.65,      2.66,      0.52,   1570.51,     -2.12,      0.87,   8023.03,      0.19,      1.41,
edge_E27_E4,   -288.15,      0.34,      0.30,     -0.14,   -288.09,      0.37,      0.33,     -0.15,   -288.18,      0.40,      0.32,     -0.16,   -286.19,      0.27,      5.11,      1.00,   -288.87,      0.68,      2.59,      0.97,   -286.72,      0.58,      2.07,      0.94,      1.95,      0.44,      5.12,     -0.78,      0.77,      2.61,      1.46,      0.70,      2.09,      0.88,      0.87,
edge_E4_E3,     21.58,      0.14,      0.13,     -0.03,     21.59,      0.15,      0.14,     -0.02,     21.16,      0.11,      0.13,      0.11,     20.76,      0.08,      0.10,      0.19,     21.42,      0.10,      0.09,     -0.14,     21.18,      0.09,      0.10,      0.19,     -0.82,      0.16,      0.17,     -0.17,      0.18,      0.17,      0.02,      0.14,      0.16,     -0.32,      0.26,
