leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_5e_5i,      9.76,      0.17,      0.16,      0.02,     10.21,      0.14,      0.15,     -0.02,     10.10,      0.17,      0.16,     -0.12,      7.15,      0.19,      0.36,      0.48,      7.64,      0.20,      0.28,      0.26,      8.55,      0.27,      0.25,     -0.11,     -2.61,      0.26,      0.39,     -2.57,      0.24,      0.32,     -1.54,      0.32,      0.30,     -2.24,      0.36,
edge_5e_5h,     32.40,      0.09,      0.08,     -0.08,     32.46,      0.11,      0.09,     -0.08,     32.83,      0.10,      0.11,     -0.05,     31.80,      0.18,      0.23,      0.22,     33.22,      0.15,      0.14,     -0.15,     32.71,      0.27,      0.44,      0.60,     -0.60,      0.20,      0.24,      0.76,      0.18,      0.17,     -0.12,      0.28,      0.45,      0.01,      0.42,
edge_5e_5k,     23.41,      0.07,      0.07,     -0.02,     23.24,      0.07,      0.07,     -0.04,     23.26,      0.06,      0.07,      0.05,     22.59,      0.14,      0.10,     -0.33,     22.15,      0.12,      0.12,      0.02,     22.25,      0.11,      0.12,      0.03,     -0.82,      0.15,      0.12,     -1.09,      0.14,      0.14,     -1.01,      0.13,      0.14,     -0.98,      0.10,
edge_5e_5p,     28.14,      0.13,      0.14,      0.02,     28.31,      0.13,      0.13,      0.01,     28.40,      0.13,      0.13,      0.01,     26.00,      0.25,      0.29,      0.14,     26.62,      0.54,      0.51,     -0.08,     26.82,      0.15,      0.25,      0.30,     -2.14,      0.28,      0.32,     -1.69,      0.56,      0.52,     -1.58,      0.20,      0.28,     -1.80,      0.25,
edge_5e_5n,     24.44,      0.14,      0.14,      0.03,     24.43,      0.12,      0.13,      0.03,     24.42,      0.12,      0.14,      0.23,     23.49,      0.27,      0.28,      0.03,     23.45,      0.24,      0.28,      0.15,     23.13,      0.23,      0.30,      0.33,     -0.95,      0.30,      0.32,     -0.98,      0.27,      0.31,     -1.30,      0.26,      0.33,     -1.07,      0.18,
edge_5i_5a,     -8.28,      0.18,      0.16,      0.04,     -8.48,      0.16,      0.15,      0.07,     -8.38,      0.13,      0.15,      0.08,     -7.42,      0.17,      0.17,     -0.01,     -7.35,      0.22,      0.23,     -0.01,     -7.57,      0.17,      0.20,      0.13,      0.87,      0.25,      0.23,      1.13,      0.27,      0.27,      0.81,      0.22,      0.25,      0.94,      0.15,
edge_5i_5o,     21.21,      0.12,      0.14,      0.06,     21.28,      0.15,      0.14,     -0.04,     21.31,      0.14,      0.15,      0.07,     21.83,      0.25,      0.31,      0.14,     21.86,      0.19,      0.29,      0.27,     21.65,      0.32,      0.29,      0.00,      0.63,      0.27,      0.34,      0.59,      0.24,      0.32,      0.34,      0.35,      0.32,      0.52,      0.17,
edge_5i_5m,      2.38,      0.14,      0.14,     -0.05,      2.37,      0.12,      0.14,      0.15,      2.28,      0.15,      0.14,      0.03,      2.70,      0.18,      0.25,      0.25,      2.44,      0.17,      0.17,     -0.08,      2.22,      0.24,      0.22,     -0.01,      0.32,      0.23,      0.28,      0.07,      0.21,      0.22,     -0.06,      0.28,      0.26,      0.11,      0.16,
edge_8d_1a,    -27.03,      0.11,      0.12,      0.11,    -26.96,      0.15,      0.13,     -0.11,    -27.02,      0.12,      0.12,      0.05,    -22.40,      0.41,      0.52,      0.38,    -25.07,      0.24,      0.25,      0.14,    -24.43,      0.35,      0.33,     -0.01,      4.62,      0.42,      0.53,      1.89,      0.29,      0.28,      2.59,      0.37,      0.35,      3.04,      0.83,
edge_8d_8f,     21.57,      0.07,      0.07,      0.01,     21.53,      0.07,      0.07,     -0.04,     21.57,      0.06,      0.07,     -0.02,     21.62,      0.08,      0.07,      0.05,     21.40,      0.08,      0.08,      0.17,     21.20,      0.07,      0.08,      0.01,      0.05,      0.10,      0.10,     -0.13,      0.10,      0.11,     -0.37,      0.10,      0.10,     -0.15,      0.13,
edge_8d_8c,      9.43,      0.06,      0.06,     -0.00,      9.43,      0.06,      0.07,      0.09,      9.24,      0.06,      0.06,     -0.05,     11.04,      0.06,      0.06,     -0.04,     10.62,      0.06,      0.07,      0.11,     10.33,      0.07,      0.07,      0.01,      1.61,      0.09,      0.09,      1.19,      0.09,      0.10,      1.09,      0.09,      0.09,      1.29,      0.16,
edge_5b_5o,     53.77,      0.14,      0.13,     -0.01,     53.90,      0.12,      0.12,      0.02,     53.64,      0.11,      0.13,      0.06,     54.13,      0.31,      0.29,     -0.11,     53.48,      0.21,      0.22,      0.08,     53.37,      0.24,      0.21,     -0.06,      0.35,      0.34,      0.31,     -0.42,      0.24,      0.25,     -0.27,      0.27,      0.24,     -0.11,      0.26,
edge_5b_5n,     46.20,      0.16,      0.14,      0.02,     46.42,      0.13,      0.15,      0.12,     46.50,      0.13,      0.14,      0.09,     48.16,      0.27,      0.22,     -0.14,     47.54,      0.29,      0.27,     -0.07,     48.41,      0.20,      0.22,     -0.00,      1.96,      0.31,      0.26,      1.12,      0.31,      0.31,      1.91,      0.24,      0.26,      1.66,      0.29,
edge_5b_5c,     18.58,      0.12,      0.14,      0.10,     18.55,      0.13,      0.13,     -0.10,     18.59,      0.12,      0.13,      0.04,     19.44,      0.23,      0.19,     -0.16,     18.70,      0.17,      0.15,     -0.11,     19.74,      0.15,      0.15,      0.09,      0.86,      0.26,      0.24,      0.16,      0.22,      0.19,      1.14,      0.19,      0.20,      0.72,      0.31,
edge_5b_5j,     13.72,      0.17,      0.14,     -0.12,     13.63,      0.10,      0.16,      0.30,     13.78,      0.14,      0.14,     -0.06,     13.11,      0.20,      0.18,      0.02,     13.07,      0.17,      0.17,     -0.02,     12.55,      0.18,      0.20,      0.13,     -0.61,      0.26,      0.23,     -0.56,      0.20,      0.23,     -1.23,      0.22,      0.24,     -0.80,      0.24,
edge_5h_5m,    -20.04,      0.06,      0.07,     -0.01,    -20.07,      0.06,      0.06,      0.01,    -20.47,      0.11,      0.11,      0.09,    -21.84,      0.13,      0.11,     -0.10,    -22.55,      0.12,      0.16,      0.29,    -22.71,      0.13,      0.13,     -0.01,     -1.80,      0.15,      0.13,     -2.48,      0.13,      0.17,     -2.23,      0.17,      0.17,     -2.17,      0.20,
edge_8c_5k,    -29.06,      0.13,      0.12,      0.03,    -29.77,      0.14,      0.21,      0.44,    -29.02,      0.11,      0.11,     -0.01,    -29.86,      0.19,      0.21,      0.19,    -29.85,      0.19,      0.27,      0.28,    -29.31,      0.13,      0.31,      0.53,     -0.80,      0.23,      0.24,     -0.08,      0.24,      0.34,     -0.29,      0.17,      0.33,     -0.39,      0.23,
edge_5a_5k,     21.63,      0.08,      0.08,     -0.09,     21.45,      0.07,      0.07,     -0.02,     21.48,      0.07,      0.07,      0.08,     21.52,      0.12,      0.11,     -0.06,     22.17,      0.11,      0.11,      0.02,     20.84,      0.12,      0.13,      0.04,     -0.10,      0.14,      0.13,      0.72,      0.12,      0.14,     -0.64,      0.14,      0.15,     -0.01,      0.41,
edge_5a_5j,    -10.12,      0.18,      0.15,     -0.16,    -10.33,      0.12,      0.14,      0.14,    -10.21,      0.14,      0.15,      0.03,    -11.27,      0.17,      0.18,      0.01,    -11.78,      0.26,      0.22,     -0.12,    -11.36,      0.34,      0.27,     -0.17,     -1.15,      0.25,      0.23,     -1.45,      0.29,      0.26,     -1.14,      0.37,      0.31,     -1.25,      0.18,
edge_5a_5d,      3.66,      0.18,      0.17,     -0.10,      4.06,      0.15,      0.15,     -0.01,      3.78,      0.16,      0.16,     -0.05,      3.77,      0.18,      0.20,      0.15,      4.41,      0.18,      0.20,      0.09,      4.39,      0.24,      0.22,     -0.03,      0.11,      0.25,      0.26,      0.35,      0.23,      0.25,      0.61,      0.29,      0.28,      0.36,      0.18,
edge_5a_5n,     22.63,      0.14,      0.14,     -0.01,     22.80,      0.12,      0.14,      0.09,     22.58,      0.12,      0.13,      0.08,     23.01,      0.26,      0.22,     -0.05,     22.75,      0.32,      0.23,     -0.23,     22.80,      0.29,      0.35,      0.23,      0.39,      0.29,      0.26,     -0.05,      0.34,      0.27,      0.22,      0.32,      0.38,      0.19,      0.20,
edge_5a_5c,     -5.23,      0.16,      0.15,     -0.09,     -5.12,      0.13,      0.13,     -0.05,     -5.08,      0.15,      0.16,      0.10,     -5.02,      0.19,      0.22,      0.12,     -4.31,      0.24,      0.20,      0.02,     -4.91,      0.14,      0.17,      0.18,      0.22,      0.24,      0.27,      0.81,      0.27,      0.24,      0.17,      0.20,      0.23,      0.40,      0.22,
edge_5k_5d,    -17.59,      0.06,      0.07,      0.08,    -17.66,      0.07,      0.07,     -0.03,    -17.70,      0.06,      0.06,      0.05,    -17.79,      0.10,      0.10,      0.09,    -17.64,      0.08,      0.09,      0.08,    -17.55,      0.08,      0.09,      0.01,     -0.20,      0.12,      0.12,      0.01,      0.10,      0.11,      0.15,      0.10,      0.11,     -0.01,      0.11,
edge_7_3b,    -11.53,      0.08,      0.10,      0.09,    -11.41,      0.09,      0.09,     -0.02,    -11.72,      0.10,      0.11,      0.05,    -14.03,      0.07,      0.12,      0.32,    -13.45,      0.08,      0.14,      0.43,    -13.54,      0.09,      0.11,      0.25,     -2.50,      0.11,      0.16,     -2.04,      0.12,      0.17,     -1.82,      0.13,      0.15,     -2.12,      0.20,
edge_7_5d,    -26.54,      0.09,      0.10,      0.06,    -26.47,      0.09,      0.09,      0.04,    -26.25,      0.09,      0.09,      0.01,    -27.28,      0.08,      0.08,      0.00,    -27.18,      0.08,      0.08,      0.04,    -27.22,      0.11,      0.11,      0.12,     -0.74,      0.12,      0.12,     -0.71,      0.12,      0.12,     -0.97,      0.14,      0.15,     -0.80,      0.10,
edge_7_5j,    -40.64,      0.10,      0.10,      0.01,    -40.50,      0.11,      0.10,     -0.03,    -40.33,      0.10,      0.09,      0.02,    -42.37,      0.09,      0.12,      0.32,    -42.64,      0.10,      0.08,     -0.11,    -42.62,      0.09,      0.09,      0.03,     -1.72,      0.13,      0.16,     -2.13,      0.14,      0.13,     -2.29,      0.13,      0.13,     -2.05,      0.18,
edge_7_8a,     52.96,      0.13,      0.17,      0.22,     52.85,      0.12,      0.16,      0.26,     52.78,      0.16,      0.20,      0.22,     54.33,      0.22,      0.29,      0.22,     51.16,      0.32,      0.36,      0.02,     52.40,      0.25,      0.24,     -0.00,      1.36,      0.26,      0.34,     -1.69,      0.34,      0.40,     -0.38,      0.29,      0.32,     -0.24,      0.89,
edge_5p_5n,     -3.62,      0.09,      0.09,      0.08,     -3.67,      0.09,      0.08,     -0.04,     -3.60,      0.08,      0.08,     -0.01,     -3.70,      0.12,      0.12,      0.01,     -2.89,      0.16,      0.19,      0.20,     -3.25,      0.11,      0.10,     -0.13,     -0.08,      0.15,      0.15,      0.78,      0.19,      0.21,      0.35,      0.14,      0.12,      0.35,      0.26,
edge_1a_5d,     -9.77,      0.10,      0.11,     -0.00,     -9.79,      0.09,      0.10,      0.10,     -9.63,      0.09,      0.10,      0.01,    -12.47,      0.20,      0.17,     -0.02,    -12.51,      0.24,      0.29,      0.16,    -13.31,      0.21,      0.21,     -0.14,     -2.71,      0.22,      0.20,     -2.72,      0.26,      0.31,     -3.68,      0.23,      0.23,     -3.04,      0.33,
edge_8f_5m,    -51.32,      0.10,      0.12,      0.07,    -51.34,      0.12,      0.12,      0.05,    -51.49,      0.11,      0.11,     -0.01,    -52.07,      0.25,      0.23,     -0.11,    -51.35,      0.31,      0.29,     -0.03,    -51.89,      0.28,      0.42,      0.39,     -0.76,      0.26,      0.26,     -0.01,      0.33,      0.31,     -0.39,      0.31,      0.44,     -0.39,      0.25,
edge_8f_8a,     24.92,      0.07,      0.07,      0.08,     24.94,      0.06,      0.07,      0.06,     24.86,      0.08,      0.07,     -0.00,     26.36,      0.11,      0.11,      0.06,     26.64,      0.07,      0.07,     -0.19,     26.29,      0.12,      0.10,     -0.17,      1.44,      0.13,      0.13,      1.71,      0.10,      0.10,      1.43,      0.14,      0.12,      1.52,      0.11,
edge_8a_5d,    -79.33,      0.15,      0.13,     -0.07,    -78.97,      0.15,      0.15,     -0.02,    -79.48,      0.14,      0.13,     -0.02,    -80.98,      0.26,      0.28,      0.10,    -80.00,      0.33,      0.40,      0.20,    -81.22,      0.34,      0.30,     -0.11,     -1.65,      0.30,      0.31,     -1.03,      0.36,      0.43,     -1.74,      0.36,      0.33,     -1.48,      0.27,
edge_5o_5m,    -19.04,      0.15,      0.13,     -0.14,    -19.12,      0.11,      0.13,      0.04,    -19.14,      0.11,      0.13,      0.02,    -19.51,      0.15,      0.17,      0.14,    -19.29,      0.26,      0.26,     -0.02,    -18.46,      0.31,      0.29,     -0.02,     -0.47,      0.21,      0.22,     -0.16,      0.29,      0.29,      0.69,      0.33,      0.31,      0.02,      0.37,
edge_5d_5m,      7.23,      0.12,      0.13,      0.04,      7.26,      0.15,      0.14,     -0.02,      7.06,      0.14,      0.14,      0.02,      5.45,      0.22,      0.20,     -0.12,      6.03,      0.17,      0.17,     -0.02,      6.17,      0.27,      0.23,     -0.01,     -1.78,      0.25,      0.24,     -1.23,      0.23,      0.22,     -0.89,      0.31,      0.27,     -1.30,      0.28,
