leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_23482_23485,     50.04,      0.14,      0.18,      0.15,     49.77,      0.26,      0.23,     -0.06,     50.41,      0.19,      0.19,     -0.11,     51.83,      0.29,      0.35,      0.21,     51.07,      0.34,      1.03,      0.89,     51.49,      0.21,      0.40,      0.57,      1.79,      0.32,      0.39,      1.30,      0.43,      1.06,      1.08,      0.28,      0.44,      1.39,      0.27,
edge_23482_23486,     37.79,      0.19,      0.19,      0.01,     38.21,      0.23,      0.18,     -0.15,     37.75,      0.20,      0.21,      0.09,     37.41,      0.25,      0.68,      0.82,     37.11,      0.33,      0.58,      0.62,     35.09,      0.32,      1.41,      0.93,     -0.38,      0.31,      0.71,     -1.10,      0.40,      0.61,     -2.66,      0.38,      1.43,     -1.38,      0.71,
edge_23483_23479,     11.01,      0.17,      0.22,      0.20,     10.82,      0.19,      0.22,      0.05,     11.29,      0.18,      0.20,      0.08,     11.85,      0.51,      0.52,      0.07,     12.54,      0.23,      0.45,      0.67,     12.71,      0.45,      0.45,      0.03,      0.84,      0.54,      0.56,      1.72,      0.30,      0.50,      1.42,      0.48,      0.49,      1.33,      0.33,
edge_23484_23479,     36.00,      0.40,      0.33,     -0.20,     36.09,      0.25,      0.31,      0.25,     35.86,      0.28,      0.31,      0.01,     40.94,      0.55,    502.03,      1.00,     39.87,      0.50,    377.51,      1.00,     39.64,      0.29,    337.07,      1.00,      4.94,      0.68,    502.03,      3.78,      0.56,    377.51,      3.78,      0.40,    337.07,      4.17,      0.45,
edge_23484_23482,    -48.36,      0.27,      0.25,     -0.01,    -47.80,      0.24,      0.22,     -0.11,    -48.24,      0.17,      0.28,      0.43,    -44.24,      0.42,      2.02,      0.95,    -46.63,      0.44,      0.99,      0.78,    -47.74,      0.33,      0.26,     -0.23,      4.12,      0.50,      2.04,      1.17,      0.50,      1.01,      0.50,      0.37,      0.38,      1.93,      1.13,
edge_23484_23485,      1.89,      0.19,      0.18,     -0.12,      1.93,      0.18,      0.17,     -0.06,      1.89,      0.12,      0.14,      0.11,      4.17,      0.35,      0.47,      0.45,      2.27,      0.57,      0.68,      0.41,      3.85,      0.84,      0.75,      0.46,      2.28,      0.40,      0.50,      0.34,      0.60,      0.70,      1.96,      0.85,      0.76,      1.53,      0.67,
edge_23484_23486,     -9.61,      0.14,      0.17,      0.08,     -9.62,      0.22,      0.17,     -0.18,     -9.74,      0.16,      0.15,     -0.02,     -9.12,      0.35,      1.95,      0.96,     -8.81,      0.44,      0.76,      0.64,     -9.90,      0.35,      0.96,      0.85,      0.49,      0.38,      1.96,      0.81,      0.49,      0.78,     -0.16,      0.38,      0.97,      0.38,      0.34,
edge_23485_23479,     33.79,      0.22,      0.28,      0.31,     32.74,      0.25,      0.37,      0.39,     33.70,      0.35,      0.33,     -0.15,     31.85,      0.32,      1.35,      0.93,     31.65,      0.79,      1.84,      0.93,     32.71,      0.34,      0.55,      0.54,     -1.94,      0.39,      1.38,     -1.09,      0.83,      1.88,     -0.99,      0.49,      0.64,     -1.34,      0.42,
edge_23486_23479,     45.59,      0.32,      0.31,     -0.06,     45.26,      0.48,      0.51,     -0.13,     44.82,      0.22,      0.29,      0.16,     48.14,      0.32,      0.57,      0.61,     45.52,      0.87,      1.31,      0.83,     50.13,      1.41,      1.00,     -0.59,      2.55,      0.45,      0.65,      0.26,      0.99,      1.41,      5.31,      1.43,      1.04,      2.71,      1.49,
edge_23486_23485,     12.27,      0.15,      0.15,     -0.04,     12.54,      0.14,      0.12,     -0.01,     12.24,      0.14,      0.14,     -0.03,     15.68,      0.25,      0.25,      0.06,     15.19,      0.25,      0.39,      0.44,     15.50,      0.24,      0.27,      0.05,      3.41,      0.29,      0.29,      2.65,      0.29,      0.41,      3.26,      0.28,      0.30,      3.11,      0.26,
edge_20667_2qbp_23479,     53.85,      0.17,      0.25,      0.24,     54.36,      0.32,      0.27,     -0.07,     53.50,      0.21,      0.48,      0.75,     56.63,      0.37,      0.98,      0.83,     55.35,      0.57,      0.49,     -0.03,     57.87,      0.68,      4.92,      0.99,      2.78,      0.41,      1.01,      0.99,      0.65,      0.56,      4.37,      0.71,      4.94,      2.71,      1.00,
edge_20667_2qbp_23482,    -29.76,      0.18,      0.17,     -0.03,    -29.84,      0.18,      0.15,     -0.09,    -29.61,      0.22,      0.22,      0.09,    -30.11,      0.53,      0.64,      0.41,    -32.24,      0.31,      0.65,      0.65,    -30.31,      0.25,      0.38,      0.43,     -0.35,      0.56,      0.66,     -2.40,      0.36,      0.67,     -0.70,      0.33,      0.44,     -1.15,      0.66,
edge_20667_2qbp_23484,     18.37,      0.16,      0.15,     -0.04,     18.25,      0.15,      0.14,      0.09,     17.98,      0.16,      0.14,     -0.08,     15.77,      0.37,      0.79,      0.66,     20.01,      0.19,      4.65,      1.00,     16.38,      0.27,      2.51,      0.98,     -2.60,      0.40,      0.80,      1.76,      0.24,      4.65,     -1.60,      0.31,      2.51,     -0.81,      1.33,
edge_20667_2qbp_23485,     20.20,      0.13,      0.14,     -0.04,     20.50,      0.12,      0.13,      0.08,     20.30,      0.14,      0.14,      0.00,     22.24,      0.25,      0.25,     -0.00,     22.68,      0.30,      0.28,     -0.01,     22.30,      0.29,      0.49,      0.52,      2.04,      0.28,      0.29,      2.18,      0.32,      0.31,      2.00,      0.32,      0.51,      2.07,      0.17,
edge_20667_2qbp_23486,      8.37,      0.15,      0.14,      0.02,      8.02,      0.13,      0.14,      0.05,      8.01,      0.13,      0.12,      0.03,      8.21,      0.39,      0.32,     -0.13,      6.95,      0.26,      0.28,      0.03,      6.48,      0.21,      0.21,      0.04,     -0.16,      0.42,      0.35,     -1.07,      0.29,      0.31,     -1.53,      0.25,      0.24,     -0.92,      0.43,
edge_20669_2qbr_23466,    -23.68,      0.18,      0.21,      0.05,    -23.64,      0.19,      0.21,      0.04,    -23.85,      0.17,      0.17,      0.10,    -22.25,      0.34,      0.88,      0.83,    -22.20,      0.59,      0.60,     -0.02,    -21.85,      0.59,      0.80,      0.61,      1.43,      0.38,      0.90,      1.44,      0.62,      0.64,      2.00,      0.61,      0.82,      1.62,      0.32,
edge_20669_2qbr_23472,    -91.76,      0.15,      0.17,      0.06,    -91.79,      0.15,      0.15,      0.04,    -91.87,      0.14,      0.13,     -0.08,    -93.72,      0.22,      0.26,      0.18,    -93.13,      0.22,      0.40,      0.58,    -93.16,      0.20,      0.30,      0.35,     -1.96,      0.27,      0.31,     -1.34,      0.27,      0.43,     -1.29,      0.24,      0.33,     -1.53,      0.24,
edge_20670_2qbs_23466,    -15.44,      0.20,      0.22,      0.09,    -15.17,      0.19,      0.20,     -0.05,    -15.22,      0.20,      0.24,      0.27,    -12.06,      0.31,      1.94,      0.97,    -12.57,      0.56,      0.71,      0.45,    -12.69,      0.44,      0.60,      0.35,      3.38,      0.37,      1.95,      2.60,      0.59,      0.74,      2.53,      0.48,      0.65,      2.84,      0.36,
edge_20670_2qbs_23477,    -20.74,      0.14,      0.13,     -0.04,    -20.61,      0.15,      0.13,     -0.08,    -20.41,      0.12,      0.12,     -0.00,    -21.11,      0.24,      0.32,      0.23,    -20.97,      0.16,      0.22,      0.26,    -21.19,      0.23,      0.25,     -0.00,     -0.37,      0.28,      0.35,     -0.36,      0.22,      0.26,     -0.78,      0.26,      0.28,     -0.50,      0.18,
edge_20670_2qbs_23479,    -47.62,      0.12,      0.12,     -0.01,    -47.58,      0.15,      0.13,      0.06,    -47.46,      0.12,      0.14,      0.10,    -48.31,      0.29,      0.28,      0.06,    -47.30,      0.30,      0.34,      0.22,    -47.18,      0.21,      0.28,      0.29,     -0.69,      0.31,      0.30,      0.28,      0.34,      0.36,      0.28,      0.24,      0.31,     -0.04,      0.35,
edge_20670_2qbs_23482,   -135.34,      0.17,      0.18,      0.14,   -135.58,      0.17,      0.17,     -0.01,   -135.08,      0.14,      0.15,      0.02,   -137.72,      0.24,      0.37,      0.31,   -134.30,      0.45,      0.45,      0.08,   -134.87,      0.37,      1.38,      0.90,     -2.38,      0.29,      0.41,      1.28,      0.48,      0.48,      0.21,      0.40,      1.39,     -0.30,      1.10,
edge_20670_2qbs_23483,    -71.82,      0.25,      0.23,     -0.06,    -72.38,      0.17,      0.22,      0.23,    -71.85,      0.25,      0.25,      0.03,    -73.37,      0.41,      0.58,      0.49,    -70.75,      0.28,      0.99,      0.92,    -68.94,      0.55,      1.39,      0.90,     -1.55,      0.48,      0.62,      1.63,      0.33,      1.01,      2.91,      0.60,      1.41,      1.00,      1.34,
edge_20670_2qbs_23330_2qbq,     11.30,      0.13,      0.14,      0.03,     11.67,      0.14,      0.13,     -0.10,     11.42,      0.17,      0.15,     -0.08,     10.58,      0.34,      0.33,      0.06,     11.52,      0.30,      0.45,      0.33,     11.41,      0.20,      0.41,      0.64,     -0.72,      0.36,      0.36,     -0.15,      0.33,      0.47,     -0.01,      0.26,      0.44,     -0.29,      0.26,
