leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_8414_2333,     21.33,      0.35,      0.40,      0.12,     22.60,      0.28,      0.39,      0.38,     21.17,      0.35,      0.49,      0.40,     21.57,      0.96,      0.78,      0.03,     19.03,      0.41,      4.66,      0.99,     18.51,      0.63,      2.03,      0.94,      0.24,      1.02,      0.88,     -3.57,      0.50,      4.68,     -2.66,      0.72,      2.09,     -2.00,      1.19,
edge_8414_5644,     31.76,      0.28,      0.25,     -0.01,     31.78,      0.23,      0.23,      0.01,     32.14,      0.18,      0.23,      0.18,     46.15,      0.36,   3713.69,      1.00,     45.83,      0.46,19825095.84,      1.00,     42.35,      1.20,      2.42,      0.96,     14.39,      0.46,   3713.69,     14.05,      0.51,19825095.84,     10.21,      1.21,      2.43,     12.88,      1.36,
edge_5644_9211,    -64.07,      0.11,      0.17,      0.33,    -64.25,      0.12,      0.18,      0.31,    -64.09,      0.16,      0.16,      0.07,    -62.60,      0.13,      0.15,      0.07,    -61.91,      0.13,      0.11,     -0.14,    -62.85,      0.14,      0.13,     -0.07,      1.47,      0.17,      0.23,      2.34,      0.18,      0.21,      1.24,      0.21,      0.21,      1.68,      0.34,
edge_5644_0309,     30.10,      0.09,      0.08,     -0.02,     29.97,      0.08,      0.08,      0.00,     30.02,      0.07,      0.08,      0.04,     28.53,      0.10,      0.85,      0.96,     28.92,      0.21,      1.58,      0.97,     29.08,      0.22,      0.39,      0.58,     -1.57,      0.13,      0.85,     -1.05,      0.22,      1.58,     -0.94,      0.23,      0.40,     -1.19,      0.21,
edge_5670_9211,     11.18,      0.09,      0.14,      0.38,     11.14,      0.09,      0.13,      0.32,     10.89,      0.10,      0.15,      0.29,     12.99,      0.14,      0.12,     -0.13,     11.83,      0.16,      0.20,      0.25,     12.69,      0.15,      0.15,      0.01,      1.81,      0.17,      0.18,      0.69,      0.18,      0.24,      1.80,      0.18,      0.21,      1.43,      0.38,
edge_5687_1801,     49.41,      0.07,      0.07,     -0.03,     49.41,      0.06,      0.06,     -0.05,     49.15,      0.06,      0.07,      0.09,     45.72,      0.10,      0.10,      0.04,     46.04,      0.08,      0.12,      0.29,     45.62,      0.07,      0.08,     -0.00,     -3.69,      0.12,      0.12,     -3.37,      0.10,      0.13,     -3.53,      0.09,      0.11,     -3.53,      0.10,
edge_5687_4147,    -14.33,      0.25,      0.34,      0.29,    -13.98,      0.27,      0.32,      0.26,    -13.74,      0.42,      0.31,     -0.21,     -9.69,      0.52,   8758.99,      1.00,     -6.61,      0.57,   4092.92,      1.00,    -10.19,      0.61,  33121.73,      1.00,      4.64,      0.58,   8758.99,      7.37,      0.63,   4092.92,      3.55,      0.74,  33121.73,      5.19,      1.18,
edge_3032_4096,    -71.39,      0.10,      0.10,      0.01,    -71.49,      0.09,      0.10,      0.04,    -71.50,      0.10,      0.10,     -0.03,    -71.04,      0.18,      0.16,     -0.12,    -71.03,      0.23,      0.30,      0.38,    -72.07,      0.15,      0.15,     -0.09,      0.35,      0.21,      0.19,      0.46,      0.25,      0.32,     -0.57,      0.18,      0.18,      0.08,      0.34,
edge_8041_4147,     16.86,      0.12,      0.11,     -0.08,     16.66,      0.12,      0.11,      0.01,     17.07,      0.11,      0.10,     -0.01,     18.32,      0.23,      0.21,     -0.01,     16.89,      0.21,      0.25,      0.28,     18.46,      0.22,      0.26,      0.21,      1.46,      0.26,      0.24,      0.23,      0.24,      0.27,      1.39,      0.25,      0.28,      1.03,      0.41,
edge_5687_1056,     -1.13,      0.18,      0.17,      0.04,     -0.73,      0.19,      0.15,     -0.09,     -0.78,      0.15,      0.13,     -0.14,     -2.90,      0.44,      0.67,      0.47,     -2.63,      0.23,      0.21,     -0.08,     -1.57,      0.37,      0.37,     -0.02,     -1.77,      0.48,      0.69,     -1.90,      0.30,      0.26,     -0.79,      0.40,      0.39,     -1.49,      0.39,
edge_0340_4754,     10.30,      0.10,      0.09,      0.00,     10.61,      0.10,      0.09,     -0.01,     10.68,      0.09,      0.10,      0.00,      9.72,      0.16,      0.15,     -0.09,     10.59,      0.18,      0.15,     -0.18,      9.85,      0.18,      0.20,     -0.04,     -0.58,      0.19,      0.17,     -0.02,      0.21,      0.17,     -0.83,      0.20,      0.22,     -0.48,      0.25,
edge_7395_1939,    -18.05,      0.14,      0.15,     -0.02,    -19.10,      0.20,      0.23,      0.16,    -18.26,      0.15,      0.14,     -0.05,    -15.52,      0.56,      0.91,      0.70,    -14.97,      0.37,      4.67,      0.99,    -17.86,      0.32,     70.53,      1.00,      2.53,      0.58,      0.92,      4.13,      0.42,      4.68,      0.40,      0.35,     70.53,      2.35,      1.10,
edge_5687_8161,    -55.26,      0.14,      0.14,     -0.06,    -55.66,      0.14,      0.14,     -0.03,    -54.96,      0.14,      0.13,     -0.06,,,,,    -52.54,      0.26,      0.37,      0.38,    -55.04,      0.41,      0.53,      0.22,,,,      3.12,      0.30,      0.40,     -0.08,      0.43,      0.55,,,
edge_5544_4147,    -15.98,      0.07,      0.07,     -0.02,    -16.05,      0.07,      0.06,     -0.06,    -15.99,      0.07,      0.07,     -0.01,    -12.61,      0.17,      0.16,     -0.09,    -12.20,      0.14,      0.42,      0.79,    -12.22,      0.23,      0.31,      0.35,      3.37,      0.18,      0.17,      3.85,      0.16,      0.42,      3.77,      0.24,      0.32,      3.66,      0.17,
edge_8041_0738,     45.44,      0.11,      0.12,      0.07,     47.27,      0.19,      0.32,      0.41,     45.78,      0.16,      0.15,     -0.05,     43.56,      0.31,      0.26,     -0.15,     44.70,      0.16,      0.33,      0.59,     44.77,      0.39,      0.40,      0.16,     -1.88,      0.33,      0.29,     -2.57,      0.25,      0.46,     -1.01,      0.42,      0.43,     -1.82,      0.47,
edge_5973_4096,    -56.27,      0.07,      0.08,     -0.01,    -56.47,      0.07,      0.09,      0.14,    -56.20,      0.07,      0.08,      0.03,    -58.00,      0.21,      0.19,     -0.06,    -57.26,      0.17,      0.22,      0.24,    -56.82,      0.24,      0.28,      0.13,     -1.73,      0.22,      0.21,     -0.79,      0.18,      0.24,     -0.62,      0.25,      0.29,     -1.05,      0.35,
edge_4147_0395,    -22.74,      0.29,      0.28,      0.02,    -23.61,      0.41,      0.36,     -0.14,    -22.68,      0.22,      0.27,      0.17,    -25.47,      0.77,     49.54,      1.00,    -24.79,      1.12,      3.98,      0.99,    -21.42,      0.54,     15.19,      1.00,     -2.73,      0.82,     49.54,     -1.18,      1.19,      4.00,      1.26,      0.58,     15.19,     -0.88,      1.24,
edge_3484_2750,    -76.81,      0.14,      0.16,      0.12,    -77.36,      0.17,      0.20,      0.10,    -76.79,      0.19,      0.17,      0.02,    -74.89,      0.67,      0.88,      0.64,    -77.70,      0.31,      0.75,      0.80,    -76.49,      0.43,      0.59,      0.46,      1.92,      0.68,      0.89,     -0.34,      0.35,      0.78,      0.30,      0.47,      0.61,      0.63,      0.70,
edge_1939_7846,    -20.71,      0.12,      0.13,      0.10,    -20.82,      0.15,      0.15,     -0.10,    -20.92,      0.20,      0.18,     -0.08,    -19.44,      0.17,      0.22,      0.24,    -20.28,      0.20,      0.20,      0.00,    -19.86,      0.25,      0.24,     -0.01,      1.27,      0.21,      0.26,      0.54,      0.25,      0.25,      1.06,      0.32,      0.30,      0.96,      0.25,
edge_2750_6221,      8.71,      0.06,      0.06,     -0.00,      8.81,      0.07,      0.06,      0.00,      8.91,      0.05,      0.06,      0.09,      9.49,      0.10,      0.10,      0.06,      9.37,      0.10,      0.10,     -0.06,      9.11,      0.10,      0.10,     -0.02,      0.78,      0.12,      0.12,      0.56,      0.12,      0.12,      0.20,      0.11,      0.12,      0.51,      0.18,
edge_5973_4754,    -30.23,      0.09,      0.09,      0.02,    -30.14,      0.10,      0.09,     -0.15,    -30.05,      0.12,      0.09,     -0.07,    -31.60,      0.17,      0.19,      0.14,    -32.17,      0.30,      0.27,     -0.06,    -31.03,      0.12,      0.16,      0.12,     -1.37,      0.19,      0.21,     -2.03,      0.32,      0.28,     -0.98,      0.17,      0.18,     -1.46,      0.32,
edge_3484_4189,    -92.96,      0.16,      0.15,     -0.06,    -93.46,      0.16,      0.19,      0.15,    -94.29,      0.13,      0.35,      0.75,    -93.18,      0.46,      4.29,      0.99,    -91.81,      0.41,      0.42,     -0.09,    -93.88,      0.44,      0.57,      0.22,     -0.22,      0.49,      4.29,      1.65,      0.44,      0.46,      0.41,      0.46,      0.67,      0.61,      0.58,
edge_1038_5687,     13.94,      0.19,      0.14,     -0.21,     13.69,      0.16,      0.14,     -0.11,     14.22,      0.20,      0.17,     -0.13,     14.61,      0.33,      2.03,      0.97,     16.30,      0.22,      0.28,      0.20,     17.02,      0.39,      0.45,     -0.07,      0.67,      0.38,      2.03,      2.61,      0.27,      0.31,      2.80,      0.44,      0.48,      2.03,      0.70,
edge_4415_3032,     73.00,      0.08,      0.08,      0.03,     73.03,      0.09,      0.09,     -0.03,     73.02,      0.08,      0.08,     -0.03,     73.42,      0.14,      0.11,     -0.10,     73.19,      0.10,      0.12,      0.10,     73.26,      0.12,      0.14,      0.14,      0.42,      0.16,      0.14,      0.16,      0.13,      0.15,      0.24,      0.14,      0.16,      0.27,      0.10,
edge_3806_4147,    -19.15,      0.10,      0.11,      0.03,    -19.23,      0.11,      0.11,     -0.07,    -18.99,      0.13,      0.12,     -0.07,    -15.02,      0.14,      0.90,      0.95,    -18.70,      0.27,      0.25,     -0.00,    -16.97,      0.31,      0.31,     -0.01,      4.13,      0.17,      0.91,      0.53,      0.29,      0.27,      2.02,      0.34,      0.33,      2.23,      1.05,
edge_1423_4754,    -11.14,      0.11,      0.09,     -0.06,    -11.43,      0.09,      0.10,      0.12,    -11.40,      0.07,      0.08,      0.10,    -12.09,      0.16,      0.14,     -0.15,    -11.09,      0.21,      0.24,      0.19,    -12.56,      0.18,      0.15,     -0.10,     -0.95,      0.19,      0.17,      0.34,      0.23,      0.26,     -1.16,      0.19,      0.17,     -0.59,      0.48,
edge_4147_5973,     51.40,      0.09,      0.10,     -0.01,     51.92,      0.09,      0.09,      0.01,     51.60,      0.12,      0.11,     -0.04,     50.66,      0.25,      0.22,     -0.09,     51.19,      0.18,      0.39,      0.66,     51.69,      0.19,      0.31,      0.36,     -0.74,      0.27,      0.24,     -0.73,      0.20,      0.40,      0.09,      0.22,      0.33,     -0.46,      0.29,
edge_1801_4147,    -24.85,      0.29,      0.33,      0.08,    -24.84,      0.42,      0.41,     -0.07,    -23.57,      0.53,      0.45,     -0.10,    -13.68,      0.65,   1612.83,      1.00,    -12.11,      1.23,    172.70,      1.00,    -14.06,      0.99,    909.40,      1.00,     11.17,      0.71,   1612.83,     12.73,      1.30,    172.70,      9.51,      1.12,    909.40,     11.14,      1.03,
edge_2750_5973,     54.49,      0.07,      0.08,      0.11,     54.56,      0.08,      0.08,      0.01,     54.35,      0.08,      0.08,      0.05,     54.74,      0.19,      0.20,      0.00,     55.46,      0.20,      0.15,     -0.27,     55.17,      0.17,      0.19,      0.04,      0.25,      0.20,      0.22,      0.90,      0.22,      0.17,      0.82,      0.19,      0.21,      0.66,      0.22,
edge_8041_1939,     51.95,      0.08,      0.08,     -0.06,     51.09,      0.11,      0.15,      0.35,     51.89,      0.08,      0.08,      0.09,     50.70,      0.15,      0.13,     -0.13,     50.68,      0.11,      0.15,      0.18,     52.28,      0.18,      0.72,      0.87,     -1.25,      0.17,      0.15,     -0.41,      0.16,      0.21,      0.39,      0.20,      0.72,     -0.42,      0.48,
edge_0340_0738,     19.37,      0.17,      0.23,      0.25,     21.57,      0.35,      0.51,      0.47,     19.18,      0.22,      0.25,      0.05,     20.98,      0.35,      4.01,      0.99,     17.12,      0.27,      0.45,      0.47,     17.91,      0.35,      0.47,      0.16,      1.61,      0.39,      4.02,     -4.45,      0.44,      0.68,     -1.27,      0.41,      0.53,     -1.37,      1.75,
edge_3032_8041,    -81.91,      0.10,      0.09,     -0.03,    -81.95,      0.07,      0.08,      0.09,    -82.09,      0.08,      0.09,      0.03,    -81.48,      0.13,      0.13,     -0.06,    -82.05,      0.17,      0.22,      0.32,    -82.30,      0.18,      0.22,      0.17,      0.43,      0.16,      0.16,     -0.10,      0.18,      0.23,     -0.21,      0.20,      0.24,      0.04,      0.21,
