leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_41_39,     10.63,      0.05,      0.04,      0.00,     10.73,      0.04,      0.04,      0.05,     10.72,      0.05,      0.05,     -0.02,     11.79,      0.06,      0.06,     -0.05,     11.91,      0.06,      0.07,      0.11,     11.54,      0.10,      0.12,      0.26,      1.17,      0.08,      0.07,      1.18,      0.07,      0.08,      0.82,      0.11,      0.13,      1.06,      0.12,
edge_41_40,     26.09,      0.04,      0.04,     -0.07,     26.10,      0.04,      0.04,     -0.04,     26.19,      0.04,      0.04,      0.06,     26.35,      0.08,      0.06,     -0.26,     26.81,      0.07,      0.09,      0.16,     26.35,      0.06,      0.06,     -0.03,      0.26,      0.09,      0.08,      0.70,      0.08,      0.10,      0.16,      0.07,      0.08,      0.37,      0.17,
edge_29_33,     42.28,      0.77,      0.65,      0.42,     41.79,      0.59,      0.36,     -0.00,     40.28,      0.11,      0.13,     -0.02,     41.42,      0.22,      0.33,      0.41,     42.60,      0.34,      0.52,      0.41,     43.50,      0.15,      0.42,      0.79,     -0.86,      0.80,      0.73,      0.81,      0.68,      0.64,      3.22,      0.18,      0.44,      1.05,      1.22,
edge_20_35,     63.08,      0.14,      0.15,      0.12,     62.90,      0.15,      0.16,      0.12,     63.20,      0.13,      0.13,     -0.05,     60.63,      0.43,      0.72,      0.64,     60.36,      0.50,      0.58,      0.07,     60.27,      0.42,      0.87,      0.73,     -2.45,      0.45,      0.74,     -2.54,      0.52,      0.60,     -2.93,      0.44,      0.88,     -2.64,      0.28,
edge_42_13,    -30.51,      0.14,      0.14,      0.03,    -30.45,      0.15,      0.15,      0.01,    -30.81,      0.14,      0.13,      0.00,    -34.53,      0.16,      0.33,      0.53,    -34.93,      0.15,      0.16,      0.09,    -34.23,      0.20,      0.22,      0.12,     -4.01,      0.21,      0.36,     -4.48,      0.21,      0.21,     -3.42,      0.24,      0.26,     -3.97,      0.32,
edge_35_18,     -7.77,      0.11,      0.15,      0.20,     -8.00,      0.13,      0.15,      0.06,     -7.86,      0.13,      0.16,      0.21,     -2.71,      0.23,      0.24,     -0.03,     -4.61,      0.23,      0.21,     -0.14,     -3.51,      0.30,      1.84,      0.97,      5.06,      0.26,      0.28,      3.40,      0.26,      0.26,      4.35,      0.32,      1.85,      4.27,      0.49,
edge_35_27,    -68.83,      0.15,      0.15,      0.02,    -68.55,      0.15,      0.17,      0.09,    -68.44,      0.14,      0.15,     -0.04,    -67.99,      0.45,      3.06,      0.98,    -66.99,      0.34,     10.57,      1.00,    -68.59,      0.30,      7.63,      1.00,      0.84,      0.47,      3.07,      1.56,      0.37,     10.57,     -0.15,      0.33,      7.63,      0.75,      0.53,
edge_35_37,     -2.21,      0.08,      0.08,     -0.03,     -2.12,      0.09,      0.09,      0.00,     -2.41,      0.10,      0.10,     -0.03,     -3.10,      0.15,      0.18,      0.16,     -2.48,      0.15,      0.20,      0.16,     -2.35,      0.17,      0.15,     -0.05,     -0.90,      0.17,      0.19,     -0.37,      0.17,      0.22,      0.06,      0.19,      0.18,     -0.40,      0.28,
edge_35_36,      5.53,      0.08,      0.07,      0.01,      5.45,      0.07,      0.07,      0.05,      5.47,      0.06,      0.07,      0.02,      6.31,      0.15,      0.14,     -0.18,      7.06,      0.22,      0.18,     -0.14,      5.86,      0.11,      0.14,      0.16,      0.78,      0.17,      0.16,      1.61,      0.23,      0.19,      0.39,      0.13,      0.16,      0.93,      0.37,
edge_44_32,    -55.73,      0.18,      0.17,     -0.01,    -56.10,      0.14,      0.14,     -0.01,    -56.31,      0.16,      0.13,     -0.13,    -57.49,      0.41,      0.39,     -0.11,    -57.57,      0.29,      1.10,      0.90,    -59.12,      0.59,      2.62,      0.96,     -1.76,      0.45,      0.43,     -1.47,      0.32,      1.11,     -2.81,      0.61,      2.63,     -2.01,      0.45,
edge_44_36,      3.00,      0.13,      0.11,     -0.15,      2.90,      0.12,      0.11,     -0.13,      2.69,      0.12,      0.11,     -0.07,      1.47,      0.25,      0.24,     -0.11,      0.63,      0.27,      0.31,      0.09,     -0.34,      0.37,      0.38,      0.15,     -1.53,      0.28,      0.27,     -2.27,      0.29,      0.32,     -3.03,      0.39,      0.39,     -2.28,      0.45,
edge_18_13,    -29.68,      0.17,      0.17,      0.06,    -30.09,      0.15,      0.14,     -0.06,    -29.27,      0.21,      0.23,      0.07,    -35.54,      0.37,      1.43,      0.94,    -33.65,      0.64,      1.70,      0.93,    -33.82,      0.32,      2.71,      0.98,     -5.86,      0.41,      1.44,     -3.56,      0.66,      1.71,     -4.55,      0.38,      2.72,     -4.66,      0.69,
edge_18_15,     43.97,      0.16,      0.15,     -0.05,     44.48,      0.11,      0.18,      0.33,     45.29,      0.19,      0.29,      0.47,     44.95,      0.14,      0.59,      0.89,     43.87,      0.17,      0.22,      0.28,     44.39,      0.31,      0.42,      0.28,      0.98,      0.22,      0.61,     -0.61,      0.20,      0.28,     -0.90,      0.36,      0.51,     -0.18,      0.60,
edge_18_45,     14.23,      0.13,      0.11,     -0.12,     14.63,      0.08,      0.11,      0.18,     14.33,      0.10,      0.12,      0.21,     13.28,      0.23,      0.25,      0.07,     11.01,      0.56,      0.41,     -0.18,     14.19,      0.20,      0.31,      0.55,     -0.95,      0.27,      0.28,     -3.62,      0.57,      0.42,     -0.14,      0.22,      0.34,     -1.57,      1.05,
edge_40_19,    -38.64,      0.18,      0.24,      0.31,    -38.52,      0.20,      0.17,     -0.13,    -38.16,      0.23,      0.26,      0.06,    -36.52,      0.46,      0.46,     -0.07,    -36.36,      0.35,      0.54,      0.47,    -35.02,      0.45,      0.65,      0.54,      2.12,      0.49,      0.52,      2.15,      0.41,      0.57,      3.14,      0.50,      0.70,      2.47,      0.39,
edge_40_33,    -53.71,      0.14,      0.19,      0.20,    -54.58,      0.17,      0.19,      0.18,    -53.81,      0.17,      0.19,      0.00,    -51.22,      0.38,      0.59,      0.45,    -53.96,      0.50,      1.75,      0.95,    -50.56,      0.24,      0.46,      0.58,      2.50,      0.41,      0.62,      0.62,      0.53,      1.76,      3.25,      0.30,      0.50,      2.12,      0.80,
edge_19_32,    -43.33,      0.05,      0.05,      0.02,    -43.33,      0.05,      0.05,      0.03,    -43.20,      0.04,      0.05,      0.05,    -44.41,      0.12,      0.15,      0.21,    -44.87,      0.12,      0.12,     -0.11,    -44.41,      0.13,      0.24,      0.54,     -1.08,      0.13,      0.15,     -1.53,      0.13,      0.13,     -1.20,      0.14,      0.24,     -1.27,      0.15,
edge_19_25,    -93.07,      0.08,      0.09,      0.10,    -93.08,      0.09,      0.09,      0.06,    -93.10,      0.07,      0.09,      0.01,    -93.89,      0.37,      0.36,      0.01,    -97.23,      0.40,     12.83,      1.00,    -97.04,      0.45,      4.54,      0.99,     -0.82,      0.38,      0.37,     -4.15,      0.41,     12.83,     -3.94,      0.46,      4.54,     -2.97,      1.09,
edge_33_32,    -27.49,      0.09,      0.09,      0.04,    -27.59,      0.07,      0.08,      0.06,    -28.01,      0.06,      0.07,      0.00,    -30.78,      0.27,      1.15,      0.91,    -29.62,      0.45,      0.55,      0.15,    -29.68,      0.38,      0.48,      0.34,     -3.29,      0.29,      1.15,     -2.04,      0.45,      0.56,     -1.68,      0.39,      0.48,     -2.33,      0.51,
edge_33_34,     21.78,      0.07,      0.07,      0.00,     21.81,      0.07,      0.07,      0.01,     21.97,      0.07,      0.07,     -0.04,     20.03,      0.14,      0.19,      0.29,     18.84,      0.09,      0.14,      0.32,     19.22,      0.25,      0.25,     -0.05,     -1.74,      0.16,      0.20,     -2.98,      0.12,      0.16,     -2.76,      0.26,      0.26,     -2.49,      0.39,
edge_27_36,     72.78,      0.16,      0.16,     -0.07,     72.27,      0.20,      0.17,     -0.02,     72.23,      0.16,      0.15,     -0.06,     72.47,      0.35,      3.15,      0.98,     70.91,      0.38,      0.87,      0.75,     71.04,      0.35,      3.06,      0.98,     -0.31,      0.39,      3.16,     -1.36,      0.43,      0.89,     -1.19,      0.38,      3.06,     -0.95,      0.37,
edge_13_14,     11.83,      0.60,      0.63,     -0.06,     13.30,      0.65,      0.49,     -0.28,     13.27,      0.31,      0.38,      0.22,     18.38,      0.42,      7.09,      1.00,     18.27,      1.34,      0.82,     -0.02,     16.42,      0.31,    136.87,      1.00,      6.56,      0.73,      7.12,      4.97,      1.49,      0.95,      3.15,      0.44,    136.87,      4.90,      1.11,
edge_39_32,    -63.23,      0.11,      0.11,      0.06,    -63.18,      0.09,      0.14,      0.27,    -63.04,      0.11,      0.11,      0.05,    -61.48,      0.32,      0.47,      0.40,    -65.67,      0.24,     10.43,      1.00,    -65.52,      0.56,      9.17,      1.00,      1.75,      0.33,      0.48,     -2.49,      0.26,     10.43,     -2.48,      0.57,      9.17,     -1.07,      1.43,
edge_32_23,     19.24,      0.17,      0.20,      0.12,     19.21,      0.21,      0.21,     -0.10,     19.58,      0.19,      0.20,      0.09,     21.25,      0.76,      1.03,      0.78,     21.70,      0.64,      3.64,      0.99,     22.95,      0.77,      3.66,      0.98,      2.01,      0.78,      1.05,      2.49,      0.67,      3.65,      3.37,      0.79,      3.67,      2.63,      0.53,
edge_23_14,     10.76,      0.35,      0.59,      0.62,     10.22,      0.95,      0.68,      0.16,     11.05,      0.31,      0.39,      0.27,     12.00,      0.46,     42.54,      1.00,     13.18,      0.46,      9.12,      1.00,     13.71,      1.05,      2.90,      0.97,      1.24,      0.58,     42.55,      2.96,      1.06,      9.15,      2.65,      1.10,      2.92,      2.28,      0.70,
edge_23_34,     29.56,      0.14,      0.15,     -0.10,     30.01,      0.17,      0.16,     -0.15,     29.70,      0.13,      0.14,     -0.00,     25.88,      0.56,      0.53,     -0.12,     27.96,      0.30,      1.27,      0.91,     27.15,      0.45,      0.49,      0.01,     -3.69,      0.57,      0.55,     -2.05,      0.34,      1.28,     -2.55,      0.47,      0.51,     -2.76,      0.52,
edge_34_36,     19.01,      0.05,      0.05,      0.00,     18.95,      0.05,      0.05,      0.03,     19.04,      0.04,      0.05,      0.02,     19.10,      0.12,      0.09,     -0.16,     19.94,      0.09,      0.10,      0.03,     19.71,      0.11,      0.12,      0.03,      0.09,      0.13,      0.10,      0.98,      0.11,      0.11,      0.67,      0.12,      0.13,      0.58,      0.27,
