leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_227_167,    -91.06,      0.09,      0.09,     -0.01,    -90.78,      0.09,      0.09,     -0.11,    -90.46,      0.08,      0.07,     -0.15,    -87.63,      0.08,      0.12,      0.33,    -88.27,      0.13,      0.16,      0.21,    -87.76,      0.11,      0.15,      0.25,      3.43,      0.12,      0.15,      2.51,      0.16,      0.18,      2.70,      0.14,      0.17,      2.88,      0.29,
edge_227_231,   -156.46,      0.07,      0.08,      0.01,   -156.51,      0.10,      0.08,     -0.03,   -156.48,      0.07,      0.08,      0.03,   -153.57,      0.20,      0.24,      0.26,   -152.68,      0.14,      0.15,      0.11,   -153.52,      0.27,      0.35,      0.32,      2.89,      0.21,      0.25,      3.82,      0.17,      0.17,      2.97,      0.27,      0.36,      3.23,      0.31,
edge_227_15,    -42.82,      0.09,      0.09,      0.03,    -43.13,      0.09,      0.09,      0.04,    -42.76,      0.08,      0.09,      0.09,    -41.77,      0.10,      0.13,      0.33,    -41.01,      0.10,      0.11,      0.24,    -41.63,      0.08,      0.11,      0.36,      1.05,      0.14,      0.16,      2.12,      0.13,      0.14,      1.12,      0.11,      0.15,      1.43,      0.35,
edge_266_156,    -71.25,      0.14,      0.10,     -0.32,    -71.40,      0.12,      0.09,     -0.24,    -71.25,      0.12,      0.10,     -0.18,    -67.58,      0.14,      0.15,     -0.02,    -67.52,      0.12,      0.09,     -0.53,    -67.17,      0.14,      0.10,     -0.35,      3.67,      0.20,      0.18,      3.87,      0.17,      0.13,      4.08,      0.18,      0.14,      3.88,      0.14,
edge_266_165,   -152.92,      0.16,      0.15,      0.07,   -152.98,      0.18,      0.15,     -0.14,   -152.81,      0.14,      0.14,      0.06,   -148.27,      0.23,      0.42,      0.50,   -147.39,      0.25,      0.27,      0.05,   -147.18,      0.24,      0.30,      0.29,      4.65,      0.28,      0.44,      5.59,      0.31,      0.31,      5.63,      0.28,      0.33,      5.29,      0.34,
edge_266_84,   -115.83,      0.11,      0.11,     -0.04,   -115.77,      0.11,      0.10,     -0.08,   -115.90,      0.13,      0.11,     -0.10,   -113.39,      0.26,      0.39,      0.39,   -112.22,      0.17,      0.22,      0.26,   -111.48,      0.20,      0.36,      0.45,      2.44,      0.29,      0.40,      3.55,      0.20,      0.25,      4.42,      0.24,      0.38,      3.47,      0.58,
edge_266_254,   -207.45,      0.12,      0.14,      0.00,   -207.68,      0.11,      0.12,      0.02,   -207.83,      0.15,      0.13,     -0.16,   -202.70,      0.17,      1.91,      0.98,   -201.74,      0.35,      0.44,      0.14,   -204.58,      0.56,      0.51,     -0.21,      4.74,      0.21,      1.91,      5.94,      0.36,      0.46,      3.25,      0.58,      0.53,      4.64,      0.79,
edge_206_57,    107.69,      0.08,      0.11,      0.23,    107.65,      0.07,      0.09,      0.21,    107.77,      0.08,      0.10,      0.14,    105.91,      0.10,      0.09,     -0.10,    104.29,      0.13,      0.19,      0.41,    105.24,      0.12,      0.19,      0.32,     -1.78,      0.13,      0.14,     -3.36,      0.15,      0.21,     -2.53,      0.15,      0.21,     -2.56,      0.46,
edge_206_42,     71.33,      0.12,      0.12,      0.01,     71.22,      0.13,      0.11,     -0.18,     71.79,      0.13,      0.13,      0.09,     70.71,      0.15,      0.17,      0.17,     70.49,      0.11,      0.15,      0.26,     69.37,      0.13,      0.14,      0.04,     -0.62,      0.19,      0.21,     -0.73,      0.17,      0.19,     -2.41,      0.18,      0.19,     -1.25,      0.59,
edge_206_23,     44.01,      0.10,      0.11,     -0.03,     44.11,      0.11,      0.11,      0.09,     44.32,      0.10,      0.10,      0.04,     42.64,      0.11,      0.50,      0.89,     42.53,      0.18,      0.30,      0.45,     39.85,      0.37,      0.92,      0.81,     -1.37,      0.15,      0.51,     -1.58,      0.22,      0.32,     -4.47,      0.39,      0.93,     -2.47,      1.00,
edge_206_256,   -137.17,      0.12,      0.12,     -0.02,   -137.12,      0.11,      0.12,      0.02,   -136.88,      0.11,      0.11,     -0.00,   -138.96,      0.34,      0.61,      0.73,   -141.10,      0.38,      1.90,      0.96,   -139.17,      0.24,      1.58,      0.95,     -1.78,      0.36,      0.62,     -3.98,      0.40,      1.91,     -2.29,      0.26,      1.59,     -2.68,      0.67,
edge_67_165,    -65.60,      0.12,      0.11,     -0.07,    -65.98,      0.11,      0.12,     -0.01,    -65.69,      0.11,      0.11,     -0.03,    -59.46,      0.16,      0.91,      0.95,    -60.36,      0.48,      1.10,      0.82,    -61.02,      0.38,      0.55,      0.24,      6.14,      0.20,      0.92,      5.62,      0.49,      1.11,      4.67,      0.40,      0.56,      5.48,      0.47,
edge_67_256,   -195.53,      0.87,      4.75,      0.99,   -195.82,      0.66,      1.60,      0.89,   -197.00,      0.65,      2.58,      0.96,   -193.35,      0.22,      0.26,      0.12,   -190.89,      0.39,      8.42,      1.00,   -191.81,      0.20,      0.23,      0.16,      2.18,      0.90,      4.76,      4.93,      0.77,      8.57,      5.20,      0.68,      2.59,      4.10,      1.03,
edge_156_167,    -39.14,      0.11,      0.11,      0.03,    -39.11,      0.11,      0.10,     -0.12,    -38.99,      0.12,      0.10,     -0.16,    -38.65,      0.14,      0.18,      0.18,    -37.84,      0.13,      0.17,      0.25,    -38.31,      0.16,      0.16,      0.11,      0.48,      0.18,      0.22,      1.27,      0.17,      0.20,      0.68,      0.20,      0.19,      0.81,      0.25,
edge_156_165,    -79.13,      0.11,      0.12,      0.14,    -79.29,      0.14,      0.13,     -0.06,    -79.38,      0.13,      0.12,      0.04,    -77.38,      0.24,      1.26,      0.94,    -76.90,      0.27,      0.28,      0.09,    -77.62,      0.19,      0.18,      0.06,      1.75,      0.26,      1.27,      2.39,      0.30,      0.31,      1.76,      0.24,      0.22,      1.97,      0.24,
edge_156_42,      7.91,      0.12,      0.12,     -0.06,      7.82,      0.09,      0.11,      0.10,      8.14,      0.11,      0.11,      0.07,      8.19,      0.07,      0.09,      0.08,      7.62,      0.11,      0.16,      0.37,      7.96,      0.10,      0.09,     -0.19,      0.27,      0.14,      0.15,     -0.19,      0.14,      0.20,     -0.18,      0.15,      0.14,     -0.03,      0.17,
edge_156_164,    -79.71,      0.23,      0.29,      0.21,    -79.41,      0.18,      0.22,      0.21,    -79.25,      0.32,      0.31,     -0.02,    -74.93,      0.27,      0.34,      0.19,    -74.36,      0.54,      0.59,      0.04,    -75.37,      0.19,      0.56,      0.83,      4.78,      0.36,      0.45,      5.05,      0.57,      0.63,      3.88,      0.37,      0.64,      4.57,      0.41,
edge_31_61,    -61.66,      0.10,      0.11,      0.13,    -61.65,      0.10,      0.11,      0.03,    -61.74,      0.10,      0.10,      0.04,    -62.92,      0.11,      0.13,      0.18,    -63.18,      0.12,      0.14,      0.21,    -62.70,      0.12,      0.19,      0.35,     -1.26,      0.15,      0.17,     -1.53,      0.16,      0.17,     -0.96,      0.16,      0.22,     -1.25,      0.18,
edge_31_7a,     -6.75,      0.10,      0.11,     -0.00,     -6.55,      0.09,      0.12,      0.27,     -6.70,      0.09,      0.11,      0.06,     -8.66,      0.16,      0.15,     -0.11,     -8.99,      0.18,      0.17,      0.05,     -7.65,      0.13,      0.20,      0.35,     -1.90,      0.19,      0.18,     -2.44,      0.20,      0.21,     -0.94,      0.16,      0.23,     -1.76,      0.44,
edge_289_35,     98.17,      0.15,      0.14,     -0.14,     98.52,      0.14,      0.15,      0.03,     98.24,      0.13,      0.14,      0.12,     99.72,      0.18,      1.50,      0.97,     97.10,      0.14,      0.18,      0.13,     98.32,      0.21,      0.40,      0.44,      1.55,      0.23,      1.51,     -1.42,      0.20,      0.23,      0.08,      0.25,      0.42,      0.07,      0.86,
edge_289_224,    178.91,      0.13,      0.13,      0.03,    178.62,      0.13,      0.13,     -0.05,    178.77,      0.13,      0.13,     -0.08,    179.73,      0.34,      0.28,     -0.17,    177.18,      0.24,      0.28,      0.07,    177.93,      0.27,      0.38,      0.28,      0.82,      0.36,      0.31,     -1.44,      0.27,      0.31,     -0.83,      0.30,      0.41,     -0.48,      0.68,
edge_61_251,    -83.53,      0.09,      0.10,     -0.02,    -83.62,      0.08,      0.08,      0.06,    -83.81,      0.08,      0.11,      0.15,    -83.20,      0.12,      0.13,      0.03,    -84.14,      0.13,      0.14,     -0.01,    -82.60,      0.16,      0.17,      0.08,      0.33,      0.15,      0.16,     -0.52,      0.16,      0.16,      1.21,      0.18,      0.21,      0.34,      0.50,
edge_167_165,    -39.81,      0.10,      0.11,      0.06,    -39.83,      0.11,      0.11,     -0.05,    -39.82,      0.11,      0.12,     -0.01,    -38.55,      0.12,      0.19,      0.34,    -39.56,      0.20,      0.17,     -0.04,    -38.74,      0.15,      0.16,      0.09,      1.25,      0.16,      0.22,      0.27,      0.22,      0.20,      1.08,      0.19,      0.20,      0.87,      0.31,
edge_167_155,     28.31,      0.08,      0.10,      0.04,     28.43,      0.10,      0.11,     -0.00,     28.55,      0.11,      0.11,     -0.02,     27.28,      0.14,      0.13,     -0.09,     27.23,      0.12,      0.12,      0.14,     28.39,      0.13,      0.13,      0.02,     -1.03,      0.16,      0.16,     -1.20,      0.16,      0.16,     -0.16,      0.17,      0.17,     -0.80,      0.33,
edge_167_50,    -92.11,      0.11,      0.11,     -0.01,    -91.90,      0.11,      0.12,     -0.05,    -92.11,      0.10,      0.13,      0.16,    -92.98,      0.17,      1.14,      0.96,    -90.45,      0.15,      0.32,      0.56,    -91.92,      0.12,      0.22,      0.46,     -0.87,      0.20,      1.15,      1.45,      0.19,      0.34,      0.18,      0.16,      0.26,      0.25,      0.68,
edge_165_42,     85.76,      0.42,      0.74,      0.64,     86.63,      0.31,      3.61,      0.99,     86.20,      1.37,      0.77,     -0.55,     85.88,      0.23,      0.29,      0.21,     86.23,      0.29,      0.32,      0.03,     84.21,      0.26,      0.38,      0.47,      0.11,      0.48,      0.79,     -0.39,      0.43,      3.63,     -2.00,      1.39,      0.86,     -0.76,      0.71,
edge_165_252,    -93.71,      0.11,      0.11,      0.05,    -93.77,      0.12,      0.11,     -0.06,    -93.77,      0.10,      0.09,     -0.03,    -94.34,      0.15,      0.24,      0.27,    -95.45,      0.12,      0.13,      0.01,    -94.29,      0.18,      0.14,     -0.31,     -0.63,      0.18,      0.27,     -1.68,      0.17,      0.17,     -0.53,      0.21,      0.17,     -0.95,      0.38,
edge_165_336,   -104.66,      0.08,      0.10,      0.07,   -104.41,      0.08,      0.10,      0.11,   -104.65,      0.09,      0.09,     -0.03,   -106.22,      0.12,      0.17,      0.31,   -105.83,      0.18,      0.22,      0.14,   -104.36,      0.11,      0.14,      0.16,     -1.56,      0.14,      0.20,     -1.41,      0.20,      0.25,      0.29,      0.14,      0.17,     -0.89,      0.60,
edge_165_163,    -17.19,      0.09,      0.09,      0.01,    -17.41,      0.08,      0.09,     -0.02,    -17.26,      0.07,      0.09,      0.00,    -18.51,      0.11,      0.11,     -0.00,    -18.41,      0.08,      0.07,      0.04,    -18.87,      0.07,      0.08,     -0.02,     -1.32,      0.14,      0.14,     -1.00,      0.11,      0.11,     -1.62,      0.10,      0.12,     -1.31,      0.19,
edge_41_7b,    -11.56,      0.12,      0.23,      0.49,    -11.87,      0.16,      0.20,      0.18,    -13.06,      0.13,      0.12,      0.06,     -8.85,      0.22,      0.34,      0.42,     -9.18,      0.22,      0.24,      0.24,     -8.46,      0.16,      0.19,      0.20,      2.71,      0.25,      0.41,      2.69,      0.27,      0.31,      4.60,      0.21,      0.23,      3.33,      0.65,
edge_7b_42,     19.75,      0.12,      0.22,      0.49,     20.37,      0.16,      0.17,      0.07,     20.80,      0.16,      0.17,      0.04,     18.06,      0.23,      0.21,     -0.01,     18.52,      0.19,      0.18,     -0.13,     18.28,      0.14,      0.18,      0.23,     -1.69,      0.27,      0.30,     -1.85,      0.25,      0.25,     -2.52,      0.22,      0.25,     -2.02,      0.28,
edge_7b_231,    -92.17,      0.11,      0.28,      0.62,    -91.66,      0.16,      0.19,      0.20,    -92.23,      0.11,      0.27,      0.59,    -94.43,      0.31,      0.96,      0.84,    -95.89,      0.19,      1.03,      0.94,    -96.86,      0.19,      0.52,      0.75,     -2.26,      0.32,      1.00,     -4.23,      0.25,      1.05,     -4.63,      0.22,      0.59,     -3.71,      0.74,
edge_54_251,    -35.77,      0.12,      0.14,      0.11,    -35.59,      0.11,      0.12,     -0.00,    -35.68,      0.15,      0.12,     -0.13,    -35.14,      0.23,      0.27,      0.13,    -35.55,      0.27,      0.27,      0.05,    -35.99,      0.38,      0.34,     -0.06,      0.63,      0.26,      0.31,      0.04,      0.30,      0.30,     -0.30,      0.41,      0.36,      0.12,      0.30,
edge_54_124,    145.76,      0.11,      0.10,      0.00,    145.60,      0.09,      0.09,      0.02,    145.75,      0.10,      0.11,      0.07,    141.59,      0.25,      0.47,      0.51,    143.80,      0.21,      0.19,     -0.13,    143.13,      0.21,      0.21,      0.03,     -4.18,      0.27,      0.48,     -1.79,      0.23,      0.21,     -2.61,      0.23,      0.23,     -2.86,      0.70,
edge_215_252,   -104.84,      0.09,      0.09,     -0.03,   -104.86,      0.08,      0.08,     -0.01,   -104.90,      0.08,      0.08,      0.07,   -103.54,      0.30,      0.24,     -0.21,   -104.31,      0.15,      0.67,      0.90,   -104.77,      0.24,      0.44,      0.58,      1.30,      0.31,      0.25,      0.54,      0.17,      0.68,      0.13,      0.25,      0.45,      0.66,      0.36,
edge_215_15,     76.43,      0.11,      0.12,      0.04,     76.65,      0.10,      0.10,     -0.05,     76.54,      0.10,      0.10,     -0.02,     74.92,      0.14,      0.18,      0.27,     76.09,      0.12,      0.17,      0.26,     76.24,      0.13,      0.18,      0.32,     -1.51,      0.18,      0.22,     -0.56,      0.16,      0.20,     -0.30,      0.17,      0.21,     -0.79,      0.37,
edge_215_163,    -28.89,      0.08,      0.09,     -0.06,    -29.06,      0.07,      0.08,      0.07,    -29.10,      0.08,      0.09,      0.00,    -28.03,      0.09,      0.10,      0.15,    -27.28,      0.10,      0.11,      0.02,    -27.33,      0.12,      0.16,      0.21,      0.86,      0.12,      0.13,      1.78,      0.12,      0.14,      1.78,      0.15,      0.18,      1.47,      0.31,
edge_57_231,   -147.43,      0.08,      0.08,     -0.02,   -147.45,      0.06,      0.07,      0.08,   -147.54,      0.06,      0.08,      0.05,   -144.78,      0.19,      0.18,     -0.02,   -144.46,      0.10,      0.19,      0.48,   -143.79,      0.10,      0.11,      0.22,      2.65,      0.21,      0.20,      2.99,      0.12,      0.21,      3.75,      0.12,      0.14,      3.13,      0.33,
edge_42_164,    -87.63,      0.99,      0.62,     -0.49,    -87.76,      0.57,      0.62,      0.30,    -88.67,      0.23,      0.66,      0.84,    -83.04,      0.25,      0.35,      0.37,    -83.99,      0.31,      0.44,      0.24,    -84.43,      1.15,      0.66,     -0.18,      4.60,      1.02,      0.72,      3.78,      0.65,      0.76,      4.24,      1.17,      0.93,      4.21,      0.55,
edge_35_7a,     -6.91,      0.14,      0.11,     -0.16,     -6.85,      0.10,      0.12,      0.10,     -6.94,      0.11,      0.10,     -0.02,     -5.05,      0.13,      0.11,     -0.29,     -5.98,      0.12,      0.16,      0.28,     -5.98,      0.17,      0.13,     -0.23,      1.87,      0.19,      0.16,      0.87,      0.15,      0.19,      0.96,      0.20,      0.16,      1.23,      0.33,
edge_35_84,    -37.22,      0.10,      0.11,      0.13,    -37.48,      0.09,      0.10,     -0.03,    -37.22,      0.11,      0.12,      0.11,    -33.89,      0.11,      0.16,      0.30,    -35.29,      0.18,      0.28,      0.45,    -34.71,      0.11,      0.19,      0.52,      3.33,      0.15,      0.20,      2.20,      0.20,      0.30,      2.51,      0.16,      0.23,      2.68,      0.34,
edge_252_336,    -11.24,      0.09,      0.10,     -0.02,    -11.34,      0.10,      0.10,      0.03,    -11.38,      0.11,      0.10,     -0.02,    -10.72,      0.08,      0.09,      0.09,    -10.65,      0.07,      0.10,      0.20,    -10.51,      0.09,      0.10,      0.18,      0.52,      0.12,      0.13,      0.68,      0.12,      0.14,      0.87,      0.14,      0.14,      0.69,      0.12,
edge_252_290,    272.49,      0.12,      0.12,     -0.06,    272.50,      0.12,      0.12,     -0.02,    272.62,      0.13,      0.14,      0.00,    271.84,      0.22,      0.90,      0.91,    270.64,      0.32,      0.41,      0.31,    268.62,      0.21,      0.20,     -0.10,     -0.65,      0.25,      0.91,     -1.86,      0.34,      0.43,     -4.00,      0.24,      0.25,     -2.17,      0.99,
edge_252_155,    172.72,      0.12,      0.13,      0.11,    172.32,      0.09,      0.09,      0.10,    172.13,      0.09,      0.09,     -0.01,    171.72,      0.13,      1.13,      0.98,    171.43,      0.27,      0.55,      0.66,    171.06,      0.33,      0.26,     -0.14,     -1.00,      0.18,      1.14,     -0.89,      0.29,      0.56,     -1.07,      0.34,      0.27,     -0.99,      0.15,
