leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_p38a_3fln_p38a_2o,   -109.08,      0.12,      0.16,      0.16,   -108.91,      0.15,      0.19,      0.14,   -109.00,      0.16,      0.18,      0.11,   -108.59,      0.22,      0.26,      0.22,   -108.41,      0.38,      0.27,     -0.36,   -108.52,      0.34,      0.27,     -0.35,      0.49,      0.25,      0.31,      0.50,      0.41,      0.33,      0.48,      0.38,      0.32,      0.49,      0.18,
edge_p38a_2gg_p38a_2j,    -13.25,      0.09,      0.08,     -0.02,    -13.29,      0.08,      0.09,      0.03,    -13.40,      0.10,      0.10,      0.04,    -13.26,      0.19,      0.15,     -0.13,    -12.97,      0.19,      0.19,     -0.04,    -13.02,      0.21,      0.18,     -0.02,     -0.01,      0.21,      0.17,      0.32,      0.21,      0.21,      0.38,      0.23,      0.21,      0.23,      0.16,
edge_p38a_3fln_p38a_2r,    -11.91,      0.14,      0.14,      0.04,    -11.85,      0.15,      0.14,      0.02,    -11.96,      0.15,      0.14,     -0.05,    -13.01,      0.21,      0.26,      0.19,    -14.05,      0.21,      0.26,      0.18,    -12.56,      0.23,      0.18,     -0.20,     -1.10,      0.25,      0.30,     -2.20,      0.26,      0.30,     -0.60,      0.27,      0.23,     -1.30,      0.48,
edge_p38a_3fln_p38a_2i,    -28.49,      0.08,      0.08,      0.02,    -28.40,      0.07,      0.07,      0.08,    -28.44,      0.07,      0.08,      0.08,    -28.75,      0.10,      0.11,      0.13,    -28.29,      0.08,      0.11,      0.23,    -28.85,      0.09,      0.09,     -0.07,     -0.26,      0.13,      0.14,      0.11,      0.11,      0.13,     -0.41,      0.11,      0.12,     -0.19,      0.16,
edge_p38a_2z_p38a_3flw,    -19.88,      0.24,      0.21,     -0.15,    -17.42,      0.20,      0.29,      0.27,    -20.17,      0.22,      0.18,     -0.32,    -19.12,      0.34,      1.50,      0.95,    -18.90,      0.25,      8.82,      1.00,    -21.82,      0.27,      0.38,      0.26,      0.76,      0.42,      1.51,     -1.48,      0.32,      8.82,     -1.65,      0.35,      0.42,     -0.79,      0.80,
edge_p38a_2g_p38a_2i,    -35.94,      0.07,      0.08,      0.13,    -35.94,      0.07,      0.08,      0.14,    -36.06,      0.08,      0.08,      0.08,    -34.39,      0.13,      0.21,      0.40,    -35.73,      0.12,      0.09,     -0.13,    -35.53,      0.08,      0.09,      0.06,      1.55,      0.15,      0.22,      0.21,      0.14,      0.12,      0.53,      0.11,      0.12,      0.76,      0.41,
edge_p38a_3flz_p38a_2c,    -19.40,      0.10,      0.08,     -0.26,    -18.93,      0.11,      0.10,     -0.07,    -18.74,      0.11,      0.11,      0.03,    -24.36,      0.21,      0.18,     -0.08,    -25.12,      0.21,      0.19,     -0.02,    -23.17,      0.23,      0.30,      0.17,     -4.96,      0.23,      0.20,     -6.19,      0.24,      0.21,     -4.43,      0.25,      0.32,     -5.19,      0.53,
edge_p38a_2ee_p38a_2j,    -24.20,      0.07,      0.10,      0.14,    -24.24,      0.10,      0.10,      0.07,    -24.24,      0.10,      0.11,      0.02,    -24.56,      0.16,      0.18,      0.15,    -24.14,      0.21,      0.21,      0.10,    -23.30,      0.21,      0.23,      0.04,     -0.36,      0.17,      0.21,      0.10,      0.23,      0.23,      0.94,      0.23,      0.25,      0.23,      0.39,
edge_p38a_2m_p38a_2j,    -83.46,      0.10,      0.10,     -0.09,    -83.31,      0.10,      0.10,      0.04,    -83.41,      0.09,      0.09,     -0.01,    -80.69,      0.18,      0.18,      0.04,    -81.64,      0.16,      0.18,      0.01,    -81.35,      0.12,      0.18,      0.29,      2.77,      0.21,      0.21,      1.67,      0.19,      0.21,      2.06,      0.15,      0.20,      2.17,      0.33,
edge_p38a_2t_p38a_2j,    -22.83,      0.08,      0.08,      0.03,    -22.90,      0.08,      0.09,     -0.06,    -22.74,      0.10,      0.09,     -0.04,    -21.92,      0.11,      0.08,     -0.20,    -21.85,      0.13,      0.15,      0.06,    -21.94,      0.14,      0.10,     -0.40,      0.91,      0.14,      0.11,      1.05,      0.15,      0.17,      0.80,      0.17,      0.13,      0.92,      0.10,
edge_p38a_2j_p38a_2r,     32.91,      0.13,      0.15,      0.14,     33.26,      0.14,      0.15,      0.04,     33.32,      0.11,      0.15,      0.25,     31.93,      0.19,      0.20,      0.01,     31.86,      0.25,      0.38,      0.38,     31.68,      0.29,      0.29,      0.04,     -0.98,      0.23,      0.25,     -1.40,      0.29,      0.41,     -1.64,      0.31,      0.33,     -1.34,      0.23,
edge_p38a_2e_p38a_2j,    -44.13,      0.07,      0.08,      0.07,    -44.08,      0.07,      0.08,      0.01,    -44.25,      0.06,      0.07,      0.04,    -44.75,      0.11,      0.11,     -0.03,    -45.56,      0.09,      0.11,      0.14,    -45.37,      0.11,      0.10,     -0.10,     -0.62,      0.13,      0.14,     -1.48,      0.11,      0.14,     -1.12,      0.13,      0.12,     -1.07,      0.25,
edge_p38a_2v_p38a_3fmh,    -12.16,      0.15,      0.16,      0.09,    -12.13,      0.15,      0.14,     -0.03,    -11.84,      0.13,      0.13,     -0.05,    -14.11,      0.22,      0.27,      0.14,    -13.49,      0.28,      0.23,     -0.11,    -13.75,      0.23,      0.20,     -0.10,     -1.95,      0.27,      0.31,     -1.36,      0.32,      0.27,     -1.91,      0.26,      0.24,     -1.74,      0.23,
edge_p38a_2v_p38a_3fmk,     -7.70,      0.15,      0.15,      0.13,     -7.48,      0.14,      0.15,      0.03,     -7.02,      0.14,      0.15,      0.16,    -12.58,      0.42,      0.48,      0.13,    -12.15,      0.29,      0.37,      0.23,    -12.01,      0.54,      0.53,     -0.14,     -4.88,      0.45,      0.50,     -4.67,      0.32,      0.40,     -4.99,      0.56,      0.55,     -4.85,      0.25,
edge_p38a_2aa_p38a_2bb,   -131.91,      0.51,      0.54,      0.08,   -132.00,      0.62,      0.48,     -0.26,   -133.32,      0.22,      0.21,     -0.03,   -132.35,      0.25,      0.29,      0.17,   -129.48,      0.29,      0.76,      0.82,   -131.16,      0.21,      0.89,      0.91,     -0.44,      0.57,      0.61,      2.52,      0.68,      0.90,      2.16,      0.30,      0.91,      1.41,      0.95,
edge_p38a_3fln_p38a_2s,     -0.17,      0.19,      0.17,     -0.12,      0.04,      0.16,      0.16,     -0.01,      0.10,      0.18,      0.16,     -0.11,     -1.51,      0.28,      0.50,      0.45,     -1.51,      0.20,      0.26,      0.13,     -1.04,      0.26,      0.27,     -0.01,     -1.34,      0.34,      0.53,     -1.55,      0.26,      0.31,     -1.14,      0.32,      0.31,     -1.34,      0.19,
edge_p38a_2v_p38a_2j,    -56.17,      0.13,      0.13,      0.04,    -56.11,      0.11,      0.13,      0.07,    -56.12,      0.10,      0.12,      0.07,    -56.97,      0.21,      0.21,     -0.06,    -58.30,      0.26,      0.32,      0.32,    -57.84,      0.23,      0.31,      0.27,     -0.80,      0.25,      0.25,     -2.19,      0.28,      0.35,     -1.72,      0.25,      0.33,     -1.57,      0.43,
edge_p38a_2v_p38a_2bb,   -103.63,      0.13,      0.13,      0.03,   -103.65,      0.15,      0.14,     -0.08,   -103.26,      0.10,      0.12,      0.04,   -103.87,      0.26,      0.28,     -0.07,   -104.10,      0.35,      0.34,     -0.01,   -104.49,      0.23,      0.23,      0.02,     -0.24,      0.29,      0.31,     -0.45,      0.38,      0.37,     -1.23,      0.25,      0.26,     -0.64,      0.34,
edge_p38a_2l_p38a_2j,    -42.44,      0.09,      0.09,     -0.05,    -42.87,      0.08,      0.09,      0.03,    -42.71,      0.09,      0.09,     -0.04,    -41.17,      0.12,      0.12,      0.02,    -41.39,      0.10,      0.10,     -0.07,    -40.51,      0.12,      0.14,      0.08,      1.27,      0.15,      0.15,      1.48,      0.13,      0.13,      2.20,      0.15,      0.17,      1.65,      0.29,
edge_p38a_2z_p38a_2y,      4.51,      0.30,      0.39,      0.25,      3.26,      0.13,      0.14,      0.11,      4.73,      0.26,      0.26,     -0.09,      3.12,      0.17,      0.18,      0.05,      2.48,      0.25,      0.21,     -0.13,      1.96,      0.18,      0.16,     -0.02,     -1.39,      0.34,      0.43,     -0.78,      0.28,      0.25,     -2.77,      0.32,      0.31,     -1.65,      0.61,
edge_p38a_3fln_p38a_3flz,      1.63,      0.08,      0.08,     -0.08,      1.62,      0.08,      0.08,     -0.06,      1.45,      0.08,      0.08,      0.00,      2.84,      0.10,      0.09,     -0.12,      2.19,      0.07,      0.07,     -0.07,      2.36,      0.08,      0.08,     -0.12,      1.21,      0.13,      0.12,      0.57,      0.11,      0.11,      0.91,      0.11,      0.11,      0.90,      0.19,
edge_p38a_2z_p38a_3flq,   -137.11,      0.44,      0.82,      0.69,   -137.09,      0.44,      2.06,      0.95,   -136.94,      0.44,      0.67,      0.56,   -138.30,      0.63,      8.29,      1.00,   -138.47,      0.45,     17.37,      1.00,   -138.68,      0.59,      2.73,      0.97,     -1.19,      0.77,      8.33,     -1.38,      0.63,     17.49,     -1.74,      0.74,      2.81,     -1.44,      0.39,
edge_p38a_2l_p38a_2n,    -11.12,      0.10,      0.13,      0.20,    -11.00,      0.12,      0.11,      0.05,    -10.72,      0.11,      0.11,     -0.06,    -11.17,      0.17,      0.14,     -0.19,    -11.51,      0.18,      0.16,     -0.12,    -11.48,      0.11,      0.14,      0.17,     -0.05,      0.20,      0.19,     -0.51,      0.22,      0.19,     -0.76,      0.16,      0.18,     -0.44,      0.23,
edge_p38a_3fln_p38a_2e,     -0.99,      0.07,      0.07,      0.05,     -1.12,      0.08,      0.08,     -0.09,     -1.02,      0.08,      0.08,      0.06,      0.35,      0.07,      0.08,      0.11,      0.35,      0.08,      0.08,      0.04,      0.47,      0.12,      0.11,     -0.05,      1.34,      0.10,      0.11,      1.47,      0.11,      0.11,      1.49,      0.14,      0.14,      1.43,      0.08,
edge_p38a_2m_p38a_2k,    -63.03,      0.12,      0.11,     -0.11,    -63.00,      0.12,      0.12,      0.04,    -63.18,      0.12,      0.12,      0.01,    -60.00,      0.23,      0.30,      0.23,    -60.31,      0.25,      0.29,      0.19,    -60.58,      0.25,      0.22,     -0.11,      3.03,      0.26,      0.32,      2.69,      0.28,      0.31,      2.60,      0.28,      0.25,      2.77,      0.18,
edge_p38a_3flz_p38a_2g,      6.20,      0.09,      0.08,      0.03,      6.02,      0.09,      0.08,     -0.03,      6.14,      0.07,      0.07,      0.07,      5.04,      0.09,      0.08,     -0.19,      5.53,      0.07,      0.10,      0.21,      5.08,      0.06,      0.08,      0.17,     -1.16,      0.13,      0.11,     -0.49,      0.11,      0.13,     -1.06,      0.09,      0.11,     -0.90,      0.21,
edge_p38a_2aa_p38a_3flw,    -46.97,      0.18,      0.24,      0.29,    -46.98,      0.20,      0.26,      0.23,    -46.91,      0.20,      0.20,      0.03,    -49.62,      0.21,      0.52,      0.73,    -48.14,      0.42,      0.39,     -0.26,    -45.76,      0.24,      3.67,      0.99,     -2.65,      0.28,      0.57,     -1.16,      0.47,      0.47,      1.15,      0.31,      3.68,     -0.89,      1.11,
edge_p38a_2s_p38a_2l,     -2.48,      0.13,      0.13,      0.01,     -3.18,      0.13,      0.13,      0.00,     -2.58,      0.13,      0.12,     -0.05,     -2.92,      0.20,      0.26,      0.25,     -3.47,      0.19,      0.20,      0.02,     -3.34,      0.17,      0.18,      0.01,     -0.44,      0.24,      0.29,     -0.29,      0.23,      0.24,     -0.76,      0.21,      0.22,     -0.50,      0.17,
edge_p38a_2g_p38a_2f,    -16.09,      0.07,      0.07,      0.05,    -16.00,      0.08,      0.08,     -0.06,    -16.06,      0.09,      0.08,     -0.03,    -14.01,      0.10,      0.09,     -0.13,    -13.94,      0.09,      0.11,      0.15,    -13.82,      0.09,      0.10,      0.04,      2.08,      0.12,      0.11,      2.06,      0.12,      0.14,      2.24,      0.13,      0.13,      2.13,      0.08,
edge_p38a_3fln_p38a_2k,    -55.56,      0.08,      0.09,      0.05,    -55.45,      0.08,      0.08,     -0.02,    -55.51,      0.08,      0.08,      0.04,    -54.60,      0.10,      0.14,      0.26,    -54.93,      0.12,      0.15,      0.18,    -55.01,      0.10,      0.14,      0.31,      0.96,      0.13,      0.17,      0.52,      0.14,      0.17,      0.50,      0.13,      0.16,      0.66,      0.16,
edge_p38a_3fln_p38a_2ff,      3.83,      0.08,      0.08,      0.06,      3.84,      0.09,      0.08,     -0.01,      3.79,      0.07,      0.08,      0.04,      3.44,      0.11,      0.10,     -0.14,      3.04,      0.10,      0.09,     -0.12,      3.06,      0.10,      0.10,      0.02,     -0.39,      0.14,      0.13,     -0.80,      0.13,      0.12,     -0.73,      0.12,      0.13,     -0.64,      0.14,
