leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CAT-17b_CAT-13d,      4.27,      0.05,      0.05,     -0.09,      4.24,      0.05,      0.04,     -0.07,      4.21,      0.05,      0.04,     -0.05,      4.12,      0.07,      0.06,     -0.05,      5.05,      0.08,      0.08,      0.01,      4.43,      0.10,      0.12,      0.14,     -0.15,      0.09,      0.08,      0.81,      0.09,      0.09,      0.22,      0.11,      0.13,      0.29,      0.28,
edge_CAT-4m_CAT-4n,    -10.40,      0.04,      0.05,     -0.06,    -10.36,      0.05,      0.05,     -0.01,    -10.38,      0.04,      0.05,      0.03,    -10.17,      0.08,      0.07,     -0.02,    -10.20,      0.07,      0.07,     -0.05,    -10.35,      0.07,      0.07,      0.06,      0.23,      0.09,      0.09,      0.16,      0.09,      0.09,      0.03,      0.08,      0.09,      0.14,      0.07,
edge_CAT-4m_CAT-13k,    -18.18,      0.07,      0.07,     -0.04,    -18.27,      0.06,      0.07,     -0.02,    -18.47,      0.05,      0.06,     -0.02,    -16.02,      0.10,      0.09,     -0.03,    -16.97,      0.12,      0.21,      0.44,    -17.24,      0.15,      0.12,     -0.16,      2.16,      0.12,      0.11,      1.30,      0.13,      0.22,      1.23,      0.16,      0.13,      1.56,      0.31,
edge_CAT-13c_CAT-17i,     -2.05,      0.10,      0.09,     -0.05,     -2.05,      0.08,      0.08,     -0.04,     -2.08,      0.08,      0.09,     -0.02,     -3.25,      0.15,      0.21,      0.39,     -4.94,      0.16,      0.13,     -0.17,     -4.42,      0.15,      0.12,     -0.23,     -1.20,      0.18,      0.23,     -2.89,      0.18,      0.15,     -2.34,      0.17,      0.15,     -2.14,      0.50,
edge_CAT-4a_CAT-4o,      5.89,      0.05,      0.05,      0.06,      5.93,      0.05,      0.05,      0.01,      5.86,      0.05,      0.05,      0.09,      6.08,      0.08,      0.09,      0.12,      5.60,      0.08,      0.08,      0.02,      6.32,      0.08,      0.08,      0.02,      0.19,      0.09,      0.10,     -0.33,      0.09,      0.09,      0.46,      0.09,      0.09,      0.11,      0.23,
edge_CAT-13h_CAT-17i,     -5.32,      0.06,      0.05,     -0.01,     -4.77,      0.07,      0.07,      0.12,     -4.87,      0.05,      0.07,      0.22,     -5.69,      0.13,      0.13,     -0.00,     -6.32,      0.12,      0.16,      0.24,     -7.22,      0.14,      0.22,      0.43,     -0.37,      0.14,      0.14,     -1.55,      0.14,      0.17,     -2.35,      0.15,      0.23,     -1.42,      0.57,
edge_CAT-4o_CAT-4d,    -11.69,      0.08,      0.07,     -0.02,    -11.49,      0.07,      0.07,      0.06,    -11.67,      0.07,      0.07,      0.01,    -13.20,      0.36,      0.40,      0.22,    -11.81,      0.21,      0.97,      0.92,    -13.30,      0.19,      0.23,      0.24,     -1.51,      0.37,      0.41,     -0.32,      0.22,      0.97,     -1.63,      0.20,      0.24,     -1.15,      0.44,
edge_CAT-17g_CAT-17c,     -4.49,      0.06,      0.05,      0.02,     -4.42,      0.05,      0.05,      0.05,     -4.48,      0.05,      0.05,      0.05,     -5.81,      0.10,      0.10,     -0.23,     -5.33,      0.09,      0.15,      0.53,     -5.90,      0.14,      0.10,     -0.25,     -1.32,      0.12,      0.11,     -0.91,      0.10,      0.16,     -1.42,      0.15,      0.11,     -1.22,      0.17,
edge_CAT-4a_CAT-13k,    -24.35,      0.06,      0.06,     -0.04,    -24.35,      0.07,      0.06,      0.04,    -24.44,      0.06,      0.06,      0.03,    -24.70,      0.12,      0.14,      0.14,    -23.34,      0.18,      0.19,      0.15,    -23.58,      0.13,      0.15,      0.06,     -0.35,      0.13,      0.15,      1.01,      0.19,      0.20,      0.86,      0.14,      0.16,      0.51,      0.44,
edge_CAT-13d_CAT-17d,    -16.06,      0.05,      0.06,      0.02,    -16.01,      0.05,      0.05,      0.04,    -15.99,      0.05,      0.05,     -0.01,    -14.68,      0.17,      0.40,      0.65,    -14.48,      0.21,      0.21,     -0.01,    -13.52,      0.10,      0.24,      0.65,      1.38,      0.18,      0.40,      1.53,      0.22,      0.22,      2.47,      0.11,      0.25,      1.79,      0.35,
edge_CAT-17g_CAT-17f,    -21.60,      0.05,      0.05,     -0.03,    -21.56,      0.05,      0.04,      0.03,    -21.58,      0.05,      0.05,     -0.03,    -22.24,      0.08,      0.14,      0.51,    -21.89,      0.11,      0.16,      0.31,    -22.64,      0.09,      0.10,      0.14,     -0.64,      0.09,      0.15,     -0.33,      0.12,      0.16,     -1.06,      0.10,      0.11,     -0.68,      0.22,
edge_CAT-13e_CAT-17i,     13.31,      0.11,      0.10,     -0.04,     13.29,      0.08,      0.10,      0.07,     13.18,      0.08,      0.10,      0.04,     12.55,      0.13,      0.14,     -0.08,     12.91,      0.13,      0.12,     -0.06,     12.70,      0.12,      0.15,      0.05,     -0.76,      0.17,      0.17,     -0.38,      0.15,      0.16,     -0.48,      0.14,      0.18,     -0.54,      0.13,
edge_CAT-13d_CAT-13b,    -22.94,      0.06,      0.05,     -0.12,    -22.73,      0.07,      0.06,     -0.16,    -22.60,      0.06,      0.06,     -0.07,    -20.61,      0.05,      0.06,      0.05,    -20.71,      0.05,      0.06,     -0.01,    -20.59,      0.06,      0.06,     -0.01,      2.33,      0.08,      0.08,      2.02,      0.09,      0.08,      2.01,      0.08,      0.08,      2.12,      0.11,
edge_CAT-17g_CAT-13i,    -21.94,      0.09,      0.11,      0.07,    -22.52,      0.09,      0.08,     -0.11,    -21.99,      0.08,      0.08,     -0.08,    -23.37,      0.17,      0.19,      0.12,    -23.08,      0.12,      0.13,      0.02,    -23.50,      0.10,      0.13,      0.23,     -1.43,      0.19,      0.22,     -0.56,      0.15,      0.15,     -1.51,      0.13,      0.15,     -1.17,      0.31,
edge_CAT-4m_CAT-13m,    -89.23,      0.05,      0.05,      0.02,    -89.25,      0.06,      0.06,     -0.02,    -89.26,      0.05,      0.05,      0.01,    -88.98,      0.09,      0.12,      0.13,    -88.47,      0.09,      0.08,     -0.16,    -89.86,      0.11,      0.18,      0.40,      0.25,      0.10,      0.13,      0.78,      0.11,      0.10,     -0.60,      0.12,      0.19,      0.14,      0.41,
edge_CAT-17g_CAT-13c,    -10.43,      0.10,      0.08,     -0.09,    -10.30,      0.09,      0.09,     -0.04,    -10.35,      0.07,      0.08,     -0.02,    -10.77,      0.18,      0.24,      0.29,     -9.08,      0.21,      0.23,      0.06,    -11.95,      0.16,      0.18,      0.25,     -0.34,      0.21,      0.25,      1.22,      0.23,      0.25,     -1.60,      0.17,      0.20,     -0.24,      0.82,
edge_CAT-17i_CAT-17a,      3.14,      0.06,      0.05,      0.01,      3.13,      0.05,      0.06,      0.05,      3.05,      0.05,      0.05,     -0.03,      1.78,      0.08,      0.08,     -0.01,      1.97,      0.08,      0.10,      0.21,      2.03,      0.09,      0.10,      0.06,     -1.36,      0.10,      0.09,     -1.16,      0.09,      0.12,     -1.02,      0.10,      0.11,     -1.18,      0.11,
edge_CAT-13d_CAT-13f,    -15.01,      0.05,      0.05,     -0.06,    -14.91,      0.06,      0.06,      0.02,    -14.94,      0.05,      0.06,     -0.04,    -13.36,      0.08,      0.07,     -0.25,    -13.80,      0.08,      0.11,      0.18,    -13.71,      0.10,      0.15,      0.33,      1.65,      0.09,      0.09,      1.11,      0.10,      0.13,      1.23,      0.11,      0.16,      1.33,      0.17,
edge_CAT-17f_CAT-17e,     29.84,      0.05,      0.05,     -0.04,     29.82,      0.04,      0.05,      0.03,     29.82,      0.05,      0.05,      0.02,     29.33,      0.09,      0.08,     -0.02,,,,,     29.44,      0.09,      0.09,      0.06,     -0.51,      0.10,      0.09,,,,     -0.38,      0.10,      0.10,,,
edge_CAT-13d_CAT-17a,     -2.84,      0.05,      0.05,     -0.05,     -2.77,      0.05,      0.04,     -0.03,     -2.85,      0.04,      0.05,     -0.01,     -3.20,      0.07,      0.07,     -0.16,     -3.30,      0.08,      0.08,      0.13,     -3.22,      0.06,      0.07,     -0.05,     -0.36,      0.09,      0.09,     -0.53,      0.09,      0.09,     -0.37,      0.07,      0.09,     -0.42,      0.07,
edge_CAT-17g_CAT-17d,    -22.17,      0.04,      0.05,      0.05,    -22.18,      0.04,      0.04,     -0.01,    -22.22,      0.04,      0.05,     -0.04,    -21.21,      0.07,      0.08,      0.08,    -21.93,      0.07,      0.06,     -0.05,    -21.89,      0.06,      0.08,      0.19,      0.96,      0.08,      0.09,      0.25,      0.08,      0.07,      0.33,      0.07,      0.09,      0.51,      0.23,
edge_CAT-13n_CAT-13a,     85.89,      0.10,      0.08,     -0.02,     85.80,      0.10,      0.08,     -0.17,     85.85,      0.08,      0.09,      0.00,     85.27,      0.27,      0.32,      0.15,     85.79,      0.21,      0.16,     -0.17,     85.27,      0.16,      0.14,     -0.08,     -0.62,      0.29,      0.33,     -0.01,      0.23,      0.18,     -0.58,      0.18,      0.17,     -0.40,      0.23,
edge_CAT-13o_CAT-17h,     20.97,      0.08,      0.10,      0.06,     21.08,      0.10,      0.11,      0.09,     21.14,      0.09,      0.10,      0.01,     18.59,      0.18,      0.16,     -0.14,     17.48,      0.20,      0.17,     -0.15,     18.11,      0.19,      0.21,      0.05,     -2.38,      0.20,      0.19,     -3.60,      0.22,      0.20,     -3.03,      0.21,      0.23,     -3.00,      0.36,
edge_CAT-17b_CAT-17e,     19.72,      0.05,      0.05,      0.00,     19.69,      0.05,      0.05,      0.02,     19.71,      0.06,      0.05,     -0.03,     19.78,      0.06,      0.07,      0.16,     19.56,      0.05,      0.06,      0.02,     19.73,      0.07,      0.07,      0.01,      0.06,      0.08,      0.09,     -0.13,      0.07,      0.08,      0.02,      0.09,      0.09,     -0.02,      0.07,
edge_CAT-4k_CAT-4o,     34.12,      0.04,      0.05,      0.06,     34.05,      0.05,      0.05,     -0.01,     34.17,      0.05,      0.05,      0.02,     33.58,      0.12,      0.17,      0.17,     32.86,      0.11,      0.15,      0.27,     35.14,      0.14,      0.19,      0.19,     -0.54,      0.13,      0.18,     -1.19,      0.12,      0.16,      0.97,      0.15,      0.20,     -0.25,      0.64,
edge_CAT-4m_CAT-4l,     61.09,      0.06,      0.06,      0.03,     61.10,      0.06,      0.06,      0.00,     61.05,      0.07,      0.06,     -0.03,     62.92,      0.12,      0.14,      0.15,     62.34,      0.16,      0.17,      0.01,     63.60,      0.15,      0.16,      0.04,      1.83,      0.13,      0.15,      1.24,      0.17,      0.18,      2.55,      0.17,      0.17,      1.87,      0.38,
edge_CAT-4m_CAT-4k,    -21.39,      0.06,      0.06,     -0.00,    -21.30,      0.06,      0.06,     -0.04,    -21.35,      0.05,      0.05,      0.00,    -18.96,      0.11,      0.16,      0.34,    -20.12,      0.11,      0.14,      0.16,    -22.27,      0.18,      0.44,      0.73,      2.43,      0.13,      0.17,      1.18,      0.13,      0.15,     -0.92,      0.19,      0.44,      0.90,      0.98,
edge_CAT-13n_CAT-4i,     88.67,      0.06,      0.06,     -0.01,     88.73,      0.06,      0.07,      0.06,     88.80,      0.05,      0.06,      0.04,     86.40,      0.16,      0.19,      0.22,     89.21,      0.13,      0.09,     -0.44,     88.91,      0.14,      0.20,      0.32,     -2.27,      0.17,      0.20,      0.48,      0.14,      0.11,      0.11,      0.15,      0.21,     -0.56,      0.87,
edge_CAT-13g_CAT-17i,      4.61,      0.07,      0.07,      0.01,      2.12,      0.14,      0.38,      0.74,      4.69,      0.08,      0.08,      0.04,      3.77,      0.17,      0.17,      0.01,      1.53,      0.24,      0.21,     -0.05,      4.00,      0.18,      0.16,     -0.12,     -0.84,      0.18,      0.18,     -0.59,      0.28,      0.43,     -0.69,      0.20,      0.18,     -0.71,      0.13,
edge_CAT-4p_CAT-13k,    -20.97,      0.05,      0.05,     -0.03,    -20.57,      0.06,      0.07,      0.03,    -20.81,      0.06,      0.06,     -0.00,    -20.35,      0.10,      0.09,     -0.21,    -20.31,      0.16,      0.20,      0.24,    -18.69,      0.11,      0.15,      0.17,      0.62,      0.11,      0.10,      0.26,      0.17,      0.21,      2.12,      0.13,      0.16,      1.00,      0.57,
edge_CAT-4m_CAT-4p,      2.41,      0.04,      0.04,      0.02,      2.38,      0.04,      0.05,      0.03,      2.37,      0.04,      0.04,     -0.02,      1.83,      0.07,      0.06,     -0.02,      2.23,      0.07,      0.07,      0.02,      2.01,      0.05,      0.05,     -0.08,     -0.58,      0.08,      0.07,     -0.15,      0.08,      0.09,     -0.36,      0.06,      0.06,     -0.36,      0.13,
edge_CAT-13d_CAT-13i,    -15.61,      0.08,      0.08,     -0.09,    -15.64,      0.07,      0.08,      0.06,    -15.73,      0.07,      0.07,      0.01,    -14.95,      0.13,      0.14,      0.17,    -14.70,      0.13,      0.13,      0.01,    -14.58,      0.11,      0.13,      0.20,      0.66,      0.15,      0.16,      0.94,      0.15,      0.15,      1.15,      0.13,      0.15,      0.92,      0.15,
