leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_31_19,    -30.97,      0.08,      0.08,     -0.03,    -30.95,      0.07,      0.09,      0.09,    -31.84,      0.17,      0.18,     -0.06,    -30.18,      0.12,      0.12,     -0.02,    -31.62,      0.21,      0.24,      0.07,    -30.65,      0.13,      0.16,      0.09,      0.79,      0.15,      0.15,     -0.67,      0.22,      0.26,      1.19,      0.22,      0.24,      0.44,      0.57,
edge_48_47,     -3.73,      0.04,      0.04,      0.00,     -3.73,      0.04,      0.04,     -0.05,     -3.77,      0.05,      0.04,      0.00,     -4.07,      0.11,      0.12,      0.15,     -4.61,      0.10,      0.13,      0.25,     -3.65,      0.06,      0.08,      0.21,     -0.34,      0.12,      0.13,     -0.88,      0.11,      0.14,      0.12,      0.07,      0.09,     -0.36,      0.29,
edge_48_20,     -4.71,      0.06,      0.06,      0.03,     -4.69,      0.06,      0.07,      0.04,     -4.50,      0.07,      0.07,      0.01,     -6.73,      0.09,      0.08,     -0.13,     -3.86,      0.14,      0.14,     -0.00,     -5.26,      0.17,      0.16,     -0.10,     -2.02,      0.11,      0.11,      0.83,      0.15,      0.15,     -0.75,      0.19,      0.17,     -0.65,      0.83,
edge_58_68,    -22.23,      0.41,      0.40,      0.08,    -27.19,      0.12,      0.12,     -0.04,    -26.83,      0.13,      0.11,     -0.14,    -28.24,      0.54,      0.43,     -0.28,    -29.13,      0.26,      0.26,      0.06,    -26.51,      0.16,      4.00,      1.00,     -6.01,      0.68,      0.59,     -1.95,      0.28,      0.29,      0.33,      0.20,      4.00,     -2.54,      1.86,
edge_58_60,      3.41,      0.07,      0.07,     -0.03,      3.35,      0.08,      0.08,      0.06,      3.10,      0.07,      0.08,     -0.01,      1.99,      0.10,      0.09,     -0.04,      1.99,      0.11,      0.10,     -0.01,      2.78,      0.09,      0.10,      0.01,     -1.42,      0.12,      0.12,     -1.36,      0.13,      0.13,     -0.32,      0.12,      0.13,     -1.03,      0.36,
edge_58_63,     15.61,      0.04,      0.04,     -0.02,     15.61,      0.05,      0.04,      0.05,     15.57,      0.05,      0.05,     -0.05,     16.41,      0.07,      0.06,      0.01,     16.03,      0.07,      0.06,     -0.07,     15.69,      0.05,      0.08,      0.30,      0.80,      0.08,      0.07,      0.42,      0.08,      0.08,      0.11,      0.07,      0.10,      0.44,      0.20,
edge_41_44,     -1.68,      0.12,      0.11,     -0.05,     -1.33,      0.14,      0.12,     -0.05,     -1.50,      0.14,      0.11,     -0.14,     -1.32,      0.20,      0.19,      0.01,     -3.04,      0.41,      0.62,      0.52,     -2.08,      0.18,      0.37,      0.56,      0.36,      0.23,      0.22,     -1.71,      0.43,      0.63,     -0.58,      0.22,      0.38,     -0.65,      0.60,
edge_29_54,    -16.06,      0.10,      0.10,      0.10,    -15.99,      0.09,      0.10,      0.04,    -16.25,      0.09,      0.09,     -0.06,    -14.58,      0.17,      0.28,      0.48,    -15.47,      0.15,      0.15,      0.06,    -15.36,      0.15,      0.38,      0.73,      1.48,      0.20,      0.30,      0.52,      0.17,      0.18,      0.88,      0.17,      0.39,      0.96,      0.29,
edge_29_63,      5.11,      0.10,      0.10,      0.02,      5.26,      0.09,      0.11,      0.30,      4.97,      0.08,      0.09,     -0.04,      7.98,      0.22,      0.18,     -0.02,      8.47,      0.13,      0.14,      0.14,      8.43,      0.13,      0.14,      0.03,      2.87,      0.24,      0.21,      3.21,      0.16,      0.18,      3.46,      0.15,      0.17,      3.18,      0.19,
edge_29_70,     -8.99,      0.05,      0.06,      0.14,     -9.30,      0.04,      0.04,      0.03,     -9.10,      0.04,      0.05,      0.11,     -8.80,      0.11,      0.12,      0.14,     -9.78,      0.10,      0.10,      0.15,     -9.57,      0.08,      0.06,     -0.32,      0.18,      0.12,      0.13,     -0.48,      0.10,      0.11,     -0.47,      0.09,      0.08,     -0.26,      0.22,
edge_29_23,      8.03,      0.08,      0.09,      0.00,      8.16,      0.10,      0.10,     -0.13,      8.24,      0.11,      0.11,     -0.02,      7.88,      0.52,      0.48,     -0.16,      7.59,      0.25,      0.32,      0.20,     10.09,      0.33,      0.92,      0.86,     -0.16,      0.52,      0.49,     -0.57,      0.27,      0.34,      1.85,      0.35,      0.92,      0.37,      0.77,
edge_54_36,     17.51,      0.38,      0.42,      0.09,     17.40,      0.34,      0.46,      0.13,     17.88,      0.51,      0.51,     -0.06,     18.24,      0.42,      1.24,      0.86,     16.54,      0.44,      2.37,      0.97,     18.58,      0.43,     25.14,      1.00,      0.72,      0.57,      1.31,     -0.86,      0.56,      2.42,      0.69,      0.67,     25.14,      0.18,      0.59,
edge_54_70,      6.75,      0.05,      0.05,      0.01,      6.69,      0.05,      0.05,      0.08,      6.66,      0.05,      0.05,      0.06,      4.54,      0.12,      0.10,     -0.37,      4.05,      0.09,      0.08,     -0.25,      5.93,      0.13,      0.16,      0.26,     -2.22,      0.13,      0.11,     -2.65,      0.10,      0.09,     -0.73,      0.14,      0.17,     -1.87,      0.58,
edge_47_46,     18.12,      0.07,      0.07,     -0.04,     18.10,      0.07,      0.07,      0.05,     18.10,      0.07,      0.07,      0.02,     17.30,      0.08,      0.10,      0.11,     17.43,      0.14,      0.13,     -0.12,     17.25,      0.12,      0.16,      0.11,     -0.81,      0.11,      0.12,     -0.66,      0.16,      0.15,     -0.86,      0.14,      0.17,     -0.78,      0.09,
edge_47_20,     -2.31,      0.05,      0.06,     -0.03,     -2.07,      0.06,      0.06,      0.03,     -2.19,      0.06,      0.06,     -0.03,     -3.47,      0.13,      0.17,      0.36,     -1.57,      0.17,      0.52,      0.71,     -2.27,      0.16,      0.51,      0.86,     -1.16,      0.14,      0.18,      0.50,      0.18,      0.52,     -0.08,      0.17,      0.51,     -0.25,      0.50,
edge_26_69,     14.12,      0.12,      0.09,     -0.24,     15.32,      0.11,      0.13,      0.18,     14.53,      0.14,      0.14,      0.06,     13.23,      0.21,      0.52,      0.67,     13.00,      0.25,      0.25,      0.02,     12.00,      0.16,      0.17,      0.17,     -0.89,      0.24,      0.53,     -2.32,      0.27,      0.28,     -2.54,      0.21,      0.23,     -1.92,      0.53,
edge_26_70,      3.08,      0.13,      0.14,      0.04,      2.33,      0.13,      0.16,      0.13,      3.32,      0.11,      0.11,      0.07,      0.69,      0.22,      0.37,      0.49,      1.06,      0.21,      0.22,      0.02,      3.87,      0.20,      0.93,      0.89,     -2.39,      0.26,      0.40,     -1.27,      0.25,      0.27,      0.55,      0.23,      0.93,     -1.03,      0.87,
edge_55_63,     10.49,      0.05,      0.05,     -0.00,     10.39,      0.05,      0.05,     -0.03,     10.44,      0.05,      0.05,     -0.01,     14.02,      0.14,      0.19,      0.32,     15.39,      0.15,      0.20,      0.28,     15.54,      0.08,      0.08,     -0.01,      3.53,      0.15,      0.20,      5.00,      0.16,      0.20,      5.10,      0.10,      0.10,      4.54,      0.51,
edge_55_23,     13.54,      0.11,      0.10,     -0.15,     13.65,      0.09,      0.10,     -0.03,     13.66,      0.09,      0.09,     -0.02,     13.17,      0.16,      0.46,      0.74,     14.63,      0.16,      0.14,     -0.08,     14.49,      0.18,      0.13,     -0.16,     -0.37,      0.20,      0.47,      0.98,      0.18,      0.17,      0.83,      0.20,      0.16,      0.48,      0.44,
edge_20_39,    -29.44,      0.09,      0.10,      0.04,    -29.46,      0.08,      0.09,      0.09,    -29.29,      0.10,      0.10,      0.00,    -28.26,      0.12,      0.20,      0.35,    -28.85,      0.14,      0.33,      0.70,    -28.04,      0.12,      0.22,      0.51,      1.18,      0.15,      0.22,      0.61,      0.16,      0.35,      1.25,      0.15,      0.24,      1.01,      0.21,
edge_20_42,     -3.73,      0.04,      0.03,     -0.03,     -3.77,      0.04,      0.04,     -0.02,     -3.77,      0.04,      0.04,     -0.05,     -4.33,      0.11,      0.10,     -0.24,     -5.19,      0.07,      0.07,      0.03,     -4.91,      0.07,      0.07,     -0.00,     -0.60,      0.11,      0.10,     -1.43,      0.08,      0.08,     -1.14,      0.08,      0.08,     -1.06,      0.24,
edge_57_70,     -1.49,      0.05,      0.04,     -0.04,     -1.43,      0.05,      0.05,     -0.01,     -1.55,      0.04,      0.04,     -0.03,     -0.86,      0.07,      0.06,     -0.13,     -0.85,      0.06,      0.06,     -0.01,     -0.74,      0.05,      0.08,      0.31,      0.63,      0.08,      0.07,      0.57,      0.08,      0.08,      0.81,      0.07,      0.09,      0.67,      0.08,
edge_35_69,      8.69,      0.03,      0.03,      0.06,      8.68,      0.04,      0.03,     -0.00,      8.67,      0.04,      0.03,     -0.01,      7.19,      0.03,      0.03,     -0.10,      7.21,      0.03,      0.03,     -0.05,      7.52,      0.03,      0.04,      0.27,     -1.50,      0.05,      0.05,     -1.47,      0.05,      0.04,     -1.15,      0.05,      0.05,     -1.37,      0.11,
edge_44_68,    -38.53,      0.12,      0.13,      0.08,    -38.81,      0.14,      0.11,     -0.11,    -38.62,      0.12,      0.11,     -0.10,    -40.53,      0.39,      0.31,     -0.19,    -39.38,      0.22,      0.29,      0.36,    -40.08,      0.18,      0.33,      0.44,     -2.01,      0.41,      0.34,     -0.57,      0.26,      0.31,     -1.46,      0.22,      0.35,     -1.34,      0.44,
edge_63_36,     -3.57,      0.48,      0.47,     -0.04,     -3.06,      0.37,      0.34,     -0.11,     -4.05,      0.53,      0.52,      0.11,     -6.83,      0.52,      3.88,      0.99,     -4.86,      0.68,      0.87,      0.65,     -6.02,      0.95,      1.11,      0.70,     -3.26,      0.70,      3.91,     -1.80,      0.78,      0.93,     -1.97,      1.08,      1.23,     -2.34,      0.62,
edge_69_53,     -6.83,      0.06,      0.07,     -0.01,     -6.86,      0.08,      0.07,     -0.02,     -6.76,      0.07,      0.07,      0.11,     -2.60,      0.16,      0.20,      0.17,     -2.55,      0.16,      0.14,     -0.05,     -2.70,      0.14,      0.19,      0.28,      4.23,      0.17,      0.21,      4.30,      0.18,      0.16,      4.06,      0.16,      0.20,      4.20,      0.11,
edge_69_23,      5.11,      0.09,      0.10,     -0.06,      5.05,      0.09,      0.10,      0.02,      4.95,      0.11,      0.10,     -0.03,      5.92,      0.14,      0.16,      0.08,      5.69,      0.18,      0.15,     -0.12,      5.84,      0.15,      0.16,     -0.04,      0.80,      0.16,      0.19,      0.64,      0.21,      0.18,      0.88,      0.19,      0.19,      0.77,      0.12,
edge_69_60,    -20.48,      0.08,      0.08,     -0.02,    -20.38,      0.09,      0.10,      0.02,    -20.43,      0.07,      0.09,      0.08,    -17.60,      0.11,      0.11,     -0.00,    -17.18,      0.12,      0.10,     -0.09,    -17.97,      0.17,      0.21,      0.06,      2.88,      0.13,      0.14,      3.20,      0.15,      0.14,      2.45,      0.19,      0.22,      2.85,      0.23,
edge_52_53,     10.32,      0.05,      0.06,      0.02,     10.69,      0.06,      0.06,      0.03,     10.96,      0.07,      0.06,     -0.11,     12.23,      0.13,      0.11,     -0.21,     11.45,      0.10,      0.13,      0.26,     11.91,      0.11,      0.12,      0.19,      1.91,      0.14,      0.12,      0.76,      0.12,      0.14,      0.96,      0.13,      0.14,      1.21,      0.36,
edge_52_19,      1.18,      0.10,      0.10,     -0.04,      0.98,      0.09,      0.10,      0.00,      1.58,      0.09,      0.10,     -0.05,     -0.85,      0.35,      0.45,      0.21,     -3.14,      0.16,      1.46,      0.98,     -1.22,      0.19,      0.30,      0.48,     -2.02,      0.36,      0.47,     -4.12,      0.18,      1.46,     -2.79,      0.21,      0.32,     -2.98,      0.62,
edge_52_46,     26.00,      0.09,      0.10,      0.11,     26.13,      0.15,      0.12,     -0.10,     25.97,      0.10,      0.11,      0.14,     26.34,      0.16,      0.28,      0.32,     25.76,      0.30,      0.99,      0.88,     26.76,      0.31,      0.40,      0.28,      0.33,      0.18,      0.30,     -0.37,      0.34,      0.99,      0.79,      0.33,      0.41,      0.25,      0.35,
edge_19_37,      5.56,      0.23,      0.22,     -0.16,      4.93,      0.17,      0.16,     -0.14,      5.49,      0.18,      0.18,     -0.10,      9.69,      0.90,      2.34,      0.94,      6.16,      0.93,      1.33,      0.86,      4.50,      0.43,     18.55,      1.00,      4.13,      0.93,      2.35,      1.23,      0.95,      1.34,     -0.99,      0.47,     18.55,      1.45,      1.52,
edge_19_70,      3.74,      0.08,      0.10,      0.18,      3.86,      0.11,      0.11,      0.03,      3.88,      0.12,      0.10,     -0.12,      3.45,      0.22,      0.51,      0.76,      3.08,      0.20,      0.27,      0.39,      6.35,      0.20,      0.93,      0.92,     -0.28,      0.24,      0.52,     -0.77,      0.23,      0.30,      2.47,      0.23,      0.93,      0.47,      1.01,
edge_68_70,     39.30,      0.11,      0.11,     -0.03,     39.20,      0.10,      0.10,     -0.01,     39.16,      0.12,      0.12,     -0.07,     38.32,      0.22,      0.29,      0.27,     38.28,      0.23,      0.19,     -0.20,     37.39,      0.34,      0.37,      0.05,     -0.98,      0.25,      0.31,     -0.92,      0.25,      0.21,     -1.77,      0.36,      0.39,     -1.22,      0.29,
edge_68_53,     36.46,      0.15,      0.18,      0.21,     36.07,      0.15,      0.17,     -0.04,     36.12,      0.12,      0.17,      0.18,     37.40,      0.79,      0.65,     -0.16,     39.69,      0.36,      0.50,      0.42,     39.33,      0.26,      0.34,      0.20,      0.94,      0.81,      0.67,      3.62,      0.39,      0.53,      3.21,      0.29,      0.38,      2.59,      0.85,
edge_33_23,     -2.61,      0.05,      0.05,     -0.02,     -2.73,      0.06,      0.06,     -0.04,     -2.73,      0.06,      0.05,     -0.03,     -2.55,      0.11,      0.11,      0.09,     -2.73,      0.08,      0.09,      0.07,     -2.43,      0.12,      0.10,     -0.17,      0.05,      0.12,      0.13,     -0.00,      0.11,      0.11,      0.30,      0.14,      0.11,      0.12,      0.11,
edge_33_36,     -9.19,      0.33,      0.33,      0.01,     -9.11,      0.31,      0.32,      0.08,     -9.46,      0.41,      0.33,     -0.22,     -7.20,      0.43,      2.09,      0.96,     -6.56,      0.63,      0.71,      0.52,     -8.93,      0.86,      0.83,      0.29,      1.99,      0.54,      2.11,      2.55,      0.70,      0.78,      0.54,      0.95,      0.89,      1.69,      0.66,
edge_33_70,    -44.72,      0.07,      0.08,     -0.02,    -44.81,      0.07,      0.07,     -0.09,    -44.77,      0.07,      0.07,      0.03,    -44.35,      0.23,      0.59,      0.75,    -43.98,      0.15,      0.17,      0.06,    -43.99,      0.16,      0.15,      0.02,      0.37,      0.24,      0.59,      0.83,      0.17,      0.19,      0.77,      0.17,      0.16,      0.66,      0.17,
edge_39_37,     43.94,      0.19,      0.18,     -0.08,     44.76,      0.21,      0.22,      0.15,     44.37,      0.22,      0.25,      0.14,     40.37,      0.37,      0.73,      0.76,     41.49,      0.20,      1.41,      0.96,     37.71,      0.43,      0.44,     -0.09,     -3.57,      0.41,      0.75,     -3.27,      0.29,      1.42,     -6.66,      0.48,      0.51,     -4.50,      1.09,
