leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,      3.62,      0.05,      0.05,     -0.01,      3.64,      0.04,      0.05,     -0.04,      3.65,      0.04,      0.05,      0.01,      3.74,      0.04,      0.05,     -0.00,      4.05,      0.05,      0.04,     -0.13,      4.14,      0.05,      0.07,      0.23,      0.12,      0.06,      0.07,      0.42,      0.06,      0.06,      0.49,      0.07,      0.08,      0.34,      0.12,
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,     40.70,      0.05,      0.06,      0.00,     40.72,      0.06,      0.06,      0.04,     40.84,      0.06,      0.06,      0.06,     38.09,      0.06,      0.08,      0.16,     38.13,      0.08,      0.09,      0.20,     38.34,      0.09,      0.06,     -0.21,     -2.61,      0.08,      0.10,     -2.59,      0.10,      0.11,     -2.50,      0.10,      0.09,     -2.57,      0.06,
edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,     -8.40,      0.06,      0.06,      0.04,     -8.46,      0.06,      0.05,     -0.11,     -8.38,      0.06,      0.06,     -0.01,     -9.70,      0.11,      2.38,      0.99,     -8.58,      0.21,      1.31,      0.95,     -9.11,      0.23,      1.88,      0.98,     -1.30,      0.13,      2.38,     -0.12,      0.22,      1.32,     -0.72,      0.24,      1.88,     -0.71,      0.35,
edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,     -3.80,      0.05,      0.05,      0.04,     -4.13,      0.05,      0.06,      0.12,     -4.13,      0.05,      0.06,      0.15,     -2.41,      0.12,      0.16,      0.23,     -3.42,      0.11,      0.12,      0.19,     -3.22,      0.18,      0.17,      0.02,      1.39,      0.13,      0.17,      0.71,      0.12,      0.14,      0.91,      0.19,      0.18,      1.00,      0.21,
edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,    -17.66,      0.04,      0.05,     -0.05,    -17.77,      0.05,      0.05,      0.00,    -17.66,      0.04,      0.05,     -0.01,    -15.52,      0.12,      0.13,     -0.02,    -15.51,      0.14,      0.13,     -0.07,    -15.42,      0.12,      0.12,     -0.13,      2.13,      0.13,      0.14,      2.27,      0.15,      0.14,      2.25,      0.13,      0.13,      2.22,      0.08,
edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,     -5.14,      0.04,      0.05,      0.02,     -4.96,      0.04,      0.05,      0.04,     -4.87,      0.05,      0.05,     -0.01,     -3.98,      0.03,      0.05,      0.30,     -3.74,      0.04,      0.04,     -0.03,     -3.72,      0.04,      0.05,      0.10,      1.16,      0.05,      0.07,      1.22,      0.05,      0.06,      1.14,      0.06,      0.07,      1.17,      0.04,
edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,    -15.03,      0.05,      0.05,     -0.08,    -15.13,      0.05,      0.05,      0.01,    -15.09,      0.05,      0.05,     -0.00,    -12.11,      0.07,      0.42,      0.93,    -12.68,      0.25,      0.44,      0.41,    -11.93,      0.08,      0.60,      0.96,      2.92,      0.09,      0.42,      2.45,      0.26,      0.44,      3.16,      0.09,      0.60,      2.84,      0.21,
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,      6.95,      0.05,      0.05,      0.02,      6.97,      0.03,      0.04,     -0.01,      6.99,      0.05,      0.05,      0.07,      6.71,      0.03,      0.05,      0.19,      6.54,      0.03,      0.03,     -0.17,      6.33,      0.04,      0.05,      0.16,     -0.24,      0.06,      0.07,     -0.43,      0.05,      0.05,     -0.66,      0.06,      0.07,     -0.44,      0.12,
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,    -54.04,      0.08,      0.07,     -0.10,    -54.07,      0.06,      0.07,      0.03,    -54.12,      0.06,      0.07,     -0.04,    -58.04,      0.07,      0.08,     -0.06,    -58.79,      0.11,      0.11,     -0.09,    -58.57,      0.09,      0.10,      0.00,     -4.01,      0.11,      0.10,     -4.72,      0.12,      0.14,     -4.45,      0.11,      0.12,     -4.39,      0.21,
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,    -16.44,      0.10,      0.09,     -0.10,    -16.18,      0.11,      0.11,     -0.04,    -16.18,      0.13,      0.11,     -0.13,    -12.77,      0.10,      0.11,      0.02,    -12.09,      0.13,      0.14,      0.12,    -12.93,      0.15,      0.14,     -0.15,      3.67,      0.14,      0.15,      4.09,      0.17,      0.18,      3.26,      0.19,      0.18,      3.67,      0.25,
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,      6.18,      0.06,      0.08,      0.09,      6.15,      0.06,      0.07,      0.02,      6.24,      0.06,      0.07,      0.09,      6.50,      0.06,      0.07,      0.04,      6.34,      0.07,      0.07,      0.03,      6.47,      0.07,      0.06,     -0.06,      0.32,      0.09,      0.11,      0.19,      0.10,      0.10,      0.23,      0.09,      0.10,      0.25,      0.06,
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,     25.16,      0.04,      0.04,      0.03,     25.04,      0.05,      0.05,     -0.05,     24.86,      0.04,      0.04,      0.05,     26.20,      0.04,      0.04,     -0.08,     25.90,      0.04,      0.05,      0.10,     26.17,      0.04,      0.03,     -0.05,      1.05,      0.06,      0.06,      0.86,      0.07,      0.07,      1.31,      0.06,      0.05,      1.07,      0.13,
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,     37.39,      0.29,      0.23,     -0.11,     37.64,      0.22,      0.18,     -0.07,     37.00,      0.24,      0.23,     -0.08,     30.19,      0.38,      3.12,      0.98,     30.80,      0.30,      2.44,      0.98,     31.29,      0.35,      2.40,      0.98,     -7.20,      0.47,      3.13,     -6.84,      0.37,      2.45,     -5.72,      0.42,      2.42,     -6.58,      0.48,
edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,    -92.75,      0.05,      0.05,     -0.07,    -92.88,      0.04,      0.04,     -0.08,    -92.87,      0.04,      0.05,     -0.06,    -94.14,      0.04,      0.06,      0.19,    -94.66,      0.06,      0.07,      0.05,    -94.81,      0.05,      0.06,      0.01,     -1.39,      0.07,      0.08,     -1.78,      0.07,      0.08,     -1.94,      0.07,      0.07,     -1.70,      0.17,
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,     -6.97,      0.13,      0.13,     -0.03,     -7.06,      0.13,      0.14,     -0.02,     -6.81,      0.14,      0.15,     -0.02,     -6.83,      0.11,      0.13,      0.10,     -7.10,      0.09,      0.11,      0.13,     -7.23,      0.10,      0.13,      0.28,      0.14,      0.17,      0.18,     -0.05,      0.16,      0.18,     -0.43,      0.17,      0.20,     -0.11,      0.18,
edge_CHEMBL3402758_10_CHEMBL3402742_23,     -4.77,      0.84,      1.53,      0.88,     -5.15,      0.21,      2.44,      0.99,     -4.61,      0.30,      2.42,      0.98,     -1.73,      0.27,    397.05,      1.00,     -1.63,      0.57,     68.89,      1.00,     -2.60,      0.40,     30.26,      1.00,      3.04,      0.88,    397.05,      3.52,      0.60,     68.93,      2.00,      0.50,     30.36,      2.85,      0.55,
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,     26.89,      0.07,      0.08,      0.02,     26.64,      0.08,      0.08,     -0.09,     26.55,      0.06,      0.08,      0.11,     26.38,      0.08,      0.09,      0.08,     27.73,      0.15,      0.19,      0.21,     26.50,      0.15,      0.18,      0.27,     -0.51,      0.11,      0.12,      1.10,      0.17,      0.21,     -0.06,      0.16,      0.20,      0.18,      0.48,
edge_CHEMBL3402758_10_CHEMBL3402760_1,     37.48,      0.08,      0.09,      0.02,     37.49,      0.09,      0.10,      0.14,     37.63,      0.08,      0.09,      0.06,     36.51,      0.20,      0.28,      0.30,     35.69,      0.13,      0.35,      0.70,     36.34,      0.18,      0.27,      0.35,     -0.97,      0.22,      0.30,     -1.80,      0.16,      0.36,     -1.29,      0.20,      0.28,     -1.35,      0.26,
edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,     -2.27,      0.13,      0.14,     -0.10,     -2.08,      0.16,      0.15,     -0.07,     -2.08,      0.14,      0.16,      0.08,     -2.51,      0.21,      0.17,     -0.22,     -3.54,      0.27,      0.21,     -0.16,     -2.72,      0.12,      0.18,      0.25,     -0.25,      0.25,      0.22,     -1.47,      0.31,      0.25,     -0.64,      0.19,      0.24,     -0.78,      0.37,
edge_CHEMBL3402759_5.7_CHEMBL3402758_10,    -35.69,      0.08,      0.08,     -0.03,    -35.54,      0.09,      0.08,      0.09,    -35.61,      0.07,      0.08,      0.03,    -36.97,      0.14,      0.16,      0.02,    -36.80,      0.10,      0.12,      0.10,    -36.80,      0.19,      0.14,     -0.22,     -1.29,      0.16,      0.17,     -1.25,      0.13,      0.15,     -1.19,      0.20,      0.16,     -1.24,      0.09,
edge_CHEMBL3402759_5.7_CHEMBL3402763_90,    -46.45,      0.82,      0.75,     -0.28,    -45.62,      0.31,      0.76,      0.78,    -46.58,      0.33,      1.08,      0.88,    -46.67,      1.01,      4.40,      0.99,    -46.45,      0.46,     30.01,      1.00,    -42.53,      0.37,     26.11,      1.00,     -0.22,      1.30,      4.47,     -0.83,      0.56,     30.02,      4.05,      0.50,     26.13,      1.00,      1.60,
edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,   -105.47,      0.19,      0.17,     -0.01,   -105.21,      0.18,      0.18,     -0.14,   -105.38,      0.19,      0.17,     -0.14,   -101.55,      0.37,      0.31,     -0.33,   -103.03,      0.23,      0.29,      0.09,   -102.39,      0.30,      0.38,      0.27,      3.93,      0.42,      0.35,      2.18,      0.29,      0.34,      2.99,      0.36,      0.42,      3.03,      0.53,
edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,    -12.23,      0.18,      0.21,      0.11,    -12.33,      0.17,      0.21,      0.16,    -12.58,      0.21,      0.21,     -0.02,     -6.94,      0.34,      0.43,      0.36,     -7.85,      0.39,      0.46,      0.21,     -7.12,      0.37,      0.41,     -0.01,      5.29,      0.39,      0.48,      4.48,      0.43,      0.50,      5.47,      0.42,      0.46,      5.08,      0.36,
edge_CHEMBL3402761_1_21_CHEMBL3402760_1,    -23.37,      0.15,      0.18,      0.19,    -23.44,      0.16,      0.16,      0.05,    -23.47,      0.14,      0.14,      0.07,    -23.45,      0.21,      0.25,      0.05,    -23.95,      0.15,      0.18,      0.04,    -23.52,      0.20,      0.21,     -0.01,     -0.08,      0.26,      0.31,     -0.51,      0.22,      0.25,     -0.05,      0.25,      0.25,     -0.21,      0.19,
edge_CHEMBL3402761_1_21_CHEMBL3402762_1,    -15.85,      0.14,      0.15,     -0.02,    -16.06,      0.11,      0.13,      0.16,    -15.86,      0.13,      0.14,      0.12,    -16.89,      0.22,      0.30,      0.32,    -16.72,      0.23,      0.23,      0.01,    -16.20,      0.26,      0.28,     -0.02,     -1.04,      0.26,      0.33,     -0.66,      0.25,      0.26,     -0.34,      0.29,      0.31,     -0.68,      0.23,
edge_CHEMBL3402762_1_CHEMBL3402760_1,     -8.86,      0.24,      0.27,      0.25,     -9.31,      0.18,      0.33,      0.52,     -9.55,      0.27,      0.35,      0.21,     -7.94,      0.32,      0.45,      0.27,     -7.52,      0.27,      0.33,      0.25,     -7.57,      0.23,      0.40,      0.55,      0.92,      0.40,      0.53,      1.78,      0.32,      0.47,      1.98,      0.35,      0.54,      1.56,      0.37,
edge_CHEMBL3402763_90_CHEMBL3402764_90,     17.98,      0.13,      0.18,      0.33,     18.22,      0.14,      0.17,      0.24,     17.91,      0.12,      0.17,      0.33,     21.74,      0.13,      0.16,      0.07,     22.19,      0.11,      0.14,      0.08,     21.96,      0.15,      0.17,      0.01,      3.77,      0.19,      0.24,      3.96,      0.18,      0.22,      4.05,      0.19,      0.24,      3.93,      0.12,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,    -23.46,      0.16,      0.15,     -0.05,    -23.38,      0.15,      0.14,      0.01,    -23.38,      0.14,      0.14,      0.10,    -24.93,      0.16,      0.15,     -0.09,    -24.85,      0.22,      0.18,     -0.15,    -24.48,      0.12,      0.14,     -0.00,     -1.47,      0.23,      0.21,     -1.47,      0.27,      0.23,     -1.09,      0.18,      0.20,     -1.35,      0.17,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,     -3.69,      0.11,      0.13,      0.00,     -3.86,      0.11,      0.13,      0.05,     -4.60,      0.13,      0.19,      0.39,     -4.63,      0.12,      0.11,     -0.04,     -6.20,      0.14,      0.30,      0.60,     -5.03,      0.17,      0.16,     -0.02,     -0.94,      0.16,      0.17,     -2.34,      0.18,      0.33,     -0.43,      0.21,      0.25,     -1.24,      0.58,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,    -51.01,      0.17,      0.28,      0.39,    -50.65,      0.25,      0.24,     -0.17,    -50.70,      0.22,      0.27,      0.12,    -48.22,      0.69,      0.56,     -0.15,    -49.06,      0.41,      0.65,      0.52,    -50.17,      0.33,      0.44,      0.46,      2.79,      0.71,      0.62,      1.58,      0.48,      0.69,      0.53,      0.40,      0.51,      1.63,      0.70,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,    -52.66,      0.18,      0.19,      0.01,    -52.72,      0.21,      0.21,      0.01,    -52.81,      0.18,      0.20,      0.01,    -51.33,      0.19,      0.44,      0.64,    -52.03,      0.28,      0.27,      0.11,    -51.44,      0.25,      0.27,      0.14,      1.33,      0.27,      0.48,      0.69,      0.35,      0.34,      1.36,      0.31,      0.34,      1.13,      0.26,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,     20.78,      0.27,      0.96,      0.90,     20.31,      0.31,      1.19,      0.90,     20.52,      0.71,      2.48,      0.96,     15.85,      0.48,     10.37,      1.00,     17.78,      0.34,      9.72,      1.00,     18.20,      1.25,      2.31,      0.96,     -4.93,      0.55,     10.41,     -2.53,      0.46,      9.79,     -2.32,      1.44,      3.39,     -3.26,      0.94,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,     -8.26,      0.15,      0.15,     -0.01,     -8.27,      0.14,      0.13,     -0.04,     -8.05,      0.15,      0.16,      0.06,     -7.06,      0.12,      0.20,      0.32,     -5.82,      0.17,      0.15,     -0.16,     -7.06,      0.19,      0.18,     -0.12,      1.20,      0.20,      0.25,      2.45,      0.22,      0.20,      0.99,      0.24,      0.24,      1.55,      0.47,
