leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_31_19,    -21.42,      0.16,      0.16,     -0.03,    -20.49,      0.07,      0.07,     -0.01,    -20.53,      0.07,      0.07,     -0.09,    -23.01,      0.19,      5.26,      1.00,    -17.19,      0.16,      0.16,     -0.12,    -17.29,      0.12,      0.14,      0.12,     -1.59,      0.25,      5.26,      3.30,      0.17,      0.17,      3.23,      0.14,      0.15,      1.65,      1.62,
edge_48_47,      4.43,      0.06,      0.06,     -0.04,      4.33,      0.05,      0.06,      0.02,      4.33,      0.06,      0.06,      0.00,      6.35,      0.12,      0.10,     -0.11,      5.24,      0.12,      0.11,      0.01,      5.57,      0.08,      0.23,      0.74,      1.92,      0.13,      0.12,      0.91,      0.13,      0.13,      1.24,      0.10,      0.24,      1.36,      0.30,
edge_48_20,     -0.81,      0.10,      0.09,     -0.08,     -0.63,      0.09,      0.10,      0.02,     -0.56,      0.11,      0.11,     -0.05,     -1.91,      0.23,      0.32,      0.32,     -0.38,      0.19,      0.27,      0.35,     -1.79,      0.16,      0.16,      0.02,     -1.10,      0.25,      0.34,      0.26,      0.21,      0.29,     -1.23,      0.20,      0.19,     -0.69,      0.49,
edge_58_68,      0.47,      0.10,      0.10,     -0.06,      0.70,      0.09,      0.11,      0.08,      0.70,      0.12,      0.11,      0.01,     -1.17,      0.25,      0.25,     -0.05,     -1.44,      0.23,      0.23,      0.09,     -1.43,      0.21,      0.24,      0.09,     -1.63,      0.27,      0.27,     -2.14,      0.25,      0.26,     -2.12,      0.24,      0.27,     -1.97,      0.20,
edge_58_60,      4.88,      0.08,      0.08,     -0.03,      4.84,      0.09,      0.10,     -0.00,      4.99,      0.10,      0.09,     -0.06,      5.75,      0.13,      0.15,      0.15,      5.84,      0.11,      0.11,     -0.02,      6.25,      0.14,      0.19,      0.20,      0.87,      0.15,      0.17,      1.00,      0.14,      0.15,      1.27,      0.17,      0.21,      1.05,      0.14,
edge_58_63,     -3.44,      0.07,      0.07,     -0.06,     -3.47,      0.06,      0.06,     -0.00,     -3.52,      0.08,      0.07,     -0.08,     -2.21,      0.08,      0.10,      0.05,     -2.18,      0.11,      0.11,      0.06,     -2.01,      0.09,      0.08,     -0.11,      1.22,      0.11,      0.12,      1.29,      0.12,      0.13,      1.51,      0.12,      0.10,      1.34,      0.10,
edge_41_44,     -0.27,      0.11,      0.11,     -0.04,     -0.15,      0.12,      0.11,     -0.01,     -0.02,      0.08,      0.10,      0.09,      1.85,      0.12,      1.08,      0.96,      0.50,      0.20,      0.36,      0.51,      1.46,      0.23,      0.35,      0.35,      2.12,      0.17,      1.08,      0.65,      0.23,      0.37,      1.48,      0.25,      0.36,      1.42,      0.43,
edge_29_54,     64.59,      0.09,      0.10,      0.00,     64.73,      0.09,      0.10,      0.02,     64.67,      0.10,      0.10,      0.02,     65.33,      0.18,      0.66,      0.87,     65.73,      0.28,      0.45,      0.32,     65.40,      0.16,      0.19,      0.13,      0.74,      0.20,      0.67,      1.00,      0.29,      0.46,      0.72,      0.18,      0.21,      0.82,      0.14,
edge_29_63,     43.66,      0.09,      0.10,     -0.05,     43.70,      0.09,      0.10,     -0.06,     43.64,      0.10,      0.10,     -0.10,     42.53,      0.12,      0.14,      0.09,     42.41,      0.20,      0.18,      0.02,     43.18,      0.12,      0.14,      0.09,     -1.13,      0.15,      0.17,     -1.29,      0.22,      0.21,     -0.45,      0.16,      0.17,     -0.96,      0.27,
edge_29_70,     76.72,      0.06,      0.07,      0.07,     76.71,      0.07,      0.07,      0.04,     76.77,      0.07,      0.06,     -0.05,     72.56,      0.10,      0.11,      0.15,     72.84,      0.09,      0.11,     -0.07,     73.84,      0.08,      0.07,     -0.34,     -4.16,      0.11,      0.14,     -3.86,      0.11,      0.13,     -2.93,      0.11,      0.09,     -3.65,      0.37,
edge_29_23,    126.59,      0.11,      0.11,      0.10,    126.38,      0.10,      0.11,      0.06,    126.58,      0.09,      0.11,      0.18,    129.75,      0.37,      0.42,      0.15,    128.13,      0.42,      0.41,     -0.06,    128.49,      0.24,      0.27,      0.05,      3.16,      0.39,      0.43,      1.74,      0.43,      0.42,      1.90,      0.26,      0.29,      2.27,      0.46,
edge_54_36,     25.20,      0.28,      0.29,     -0.00,     25.20,      0.27,      0.30,     -0.05,     25.29,      0.35,      0.27,     -0.17,     26.53,      0.84,      1.55,      0.85,     24.98,      0.38,      2.05,      0.96,     25.98,      0.35,      3.31,      0.99,      1.33,      0.89,      1.58,     -0.22,      0.47,      2.07,      0.69,      0.49,      3.32,      0.60,      0.53,
edge_54_70,     11.89,      0.06,      0.06,      0.04,     11.86,      0.08,      0.08,     -0.05,     11.81,      0.07,      0.07,      0.01,      7.03,      0.15,      0.15,     -0.09,      8.63,      0.15,      0.20,      0.15,      7.56,      0.23,      0.28,      0.11,     -4.86,      0.16,      0.16,     -3.23,      0.17,      0.22,     -4.25,      0.24,      0.29,     -4.12,      0.49,
edge_47_46,     17.93,      0.11,      0.10,     -0.03,     17.93,      0.10,      0.09,     -0.07,     18.06,      0.08,      0.09,      0.08,     17.88,      0.15,      0.18,      0.22,     18.71,      0.13,      0.22,      0.47,     17.35,      0.14,      0.13,     -0.06,     -0.06,      0.18,      0.21,      0.78,      0.16,      0.23,     -0.71,      0.16,      0.16,      0.01,      0.44,
edge_47_20,     -5.71,      0.07,      0.10,      0.18,     -5.94,      0.08,      0.09,      0.07,     -6.15,      0.08,      0.08,      0.02,     -9.93,      0.16,      0.28,      0.44,    -10.61,      0.23,      0.44,      0.60,    -10.19,      0.22,      0.21,     -0.01,     -4.22,      0.18,      0.30,     -4.67,      0.24,      0.45,     -4.04,      0.23,      0.22,     -4.31,      0.21,
edge_26_69,     16.76,      0.10,      0.09,     -0.19,     17.73,      0.14,      0.14,     -0.01,     17.13,      0.11,      0.14,      0.26,     13.24,      0.33,      0.27,     -0.19,     12.63,      0.22,      0.27,      0.19,     12.36,      0.16,      0.24,      0.39,     -3.53,      0.35,      0.28,     -5.09,      0.26,      0.30,     -4.77,      0.20,      0.28,     -4.46,      0.49,
edge_26_70,     30.17,      0.21,      0.22,      0.05,     30.30,      0.20,      0.20,      0.04,     29.90,      0.11,      0.13,      0.13,     24.98,      0.18,      0.17,     -0.13,     24.79,      0.17,      0.16,     -0.12,     24.78,      0.30,      0.27,     -0.09,     -5.19,      0.28,      0.28,     -5.51,      0.26,      0.25,     -5.12,      0.32,      0.30,     -5.27,      0.18,
edge_55_63,    -27.27,      0.07,      0.08,      0.05,    -27.23,      0.08,      0.08,     -0.02,    -27.31,      0.08,      0.08,     -0.03,    -24.62,      0.10,      0.12,      0.18,    -26.59,      0.14,      0.11,     -0.30,    -26.87,      0.16,      0.26,      0.44,      2.66,      0.12,      0.15,      0.64,      0.17,      0.14,      0.44,      0.18,      0.27,      1.25,      0.71,
edge_55_23,     56.13,      0.10,      0.11,      0.02,     56.22,      0.09,      0.11,      0.07,     55.98,      0.09,      0.10,      0.01,     60.56,      0.21,      0.21,     -0.08,     60.76,      0.23,      0.22,     -0.16,     60.82,      0.18,      0.20,      0.03,      4.43,      0.23,      0.23,      4.54,      0.25,      0.24,      4.84,      0.21,      0.23,      4.60,      0.17,
edge_20_39,    -26.06,      0.08,      0.08,      0.06,    -26.08,      0.07,      0.07,     -0.05,    -26.16,      0.09,      0.08,     -0.13,    -24.81,      0.24,      0.30,      0.28,    -24.94,      0.20,      0.25,      0.20,    -24.98,      0.25,      0.37,      0.30,      1.25,      0.25,      0.31,      1.14,      0.21,      0.26,      1.18,      0.26,      0.38,      1.19,      0.13,
edge_20_42,      3.97,      0.06,      0.06,      0.03,      3.94,      0.08,      0.07,      0.08,      3.99,      0.08,      0.07,     -0.07,      3.72,      0.10,      0.10,      0.12,      3.20,      0.11,      0.09,     -0.08,      4.40,      0.15,      0.13,     -0.05,     -0.25,      0.11,      0.12,     -0.73,      0.13,      0.12,      0.42,      0.17,      0.15,     -0.19,      0.33,
edge_57_70,      2.92,      0.08,      0.07,      0.00,      2.78,      0.06,      0.07,     -0.01,      2.79,      0.06,      0.07,     -0.01,      1.19,      0.14,      0.15,      0.00,      0.47,      0.13,      0.12,     -0.15,      1.32,      0.13,      0.13,     -0.00,     -1.73,      0.16,      0.17,     -2.31,      0.14,      0.14,     -1.47,      0.15,      0.15,     -1.84,      0.25,
edge_35_69,     -7.74,      0.06,      0.06,     -0.03,     -7.73,      0.05,      0.06,     -0.01,     -7.75,      0.07,      0.07,      0.03,     -9.48,      0.08,      0.06,     -0.21,    -10.03,      0.08,      0.08,     -0.08,    -10.20,      0.06,      0.08,      0.12,     -1.74,      0.10,      0.09,     -2.30,      0.10,      0.10,     -2.45,      0.09,      0.10,     -2.16,      0.22,
edge_44_68,    -25.27,      0.17,      0.16,     -0.06,    -25.28,      0.18,      0.19,      0.06,    -25.11,      0.17,      0.15,     -0.07,    -30.05,      0.34,      0.38,     -0.06,    -29.71,      0.32,      0.38,     -0.06,    -29.68,      0.28,      0.45,      0.49,     -4.77,      0.38,      0.41,     -4.43,      0.36,      0.42,     -4.57,      0.33,      0.48,     -4.59,      0.20,
edge_63_36,     46.52,      0.27,      0.26,      0.04,     46.34,      0.32,      0.36,      0.09,     46.65,      0.34,      0.29,     -0.16,     47.55,      0.36,      0.84,      0.79,     46.71,      0.77,      0.65,     -0.27,     47.50,      0.27,      4.44,      1.00,      1.03,      0.45,      0.88,      0.37,      0.84,      0.74,      0.85,      0.44,      4.45,      0.75,      0.36,
edge_69_53,     11.73,      0.09,      0.09,     -0.02,     11.63,      0.09,      0.08,     -0.04,     11.62,      0.09,      0.08,     -0.04,     15.93,      0.82,      0.74,     -0.49,     14.57,      0.15,      0.32,      0.47,     16.11,      0.20,      0.15,     -0.24,      4.20,      0.82,      0.74,      2.94,      0.17,      0.33,      4.49,      0.22,      0.17,      3.88,      0.54,
edge_69_23,     61.81,      0.09,      0.17,      0.48,     62.88,      0.09,      0.11,      0.09,     62.78,      0.10,      0.10,     -0.02,     67.90,      0.16,      0.22,      0.05,     67.28,      0.27,      0.33,      0.25,     68.31,      0.16,      0.22,      0.30,      6.09,      0.19,      0.28,      4.39,      0.29,      0.35,      5.53,      0.19,      0.25,      5.34,      0.50,
edge_69_60,    -36.10,      0.08,      0.09,     -0.04,    -36.03,      0.10,      0.09,     -0.09,    -35.96,      0.09,      0.09,     -0.04,    -34.16,      0.13,      0.13,      0.00,    -33.59,      0.15,      0.18,      0.15,    -33.95,      0.10,      0.13,      0.20,      1.94,      0.16,      0.16,      2.44,      0.18,      0.20,      2.01,      0.13,      0.16,      2.13,      0.17,
edge_52_53,      6.85,      0.09,      0.09,     -0.04,      6.94,      0.07,      0.07,      0.04,      6.73,      0.06,      0.07,      0.02,      8.27,      0.14,      0.12,     -0.26,      7.57,      0.15,      0.21,      0.29,      8.86,      0.16,      0.22,      0.29,      1.42,      0.17,      0.15,      0.63,      0.17,      0.22,      2.13,      0.17,      0.23,      1.39,      0.44,
edge_52_19,     28.05,      0.11,      0.11,     -0.10,     27.84,      0.09,      0.09,     -0.14,     28.46,      0.10,      0.11,      0.04,     28.52,      0.24,      1.71,      0.97,     33.04,      0.33,      0.41,      0.26,     29.26,      0.30,      0.27,     -0.05,      0.47,      0.26,      1.71,      5.21,      0.34,      0.42,      0.80,      0.31,      0.29,      2.16,      1.53,
edge_52_46,     32.70,      0.13,      0.13,      0.11,     32.59,      0.13,      0.13,     -0.00,     32.54,      0.12,      0.11,     -0.16,     35.14,      0.26,      0.32,      0.14,     35.65,      0.18,      0.37,      0.58,     34.12,      0.61,      0.65,      0.23,      2.45,      0.29,      0.35,      3.06,      0.22,      0.39,      1.58,      0.62,      0.66,      2.36,      0.46,
edge_19_37,     -2.71,      0.17,      0.17,      0.01,     -2.50,      0.21,      0.17,     -0.17,     -2.58,      0.16,      0.18,      0.07,     -6.27,      0.87,      0.66,     -0.24,     -9.55,      0.56,      0.92,      0.74,     -4.50,      0.94,      1.50,      0.89,     -3.56,      0.88,      0.69,     -7.05,      0.60,      0.93,     -1.91,      0.96,      1.51,     -4.17,      1.57,
edge_19_70,    -20.42,      0.08,      0.10,      0.02,    -20.49,      0.10,      0.10,     -0.16,    -20.23,      0.10,      0.09,      0.03,    -27.35,      0.18,      0.27,      0.35,    -24.78,      0.24,      0.57,      0.70,    -26.36,      0.18,      0.49,      0.76,     -6.93,      0.20,      0.28,     -4.29,      0.26,      0.58,     -6.14,      0.21,      0.50,     -5.79,      0.78,
edge_68_70,     30.35,      0.09,      0.10,      0.04,     30.28,      0.11,      0.11,     -0.09,     30.18,      0.11,      0.11,     -0.09,     31.30,      0.20,      0.20,     -0.03,     30.92,      0.16,      0.17,     -0.03,     31.10,      0.18,      0.17,     -0.06,      0.95,      0.22,      0.22,      0.64,      0.19,      0.20,      0.92,      0.22,      0.20,      0.84,      0.14,
edge_68_53,     33.72,      0.16,      0.14,     -0.04,     33.75,      0.16,      0.13,     -0.08,     33.47,      0.14,      0.15,     -0.00,     38.30,      0.29,      0.33,      0.14,     37.68,      0.33,      0.86,      0.81,     36.85,      0.36,      0.79,      0.73,      4.58,      0.33,      0.36,      3.93,      0.37,      0.87,      3.38,      0.39,      0.81,      3.96,      0.39,
edge_33_23,     -4.98,      0.06,      0.06,      0.02,     -5.02,      0.07,      0.06,     -0.08,     -4.96,      0.05,      0.06,     -0.01,     -3.60,      0.10,      0.11,     -0.01,     -3.48,      0.09,      0.09,      0.04,     -4.30,      0.11,      0.14,      0.12,      1.38,      0.12,      0.12,      1.54,      0.11,      0.11,      0.66,      0.13,      0.15,      1.20,      0.28,
edge_33_36,    -42.16,      0.21,      0.17,     -0.13,    -41.94,      0.15,      0.17,      0.01,    -42.32,      0.13,      0.16,      0.18,    -43.95,      0.27,      0.38,      0.33,    -43.08,      0.31,      0.35,      0.07,    -39.05,      0.36,      5.01,      0.99,     -1.79,      0.34,      0.42,     -1.14,      0.34,      0.39,      3.27,      0.38,      5.02,      0.11,      1.60,
edge_33_70,    -54.27,      0.07,      0.09,      0.17,    -54.18,      0.08,      0.10,      0.22,    -54.13,      0.08,      0.10,      0.11,    -57.98,      0.14,      0.15,      0.04,    -57.68,      0.10,      0.10,      0.04,    -57.84,      0.12,      0.11,     -0.24,     -3.71,      0.16,      0.17,     -3.50,      0.13,      0.14,     -3.71,      0.15,      0.14,     -3.64,      0.10,
edge_39_37,     44.87,      0.33,      0.48,      0.31,     45.76,      0.22,      0.31,      0.37,     45.31,      0.18,      0.23,      0.16,     42.45,      0.70,      0.73,      0.57,     45.54,      1.22,      0.81,      0.33,     43.93,      0.63,      0.52,     -0.26,     -2.42,      0.78,      0.87,     -0.23,      1.24,      0.86,     -1.38,      0.66,      0.57,     -1.34,      0.76,
