leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_31_19,    -13.20,      0.06,      0.06,     -0.03,    -13.38,      0.06,      0.07,     -0.00,    -13.67,      0.08,      0.09,      0.04,    -14.37,      0.22,      0.96,      0.91,    -13.44,      0.13,      0.48,      0.84,    -10.57,      0.11,      0.11,      0.09,     -1.17,      0.23,      0.97,     -0.06,      0.15,      0.48,      3.10,      0.13,      0.14,      0.62,      1.28,
edge_48_47,      3.70,      0.06,      0.06,      0.04,      3.79,      0.07,      0.06,     -0.02,      3.70,      0.06,      0.06,      0.08,      5.10,      0.09,      0.11,      0.09,      4.40,      0.09,      0.08,     -0.06,      3.87,      0.09,      0.08,     -0.15,      1.39,      0.11,      0.12,      0.61,      0.11,      0.11,      0.17,      0.11,      0.11,      0.72,      0.36,
edge_48_20,     -1.27,      0.11,      0.11,     -0.09,     -1.30,      0.10,      0.09,      0.01,     -1.37,      0.08,      0.09,     -0.03,     -3.60,      0.25,      0.33,      0.19,     -2.86,      0.19,      0.43,      0.64,     -3.04,      0.37,      0.62,      0.51,     -2.33,      0.27,      0.34,     -1.56,      0.21,      0.44,     -1.67,      0.38,      0.62,     -1.85,      0.28,
edge_58_68,     -0.02,      0.11,      0.11,     -0.02,     -0.05,      0.11,      0.11,     -0.11,     -0.24,      0.11,      0.11,      0.02,     -1.38,      0.26,      0.28,      0.06,     -1.23,      0.15,      0.18,      0.11,     -1.17,      0.18,      0.18,      0.09,     -1.36,      0.28,      0.30,     -1.17,      0.19,      0.21,     -0.93,      0.21,      0.21,     -1.16,      0.16,
edge_58_60,      4.34,      0.09,      0.09,     -0.04,      4.10,      0.10,      0.09,     -0.08,      4.13,      0.09,      0.09,      0.09,      4.93,      0.11,      0.11,     -0.13,      4.91,      0.12,      0.11,     -0.08,      5.00,      0.18,      0.14,     -0.20,      0.59,      0.15,      0.14,      0.81,      0.16,      0.15,      0.88,      0.20,      0.17,      0.76,      0.12,
edge_58_63,     -8.15,      0.06,      0.07,      0.02,     -8.29,      0.06,      0.07,     -0.01,     -8.29,      0.07,      0.06,     -0.07,     -8.15,      0.08,      0.11,      0.11,     -7.48,      0.08,      0.09,      0.01,     -7.88,      0.08,      0.10,      0.20,      0.01,      0.10,      0.13,      0.81,      0.10,      0.11,      0.41,      0.11,      0.12,      0.41,      0.24,
edge_41_44,     -6.38,      0.10,      0.10,      0.03,     -6.31,      0.11,      0.11,     -0.05,     -6.75,      0.12,      0.11,     -0.06,     -4.24,      0.13,      0.76,      0.94,     -6.61,      0.19,      0.20,      0.13,     -5.62,      0.11,      0.26,      0.63,      2.14,      0.16,      0.76,     -0.30,      0.22,      0.23,      1.13,      0.17,      0.28,      0.99,      0.71,
edge_29_54,     81.13,      0.10,      0.10,      0.09,     81.16,      0.09,      0.11,      0.10,     81.42,      0.11,      0.14,      0.18,     82.66,      0.23,      0.24,      0.04,     82.61,      0.22,      0.18,     -0.20,     82.01,      0.16,      0.19,      0.03,      1.52,      0.25,      0.26,      1.44,      0.24,      0.21,      0.58,      0.19,      0.23,      1.18,      0.31,
edge_29_63,     56.63,      0.08,      0.09,      0.08,     56.56,      0.09,      0.09,      0.04,     56.51,      0.11,      0.10,     -0.14,     56.36,      0.15,      0.21,      0.36,     55.66,      0.17,      0.16,     -0.02,     58.13,      0.14,      0.27,      0.60,     -0.27,      0.16,      0.23,     -0.90,      0.19,      0.19,      1.62,      0.17,      0.29,      0.15,      0.76,
edge_29_70,     74.29,      0.08,      0.07,     -0.00,     74.27,      0.07,      0.07,      0.03,     74.30,      0.07,      0.07,      0.02,     71.77,      0.13,      0.15,      0.20,     72.99,      0.11,      0.11,      0.00,     72.62,      0.10,      0.11,      0.05,     -2.53,      0.16,      0.17,     -1.28,      0.13,      0.13,     -1.68,      0.12,      0.14,     -1.83,      0.37,
edge_29_23,    127.00,      0.08,      0.10,      0.12,    127.26,      0.10,      0.10,      0.00,    126.92,      0.09,      0.11,      0.10,    130.15,      0.22,      0.65,      0.80,    129.01,      0.14,      0.22,      0.26,    128.38,      0.31,      0.42,      0.22,      3.15,      0.24,      0.66,      1.74,      0.17,      0.24,      1.46,      0.33,      0.43,      2.12,      0.54,
edge_54_36,     21.88,      0.36,      0.31,     -0.02,     23.36,      0.42,      0.39,     -0.04,     22.30,      0.24,      0.39,      0.44,     20.00,      0.31,      0.58,      0.65,     22.43,      0.57,      0.39,     -0.38,     22.46,      0.41,      7.07,      1.00,     -1.88,      0.47,      0.66,     -0.92,      0.70,      0.55,      0.16,      0.47,      7.09,     -0.88,      0.65,
edge_54_70,     -6.85,      0.07,      0.07,      0.04,     -6.93,      0.08,      0.08,      0.05,     -6.83,      0.06,      0.07,      0.08,     -9.95,      0.24,      0.24,      0.01,     -9.44,      0.12,      0.11,     -0.11,    -10.31,      0.13,      0.21,      0.44,     -3.10,      0.25,      0.25,     -2.51,      0.14,      0.14,     -3.48,      0.14,      0.22,     -3.03,      0.30,
edge_47_46,     16.53,      0.09,      0.09,      0.05,     16.70,      0.08,      0.09,      0.06,     16.70,      0.09,      0.10,      0.03,     15.87,      0.14,      0.13,     -0.02,     15.99,      0.13,      0.14,      0.11,     16.69,      0.11,      0.11,      0.00,     -0.65,      0.16,      0.16,     -0.71,      0.16,      0.17,     -0.01,      0.14,      0.15,     -0.46,      0.24,
edge_47_20,     -6.26,      0.08,      0.08,      0.01,     -6.10,      0.08,      0.08,      0.02,     -6.05,      0.08,      0.08,      0.07,     -9.45,      0.20,      0.27,      0.18,     -8.25,      0.17,      0.43,      0.77,    -10.56,      0.18,      0.27,      0.27,     -3.19,      0.21,      0.28,     -2.15,      0.19,      0.43,     -4.51,      0.20,      0.28,     -3.28,      0.69,
edge_26_69,     22.52,      0.11,      0.13,      0.15,     21.45,      0.10,      0.09,     -0.25,     22.49,      0.11,      0.12,      0.09,     19.38,      0.21,      0.46,      0.65,     18.96,      0.15,      0.23,      0.22,     19.88,      0.19,      0.24,      0.29,     -3.14,      0.24,      0.48,     -2.49,      0.18,      0.24,     -2.61,      0.22,      0.27,     -2.75,      0.21,
edge_26_70,     27.50,      0.12,      0.13,      0.13,     28.02,      0.12,      0.13,      0.14,     27.75,      0.16,      0.16,      0.06,     25.23,      0.15,      0.15,     -0.07,     24.97,      0.29,      0.36,      0.23,     24.13,      0.13,      0.15,      0.23,     -2.27,      0.19,      0.20,     -3.05,      0.32,      0.38,     -3.62,      0.21,      0.22,     -2.98,      0.40,
edge_55_63,    -22.75,      0.07,      0.07,     -0.03,    -22.62,      0.07,      0.07,     -0.03,    -22.82,      0.07,      0.07,      0.01,    -19.78,      0.11,      0.14,      0.22,    -19.77,      0.11,      0.12,      0.05,    -19.68,      0.14,      0.13,      0.07,      2.98,      0.13,      0.16,      2.85,      0.13,      0.14,      3.14,      0.15,      0.15,      2.99,      0.10,
edge_55_23,     48.02,      0.11,      0.12,      0.06,     48.24,      0.13,      0.12,     -0.08,     48.19,      0.09,      0.11,      0.15,     51.95,      0.15,      0.20,      0.23,     51.93,      0.26,      0.30,      0.08,     52.09,      0.33,      0.38,      0.21,      3.93,      0.19,      0.24,      3.69,      0.29,      0.32,      3.91,      0.34,      0.40,      3.84,      0.16,
edge_20_39,    -28.53,      0.07,      0.07,      0.04,    -28.62,      0.06,      0.07,      0.13,    -28.75,      0.08,      0.08,     -0.05,    -27.30,      0.22,      0.25,      0.08,    -25.87,      0.16,      0.33,      0.58,    -25.88,      0.12,      0.94,      0.96,      1.23,      0.23,      0.26,      2.75,      0.17,      0.33,      2.86,      0.14,      0.94,      2.28,      0.53,
edge_20_42,      4.24,      0.06,      0.07,      0.03,      4.24,      0.07,      0.07,      0.05,      4.28,      0.05,      0.07,      0.09,      3.46,      0.13,      0.12,      0.03,      3.68,      0.10,      0.08,     -0.33,      4.06,      0.08,      0.15,      0.44,     -0.78,      0.14,      0.14,     -0.56,      0.12,      0.11,     -0.22,      0.10,      0.16,     -0.52,      0.17,
edge_57_70,    -11.96,      0.08,      0.08,     -0.03,    -11.84,      0.06,      0.08,      0.07,    -11.94,      0.06,      0.07,      0.03,    -13.14,      0.09,      0.08,     -0.17,    -12.89,      0.09,      0.10,      0.04,    -13.22,      0.10,      0.08,     -0.19,     -1.18,      0.12,      0.11,     -1.06,      0.11,      0.12,     -1.28,      0.11,      0.11,     -1.17,      0.08,
edge_35_69,     -6.81,      0.06,      0.06,     -0.05,     -6.85,      0.07,      0.06,      0.02,     -6.84,      0.07,      0.06,     -0.03,     -7.86,      0.08,      0.08,     -0.05,     -7.40,      0.08,      0.09,      0.12,     -7.55,      0.08,      0.07,     -0.07,     -1.05,      0.10,      0.10,     -0.55,      0.11,      0.11,     -0.72,      0.11,      0.09,     -0.77,      0.15,
edge_44_68,    -21.76,      0.19,      0.18,     -0.04,    -22.20,      0.15,      0.17,      0.13,    -21.79,      0.15,      0.18,      0.14,    -26.76,      0.29,      0.28,     -0.02,    -26.27,      0.57,      1.31,      0.89,    -25.47,      0.32,      0.30,     -0.09,     -5.00,      0.35,      0.34,     -4.07,      0.59,      1.32,     -3.68,      0.35,      0.35,     -4.25,      0.44,
edge_63_36,     47.45,      0.32,      0.35,      0.22,     46.68,      0.35,      0.27,     -0.21,     47.51,      0.28,      0.31,      0.09,     46.15,      0.64,      0.96,      0.75,     46.65,      0.63,      0.61,      0.04,     47.28,      0.32,      2.54,      0.98,     -1.30,      0.71,      1.02,     -0.03,      0.72,      0.67,     -0.23,      0.43,      2.56,     -0.52,      0.48,
edge_69_53,     12.22,      0.07,      0.08,      0.07,     12.07,      0.08,      0.07,     -0.03,     12.09,      0.08,      0.08,      0.04,     15.25,      0.23,      0.27,      0.02,     15.82,      0.31,      0.51,      0.39,     14.84,      0.17,      0.15,     -0.23,      3.03,      0.24,      0.28,      3.74,      0.32,      0.51,      2.75,      0.19,      0.17,      3.17,      0.32,
edge_69_23,     58.53,      0.09,      0.11,      0.14,     58.56,      0.10,      0.11,     -0.10,     58.59,      0.11,      0.10,     -0.09,     62.82,      0.22,      0.21,      0.03,     60.66,      0.27,      0.38,      0.34,     61.06,      0.38,      0.47,      0.15,      4.29,      0.24,      0.23,      2.10,      0.29,      0.40,      2.47,      0.39,      0.48,      2.95,      0.69,
edge_69_60,    -34.68,      0.07,      0.08,     -0.05,    -34.58,      0.08,      0.10,     -0.08,    -34.55,      0.11,      0.10,     -0.09,    -32.87,      0.14,      0.14,     -0.00,    -33.23,      0.15,      0.12,     -0.09,    -32.12,      0.18,      0.20,      0.11,      1.81,      0.16,      0.16,      1.35,      0.17,      0.15,      2.43,      0.21,      0.22,      1.86,      0.32,
edge_52_53,      2.82,      0.07,      0.07,      0.03,      2.82,      0.08,      0.07,     -0.09,      2.75,      0.08,      0.07,      0.05,      2.60,      0.18,      0.18,      0.05,      6.09,      0.13,      0.41,      0.82,      3.10,      0.19,      0.20,     -0.01,     -0.22,      0.19,      0.20,      3.27,      0.16,      0.41,      0.36,      0.20,      0.21,      1.14,      1.08,
edge_52_19,     22.95,      0.11,      0.11,     -0.02,     23.10,      0.12,      0.11,     -0.08,     22.97,      0.11,      0.10,     -0.16,     25.59,      0.34,      0.37,     -0.09,     25.12,      0.23,      0.22,      0.08,     25.82,      0.18,      0.22,      0.13,      2.64,      0.36,      0.39,      2.02,      0.26,      0.25,      2.85,      0.21,      0.24,      2.50,      0.29,
edge_52_46,     22.70,      0.11,      0.13,      0.14,     22.73,      0.13,      0.11,      0.00,     22.74,      0.10,      0.11,      0.11,     27.11,      0.17,      0.48,      0.75,     25.99,      0.28,      0.29,      0.06,     25.70,      0.24,      0.39,      0.41,      4.41,      0.20,      0.50,      3.26,      0.31,      0.31,      2.96,      0.26,      0.40,      3.55,      0.45,
edge_19_37,      1.79,      0.17,      0.21,      0.22,      2.09,      0.28,      0.25,     -0.12,      2.33,      0.24,      0.28,      0.25,     -0.47,      0.74,     18.16,      1.00,     -1.82,      0.56,      1.51,      0.91,     -0.45,      0.31,     50.16,      1.00,     -2.26,      0.76,     18.16,     -3.91,      0.62,      1.53,     -2.78,      0.39,     50.16,     -2.98,      0.54,
edge_19_70,    -26.42,      0.09,      0.10,     -0.03,    -26.06,      0.13,      0.14,      0.07,    -26.48,      0.09,      0.11,     -0.03,    -29.98,      0.32,      0.44,      0.34,    -30.84,      0.24,      0.24,     -0.15,    -30.79,      0.25,      0.23,     -0.02,     -3.55,      0.33,      0.45,     -4.78,      0.27,      0.28,     -4.31,      0.26,      0.25,     -4.21,      0.38,
edge_68_70,     23.67,      0.10,      0.11,      0.04,     23.70,      0.10,      0.12,      0.06,     23.66,      0.10,      0.11,     -0.01,     24.39,      0.16,      0.18,      0.07,     24.50,      0.15,      0.18,      0.09,     23.63,      0.20,      0.18,     -0.14,      0.71,      0.19,      0.21,      0.81,      0.18,      0.22,     -0.03,      0.22,      0.21,      0.50,      0.28,
edge_68_53,     29.85,      0.14,      0.14,      0.06,     29.85,      0.14,      0.14,      0.02,     29.84,      0.11,      0.13,      0.03,     33.38,      0.26,      0.86,      0.85,     33.94,      0.34,      0.26,     -0.35,     30.92,      0.36,      1.47,      0.93,      3.53,      0.29,      0.87,      4.09,      0.37,      0.29,      1.09,      0.37,      1.48,      2.90,      0.93,
edge_33_23,     -7.19,      0.08,      0.07,      0.01,     -7.15,      0.07,      0.08,      0.05,     -7.22,      0.06,      0.07,      0.04,     -5.72,      0.10,      0.11,      0.11,     -5.97,      0.11,      0.11,      0.05,     -5.90,      0.09,      0.09,      0.02,      1.47,      0.12,      0.13,      1.18,      0.13,      0.13,      1.31,      0.11,      0.12,      1.32,      0.10,
edge_33_36,    -31.08,      0.21,      0.18,      0.01,    -30.97,      0.21,      0.18,     -0.06,    -31.10,      0.22,      0.20,     -0.08,    -28.78,      0.21,      0.58,      0.81,    -30.53,      0.46,      2.77,      0.97,    -30.31,      0.45,      6.26,      0.99,      2.30,      0.29,      0.60,      0.44,      0.51,      2.78,      0.80,      0.50,      6.27,      1.18,      0.61,
edge_33_70,    -59.07,      0.09,      0.08,     -0.06,    -59.19,      0.08,      0.09,      0.12,    -59.10,      0.10,      0.09,     -0.03,    -61.33,      0.13,      0.11,     -0.11,    -61.10,      0.11,      0.11,     -0.01,    -61.17,      0.09,      0.09,     -0.13,     -2.26,      0.16,      0.14,     -1.91,      0.14,      0.14,     -2.07,      0.14,      0.13,     -2.08,      0.12,
edge_39_37,     48.61,      0.22,      0.24,      0.02,     47.62,      0.15,      1.10,      0.97,     48.44,      0.24,      0.22,      0.02,     45.27,      0.41,      0.58,      0.36,     42.72,      0.64,      2.36,      0.96,     45.49,      0.55,      0.60,     -0.14,     -3.34,      0.46,      0.62,     -4.91,      0.65,      2.61,     -2.95,      0.60,      0.64,     -3.73,      0.64,
