leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_5e_5i,     21.07,      0.19,      0.17,     -0.07,     21.39,      0.19,      0.17,      0.07,     21.42,      0.13,      0.15,      0.12,     18.20,      0.16,      0.21,      0.11,     18.56,      0.23,      0.27,      0.03,     17.42,      0.26,      0.22,     -0.15,     -2.87,      0.25,      0.27,     -2.83,      0.30,      0.32,     -4.00,      0.29,      0.27,     -3.23,      0.40,
edge_5e_5h,     52.30,      0.16,      0.21,      0.14,     51.93,      0.18,      0.19,      0.03,     52.14,      0.21,      0.20,     -0.03,     52.85,      0.22,      0.28,      0.08,     52.30,      0.31,      0.32,     -0.04,     51.76,      0.33,      0.30,     -0.08,      0.55,      0.27,      0.35,      0.37,      0.35,      0.37,     -0.38,      0.39,      0.36,      0.18,      0.32,
edge_5e_5k,     24.34,      0.12,      0.16,      0.18,     24.16,      0.19,      0.17,     -0.17,     23.80,      0.17,      0.19,     -0.02,     24.21,      0.27,      0.24,     -0.09,     23.62,      0.19,      0.25,      0.16,     23.73,      0.21,      0.21,      0.07,     -0.12,      0.30,      0.29,     -0.54,      0.27,      0.30,     -0.07,      0.27,      0.28,     -0.25,      0.20,
edge_5e_5p,     40.23,      0.18,      0.16,     -0.08,     40.42,      0.17,      0.18,      0.04,     40.71,      0.20,      0.19,     -0.04,     40.54,      0.32,      0.32,      0.09,     39.13,      0.26,      0.26,      0.04,     40.10,      0.27,      0.31,      0.14,      0.30,      0.37,      0.36,     -1.29,      0.31,      0.32,     -0.61,      0.33,      0.36,     -0.53,      0.48,
edge_5e_5n,     40.86,      0.18,      0.17,     -0.05,     41.24,      0.22,      0.21,      0.01,     40.87,      0.18,      0.17,     -0.03,     39.24,      0.24,      0.30,      0.21,     39.54,      0.19,      0.32,      0.48,     39.79,      0.34,      0.33,     -0.05,     -1.63,      0.31,      0.34,     -1.70,      0.29,      0.38,     -1.08,      0.38,      0.37,     -1.47,      0.25,
edge_5i_5a,    -24.56,      0.14,      0.16,      0.18,    -24.70,      0.17,      0.14,     -0.13,    -24.82,      0.15,      0.16,      0.09,    -23.48,      0.18,      0.20,      0.02,    -23.60,      0.15,      0.17,      0.05,    -23.36,      0.23,      0.20,     -0.05,      1.09,      0.23,      0.26,      1.11,      0.23,      0.22,      1.46,      0.27,      0.25,      1.22,      0.17,
edge_5i_5o,     40.41,      0.15,      0.18,      0.01,     39.64,      0.14,      0.17,      0.24,     40.08,      0.17,      0.18,      0.09,     41.33,      0.47,      0.42,     -0.04,     40.49,      0.39,      0.32,     -0.14,     41.31,      0.23,      0.29,      0.17,      0.92,      0.49,      0.46,      0.85,      0.41,      0.36,      1.23,      0.29,      0.34,      1.00,      0.23,
edge_5i_5m,     -2.77,      0.15,      0.17,      0.05,     -3.07,      0.19,      0.18,      0.00,     -3.13,      0.16,      0.15,     -0.09,     -1.39,      0.19,      0.22,      0.14,     -1.68,      0.20,      0.18,     -0.11,     -1.82,      0.24,      0.24,      0.02,      1.38,      0.24,      0.27,      1.39,      0.28,      0.26,      1.31,      0.29,      0.28,      1.36,      0.14,
edge_8d_1a,    -11.80,      0.14,      0.12,     -0.08,    -11.84,      0.14,      0.12,     -0.11,    -11.95,      0.15,      0.13,     -0.13,    -12.26,      0.20,      0.23,      0.04,    -12.52,      0.23,      0.20,     -0.14,    -12.22,      0.31,      0.29,      0.10,     -0.46,      0.25,      0.26,     -0.67,      0.27,      0.23,     -0.27,      0.34,      0.32,     -0.47,      0.18,
edge_8d_8f,     29.18,      0.05,      0.05,      0.02,     29.18,      0.05,      0.05,     -0.06,     29.13,      0.05,      0.05,      0.03,     28.79,      0.06,      0.06,     -0.05,     28.71,      0.08,      0.06,     -0.07,     28.90,      0.07,      0.06,     -0.11,     -0.40,      0.08,      0.08,     -0.47,      0.09,      0.08,     -0.24,      0.09,      0.08,     -0.37,      0.08,
edge_8d_8c,      7.44,      0.04,      0.04,     -0.01,      7.42,      0.04,      0.04,      0.01,      7.39,      0.04,      0.04,     -0.00,      9.22,      0.04,      0.05,     -0.02,      8.95,      0.05,      0.06,      0.07,      9.24,      0.05,      0.05,     -0.06,      1.78,      0.06,      0.06,      1.54,      0.07,      0.07,      1.85,      0.06,      0.06,      1.72,      0.10,
edge_5b_5o,    103.48,      0.21,      0.19,     -0.09,    103.23,      0.13,      0.16,      0.12,    103.48,      0.17,      0.16,     -0.04,    104.46,      0.34,      0.35,     -0.02,    104.21,      0.28,      0.34,      0.10,    103.47,      0.91,      0.67,     -0.27,      0.99,      0.40,      0.39,      0.98,      0.31,      0.37,     -0.02,      0.93,      0.69,      0.65,      0.42,
edge_5b_5n,     83.28,      0.23,      0.20,     -0.14,     83.40,      0.21,      0.20,     -0.19,     82.94,      0.24,      0.19,     -0.12,     84.77,      0.19,      0.28,      0.28,     85.45,      0.18,      0.47,      0.72,     85.43,      0.29,      0.31,     -0.07,      1.49,      0.30,      0.34,      2.05,      0.27,      0.51,      2.50,      0.38,      0.36,      2.01,      0.32,
edge_5b_5c,      8.15,      0.14,      0.16,      0.04,      8.15,      0.16,      0.14,     -0.03,      8.27,      0.17,      0.15,     -0.10,      9.22,      0.18,      0.19,      0.04,      9.07,      0.22,      0.17,     -0.11,      8.59,      0.22,      0.18,     -0.03,      1.07,      0.23,      0.25,      0.92,      0.27,      0.22,      0.33,      0.28,      0.23,      0.77,      0.25,
edge_5b_5j,     15.42,      0.14,      0.15,     -0.02,     15.80,      0.15,      0.14,     -0.07,     15.74,      0.12,      0.15,      0.18,     17.11,      0.22,      0.22,      0.20,     16.91,      0.21,      0.23,      0.05,     16.60,      0.20,      0.19,     -0.03,      1.69,      0.26,      0.26,      1.11,      0.26,      0.27,      0.86,      0.23,      0.25,      1.22,      0.27,
edge_5h_5m,    -33.90,      0.13,      0.15,      0.17,    -33.67,      0.15,      0.16,     -0.02,    -33.42,      0.13,      0.15,      0.15,    -36.66,      0.29,      0.29,     -0.03,    -36.34,      0.25,      0.26,      0.05,    -36.85,      0.27,      0.30,      0.12,     -2.76,      0.32,      0.33,     -2.67,      0.29,      0.30,     -3.43,      0.30,      0.34,     -2.96,      0.28,
edge_8c_5k,    -31.70,      0.10,      0.10,      0.05,    -31.88,      0.10,      0.11,      0.04,    -31.85,      0.11,      0.11,      0.11,    -33.72,      0.20,      0.22,     -0.06,    -33.37,      0.31,      0.27,     -0.08,    -33.96,      0.17,      0.19,      0.11,     -2.01,      0.22,      0.24,     -1.49,      0.32,      0.29,     -2.11,      0.20,      0.22,     -1.87,      0.22,
edge_5a_5k,     26.97,      0.21,      0.16,     -0.16,     26.94,      0.14,      0.17,      0.08,     26.69,      0.21,      0.18,     -0.05,     28.84,      0.16,      0.18,      0.03,     29.04,      0.18,      0.17,     -0.08,     28.59,      0.29,      0.29,     -0.05,      1.87,      0.26,      0.24,      2.10,      0.23,      0.24,      1.90,      0.36,      0.34,      1.96,      0.16,
edge_5a_5j,    -23.10,      0.12,      0.16,      0.17,    -23.09,      0.17,      0.16,     -0.10,    -23.04,      0.13,      0.15,      0.12,    -22.89,      0.16,      0.20,      0.19,    -22.93,      0.25,      0.23,      0.02,    -23.26,      0.17,      0.23,      0.07,      0.21,      0.20,      0.25,      0.16,      0.30,      0.28,     -0.21,      0.22,      0.27,      0.05,      0.17,
edge_5a_5d,      1.30,      0.19,      0.14,     -0.12,      1.22,      0.16,      0.15,     -0.05,      1.36,      0.16,      0.16,     -0.11,      2.06,      0.19,      0.22,     -0.08,      2.21,      0.26,      0.25,      0.10,      2.88,      0.15,      0.18,      0.05,      0.76,      0.27,      0.26,      0.99,      0.30,      0.30,      1.52,      0.22,      0.24,      1.09,      0.25,
edge_5a_5n,     44.35,      0.17,      0.18,      0.13,     44.26,      0.19,      0.16,     -0.10,     44.46,      0.16,      0.18,      0.05,     45.47,      0.22,      0.24,      0.05,     44.81,      0.25,      0.32,      0.19,     44.70,      0.23,      0.26,      0.08,      1.12,      0.28,      0.31,      0.55,      0.31,      0.36,      0.24,      0.28,      0.32,      0.64,      0.29,
edge_5a_5c,    -30.64,      0.18,      0.18,     -0.05,    -30.56,      0.16,      0.16,     -0.03,    -30.29,      0.15,      0.14,     -0.04,    -30.79,      0.17,      0.17,      0.00,    -31.13,      0.21,      0.20,      0.01,    -31.20,      0.16,      0.18,      0.07,     -0.15,      0.25,      0.25,     -0.57,      0.27,      0.26,     -0.92,      0.21,      0.23,     -0.54,      0.25,
edge_5k_5d,    -25.86,      0.18,      0.17,     -0.07,    -26.08,      0.18,      0.16,      0.00,    -25.70,      0.12,      0.15,      0.20,    -26.32,      0.21,      0.22,     -0.17,    -26.28,      0.17,      0.18,     -0.01,    -26.63,      0.18,      0.22,      0.14,     -0.46,      0.28,      0.28,     -0.20,      0.25,      0.24,     -0.93,      0.22,      0.27,     -0.53,      0.24,
edge_7_3b,    -54.85,      0.06,      0.06,     -0.13,    -54.87,      0.06,      0.06,     -0.09,    -54.81,      0.06,      0.06,     -0.02,    -57.56,      0.10,      0.10,     -0.09,    -57.55,      0.12,      0.11,     -0.01,    -57.85,      0.12,      0.12,     -0.06,     -2.71,      0.12,      0.11,     -2.68,      0.14,      0.13,     -3.04,      0.13,      0.14,     -2.81,      0.13,
edge_7_5d,    -74.76,      0.17,      0.17,      0.04,    -74.88,      0.17,      0.16,     -0.04,    -74.94,      0.14,      0.16,      0.06,    -76.31,      0.23,      0.21,      0.07,    -76.30,      0.20,      0.28,      0.36,    -77.33,      0.16,      0.19,      0.24,     -1.56,      0.28,      0.27,     -1.42,      0.27,      0.32,     -2.39,      0.22,      0.24,     -1.79,      0.32,
edge_7_5j,    -99.66,      0.13,      0.18,      0.18,    -99.25,      0.15,      0.16,     -0.08,    -99.17,      0.18,      0.17,     -0.01,   -102.22,      0.25,      0.22,     -0.03,   -102.27,      0.19,      0.18,     -0.04,   -101.75,      0.27,      0.25,     -0.07,     -2.55,      0.28,      0.28,     -3.02,      0.24,      0.24,     -2.58,      0.33,      0.31,     -2.72,      0.20,
edge_7_8a,    -10.36,      0.14,      0.15,     -0.13,    -10.10,      0.15,      0.15,     -0.10,    -10.35,      0.17,      0.16,     -0.14,     -8.79,      0.35,      0.33,      0.04,     -8.91,      0.27,      0.31,      0.17,     -8.91,      0.42,      0.53,      0.24,      1.57,      0.38,      0.36,      1.19,      0.31,      0.34,      1.44,      0.45,      0.55,      1.40,      0.22,
edge_5p_5n,      0.57,      0.06,      0.07,      0.10,      0.43,      0.06,      0.07,     -0.00,      0.65,      0.06,      0.07,     -0.01,      0.88,      0.09,      0.11,      0.02,      0.51,      0.09,      0.10,      0.06,      0.79,      0.11,      0.10,     -0.07,      0.31,      0.11,      0.13,      0.08,      0.11,      0.12,      0.14,      0.12,      0.12,      0.18,      0.09,
edge_1a_5d,    -38.19,      0.08,      0.08,     -0.06,    -38.17,      0.09,      0.08,     -0.02,    -38.22,      0.07,      0.07,     -0.04,    -39.61,      0.16,      0.15,     -0.07,    -38.57,      0.18,      0.18,     -0.06,    -38.78,      0.14,      0.13,     -0.01,     -1.42,      0.18,      0.17,     -0.40,      0.21,      0.20,     -0.56,      0.16,      0.15,     -0.79,      0.33,
edge_8f_5m,    -59.40,      0.15,      0.13,     -0.18,    -59.79,      0.13,      0.13,     -0.09,    -59.50,      0.12,      0.13,      0.03,    -61.91,      0.28,      0.25,     -0.07,    -60.92,      0.28,      0.31,      0.22,    -61.59,      0.34,      0.33,     -0.08,     -2.51,      0.31,      0.28,     -1.13,      0.31,      0.33,     -2.09,      0.36,      0.36,     -1.91,      0.44,
edge_8f_8a,      1.94,      0.06,      0.06,     -0.06,      2.06,      0.07,      0.07,     -0.08,      1.88,      0.07,      0.07,      0.01,      4.84,      0.23,      0.19,     -0.11,      4.33,      0.20,      0.35,      0.44,      5.46,      0.25,      0.22,     -0.12,      2.90,      0.24,      0.20,      2.27,      0.21,      0.35,      3.58,      0.26,      0.23,      2.91,      0.39,
edge_8a_5d,    -64.86,      0.12,      0.15,      0.03,    -65.76,      0.16,      0.11,     -0.33,    -64.90,      0.14,      0.14,      0.03,    -69.78,      0.27,      0.49,      0.59,    -67.74,      0.39,      0.44,     -0.02,    -67.45,      0.26,      0.29,      0.14,     -4.92,      0.30,      0.52,     -1.98,      0.42,      0.45,     -2.55,      0.29,      0.32,     -3.15,      0.91,
edge_5o_5m,    -43.00,      0.20,      0.16,     -0.09,    -43.13,      0.17,      0.18,      0.00,    -42.79,      0.17,      0.17,     -0.07,    -42.75,      0.24,      0.30,      0.18,    -41.55,      0.29,      0.36,      0.09,    -42.01,      0.18,      0.24,      0.26,      0.26,      0.32,      0.34,      1.58,      0.34,      0.40,      0.79,      0.25,      0.30,      0.87,      0.40,
edge_5d_5m,     20.69,      0.16,      0.16,      0.14,     20.30,      0.14,      0.15,      0.10,     20.59,      0.16,      0.16,      0.03,     19.16,      0.18,      0.20,      0.01,     19.08,      0.17,      0.23,      0.26,     19.28,      0.15,      0.18,      0.23,     -1.53,      0.24,      0.26,     -1.22,      0.22,      0.28,     -1.32,      0.22,      0.25,     -1.36,      0.14,
