leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_9373_0529,    -10.62,      0.13,      0.16,      0.17,    -10.60,      0.13,      0.15,      0.24,    -10.83,      0.12,      0.17,      0.22,    -10.58,      0.18,      0.19,     -0.04,     -8.46,      0.24,      0.35,      0.21,     -8.63,      0.26,      0.31,      0.13,      0.04,      0.22,      0.25,      2.14,      0.27,      0.38,      2.20,      0.29,      0.35,      1.46,      0.72,
edge_8794_6674,     16.84,      0.10,      0.10,      0.06,     16.63,      0.08,      0.10,      0.16,     16.75,      0.12,      0.11,     -0.07,     14.31,      0.25,      0.46,      0.56,     14.97,      0.17,      0.20,      0.13,     14.77,      0.20,      0.19,     -0.17,     -2.53,      0.27,      0.47,     -1.66,      0.19,      0.22,     -1.98,      0.23,      0.22,     -2.06,      0.27,
edge_3507_0798,     52.77,      0.09,      0.09,      0.04,     52.62,      0.11,      0.10,      0.01,     52.74,      0.11,      0.10,     -0.02,     51.37,      0.18,      0.17,     -0.06,     50.18,      0.12,      0.15,      0.11,     50.17,      0.12,      0.14,      0.16,     -1.40,      0.20,      0.19,     -2.44,      0.16,      0.18,     -2.57,      0.16,      0.17,     -2.14,      0.38,
edge_1537_0529,    -60.24,      0.11,      0.12,      0.07,    -60.57,      0.10,      0.11,      0.09,    -60.49,      0.10,      0.11,      0.01,    -61.99,      0.18,      0.20,      0.12,    -60.57,      0.18,      0.52,      0.81,    -60.09,      0.23,      0.30,      0.27,     -1.75,      0.21,      0.23,      0.00,      0.21,      0.53,      0.40,      0.25,      0.32,     -0.45,      0.67,
edge_7447_4326,    -63.64,      0.22,      0.26,      0.08,    -64.19,      0.25,      0.22,     -0.12,    -64.40,      0.28,      0.22,     -0.21,    -58.27,      0.52,    169.33,      1.00,    -60.46,      0.71,      3.43,      0.97,    -64.48,      1.12,      3.75,      0.98,      5.37,      0.56,    169.33,      3.73,      0.75,      3.44,     -0.08,      1.15,      3.76,      3.01,      1.67,
edge_3040_3053,     21.45,      0.14,      0.14,      0.04,     21.42,      0.13,      0.13,      0.09,     21.35,      0.13,      0.14,     -0.02,     23.36,      0.22,      0.25,      0.14,     24.52,      0.21,      0.16,     -0.13,     23.89,      0.22,      0.19,     -0.13,      1.91,      0.26,      0.29,      3.10,      0.25,      0.21,      2.54,      0.26,      0.24,      2.52,      0.36,
edge_2606_3053,     17.07,      0.12,      0.12,     -0.11,     17.02,      0.14,      0.13,     -0.04,     17.35,      0.13,      0.12,     -0.03,     19.27,      0.22,      0.37,      0.44,     18.59,      0.16,      0.19,      0.09,     19.82,      0.38,      0.49,      0.05,      2.20,      0.25,      0.39,      1.57,      0.21,      0.23,      2.47,      0.40,      0.50,      2.08,      0.30,
edge_8550_0798,    -16.29,      0.08,      0.10,      0.01,    -16.27,      0.11,      0.10,     -0.02,    -16.37,      0.09,      0.09,     -0.12,    -17.93,      0.19,      0.45,      0.65,    -17.19,      0.12,      0.48,      0.87,    -16.82,      0.17,      0.18,      0.07,     -1.64,      0.21,      0.46,     -0.92,      0.16,      0.49,     -0.45,      0.19,      0.20,     -1.00,      0.35,
edge_0681_1872,    -10.87,      0.10,      0.09,     -0.06,    -10.92,      0.09,      0.09,     -0.14,    -10.87,      0.11,      0.10,     -0.19,    -11.36,      0.15,      0.13,     -0.08,    -11.75,      0.13,      0.14,      0.05,    -11.52,      0.18,      0.17,     -0.03,     -0.49,      0.18,      0.16,     -0.83,      0.16,      0.17,     -0.65,      0.21,      0.20,     -0.66,      0.13,
edge_7447_9373,    -60.71,      0.13,      0.16,      0.09,    -60.50,      0.15,      0.16,      0.03,    -60.31,      0.15,      0.13,     -0.06,    -64.45,      0.26,      0.25,      0.04,    -64.01,      0.18,      0.22,      0.26,    -64.99,      0.20,      0.59,      0.85,     -3.74,      0.29,      0.30,     -3.51,      0.23,      0.27,     -4.68,      0.25,      0.60,     -3.98,      0.37,
edge_0681_5109,     77.52,      0.10,      0.10,      0.04,     77.33,      0.10,      0.10,      0.00,     77.33,      0.09,      0.10,      0.03,     77.12,      0.20,      0.32,      0.40,     78.93,      0.25,      0.20,     -0.22,     78.27,      0.32,      0.29,      0.11,     -0.40,      0.22,      0.34,      1.60,      0.27,      0.22,      0.94,      0.33,      0.31,      0.71,      0.61,
edge_1859_4326,    -15.87,      0.14,      0.16,      0.00,    -15.77,      0.17,      0.15,      0.06,    -15.82,      0.17,      0.17,      0.06,    -13.62,      0.49,      4.03,      0.99,    -12.93,      0.40,      2.90,      0.98,    -12.48,      0.44,      1.08,      0.87,      2.25,      0.51,      4.03,      2.84,      0.43,      2.90,      3.34,      0.47,      1.09,      2.81,      0.37,
edge_9022_9373,     23.76,      0.14,      0.13,      0.04,     23.75,      0.12,      0.12,      0.11,     23.82,      0.10,      0.13,      0.09,     21.08,      0.19,      0.16,     -0.13,     21.24,      0.25,      0.25,     -0.07,     21.44,      0.21,      0.23,      0.01,     -2.68,      0.24,      0.21,     -2.51,      0.28,      0.28,     -2.38,      0.23,      0.26,     -2.52,      0.15,
edge_9022_2879,     56.37,      0.10,      0.10,     -0.05,     56.29,      0.11,      0.11,      0.00,     56.27,      0.11,      0.10,     -0.04,     56.59,      0.25,      0.30,      0.00,     58.40,      0.21,      0.22,      0.00,     57.71,      0.20,      0.36,      0.48,      0.22,      0.27,      0.32,      2.11,      0.24,      0.25,      1.44,      0.23,      0.37,      1.26,      0.56,
edge_7447_2606,    -36.72,      0.28,      0.22,     -0.12,    -36.43,      0.20,      0.24,      0.19,    -36.68,      0.23,      0.27,      0.13,    -36.40,      0.47,      0.58,      0.32,    -39.44,      0.28,      1.56,      0.96,    -35.08,      0.61,     12.35,      1.00,      0.32,      0.55,      0.62,     -3.01,      0.34,      1.58,      1.60,      0.65,     12.35,     -0.36,      1.39,
edge_7447_4451,     -9.74,      0.14,      0.13,     -0.03,    -10.11,      0.10,      0.13,      0.09,    -10.08,      0.15,      0.16,      0.09,     -9.69,      0.28,      0.35,      0.21,     -9.24,      0.27,      0.31,      0.05,     -9.30,      0.20,      0.43,      0.69,      0.05,      0.31,      0.37,      0.87,      0.29,      0.34,      0.78,      0.25,      0.46,      0.57,      0.29,
edge_1859_2879,     19.23,      0.16,      0.13,     -0.18,     19.02,      0.15,      0.13,     -0.06,     18.82,      0.16,      0.13,     -0.01,     18.05,      0.20,      0.22,     -0.01,     17.64,      0.21,      0.38,      0.59,     19.77,      0.24,      0.54,      0.70,     -1.18,      0.26,      0.26,     -1.38,      0.26,      0.40,      0.95,      0.29,      0.56,     -0.54,      0.75,
edge_2359_1495,     43.24,      0.12,      0.14,      0.10,     43.17,      0.13,      0.13,      0.07,     42.99,      0.18,      0.14,     -0.10,     46.36,      0.14,      0.21,      0.32,     46.24,      0.16,      0.15,     -0.05,     45.55,      0.15,      0.19,      0.21,      3.12,      0.18,      0.25,      3.07,      0.21,      0.20,      2.56,      0.23,      0.24,      2.92,      0.20,
edge_8654_0529,    -40.89,      0.17,      0.16,     -0.04,    -43.29,      0.15,      0.19,      0.24,    -42.85,      0.18,      0.25,      0.17,    -41.89,      0.48,      0.41,     -0.18,    -45.21,      0.50,     11.72,      1.00,    -41.47,      0.13,      0.53,      0.85,     -1.00,      0.51,      0.44,     -1.92,      0.52,     11.72,      1.38,      0.22,      0.59,     -0.51,      1.00,
edge_0681_1537,     54.00,      0.10,      0.10,      0.00,     53.89,      0.09,      0.09,      0.06,     54.01,      0.10,      0.10,      0.02,     53.66,      0.20,      0.21,      0.04,     53.47,      0.14,      0.18,      0.09,     53.99,      0.19,      0.15,     -0.18,     -0.34,      0.22,      0.23,     -0.42,      0.17,      0.20,     -0.02,      0.21,      0.18,     -0.26,      0.15,
edge_8550_1495,     22.88,      0.12,      0.11,     -0.07,     23.24,      0.13,      0.11,     -0.09,     23.31,      0.12,      0.11,     -0.05,     25.30,      0.37,      0.25,     -0.41,     24.89,      0.17,      0.19,      0.02,     25.71,      0.26,      0.31,      0.15,      2.42,      0.39,      0.27,      1.65,      0.21,      0.22,      2.40,      0.29,      0.33,      2.16,      0.29,
edge_2359_3040,    -15.19,      0.12,      0.12,      0.07,    -15.11,      0.13,      0.12,     -0.03,    -15.08,      0.13,      0.13,     -0.06,    -13.71,      0.14,      0.13,     -0.08,    -14.17,      0.15,      0.15,      0.01,    -13.04,      0.14,      0.12,     -0.16,      1.48,      0.18,      0.18,      0.94,      0.20,      0.19,      2.04,      0.19,      0.18,      1.49,      0.33,
edge_2359_3507,    -49.89,      0.13,      0.13,      0.08,    -50.15,      0.15,      0.14,     -0.10,    -50.09,      0.13,      0.12,     -0.04,    -47.47,      0.27,      0.28,     -0.03,    -46.53,      0.19,      0.25,      0.28,    -46.74,      0.33,      0.25,     -0.25,      2.42,      0.30,      0.31,      3.62,      0.24,      0.29,      3.35,      0.35,      0.28,      3.13,      0.39,
edge_2879_1872,    -48.30,      0.11,      0.10,     -0.03,    -48.11,      0.10,      0.10,      0.09,    -48.25,      0.10,      0.10,     -0.02,    -49.47,      0.17,      0.20,      0.21,    -49.63,      0.15,      0.15,      0.03,    -49.57,      0.13,      0.11,     -0.07,     -1.17,      0.20,      0.22,     -1.52,      0.18,      0.18,     -1.32,      0.16,      0.15,     -1.34,      0.13,
edge_6691_5109,      6.73,      0.12,      0.11,     -0.04,      6.68,      0.10,      0.11,      0.12,      6.82,      0.09,      0.11,      0.12,      7.83,      0.15,      0.14,     -0.04,      7.52,      0.13,      0.14,      0.15,      7.04,      0.16,      0.16,     -0.01,      1.10,      0.19,      0.18,      0.84,      0.16,      0.18,      0.22,      0.18,      0.19,      0.72,      0.27,
edge_8550_7454,   -113.30,      0.16,      0.14,     -0.09,   -113.33,      0.13,      0.13,     -0.06,   -113.38,      0.14,      0.14,     -0.01,   -110.18,      0.31,      0.83,      0.77,   -112.71,      0.44,      0.68,      0.41,   -110.61,      0.26,      0.35,      0.41,      3.12,      0.35,      0.84,      0.62,      0.46,      0.69,      2.77,      0.30,      0.38,      2.17,      0.80,
edge_6691_9373,,,,,    -64.04,      0.12,      0.11,      0.01,    -64.05,      0.12,      0.14,      0.08,    -66.44,      0.31,      0.32,      0.09,    -66.57,      0.17,      0.16,     -0.14,    -65.11,      0.28,      0.35,      0.23,,,,     -2.53,      0.21,      0.19,     -1.06,      0.30,      0.38,,,
edge_8602_2606,    -46.60,      0.11,      0.10,     -0.05,    -46.17,      0.11,      0.15,      0.25,    -46.09,      0.11,      0.12,      0.02,    -47.19,      0.17,      0.17,     -0.08,    -47.10,      0.18,      0.13,     -0.40,    -47.07,      0.20,      0.29,      0.26,     -0.59,      0.20,      0.20,     -0.93,      0.21,      0.20,     -0.98,      0.23,      0.31,     -0.83,      0.16,
edge_5602_3507,     62.11,      0.10,      0.10,     -0.03,     62.20,      0.10,      0.12,      0.03,     62.06,      0.09,      0.11,     -0.01,     66.86,      0.34,      0.45,      0.26,     64.73,      0.26,      0.40,      0.32,     66.20,      0.25,      0.31,      0.03,      4.75,      0.35,      0.46,      2.53,      0.28,      0.42,      4.14,      0.27,      0.33,      3.81,      0.68,
edge_5602_3040,    100.56,      0.17,      0.20,      0.14,    100.39,      0.14,      0.16,      0.01,    100.28,      0.18,      0.16,     -0.12,    101.64,      0.38,      0.42,     -0.01,    102.67,      0.63,      0.55,     -0.09,    101.29,      0.30,      3.72,      0.99,      1.08,      0.42,      0.47,      2.28,      0.65,      0.57,      1.01,      0.35,      3.72,      1.46,      0.47,
edge_8602_5109,     23.16,      0.12,      0.14,      0.04,     23.27,      0.13,      0.13,      0.06,     23.23,      0.12,      0.13,      0.08,     24.07,      0.16,      0.19,      0.06,     23.98,      0.15,      0.16,     -0.03,     23.75,      0.18,      0.19,      0.03,      0.91,      0.20,      0.24,      0.71,      0.20,      0.21,      0.52,      0.22,      0.23,      0.71,      0.15,
edge_1872_6674,     49.26,      0.14,      0.13,     -0.07,     49.30,      0.12,      0.12,     -0.00,     49.48,      0.11,      0.13,      0.06,     49.65,      0.21,      0.21,      0.13,     49.22,      0.14,      0.14,     -0.09,     49.64,      0.21,      0.18,     -0.06,      0.39,      0.25,      0.25,     -0.08,      0.18,      0.18,      0.16,      0.24,      0.22,      0.16,      0.17,
edge_9373_1495,     75.05,      0.14,      0.14,      0.09,     74.82,      0.15,      0.17,      0.11,     75.11,      0.15,      0.14,     -0.09,     81.24,      0.33,      0.35,      0.01,     78.88,      0.20,      0.44,      0.66,     78.66,      0.68,      0.57,     -0.23,      6.19,      0.36,      0.38,      4.06,      0.25,      0.47,      3.55,      0.70,      0.59,      4.60,      0.84,
edge_8794_7454,   -104.32,      0.14,      0.14,      0.01,   -104.52,      0.14,      0.15,      0.02,   -104.23,      0.12,      0.13,      0.09,   -103.84,      0.25,      0.45,      0.62,   -103.41,      0.34,      0.33,     -0.01,   -103.69,      0.36,      0.52,      0.29,      0.48,      0.29,      0.47,      1.11,      0.37,      0.36,      0.54,      0.38,      0.54,      0.71,      0.26,
