leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_5e_5i,      8.30,      0.08,      0.08,      0.00,      8.32,      0.10,      0.09,     -0.12,      8.27,      0.09,      0.08,      0.10,      7.24,      0.13,      0.17,      0.23,      5.92,      0.14,      0.13,     -0.07,      6.48,      0.17,      0.15,     -0.08,     -1.06,      0.15,      0.19,     -2.40,      0.17,      0.16,     -1.79,      0.19,      0.17,     -1.75,      0.40,
edge_5e_5h,     32.17,      0.13,      0.14,      0.09,     31.45,      0.08,      0.09,     -0.01,     31.38,      0.10,      0.10,      0.03,     31.23,      0.26,      0.37,      0.39,     31.65,      0.22,      0.19,     -0.15,     31.39,      0.18,      0.19,      0.01,     -0.93,      0.29,      0.39,      0.20,      0.23,      0.21,      0.01,      0.20,      0.21,     -0.24,      0.35,
edge_5e_5k,     21.50,      0.06,      0.07,      0.01,     21.57,      0.07,      0.07,     -0.03,     21.55,      0.05,      0.06,      0.03,     20.86,      0.11,      0.11,     -0.14,     20.51,      0.12,      0.12,      0.10,     20.19,      0.12,      0.15,      0.11,     -0.65,      0.13,      0.13,     -1.06,      0.14,      0.14,     -1.36,      0.13,      0.16,     -1.02,      0.21,
edge_5e_5p,     30.50,      0.13,      0.11,      0.01,     30.48,      0.11,      0.13,      0.08,     30.68,      0.12,      0.12,      0.03,     29.17,      0.26,      0.32,      0.16,     31.18,      0.27,      0.22,     -0.10,     29.55,      0.30,      0.29,      0.05,     -1.33,      0.29,      0.34,      0.70,      0.29,      0.25,     -1.13,      0.32,      0.31,     -0.58,      0.66,
edge_5e_5n,     28.68,      0.13,      0.12,     -0.02,     28.61,      0.11,      0.12,      0.13,     28.47,      0.10,      0.12,      0.01,     28.28,      0.17,      0.16,     -0.00,     27.56,      0.20,      0.19,     -0.03,     27.57,      0.23,      0.24,      0.14,     -0.39,      0.22,      0.21,     -1.05,      0.22,      0.23,     -0.90,      0.26,      0.27,     -0.78,      0.22,
edge_5i_5a,     -8.52,      0.07,      0.08,      0.00,     -8.42,      0.09,      0.09,     -0.01,     -8.49,      0.08,      0.08,     -0.01,     -7.41,      0.12,      0.11,      0.04,     -7.48,      0.10,      0.10,     -0.14,     -7.83,      0.10,      0.11,      0.15,      1.11,      0.14,      0.13,      0.94,      0.14,      0.13,      0.66,      0.13,      0.14,      0.90,      0.14,
edge_5i_5o,     26.02,      0.11,      0.12,      0.06,     26.27,      0.11,      0.11,      0.03,     25.88,      0.12,      0.12,      0.03,     26.42,      0.18,      0.17,     -0.18,     26.05,      0.18,      0.29,      0.50,     26.36,      0.18,      0.21,      0.08,      0.40,      0.21,      0.21,     -0.23,      0.21,      0.32,      0.49,      0.21,      0.24,      0.22,      0.24,
edge_5i_5m,      1.96,      0.08,      0.07,      0.01,      1.90,      0.07,      0.08,     -0.04,      1.99,      0.08,      0.08,     -0.01,      1.48,      0.12,      0.11,     -0.06,      1.55,      0.15,      0.15,      0.15,      1.51,      0.14,      0.13,     -0.02,     -0.48,      0.14,      0.13,     -0.34,      0.17,      0.17,     -0.48,      0.16,      0.15,     -0.43,      0.09,
edge_8d_1a,    -32.23,      0.11,      0.11,     -0.12,    -32.20,      0.11,      0.11,     -0.07,    -32.33,      0.14,      0.11,     -0.01,    -30.84,      0.21,      0.37,      0.42,    -30.60,      0.40,      0.69,      0.56,    -28.36,      0.24,      0.32,      0.35,      1.39,      0.24,      0.39,      1.59,      0.42,      0.70,      3.97,      0.28,      0.34,      2.32,      0.84,
edge_8d_8f,     22.24,      0.06,      0.06,     -0.04,     22.37,      0.06,      0.06,     -0.00,     22.38,      0.06,      0.06,      0.01,     22.20,      0.08,      0.07,     -0.09,     21.87,      0.08,      0.09,      0.06,     22.25,      0.07,      0.08,      0.04,     -0.05,      0.10,      0.09,     -0.50,      0.10,      0.11,     -0.14,      0.10,      0.10,     -0.23,      0.14,
edge_8d_8c,      9.13,      0.06,      0.06,     -0.01,      9.33,      0.06,      0.06,     -0.03,      9.22,      0.06,      0.06,     -0.05,     10.31,      0.06,      0.07,      0.06,     10.30,      0.07,      0.07,     -0.02,     10.52,      0.07,      0.07,     -0.02,      1.18,      0.09,      0.09,      0.97,      0.09,      0.09,      1.31,      0.10,      0.09,      1.15,      0.11,
edge_5b_5o,     57.96,      0.11,      0.12,      0.13,     58.26,      0.11,      0.11,      0.02,     58.20,      0.11,      0.12,      0.10,     58.17,      0.22,      0.23,     -0.00,     58.17,      0.20,      0.24,      0.13,     58.46,      0.22,      0.22,      0.02,      0.22,      0.25,      0.26,     -0.09,      0.23,      0.26,      0.27,      0.25,      0.25,      0.13,      0.16,
edge_5b_5n,     52.03,      0.10,      0.11,     -0.00,     52.25,      0.13,      0.12,     -0.05,     52.06,      0.14,      0.12,     -0.04,     54.08,      0.17,      0.17,      0.01,     53.64,      0.21,      0.25,      0.11,     54.21,      0.18,      0.22,      0.22,      2.05,      0.20,      0.20,      1.39,      0.24,      0.28,      2.16,      0.23,      0.25,      1.87,      0.26,
edge_5b_5c,     18.68,      0.08,      0.08,     -0.04,     18.95,      0.05,      0.07,      0.14,     18.73,      0.08,      0.07,     -0.07,     20.14,      0.09,      0.11,      0.10,     20.07,      0.11,      0.11,      0.05,     19.88,      0.09,      0.09,      0.05,      1.46,      0.12,      0.13,      1.13,      0.12,      0.13,      1.15,      0.12,      0.12,      1.25,      0.12,
edge_5b_5j,     14.18,      0.06,      0.07,      0.07,     14.10,      0.07,      0.07,     -0.01,     14.07,      0.08,      0.08,     -0.02,     13.70,      0.11,      0.11,      0.04,     14.05,      0.11,      0.13,      0.11,     13.95,      0.10,      0.11,      0.07,     -0.48,      0.13,      0.13,     -0.05,      0.14,      0.15,     -0.12,      0.12,      0.13,     -0.22,      0.15,
edge_5h_5m,    -21.17,      0.10,      0.08,     -0.15,    -21.22,      0.10,      0.08,     -0.03,    -21.61,      0.09,      0.11,      0.12,    -22.27,      0.15,      0.19,      0.17,    -23.71,      0.16,      0.23,      0.38,    -22.55,      0.17,      0.16,     -0.06,     -1.10,      0.17,      0.20,     -2.49,      0.19,      0.25,     -0.93,      0.19,      0.19,     -1.51,      0.50,
edge_8c_5k,    -35.49,      0.10,      0.12,     -0.01,    -35.29,      0.14,      0.13,     -0.05,    -35.48,      0.13,      0.13,      0.08,    -36.72,      0.21,      0.29,      0.36,    -37.50,      0.18,      0.21,      0.18,    -37.98,      0.33,      0.47,      0.40,     -1.23,      0.23,      0.32,     -2.20,      0.23,      0.25,     -2.50,      0.35,      0.49,     -1.98,      0.40,
edge_5a_5k,     21.24,      0.08,      0.08,     -0.05,     21.14,      0.06,      0.07,      0.01,     21.16,      0.07,      0.08,     -0.02,     21.65,      0.10,      0.11,      0.04,     21.29,      0.11,      0.09,     -0.13,     21.26,      0.10,      0.11,      0.09,      0.41,      0.13,      0.14,      0.15,      0.12,      0.11,      0.10,      0.12,      0.14,      0.22,      0.11,
edge_5a_5j,     -9.47,      0.07,      0.08,     -0.01,     -9.50,      0.09,      0.08,     -0.03,     -9.62,      0.08,      0.08,      0.03,    -10.07,      0.10,      0.12,      0.11,    -10.43,      0.14,      0.13,      0.05,     -9.66,      0.11,      0.10,     -0.09,     -0.60,      0.12,      0.15,     -0.93,      0.17,      0.15,     -0.04,      0.14,      0.13,     -0.52,      0.26,
edge_5a_5d,      3.85,      0.06,      0.07,      0.03,      3.92,      0.07,      0.07,      0.06,      3.95,      0.07,      0.07,     -0.02,      4.31,      0.11,      0.10,     -0.13,      3.67,      0.13,      0.13,      0.09,      4.32,      0.12,      0.11,     -0.02,      0.46,      0.12,      0.12,     -0.25,      0.15,      0.15,      0.37,      0.14,      0.13,      0.19,      0.23,
edge_5a_5n,     28.29,      0.12,      0.13,      0.01,     28.32,      0.11,      0.11,      0.09,     28.38,      0.12,      0.11,     -0.09,     28.45,      0.17,      0.18,      0.01,     28.41,      0.20,      0.17,     -0.16,     28.54,      0.22,      0.24,      0.02,      0.16,      0.21,      0.22,      0.10,      0.23,      0.20,      0.17,      0.25,      0.27,      0.14,      0.12,
edge_5a_5c,     -4.69,      0.07,      0.07,      0.00,     -4.70,      0.07,      0.08,      0.04,     -4.61,      0.07,      0.07,      0.06,     -4.69,      0.13,      0.11,     -0.07,     -4.34,      0.15,      0.12,     -0.18,     -4.19,      0.11,      0.13,      0.14,     -0.00,      0.15,      0.13,      0.37,      0.17,      0.14,      0.41,      0.13,      0.15,      0.26,      0.15,
edge_5k_5d,    -17.31,      0.07,      0.08,     -0.01,    -17.28,      0.07,      0.07,     -0.00,    -17.38,      0.09,      0.08,      0.02,    -17.54,      0.09,      0.10,      0.17,    -17.26,      0.10,      0.11,      0.05,    -17.47,      0.13,      0.13,     -0.08,     -0.23,      0.12,      0.13,      0.02,      0.12,      0.13,     -0.09,      0.16,      0.15,     -0.10,      0.09,
edge_7_3b,     -7.85,      0.09,      0.09,      0.03,     -8.37,      0.12,      0.13,      0.03,     -7.99,      0.10,      0.10,      0.06,     -9.89,      0.11,      0.12,      0.12,     -9.89,      0.11,      0.10,     -0.10,     -9.04,      0.10,      0.19,      0.52,     -2.04,      0.14,      0.15,     -1.53,      0.16,      0.16,     -1.05,      0.14,      0.21,     -1.54,      0.29,
edge_7_5d,    -25.45,      0.09,      0.10,      0.06,    -25.43,      0.11,      0.11,     -0.05,    -25.32,      0.10,      0.10,      0.05,    -26.46,      0.11,      0.10,     -0.07,    -27.18,      0.10,      0.11,      0.13,    -26.48,      0.11,      0.10,      0.00,     -1.01,      0.14,      0.14,     -1.75,      0.15,      0.16,     -1.16,      0.15,      0.14,     -1.31,      0.23,
edge_7_5j,    -39.14,      0.10,      0.12,      0.07,    -39.31,      0.12,      0.13,     -0.01,    -38.99,      0.11,      0.11,      0.00,    -41.71,      0.08,      0.08,      0.05,    -41.66,      0.11,      0.09,     -0.15,    -41.54,      0.11,      0.11,      0.01,     -2.57,      0.13,      0.15,     -2.35,      0.17,      0.16,     -2.55,      0.16,      0.16,     -2.49,      0.10,
edge_7_8a,     59.58,      0.16,      0.17,      0.07,     59.38,      0.16,      0.17,      0.12,     58.44,      0.24,      0.25,      0.05,     59.77,      0.26,      0.42,      0.38,     61.21,      0.50,      0.67,      0.53,     61.07,      0.17,      0.29,      0.53,      0.19,      0.30,      0.45,      1.83,      0.53,      0.69,      2.63,      0.29,      0.38,      1.55,      0.74,
edge_5p_5n,     -1.92,      0.08,      0.07,     -0.03,     -1.77,      0.08,      0.07,     -0.10,     -1.88,      0.08,      0.07,     -0.06,     -1.69,      0.09,      0.09,     -0.05,     -1.37,      0.09,      0.10,      0.19,     -1.84,      0.12,      0.13,      0.01,      0.23,      0.12,      0.12,      0.40,      0.12,      0.12,      0.04,      0.14,      0.15,      0.22,      0.12,
edge_1a_5d,    -10.72,      0.08,      0.09,     -0.01,    -10.91,      0.09,      0.09,      0.03,    -10.87,      0.08,      0.09,      0.07,    -13.63,      0.19,      0.17,     -0.03,    -14.15,      0.13,      0.16,      0.18,    -12.81,      0.17,      0.86,      0.92,     -2.91,      0.21,      0.19,     -3.25,      0.16,      0.18,     -1.94,      0.19,      0.87,     -2.70,      0.39,
edge_8f_5m,    -59.23,      0.14,      0.13,     -0.06,    -59.17,      0.10,      0.13,      0.08,    -59.20,      0.11,      0.12,      0.01,    -59.78,      0.26,      0.30,      0.12,    -60.48,      0.22,      0.27,      0.25,    -60.79,      0.32,      0.31,     -0.13,     -0.54,      0.29,      0.32,     -1.30,      0.24,      0.30,     -1.58,      0.34,      0.33,     -1.14,      0.33,
edge_8f_8a,     24.10,      0.07,      0.07,      0.03,     24.08,      0.07,      0.06,      0.00,     24.06,      0.06,      0.07,     -0.03,     25.37,      0.10,      0.09,     -0.08,     25.58,      0.11,      0.18,      0.40,     24.47,      0.12,      0.16,      0.20,      1.26,      0.12,      0.12,      1.50,      0.13,      0.19,      0.41,      0.14,      0.17,      1.06,      0.33,
edge_8a_5d,    -84.79,      0.13,      0.16,      0.24,    -85.31,      0.14,      0.13,     -0.03,    -84.57,      0.15,      0.14,      0.01,    -85.35,      0.27,      0.85,      0.84,    -85.05,      0.22,      0.66,      0.84,    -86.65,      0.38,      0.40,      0.21,     -0.56,      0.30,      0.87,      0.26,      0.26,      0.68,     -2.08,      0.41,      0.43,     -0.80,      0.69,
edge_5o_5m,    -24.24,      0.12,      0.12,      0.07,    -24.13,      0.11,      0.12,      0.08,    -24.37,      0.12,      0.12,      0.12,    -24.27,      0.23,      0.27,      0.11,    -23.77,      0.14,      0.17,      0.22,    -24.07,      0.15,      0.18,      0.14,     -0.03,      0.26,      0.30,      0.37,      0.18,      0.21,      0.30,      0.19,      0.22,      0.21,      0.16,
edge_5d_5m,      6.40,      0.07,      0.07,      0.04,      6.51,      0.08,      0.08,      0.04,      6.24,      0.08,      0.08,     -0.02,      5.19,      0.10,      0.09,     -0.04,      5.39,      0.11,      0.11,     -0.01,      5.55,      0.10,      0.11,      0.02,     -1.21,      0.12,      0.12,     -1.11,      0.14,      0.14,     -0.69,      0.13,      0.13,     -1.00,      0.17,
