leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_227_167,    -88.66,      0.09,      0.09,     -0.04,    -88.68,      0.11,      0.10,     -0.09,    -88.71,      0.10,      0.10,      0.09,    -85.21,      0.12,      0.12,     -0.05,    -84.02,      0.11,      0.12,      0.07,    -84.07,      0.14,      0.10,     -0.21,      3.46,      0.15,      0.16,      4.66,      0.16,      0.15,      4.64,      0.17,      0.14,      4.25,      0.41,
edge_227_231,   -153.93,      0.09,      0.09,      0.05,   -153.93,      0.07,      0.10,      0.13,   -154.10,      0.09,      0.09,      0.04,   -149.29,      0.09,      0.09,     -0.15,   -149.73,      0.16,      0.18,      0.18,   -150.57,      0.12,      0.14,      0.13,      4.64,      0.13,      0.13,      4.20,      0.18,      0.21,      3.53,      0.16,      0.17,      4.12,      0.33,
edge_227_15,    -42.00,      0.09,      0.10,     -0.07,    -41.89,      0.11,      0.09,     -0.06,    -41.83,      0.08,      0.09,     -0.02,    -38.54,      0.11,      0.12,      0.15,    -39.36,      0.12,      0.14,      0.10,    -39.24,      0.10,      0.08,     -0.17,      3.45,      0.14,      0.15,      2.53,      0.16,      0.17,      2.60,      0.13,      0.12,      2.86,      0.31,
edge_266_156,    -71.01,      0.10,      0.11,     -0.01,    -70.69,      0.11,      0.10,     -0.25,    -70.79,      0.11,      0.11,     -0.13,    -67.84,      0.15,      0.13,     -0.09,    -68.65,      0.23,      0.23,      0.05,    -66.71,      0.13,      0.13,     -0.17,      3.17,      0.18,      0.17,      2.04,      0.25,      0.25,      4.08,      0.17,      0.17,      3.09,      0.60,
edge_266_165,   -149.97,      0.17,      0.16,     -0.11,   -149.70,      0.17,      0.14,     -0.13,   -149.84,      0.16,      0.16,      0.02,   -144.15,      0.11,      0.12,     -0.07,   -144.68,      0.25,      0.24,      0.04,   -144.72,      0.33,      0.32,     -0.10,      5.82,      0.21,      0.20,      5.01,      0.30,      0.28,      5.13,      0.37,      0.35,      5.32,      0.28,
edge_266_84,   -103.71,      0.14,      0.12,     -0.23,   -103.67,      0.11,      0.11,     -0.06,   -103.48,      0.13,      0.12,     -0.09,    -95.87,      0.12,      0.14,      0.04,    -99.06,      0.48,      0.72,      0.65,    -97.12,      0.12,      0.37,      0.80,      7.85,      0.19,      0.18,      4.61,      0.49,      0.73,      6.36,      0.18,      0.38,      6.27,      0.95,
edge_266_254,   -203.88,      0.13,      0.14,     -0.09,   -203.49,      0.14,      0.16,      0.10,   -203.15,      0.13,      0.20,      0.31,   -202.15,      0.19,      0.82,      0.88,   -196.78,      0.38,      0.42,     -0.05,   -198.71,      0.26,      0.76,      0.84,      1.73,      0.23,      0.83,      6.71,      0.41,      0.45,      4.44,      0.29,      0.78,      4.29,      1.45,
edge_206_57,    105.30,      0.10,      0.12,     -0.03,    105.20,      0.11,      0.11,     -0.04,    105.25,      0.08,      0.10,      0.04,    103.10,      0.17,      0.20,      0.18,    101.36,      0.24,      0.33,      0.28,    101.93,      0.15,      0.14,      0.04,     -2.19,      0.20,      0.23,     -3.85,      0.27,      0.35,     -3.32,      0.17,      0.17,     -3.12,      0.49,
edge_206_42,     68.71,      0.13,      0.12,     -0.10,     68.55,      0.16,      0.16,     -0.06,     69.00,      0.14,      0.14,      0.03,     67.24,      0.14,      0.15,      0.02,     67.06,      0.10,      0.15,      0.28,     67.04,      0.12,      0.19,      0.38,     -1.47,      0.19,      0.20,     -1.49,      0.19,      0.21,     -1.96,      0.19,      0.24,     -1.64,      0.18,
edge_206_23,     39.28,      0.11,      0.12,      0.08,     39.10,      0.09,      0.11,      0.04,     39.16,      0.10,      0.12,      0.05,     35.98,      0.40,      1.54,      0.94,     34.38,      0.25,      1.26,      0.95,     35.40,      0.29,      0.36,      0.12,     -3.30,      0.42,      1.54,     -4.72,      0.26,      1.27,     -3.76,      0.31,      0.38,     -3.93,      0.44,
edge_206_256,   -137.93,      0.13,      0.12,      0.00,   -137.89,      0.14,      0.13,     -0.01,   -137.76,      0.10,      0.12,      0.15,   -139.89,      0.35,      0.65,      0.62,   -140.98,      0.47,      0.52,      0.16,   -141.09,      0.17,      0.57,      0.84,     -1.96,      0.37,      0.67,     -3.09,      0.49,      0.53,     -3.33,      0.19,      0.59,     -2.79,      0.45,
edge_67_165,    -34.61,      0.10,      0.10,      0.09,    -34.40,      0.11,      0.11,      0.10,    -34.44,      0.10,      0.11,      0.08,    -28.64,      0.26,      0.41,      0.46,    -29.10,      0.29,      0.42,      0.23,    -30.43,      0.22,     23.42,      1.00,      5.97,      0.28,      0.42,      5.31,      0.31,      0.43,      4.01,      0.24,     23.43,      5.09,      0.59,
edge_67_256,   -158.72,      0.27,      0.25,     -0.08,   -158.74,      0.24,      0.25,      0.06,   -158.81,      0.18,      0.23,      0.29,   -152.87,      0.29,      0.34,      0.11,   -155.77,      0.27,      0.64,      0.73,   -153.48,      0.15,      0.56,      0.88,      5.86,      0.40,      0.42,      2.98,      0.36,      0.68,      5.33,      0.24,      0.61,      4.72,      0.90,
edge_156_167,    -37.18,      0.11,      0.11,      0.02,    -37.69,      0.12,      0.11,     -0.00,    -37.59,      0.11,      0.11,     -0.03,    -36.60,      0.11,      0.20,      0.44,    -36.30,      0.16,      0.13,     -0.07,    -36.51,      0.13,      0.15,      0.20,      0.58,      0.15,      0.23,      1.38,      0.20,      0.18,      1.08,      0.17,      0.18,      1.01,      0.25,
edge_156_165,    -77.33,      0.11,      0.11,      0.07,    -77.10,      0.11,      0.12,      0.06,    -77.43,      0.10,      0.11,      0.05,    -75.40,      0.16,      0.19,      0.08,    -75.34,      0.26,      0.21,     -0.24,    -74.40,      0.18,      0.19,      0.04,      1.93,      0.19,      0.22,      1.76,      0.28,      0.24,      3.03,      0.21,      0.22,      2.24,      0.41,
edge_156_42,      7.67,      0.12,      0.11,     -0.03,      7.40,      0.11,      0.11,      0.05,      7.33,      0.13,      0.11,     -0.10,      7.47,      0.12,      0.13,      0.16,      7.44,      0.11,      0.10,     -0.04,      8.30,      0.08,      0.09,      0.06,     -0.20,      0.17,      0.17,      0.04,      0.15,      0.14,      0.97,      0.15,      0.14,      0.27,      0.36,
edge_156_164,    -76.96,      0.16,      0.18,      0.09,    -77.14,      0.15,      0.25,      0.46,    -77.44,      0.16,      0.22,      0.39,    -72.55,      0.34,      0.40,      0.24,    -72.62,      0.22,      0.21,      0.02,    -75.07,      0.37,      1.93,      0.95,      4.41,      0.38,      0.43,      4.52,      0.27,      0.32,      2.38,      0.40,      1.94,      3.77,      0.72,
edge_31_61,    -59.94,      0.08,      0.08,      0.05,    -60.00,      0.08,      0.08,     -0.08,    -60.05,      0.10,      0.09,     -0.06,    -61.03,      0.11,      0.14,      0.16,    -58.30,      0.23,      0.27,      0.29,    -60.06,      0.12,      0.37,      0.78,     -1.10,      0.14,      0.16,      1.70,      0.25,      0.28,     -0.00,      0.16,      0.38,      0.20,      0.81,
edge_31_7a,     -5.68,      0.08,      0.09,      0.00,     -5.60,      0.08,      0.10,      0.10,     -5.76,      0.10,      0.09,     -0.01,     -4.17,      0.14,      0.12,     -0.21,     -7.05,      0.18,      0.23,      0.35,     -6.79,      0.15,      0.19,      0.07,      1.52,      0.16,      0.15,     -1.45,      0.20,      0.25,     -1.03,      0.18,      0.21,     -0.32,      0.93,
edge_289_35,     96.18,      0.16,      0.16,     -0.07,     95.88,      0.17,      0.15,     -0.03,     95.90,      0.14,      0.13,      0.08,     96.74,      0.37,      0.35,      0.05,     96.17,      0.23,      0.30,      0.22,     92.84,      0.27,      0.27,      0.02,      0.56,      0.40,      0.38,      0.29,      0.29,      0.33,     -3.05,      0.30,      0.31,     -0.73,      1.17,
edge_289_224,    171.45,      0.14,      0.14,      0.04,    171.86,      0.14,      0.15,     -0.02,    171.90,      0.13,      0.14,     -0.06,    172.77,      0.58,      0.93,      0.71,    169.33,      0.76,      4.93,      0.99,    167.76,      0.26,      0.60,      0.74,      1.32,      0.60,      0.94,     -2.53,      0.78,      4.93,     -4.13,      0.29,      0.62,     -1.78,      1.64,
edge_61_251,    -79.38,      0.11,      0.12,      0.09,    -79.62,      0.15,      0.12,     -0.03,    -79.52,      0.13,      0.12,     -0.04,    -79.60,      0.20,      0.18,     -0.13,    -79.29,      0.16,      0.19,      0.10,    -79.02,      0.27,      0.37,      0.25,     -0.22,      0.23,      0.22,      0.33,      0.22,      0.23,      0.50,      0.30,      0.39,      0.20,      0.24,
edge_167_165,    -39.24,      0.09,      0.09,     -0.00,    -39.23,      0.09,      0.09,     -0.00,    -39.16,      0.08,      0.10,      0.11,    -38.76,      0.12,      0.14,      0.14,    -38.18,      0.13,      0.15,      0.14,    -38.25,      0.20,      0.21,      0.03,      0.49,      0.15,      0.17,      1.05,      0.16,      0.18,      0.91,      0.22,      0.23,      0.81,      0.19,
edge_167_155,     26.86,      0.11,      0.11,     -0.05,     26.87,      0.09,      0.10,      0.03,     26.87,      0.11,      0.11,      0.02,     25.99,      0.11,      0.14,      0.20,     26.35,      0.13,      0.14,      0.08,     25.43,      0.11,      0.12,      0.01,     -0.87,      0.16,      0.18,     -0.52,      0.16,      0.17,     -1.43,      0.16,      0.16,     -0.94,      0.28,
edge_167_50,    -89.98,      0.10,      0.11,      0.04,    -90.98,      0.12,      0.17,      0.35,    -90.27,      0.10,      0.11,      0.15,    -89.84,      0.18,      0.22,      0.31,    -88.81,      0.34,      1.16,      0.92,    -90.15,      0.18,      0.16,     -0.10,      0.14,      0.21,      0.25,      2.17,      0.36,      1.18,      0.12,      0.21,      0.20,      0.81,      0.68,
edge_165_42,     84.32,      0.16,      0.19,     -0.01,     84.35,      0.18,      0.19,     -0.08,     84.28,      0.20,      0.18,     -0.05,     80.49,      0.19,      0.19,     -0.04,     84.64,      0.21,      0.20,     -0.08,     82.32,      0.29,      0.37,      0.15,     -3.84,      0.25,      0.27,      0.30,      0.28,      0.27,     -1.96,      0.35,      0.41,     -1.83,      1.20,
edge_165_252,   -111.66,      0.09,      0.10,     -0.02,   -111.75,      0.12,      0.10,      0.04,   -111.52,      0.11,      0.10,     -0.06,   -113.46,      0.15,      0.18,      0.27,   -113.18,      0.18,      0.14,     -0.11,   -111.86,      0.13,      0.12,     -0.15,     -1.80,      0.17,      0.20,     -1.43,      0.22,      0.18,     -0.35,      0.17,      0.16,     -1.19,      0.44,
edge_165_336,   -120.74,      0.12,      0.11,     -0.09,   -120.51,      0.11,      0.10,     -0.09,   -120.58,      0.09,      0.10,      0.11,   -122.20,      0.33,      0.44,      0.34,   -122.73,      0.19,      0.20,      0.25,   -121.96,      0.21,      0.21,      0.05,     -1.47,      0.35,      0.45,     -2.22,      0.22,      0.22,     -1.38,      0.23,      0.23,     -1.69,      0.30,
edge_165_163,    -16.92,      0.08,      0.08,     -0.03,    -16.97,      0.08,      0.09,      0.07,    -17.16,      0.10,      0.09,      0.01,    -17.89,      0.12,      0.14,      0.18,    -16.75,      0.10,      0.14,      0.33,    -18.46,      0.08,      0.14,      0.40,     -0.97,      0.15,      0.16,      0.22,      0.13,      0.17,     -1.30,      0.13,      0.16,     -0.68,      0.47,
edge_41_7b,     -9.54,      0.12,      0.15,      0.21,    -10.69,      0.14,      0.22,      0.34,    -10.19,      0.17,      0.20,      0.14,     -9.17,      0.15,      0.72,      0.92,     -7.28,      0.22,      0.67,      0.81,     -6.35,      0.16,      0.16,     -0.04,      0.38,      0.19,      0.73,      3.41,      0.26,      0.70,      3.84,      0.23,      0.26,      2.54,      1.09,
edge_7b_42,     16.89,      0.12,      0.16,      0.22,     17.07,      0.15,      0.20,      0.29,     16.46,      0.13,      0.16,      0.12,     14.25,      0.18,      0.36,      0.54,     14.18,      0.19,      0.46,      0.65,     13.60,      0.21,      0.28,      0.29,     -2.64,      0.22,      0.39,     -2.89,      0.24,      0.50,     -2.86,      0.25,      0.32,     -2.79,      0.14,
edge_7b_231,    -92.39,      0.18,      0.15,     -0.35,    -91.83,      0.11,      0.29,      0.67,    -92.77,      0.12,      0.16,      0.29,    -96.02,      0.15,      0.31,      0.55,    -95.42,      0.24,      0.25,      0.01,    -96.87,      0.17,      0.24,      0.29,     -3.62,      0.24,      0.34,     -3.59,      0.27,      0.38,     -4.10,      0.21,      0.29,     -3.77,      0.20,
edge_54_251,    -32.77,      0.12,      0.13,     -0.02,    -32.83,      0.12,      0.15,      0.10,    -32.89,      0.13,      0.16,      0.15,    -35.15,      0.29,      0.26,      0.04,    -35.02,      0.17,      0.25,      0.27,    -35.27,      0.17,      0.35,      0.63,     -2.38,      0.31,      0.29,     -2.19,      0.21,      0.29,     -2.38,      0.22,      0.39,     -2.32,      0.14,
edge_54_124,    145.69,      0.10,      0.09,      0.04,    145.74,      0.11,      0.10,     -0.08,    145.73,      0.07,      0.10,      0.05,    141.96,      0.28,      0.30,      0.11,    143.69,      0.25,      0.27,      0.08,    142.71,      0.31,      0.33,      0.22,     -3.73,      0.30,      0.31,     -2.05,      0.27,      0.29,     -3.02,      0.31,      0.35,     -2.94,      0.50,
edge_215_252,   -122.02,      0.16,      0.13,     -0.10,   -121.93,      0.10,      0.11,     -0.04,   -121.78,      0.11,      0.11,     -0.05,   -121.21,      0.28,      0.55,      0.57,   -119.92,      0.16,      0.16,     -0.11,   -120.66,      0.24,      0.28,      0.20,      0.82,      0.32,      0.57,      2.01,      0.19,      0.20,      1.12,      0.26,      0.30,      1.31,      0.37,
edge_215_15,     75.75,      0.10,      0.10,     -0.01,     75.88,      0.11,      0.10,     -0.09,     75.82,      0.09,      0.10,      0.01,     75.30,      0.15,      0.16,      0.10,     74.57,      0.10,      0.11,      0.02,     74.94,      0.11,      0.12,      0.09,     -0.45,      0.18,      0.19,     -1.31,      0.15,      0.15,     -0.89,      0.14,      0.16,     -0.88,      0.26,
edge_215_163,    -27.53,      0.08,      0.10,      0.04,    -27.51,      0.10,      0.09,     -0.05,    -27.46,      0.08,      0.10,      0.07,    -26.24,      0.16,      0.13,     -0.04,    -26.42,      0.20,      0.17,     -0.02,    -25.72,      0.15,      0.14,      0.05,      1.29,      0.18,      0.16,      1.08,      0.22,      0.19,      1.74,      0.17,      0.17,      1.37,      0.21,
edge_57_231,   -141.63,      0.10,      0.10,      0.05,   -141.68,      0.09,      0.10,      0.00,   -141.60,      0.10,      0.10,     -0.00,   -137.51,      0.14,      0.13,     -0.00,   -137.42,      0.13,      0.14,      0.15,   -137.23,      0.16,      0.16,      0.01,      4.13,      0.17,      0.16,      4.26,      0.16,      0.18,      4.37,      0.19,      0.19,      4.25,      0.11,
edge_42_164,    -83.86,      0.14,      0.22,      0.42,    -83.96,      0.17,      0.20,      0.16,    -84.05,      0.18,      0.21,      0.15,    -81.25,      0.27,      1.53,      0.95,    -82.42,      0.36,      0.60,      0.50,    -81.75,      0.17,      0.68,      0.87,      2.61,      0.31,      1.55,      1.53,      0.40,      0.63,      2.30,      0.25,      0.72,      2.15,      0.34,
edge_35_7a,     -5.16,      0.12,      0.12,     -0.04,     -5.04,      0.10,      0.12,      0.13,     -5.15,      0.10,      0.12,      0.06,     -4.16,      0.14,      0.17,      0.17,     -3.42,      0.21,      0.28,      0.24,     -2.99,      0.16,      0.17,      0.14,      1.00,      0.18,      0.21,      1.62,      0.23,      0.30,      2.16,      0.18,      0.21,      1.59,      0.35,
edge_35_84,    -36.10,      0.16,      0.13,     -0.04,    -36.05,      0.13,      0.12,      0.06,    -35.98,      0.11,      0.13,      0.20,    -33.52,      0.12,      0.14,      0.16,    -34.84,      0.09,      0.67,      0.96,    -32.51,      0.11,      0.15,      0.23,      2.58,      0.20,      0.19,      1.21,      0.16,      0.68,      3.47,      0.15,      0.20,      2.42,      0.66,
edge_252_336,     -9.16,      0.12,      0.11,     -0.02,     -9.20,      0.11,      0.11,     -0.05,     -9.03,      0.09,      0.12,      0.13,     -9.96,      0.16,      0.16,      0.02,     -9.73,      0.14,      0.16,      0.16,     -9.30,      0.23,      0.24,      0.17,     -0.79,      0.20,      0.20,     -0.53,      0.17,      0.19,     -0.28,      0.24,      0.26,     -0.53,      0.18,
edge_252_290,    263.28,      0.13,      0.11,     -0.05,    263.05,      0.12,      0.12,     -0.01,    263.32,      0.11,      0.12,      0.01,    261.20,      0.35,      0.84,      0.81,    258.60,      0.19,      0.42,      0.66,    260.33,      0.28,      0.28,      0.02,     -2.07,      0.37,      0.85,     -4.45,      0.23,      0.44,     -2.98,      0.30,      0.30,     -3.17,      0.70,
edge_252_155,    176.40,      0.12,      0.15,      0.20,    176.42,      0.12,      0.13,     -0.02,    176.47,      0.10,      0.14,      0.15,    176.68,      0.25,      1.06,      0.92,    175.77,      0.68,      0.90,      0.66,    175.93,      0.60,      0.63,     -0.07,      0.29,      0.28,      1.07,     -0.65,      0.69,      0.91,     -0.53,      0.61,      0.64,     -0.30,      0.40,
