leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,      5.14,      0.05,      0.05,     -0.01,      5.03,      0.05,      0.05,     -0.00,      5.16,      0.05,      0.04,      0.00,      6.05,      0.05,      0.11,      0.48,      5.03,      0.04,      0.06,      0.24,      5.68,      0.05,      0.05,      0.07,      0.91,      0.07,      0.12,      0.00,      0.06,      0.08,      0.52,      0.07,      0.06,      0.48,      0.26,
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,     41.06,      0.06,      0.07,      0.11,     41.17,      0.06,      0.06,     -0.01,     41.29,      0.08,      0.07,     -0.03,     38.56,      0.09,      0.09,      0.13,     38.39,      0.07,      0.07,      0.07,     37.74,      0.08,      0.08,     -0.21,     -2.50,      0.11,      0.11,     -2.78,      0.09,      0.09,     -3.55,      0.11,      0.11,     -2.94,      0.32,
edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,     -8.77,      0.06,      0.06,      0.02,     -8.97,      0.07,      0.06,      0.02,     -8.99,      0.06,      0.06,     -0.06,     -6.98,      0.17,      0.17,      0.02,     -6.52,      0.17,      0.20,      0.11,     -6.75,      0.16,      0.16,     -0.03,      1.79,      0.18,      0.18,      2.45,      0.18,      0.21,      2.24,      0.17,      0.17,      2.16,      0.21,
edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,     -5.02,      0.05,      0.05,     -0.01,     -5.09,      0.05,      0.05,     -0.01,     -4.93,      0.06,      0.06,      0.00,     -3.25,      0.08,      0.09,     -0.01,     -4.18,      0.09,      0.10,      0.03,     -4.31,      0.09,      0.11,      0.15,      1.77,      0.09,      0.10,      0.91,      0.10,      0.11,      0.62,      0.11,      0.13,      1.10,      0.35,
edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,    -11.34,      0.05,      0.05,      0.01,    -11.35,      0.05,      0.05,     -0.06,    -11.29,      0.06,      0.06,      0.04,     -9.57,      0.09,      0.09,      0.03,     -9.90,      0.12,      0.15,      0.16,     -9.44,      0.08,      0.09,     -0.03,      1.77,      0.10,      0.10,      1.45,      0.13,      0.16,      1.85,      0.10,      0.11,      1.69,      0.13,
edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,     -3.14,      0.05,      0.05,     -0.05,     -3.36,      0.06,      0.05,      0.01,     -3.40,      0.05,      0.05,     -0.02,     -2.00,      0.07,      0.07,      0.08,     -2.36,      0.07,      0.07,      0.02,     -2.43,      0.08,      0.07,     -0.10,      1.14,      0.09,      0.09,      1.00,      0.09,      0.09,      0.97,      0.09,      0.09,      1.04,      0.07,
edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,    -16.54,      0.05,      0.05,      0.04,    -16.38,      0.05,      0.05,     -0.02,    -16.47,      0.06,      0.05,      0.03,    -12.14,      0.09,      0.10,      0.07,    -11.82,      0.09,      0.10,      0.04,    -13.09,      0.10,      0.09,     -0.11,      4.40,      0.10,      0.11,      4.56,      0.10,      0.11,      3.38,      0.12,      0.10,      4.11,      0.37,
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,      5.96,      0.04,      0.05,      0.01,      5.90,      0.03,      0.04,     -0.02,      5.92,      0.04,      0.04,     -0.00,      5.34,      0.03,      0.03,     -0.08,      5.27,      0.03,      0.04,      0.17,      5.22,      0.04,      0.05,      0.10,     -0.62,      0.05,      0.06,     -0.63,      0.04,      0.06,     -0.70,      0.06,      0.06,     -0.65,      0.03,
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,    -50.80,      0.07,      0.07,      0.04,    -50.79,      0.07,      0.07,     -0.01,    -50.60,      0.06,      0.06,      0.04,    -55.29,      0.07,      0.08,      0.10,    -55.11,      0.07,      0.08,      0.05,    -55.53,      0.08,      0.10,      0.21,     -4.49,      0.10,      0.11,     -4.32,      0.10,      0.11,     -4.93,      0.10,      0.12,     -4.58,      0.19,
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,    -13.04,      0.07,      0.07,     -0.04,    -13.01,      0.08,      0.08,     -0.06,    -13.01,      0.09,      0.07,     -0.11,    -12.47,      0.30,      0.27,     -0.09,     -9.09,      0.08,      0.09,      0.00,    -10.34,      0.08,      0.09,     -0.13,      0.57,      0.31,      0.28,      3.92,      0.11,      0.12,      2.67,      0.12,      0.11,      2.39,      0.98,
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,      8.52,      0.06,      0.07,      0.03,      8.37,      0.08,      0.08,      0.05,      8.62,      0.07,      0.08,      0.04,      9.73,      0.11,      0.10,     -0.07,      9.14,      0.10,      0.13,      0.15,      8.75,      0.08,      0.07,     -0.17,      1.21,      0.13,      0.12,      0.77,      0.13,      0.15,      0.13,      0.11,      0.11,      0.70,      0.32,
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,     22.30,      0.04,      0.05,      0.06,     22.24,      0.04,      0.04,     -0.05,     22.17,      0.04,      0.04,      0.02,     22.75,      0.04,      0.03,     -0.09,     22.22,      0.05,      0.05,      0.15,     22.63,      0.03,      0.04,      0.10,      0.45,      0.06,      0.06,     -0.02,      0.06,      0.06,      0.46,      0.05,      0.06,      0.30,      0.16,
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,     35.77,      0.23,      0.22,      0.13,     35.58,      0.29,      0.22,     -0.18,     35.57,      0.16,      0.30,      0.48,     32.38,      0.43,      0.35,     -0.07,     33.19,      0.34,      0.46,      0.29,     33.65,      0.55,      0.63,      0.02,     -3.39,      0.49,      0.41,     -2.39,      0.45,      0.51,     -1.92,      0.57,      0.70,     -2.57,      0.48,
edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,    -92.60,      0.04,      0.05,      0.02,    -92.62,      0.05,      0.06,      0.02,    -92.55,      0.04,      0.05,      0.03,    -98.61,      0.07,      0.09,      0.20,    -98.21,      0.07,      0.09,      0.13,    -97.93,      0.07,      0.15,      0.49,     -6.01,      0.08,      0.10,     -5.59,      0.09,      0.11,     -5.38,      0.08,      0.16,     -5.66,      0.19,
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,     -7.07,      0.13,      0.17,      0.27,     -7.15,      0.15,      0.16,      0.04,     -7.10,      0.16,      0.16,     -0.01,     -6.91,      0.16,      0.21,      0.18,     -7.40,      0.20,      0.20,     -0.01,     -6.72,      0.19,      0.18,     -0.08,      0.16,      0.21,      0.27,     -0.25,      0.25,      0.26,      0.38,      0.25,      0.24,      0.10,      0.21,
edge_CHEMBL3402758_10_CHEMBL3402742_23,      4.15,      0.45,      2.09,      0.95,      4.25,      0.23,      3.66,      0.99,      4.63,      0.39,      3.51,      0.98,      5.81,      0.67,      9.39,      1.00,      6.60,      0.54,     42.88,      1.00,      6.36,      0.74,     14.28,      1.00,      1.66,      0.81,      9.62,      2.35,      0.59,     43.04,      1.73,      0.84,     14.71,      1.91,      0.43,
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,     30.80,      0.06,      0.08,      0.03,     30.78,      0.08,      0.07,     -0.02,     30.74,      0.08,      0.07,     -0.06,     32.08,      0.12,      0.08,     -0.37,     32.08,      0.11,      0.09,     -0.13,     31.50,      0.09,      0.10,      0.15,      1.28,      0.13,      0.11,      1.30,      0.14,      0.11,      0.76,      0.12,      0.12,      1.11,      0.18,
edge_CHEMBL3402758_10_CHEMBL3402760_1,     40.93,      0.08,      0.08,      0.09,     41.15,      0.08,      0.08,      0.00,     41.01,      0.08,      0.08,      0.04,     40.64,      0.11,      0.12,      0.09,     39.92,      0.12,      0.22,      0.48,     40.24,      0.17,      0.24,      0.33,     -0.29,      0.14,      0.14,     -1.23,      0.14,      0.23,     -0.77,      0.19,      0.25,     -0.76,      0.28,
edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,     -0.92,      0.22,      0.21,     -0.07,     -0.73,      0.17,      0.16,     -0.07,     -1.13,      0.22,      0.18,     -0.18,     -1.38,      0.11,      0.18,      0.46,     -1.89,      0.14,      0.17,      0.15,     -2.29,      0.27,      0.55,      0.63,     -0.46,      0.25,      0.28,     -1.16,      0.22,      0.23,     -1.16,      0.35,      0.58,     -0.93,      0.27,
edge_CHEMBL3402759_5.7_CHEMBL3402758_10,    -38.35,      0.08,      0.08,     -0.06,    -38.51,      0.08,      0.08,      0.04,    -38.47,      0.07,      0.09,      0.04,    -39.45,      0.11,      0.10,     -0.08,    -39.76,      0.13,      0.13,      0.13,    -38.68,      0.11,      0.12,      0.04,     -1.10,      0.14,      0.13,     -1.25,      0.15,      0.15,     -0.21,      0.13,      0.15,     -0.85,      0.33,
edge_CHEMBL3402759_5.7_CHEMBL3402763_90,    -38.96,      0.68,      0.57,      0.01,    -40.14,      0.30,      1.49,      0.94,    -38.77,      0.58,      0.71,      0.62,    -38.28,      0.37,     10.09,      1.00,    -39.16,      0.44,     15.72,      1.00,    -38.80,      0.20,     48.54,      1.00,      0.68,      0.77,     10.11,      0.98,      0.53,     15.79,     -0.03,      0.61,     48.55,      0.54,      0.44,
edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,   -102.40,      0.23,      0.22,      0.01,   -102.27,      0.13,      0.20,      0.31,   -102.32,      0.20,      0.20,     -0.08,   -100.67,      0.38,      0.36,      0.00,    -99.60,      0.29,      0.39,      0.34,    -99.00,      0.17,      0.61,      0.83,      1.73,      0.44,      0.42,      2.67,      0.32,      0.44,      3.32,      0.26,      0.64,      2.57,      0.48,
edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,     -8.93,      0.20,      0.21,      0.11,     -9.14,      0.18,      0.20,      0.03,     -8.65,      0.17,      0.18,      0.00,     -5.41,      0.30,      0.32,     -0.01,     -5.36,      0.34,      0.37,      0.10,     -5.29,      0.18,      0.50,      0.78,      3.52,      0.36,      0.38,      3.78,      0.38,      0.42,      3.36,      0.25,      0.53,      3.55,      0.21,
edge_CHEMBL3402761_1_21_CHEMBL3402760_1,    -25.33,      0.13,      0.14,      0.01,    -26.63,      0.14,      0.27,      0.53,    -26.21,      0.31,      0.31,     -0.09,    -28.27,      0.29,      0.83,      0.79,    -28.32,      0.36,      0.62,      0.61,    -27.03,      0.59,      0.49,      0.15,     -2.94,      0.32,      0.84,     -1.69,      0.39,      0.68,     -0.82,      0.67,      0.58,     -1.82,      0.65,
edge_CHEMBL3402761_1_21_CHEMBL3402762_1,     -1.47,      0.12,      0.13,     -0.79,      1.01,      0.13,      0.12,     -0.01,     -0.83,      0.47,      0.43,      0.00,     -2.14,      0.32,      0.62,      0.63,      0.83,      0.17,      0.15,     -0.12,      0.78,      0.16,      0.17,     -0.02,     -0.67,      0.34,      0.63,     -0.18,      0.21,      0.19,      1.61,      0.50,      0.46,      0.25,      0.72,
edge_CHEMBL3402762_1_CHEMBL3402760_1,     -6.77,      0.17,      0.21,      0.16,     -7.50,      0.26,      0.33,      0.24,     -7.45,      0.46,      0.36,     -0.21,     -5.64,      0.25,      0.24,     -0.05,     -6.59,      0.35,      0.37,      0.02,     -5.31,      0.25,      0.22,     -0.08,      1.13,      0.30,      0.32,      0.91,      0.44,      0.50,      2.14,      0.52,      0.42,      1.39,      0.42,
edge_CHEMBL3402763_90_CHEMBL3402764_90,     27.91,      0.13,      0.12,      0.03,     27.92,      0.11,      0.12,      0.20,     28.01,      0.13,      0.12,     -0.01,     29.29,      0.17,      0.19,      0.14,     29.75,      0.13,      0.15,      0.16,     29.80,      0.13,      0.14,      0.09,      1.38,      0.21,      0.22,      1.83,      0.17,      0.19,      1.79,      0.18,      0.18,      1.67,      0.17,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,    -34.63,      0.27,      0.22,     -0.23,    -35.23,      0.24,      0.32,      0.20,    -35.45,      0.20,      0.26,      0.27,    -35.36,      0.26,      0.31,      0.12,    -35.16,      0.26,      0.22,     -0.15,    -35.44,      0.15,      0.25,      0.42,     -0.73,      0.37,      0.38,      0.07,      0.35,      0.39,      0.01,      0.25,      0.36,     -0.22,      0.29,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,     -6.12,      0.08,      0.48,      0.93,     -6.17,      0.14,      0.40,      0.78,     -6.29,      0.09,      0.44,      0.89,     -7.66,      0.26,      0.55,      0.62,     -4.72,      0.11,      0.10,     -0.04,     -5.55,      0.28,      0.25,     -0.06,     -1.54,      0.27,      0.73,      1.45,      0.18,      0.41,      0.74,      0.29,      0.51,      0.22,      0.91,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,    -50.26,      0.23,      0.24,      0.09,    -49.97,      0.17,      0.24,      0.32,    -51.13,      0.33,      0.41,      0.09,    -47.03,      0.29,      0.24,     -0.02,    -47.05,      0.34,      0.42,      0.30,    -46.99,      0.71,      0.51,     -0.24,      3.23,      0.37,      0.34,      2.92,      0.38,      0.48,      4.14,      0.78,      0.65,      3.43,      0.43,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,    -53.32,      0.21,      0.26,      0.16,    -53.09,      0.19,      0.20,      0.04,    -52.31,      0.17,      0.17,     -0.01,    -51.35,      0.21,      0.25,      0.10,    -51.24,      0.39,      0.40,      0.00,    -51.67,      0.17,      0.29,      0.37,      1.97,      0.30,      0.36,      1.85,      0.43,      0.45,      0.64,      0.24,      0.34,      1.49,      0.46,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,     19.37,      0.71,      0.60,     -0.20,     17.36,      0.21,      0.63,      0.77,     20.31,      0.53,      0.39,     -0.35,     16.14,      0.25,      5.30,      1.00,     14.81,      0.38,      5.75,      1.00,     15.35,      0.45,     12.04,      1.00,     -3.23,      0.75,      5.33,     -2.55,      0.43,      5.78,     -4.96,      0.70,     12.05,     -3.58,      0.77,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,     -8.45,      0.08,      0.09,     -0.08,     -8.38,      0.07,      0.09,      0.17,     -8.34,      0.08,      0.09,      0.08,     -9.94,      0.14,      0.65,      0.92,     -7.68,      0.22,      0.34,      0.30,     -7.19,      0.21,      0.24,      0.14,     -1.49,      0.16,      0.66,      0.70,      0.23,      0.35,      1.15,      0.22,      0.26,      0.12,      0.82,
