leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL1082248_CHEMBL1096002,      2.00,      0.13,      0.16,      0.17,      1.89,      0.18,      0.16,     -0.03,      2.06,      0.15,      0.14,     -0.08,      2.59,      0.19,      0.21,      0.10,      2.58,      0.15,      0.22,      0.35,      1.67,      0.17,      0.18,     -0.06,      0.59,      0.23,      0.26,      0.69,      0.23,      0.27,     -0.39,      0.23,      0.23,      0.30,      0.36,
edge_CHEMBL1082248_CHEMBL1083836,     16.77,      0.07,      0.08,     -0.03,     16.78,      0.08,      0.08,      0.04,     16.88,      0.09,      0.09,     -0.07,     18.22,      0.16,      0.15,     -0.02,     17.65,      0.14,      0.15,      0.03,     18.08,      0.17,      0.17,      0.07,      1.45,      0.17,      0.17,      0.87,      0.16,      0.17,      1.20,      0.19,      0.19,      1.17,      0.18,
edge_CHEMBL1084678_CHEMBL1084935,    120.86,      0.44,      0.81,      0.66,    121.19,      0.30,      1.01,      0.90,    119.72,      0.72,      0.61,      0.16,    124.56,      1.17,      3.97,      0.98,    120.16,      0.58,      1.41,      0.89,    122.66,      0.99,     20.48,      1.00,      3.70,      1.25,      4.05,     -1.03,      0.65,      1.73,      2.94,      1.22,     20.49,      1.87,      1.55,
edge_CHEMBL1084678_CHEMBL1084431,     74.22,      0.94,      0.88,      0.59,     75.43,      0.49,     19.83,      1.00,     76.32,      0.25,     60.32,      1.00,     77.80,      0.64,    127.69,      1.00,     76.41,      1.18,     23.80,      1.00,     80.23,      1.28,     31.78,      1.00,      3.58,      1.14,    127.69,      0.98,      1.28,     30.98,      3.91,      1.30,     68.18,      2.82,      1.06,
edge_CHEMBL1084678_CHEMBL1077204,     46.49,      0.36,      0.44,      0.16,     45.58,      0.56,      1.52,      0.91,     45.47,      0.29,      4.02,      0.99,     46.49,      0.60,      9.29,      1.00,     43.97,      1.21,      0.80,      0.08,     45.27,      0.71,      6.68,      0.99,      0.00,      0.70,      9.30,     -1.61,      1.33,      1.72,     -0.20,      0.77,      7.80,     -0.60,      0.65,
edge_CHEMBL1084678_CHEMBL1084143,    -11.47,      0.16,      0.13,     -0.21,    -12.06,      0.21,      0.22,     -0.01,    -11.43,      0.15,      0.13,     -0.13,    -11.52,      0.24,      1.27,      0.94,    -12.14,      0.47,      0.38,     -0.28,    -10.82,      0.31,      0.42,      0.40,     -0.05,      0.29,      1.28,     -0.08,      0.51,      0.44,      0.61,      0.34,      0.44,      0.16,      0.29,
edge_CHEMBL1084678_CHEMBL1084676,     79.92,      0.61,      0.61,     -0.12,     78.25,      1.12,      0.83,     -0.23,     79.95,      1.24,      0.68,      0.37,     81.21,      0.38,      1.94,      0.96,     78.99,      0.67,      0.71,      0.62,     77.68,      0.98,      2.78,      0.96,      1.29,      0.72,      2.03,      0.74,      1.31,      1.09,     -2.27,      1.58,      2.86,     -0.08,      1.23,
edge_CHEMBL1084678_CHEMBL1084677,    -49.51,      0.10,      0.11,      0.05,    -49.57,      0.22,      0.23,      0.08,    -50.07,      0.21,      0.17,     -0.19,    -47.96,      0.25,      0.51,      0.67,    -47.28,      0.28,      0.54,      0.65,    -50.63,      0.37,      1.11,      0.87,      1.55,      0.27,      0.52,      2.29,      0.36,      0.59,     -0.56,      0.43,      1.12,      1.09,      0.87,
edge_CHEMBL1084115_CHEMBL1078998,      3.04,      0.05,      0.05,      0.01,      3.10,      0.05,      0.05,      0.01,      3.04,      0.06,      0.06,     -0.02,      1.55,      0.03,      0.04,      0.00,      1.46,      0.04,      0.04,      0.02,      1.38,      0.05,      0.05,     -0.00,     -1.49,      0.06,      0.06,     -1.64,      0.06,      0.06,     -1.66,      0.08,      0.08,     -1.60,      0.06,
edge_CHEMBL1084115_CHEMBL1088740,      5.42,      0.07,      0.07,      0.03,      5.56,      0.07,      0.06,     -0.02,      5.53,      0.08,      0.07,     -0.04,      6.69,      0.14,      0.13,     -0.07,      4.56,      0.13,      0.19,      0.30,      5.87,      0.09,      0.12,      0.15,      1.27,      0.16,      0.15,     -1.00,      0.15,      0.20,      0.34,      0.12,      0.14,      0.20,      0.66,
edge_CHEMBL1084115_CHEMBL1089056,     12.25,      0.06,      0.06,     -0.02,     12.32,      0.06,      0.06,      0.03,     12.28,      0.06,      0.06,     -0.02,     10.88,      0.06,      0.05,      0.04,     11.11,      0.06,      0.06,      0.00,     10.99,      0.05,      0.06,     -0.01,     -1.37,      0.08,      0.08,     -1.21,      0.08,      0.08,     -1.29,      0.08,      0.08,     -1.29,      0.06,
edge_CHEMBL1084431_CHEMBL1083517,     -5.88,      0.58,      0.66,      0.19,     -6.13,      0.33,      0.58,      0.64,     -5.77,      1.55,      1.22,     -0.76,     -2.01,      0.99,      5.02,      0.99,     -7.88,      0.65,    160.39,      1.00,     -7.71,      1.06,    306.24,      1.00,      3.87,      1.15,      5.06,     -1.75,      0.73,    160.39,     -1.94,      1.88,    306.24,      0.06,      1.98,
edge_CHEMBL1084431_CHEMBL1096002,     35.16,      0.38,      0.58,      0.44,     36.02,      0.29,      0.34,      0.20,     35.85,      0.55,      0.45,     -0.19,     38.80,      0.47,    805.75,      1.00,     35.99,      0.45,    360.95,      1.00,     36.40,      1.15,    280.43,      1.00,      3.64,      0.60,    805.75,     -0.03,      0.54,    360.95,      0.55,      1.27,    280.43,      1.39,      1.22,
edge_CHEMBL1084431_CHEMBL1085666,    -23.22,      0.28,      0.36,      0.35,    -22.99,      0.64,      0.58,     -0.08,    -23.98,      0.32,      0.42,      0.45,    -19.30,      1.42,     15.86,      1.00,    -24.48,      0.35,    221.63,      1.00,    -22.87,      0.60,     17.95,      1.00,      3.92,      1.45,     15.86,     -1.49,      0.73,    221.63,      1.11,      0.68,     17.95,      1.18,      1.62,
edge_CHEMBL1085895_CHEMBL1078998,     64.51,      0.13,      0.19,      0.40,     63.92,      0.20,      0.18,     -0.04,     64.41,      0.27,      0.22,     -0.11,     67.35,      0.67,      1.30,      0.83,     66.22,      0.41,      1.44,      0.91,     66.87,      0.64,      1.68,      0.91,      2.84,      0.68,      1.31,      2.30,      0.46,      1.45,      2.46,      0.69,      1.69,      2.53,      0.34,
edge_CHEMBL1085895_CHEMBL1088740,     68.74,      0.19,      0.21,      0.19,     68.14,      0.18,      0.18,      0.05,     68.54,      0.16,      0.18,      0.05,     73.34,      0.38,      0.28,     -0.25,     71.94,      0.42,      0.37,     -0.03,     71.22,      0.28,      0.46,      0.52,      4.60,      0.42,      0.35,      3.80,      0.46,      0.41,      2.68,      0.32,      0.49,      3.69,      0.59,
edge_CHEMBL1084677_CHEMBL1083836,    178.90,      0.31,      0.46,      0.29,    178.50,      0.42,      0.41,      0.07,    178.53,      0.67,      0.52,     -0.29,    180.51,      1.18,      0.89,     -0.42,    178.81,      0.45,      0.75,      0.62,    179.60,      0.51,      0.51,      0.01,      1.61,      1.22,      1.00,      0.31,      0.62,      0.85,      1.07,      0.84,      0.73,      1.00,      0.59,
edge_CHEMBL1084677_CHEMBL1085692,    148.40,      0.28,      0.53,      0.57,    147.01,      0.23,      1.05,      0.91,    146.79,      0.66,      0.64,      0.29,    149.97,      0.67,      0.97,      0.70,    145.94,      0.37,      3.05,      0.98,    147.25,      0.57,      1.17,      0.85,      1.57,      0.73,      1.11,     -1.07,      0.44,      3.23,      0.46,      0.87,      1.33,      0.32,      0.85,
edge_CHEMBL1084677_CHEMBL1084676,    129.46,      0.41,      0.58,      0.39,    127.47,      0.55,      1.55,      0.91,    126.38,      0.84,      0.70,     -0.03,    128.66,      0.59,      0.58,     -0.14,    129.62,      0.57,      4.64,      0.99,    127.00,      0.43,      2.68,      0.98,     -0.80,      0.72,      0.82,      2.15,      0.79,      4.89,      0.62,      0.94,      2.77,      0.66,      0.92,
edge_CHEMBL1084677_CHEMBL1096003,     23.39,      0.15,      0.14,     -0.10,     23.36,      0.10,      0.14,      0.24,     23.41,      0.13,      0.14,     -0.01,     24.49,      0.17,      0.14,     -0.17,     23.46,      0.21,      0.16,     -0.16,     23.06,      0.17,      0.17,      0.04,      1.10,      0.23,      0.20,      0.10,      0.23,      0.21,     -0.35,      0.21,      0.22,      0.28,      0.44,
edge_CHEMBL1077227_CHEMBL1085666,    -25.37,      0.09,      0.09,     -0.05,    -25.28,      0.11,      0.10,     -0.08,    -25.26,      0.09,      0.10,     -0.07,    -23.32,      0.13,      0.16,      0.22,    -23.52,      0.11,      0.16,      0.32,    -23.86,      0.14,      0.12,     -0.12,      2.05,      0.16,      0.18,      1.76,      0.16,      0.19,      1.40,      0.17,      0.16,      1.74,      0.20,
edge_CHEMBL1077227_CHEMBL1086410,     19.52,      0.09,      0.09,      0.09,     19.51,      0.07,      0.08,      0.17,     19.58,      0.07,      0.09,      0.12,     22.01,      0.13,      0.11,     -0.11,     21.89,      0.10,      0.10,      0.12,     22.31,      0.11,      0.10,     -0.19,      2.49,      0.16,      0.14,      2.38,      0.12,      0.13,      2.73,      0.13,      0.13,      2.53,      0.12,
edge_CHEMBL1077227_CHEMBL1084935,     42.57,      0.25,      0.23,     -0.13,     41.99,      0.16,      0.18,      0.09,     41.78,      0.18,      0.21,      0.07,     45.18,      0.32,      0.32,      0.01,     44.07,      0.29,      0.44,      0.39,     42.73,      0.19,      0.46,      0.71,      2.61,      0.41,      0.39,      2.08,      0.33,      0.48,      0.95,      0.26,      0.51,      1.88,      0.51,
edge_CHEMBL1086410_CHEMBL1096002,     16.64,      0.17,      0.17,     -0.00,     16.74,      0.16,      0.17,      0.06,     17.09,      0.18,      0.17,     -0.07,     14.77,      0.32,      0.25,     -0.21,     15.40,      0.22,      0.98,      0.91,     15.67,      0.26,      0.69,      0.80,     -1.87,      0.36,      0.30,     -1.34,      0.27,      0.99,     -1.42,      0.32,      0.71,     -1.54,      0.22,
edge_CHEMBL1086410_CHEMBL1084935,     22.97,      0.17,      0.25,      0.26,     22.37,      0.16,      0.19,      0.14,     22.21,      0.16,      0.19,      0.15,     21.85,      0.33,      0.29,     -0.12,     21.33,      0.43,      0.40,     -0.10,     22.94,      0.28,      0.29,     -0.11,     -1.12,      0.37,      0.38,     -1.04,      0.46,      0.44,      0.73,      0.32,      0.35,     -0.48,      0.63,
edge_CHEMBL1083517_CHEMBL1085666,    -15.56,      0.09,      0.09,      0.11,    -15.57,      0.10,      0.09,     -0.05,    -15.52,      0.08,      0.08,     -0.00,    -15.47,      0.14,      0.20,      0.21,    -16.67,      0.13,      0.13,     -0.01,    -16.21,      0.16,      0.18,      0.12,      0.09,      0.17,      0.22,     -1.10,      0.16,      0.16,     -0.69,      0.18,      0.20,     -0.57,      0.36,
edge_CHEMBL1096003_CHEMBL1084143,     13.48,      0.15,      0.15,      0.06,     14.15,      0.12,      0.13,     -0.12,     13.47,      0.15,      0.19,      0.17,     16.72,      0.25,      0.32,      0.27,     14.89,      0.37,      0.45,      0.37,     14.42,      0.41,      0.37,     -0.16,      3.24,      0.29,      0.35,      0.74,      0.39,      0.47,      0.95,      0.44,      0.42,      1.64,      0.82,
edge_CHEMBL1077204_CHEMBL1083836,     83.21,      0.27,      0.23,     -0.02,     83.90,      0.30,      0.30,     -0.01,     83.07,      0.17,      0.25,      0.34,     84.15,      0.41,      2.34,      0.97,     85.95,      0.49,      0.46,      0.06,     85.00,      0.39,      0.57,      0.58,      0.94,      0.49,      2.35,      2.05,      0.57,      0.55,      1.93,      0.43,      0.62,      1.64,      0.43,
edge_CHEMBL1077204_CHEMBL1084143,    -60.71,      0.20,      0.20,     -0.01,    -60.99,      0.36,      0.38,      0.13,    -62.10,      0.36,      0.30,     -0.21,    -60.64,      0.25,      0.70,      0.79,    -61.25,      0.42,      0.39,     -0.12,    -59.48,      0.46,      1.63,      0.93,      0.07,      0.32,      0.73,     -0.26,      0.55,      0.54,      2.62,      0.58,      1.66,      0.81,      0.93,
edge_CHEMBL1077204_CHEMBL1084676,     36.38,      0.11,      0.11,      0.04,     36.01,      0.10,      0.12,      0.01,     36.05,      0.12,      0.12,      0.01,     37.45,      0.12,      0.13,     -0.14,     36.70,      0.13,      0.16,      0.12,     37.15,      0.18,      0.15,     -0.03,      1.07,      0.16,      0.17,      0.69,      0.16,      0.20,      1.10,      0.22,      0.19,      0.95,      0.15,
edge_CHEMBL1083836_CHEMBL1085666,    -42.41,      0.10,      0.11,     -0.01,    -42.63,      0.10,      0.09,     -0.06,    -42.39,      0.09,      0.09,      0.06,    -41.48,      0.18,      0.24,      0.17,    -43.48,      0.22,      0.30,      0.29,    -43.19,      0.31,      0.48,      0.37,      0.93,      0.21,      0.26,     -0.85,      0.24,      0.31,     -0.80,      0.32,      0.49,     -0.24,      0.60,
edge_CHEMBL1083836_CHEMBL1096002,    -15.06,      0.23,      0.19,     -0.08,    -14.88,      0.16,      0.18,      0.08,    -14.62,      0.14,      0.16,      0.14,    -14.71,      0.43,      0.33,     -0.27,    -15.55,      0.31,      0.35,      0.03,    -17.82,      0.37,      0.54,      0.44,      0.35,      0.49,      0.38,     -0.67,      0.35,      0.39,     -3.20,      0.40,      0.56,     -1.17,      1.07,
edge_CHEMBL1085692_CHEMBL1096002,      7.90,      0.33,      0.38,      0.09,      6.73,      0.36,      0.36,      0.15,      7.44,      0.22,      0.34,      0.33,      9.35,      0.40,      0.39,      0.11,      8.50,      0.42,      2.15,      0.97,      7.59,      0.64,      0.65,      0.13,      1.45,      0.52,      0.54,      1.77,      0.55,      2.18,      0.15,      0.68,      0.73,      1.12,      0.56,
edge_CHEMBL1085692_CHEMBL1084676,    -14.10,      0.18,      0.15,     -0.07,    -14.31,      0.19,      0.17,     -0.07,    -14.81,      0.15,      0.18,      0.11,    -13.39,      0.19,      0.22,      0.06,    -13.20,      0.17,      0.28,      0.29,    -13.66,      0.24,      0.40,      0.50,      0.71,      0.26,      0.27,      1.11,      0.25,      0.33,      1.15,      0.28,      0.44,      0.99,      0.19,
edge_CHEMBL1096002_CHEMBL1084935,      5.24,      0.20,      0.23,     -0.01,      5.30,      0.17,      0.19,      0.20,      5.66,      0.21,      0.21,     -0.01,      6.85,      0.31,      0.77,      0.80,      6.65,      0.39,      0.35,     -0.19,      5.06,      0.36,      0.59,      0.52,      1.61,      0.37,      0.80,      1.35,      0.43,      0.40,     -0.60,      0.42,      0.63,      0.79,      0.71,
edge_CHEMBL1089056_CHEMBL1088740,     -6.83,      0.06,      0.06,     -0.01,     -6.74,      0.06,      0.07,      0.01,     -6.71,      0.06,      0.06,      0.04,     -4.47,      0.10,      0.17,      0.45,     -5.07,      0.09,      0.11,      0.15,     -5.34,      0.15,      0.18,      0.31,      2.36,      0.12,      0.18,      1.67,      0.11,      0.13,      1.37,      0.16,      0.19,      1.80,      0.30,
edge_CHEMBL1089056_CHEMBL1078998,    -11.24,      0.06,      0.06,     -0.01,    -11.19,      0.05,      0.05,      0.03,    -11.23,      0.05,      0.05,     -0.05,    -13.03,      0.07,      0.09,      0.22,    -13.03,      0.06,      0.10,      0.36,    -13.31,      0.06,      0.06,      0.04,     -1.79,      0.09,      0.11,     -1.84,      0.08,      0.11,     -2.08,      0.08,      0.08,     -1.90,      0.10,
edge_CHEMBL1093088_CHEMBL1088740,     -2.75,      0.13,      0.11,     -0.12,     -2.69,      0.15,      0.12,     -0.13,     -2.65,      0.10,      0.10,     -0.11,      0.94,      0.20,      0.25,      0.19,     -1.88,      0.14,      0.13,     -0.20,     -0.97,      0.20,      0.16,     -0.11,      3.69,      0.24,      0.27,      0.81,      0.21,      0.18,      1.68,      0.22,      0.19,      2.06,      0.86,
edge_CHEMBL1077227_CHEMBL1078998,    -16.70,      0.18,      0.16,     -0.01,    -16.70,      0.15,      0.14,      0.08,    -16.34,      0.14,      0.15,      0.08,    -16.39,      0.23,      0.23,      0.09,    -16.73,      0.21,      0.27,      0.14,    -17.14,      0.25,      0.26,      0.04,      0.31,      0.29,      0.28,     -0.03,      0.26,      0.30,     -0.80,      0.29,      0.30,     -0.17,      0.35,
edge_CHEMBL1086410_CHEMBL1089056,    -26.52,      0.15,      0.19,      0.14,    -26.40,      0.21,      0.17,     -0.15,    -26.75,      0.23,      0.18,     -0.30,    -27.95,      0.32,      0.30,     -0.13,    -27.36,      0.22,      0.20,     -0.11,    -28.21,      0.21,      0.34,      0.35,     -1.43,      0.35,      0.36,     -0.96,      0.30,      0.26,     -1.46,      0.31,      0.38,     -1.28,      0.22,
