leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_227_167,    -10.20,      0.18,      0.22,      0.14,    -10.03,      0.18,      0.20,     -0.07,     -9.06,      0.22,      0.34,      0.31,     -8.46,      0.09,      0.08,     -0.03,     -9.91,      0.14,      0.16,      0.27,    -10.32,      0.13,      0.17,      0.40,      1.74,      0.20,      0.23,      0.12,      0.23,      0.25,     -1.26,      0.26,      0.38,      0.20,      0.87,
edge_227_231,    -55.68,      0.17,      0.16,     -0.09,    -55.37,      0.14,      0.18,      0.18,    -56.01,      0.14,      0.14,     -0.06,    -54.56,      0.07,      0.11,      0.31,    -55.24,      0.08,      0.08,     -0.08,    -54.79,      0.12,      0.09,     -0.18,      1.12,      0.19,      0.19,      0.13,      0.16,      0.20,      1.22,      0.18,      0.17,      0.82,      0.35,
edge_227_15,      3.30,      0.48,      0.39,     -0.23,      4.64,      0.47,      0.44,     -0.11,      3.38,      0.46,      0.54,     -0.03,      7.53,      0.13,      0.10,     -0.20,      7.98,      0.27,      0.23,     -0.18,      6.74,      0.16,      0.22,      0.28,      4.23,      0.50,      0.40,      3.34,      0.54,      0.50,      3.36,      0.49,      0.59,      3.64,      0.37,
edge_266_156,    -57.41,      0.16,      0.54,      0.79,    -56.08,      0.45,      0.43,     -0.22,    -57.77,      0.42,      0.40,     -0.06,    -53.48,      0.22,      0.20,     -0.13,    -55.05,      0.19,      0.40,      0.64,    -54.85,      0.13,      0.32,      0.63,      3.94,      0.27,      0.57,      1.03,      0.48,      0.59,      2.92,      0.43,      0.52,      2.63,      0.87,
edge_266_165,    -75.54,      0.29,      0.34,      0.18,    -75.73,      0.22,      0.37,      0.52,    -75.36,      0.27,      0.35,      0.38,    -74.89,      0.19,      0.18,     -0.02,    -76.06,      0.27,      0.29,      0.11,    -75.72,      0.15,      0.16,     -0.03,      0.65,      0.35,      0.38,     -0.33,      0.34,      0.47,     -0.36,      0.31,      0.39,     -0.01,      0.36,
edge_266_84,   -103.85,      0.20,      0.14,     -0.41,   -103.13,      0.22,      0.16,     -0.39,   -103.85,      0.24,      0.18,     -0.32,    -95.87,      0.59,      0.51,     -0.21,    -94.38,      0.33,      0.26,     -0.30,    -93.44,      0.56,      0.36,     -0.44,      7.97,      0.62,      0.53,      8.75,      0.39,      0.30,     10.41,      0.61,      0.40,      9.04,      0.74,
edge_266_254,    -71.10,      0.23,      0.23,     -0.11,    -70.98,      0.21,      0.26,      0.13,    -70.81,      0.18,      0.20,      0.07,    -67.84,      0.48,      4.48,      0.99,    -75.28,      0.29,      0.18,     -0.44,    -73.56,      0.28,      0.25,     -0.21,      3.26,      0.54,      4.48,     -4.30,      0.35,      0.32,     -2.74,      0.34,      0.32,     -1.26,      2.31,
edge_206_57,     -7.21,      0.21,      0.23,      0.04,     -7.94,      0.16,      0.21,      0.13,     -7.15,      0.14,      0.18,      0.23,     -8.76,      0.17,      0.15,     -0.13,     -7.42,      0.13,      0.15,      0.20,     -7.58,      0.13,      0.15,      0.07,     -1.56,      0.27,      0.28,      0.52,      0.21,      0.26,     -0.43,      0.19,      0.24,     -0.49,      0.61,
edge_206_42,     10.21,      0.10,      0.09,     -0.11,     10.34,      0.11,      0.08,     -0.26,     10.25,      0.10,      0.08,     -0.17,     12.57,      0.11,      0.12,      0.08,     13.14,      0.21,      0.18,     -0.07,     13.85,      0.11,      0.08,     -0.46,      2.36,      0.15,      0.15,      2.80,      0.23,      0.20,      3.60,      0.15,      0.11,      2.92,      0.38,
edge_206_23,    -35.10,      0.13,      0.15,      0.06,    -34.69,      0.12,      0.15,      0.07,    -34.78,      0.15,      0.13,     -0.10,    -34.59,      0.48,      0.69,      0.43,    -33.33,      0.18,      0.50,      0.75,    -36.01,      0.18,      0.28,      0.40,      0.50,      0.49,      0.71,      1.36,      0.22,      0.52,     -1.22,      0.23,      0.31,      0.22,      0.78,
edge_206_256,    -97.22,      0.21,      0.21,      0.02,    -97.07,      0.23,      0.21,     -0.06,    -97.37,      0.21,      0.24,      0.07,   -101.07,      0.27,      0.59,      0.82,   -101.71,      0.23,      0.40,      0.45,   -101.44,      0.17,      0.95,      0.95,     -3.85,      0.34,      0.63,     -4.64,      0.33,      0.45,     -4.07,      0.27,      0.98,     -4.19,      0.27,
edge_67_165,     20.77,      0.10,      0.11,     -0.09,     20.77,      0.12,      0.11,     -0.08,     20.82,      0.09,      0.10,     -0.01,     28.90,      0.23,      0.31,      0.28,     29.25,      0.21,      0.21,     -0.04,     28.07,      0.27,      1.04,      0.92,      8.13,      0.25,      0.33,      8.48,      0.24,      0.24,      7.24,      0.28,      1.05,      7.95,      0.38,
edge_67_256,    -62.50,      0.20,      0.18,     -0.06,    -62.35,      0.18,      0.18,     -0.03,    -62.52,      0.16,      0.18,      0.10,    -61.09,      0.31,      0.22,     -0.23,    -60.45,      0.25,      0.28,      0.20,    -61.19,      0.15,      0.23,      0.39,      1.42,      0.37,      0.29,      1.90,      0.31,      0.33,      1.34,      0.22,      0.29,      1.55,      0.22,
edge_156_167,     -2.12,      0.22,      0.21,     -0.08,     -1.43,      0.21,      0.26,      0.18,     -1.96,      0.25,      0.19,     -0.28,     -5.79,      0.21,      0.23,      0.15,     -5.71,      0.50,      0.54,      0.16,     -8.07,      0.13,      0.09,     -0.40,     -3.67,      0.30,      0.31,     -4.28,      0.55,      0.60,     -6.11,      0.28,      0.21,     -4.69,      0.75,
edge_156_165,    -13.94,      0.13,      0.14,      0.05,    -13.53,      0.14,      0.17,      0.07,    -13.64,      0.13,      0.14,      0.07,    -16.90,      0.25,      0.19,     -0.22,    -15.90,      0.14,      0.16,      0.02,    -15.55,      0.13,      0.14,      0.05,     -2.96,      0.28,      0.24,     -2.37,      0.19,      0.23,     -1.91,      0.18,      0.19,     -2.41,      0.31,
edge_156_42,      8.97,      0.09,      0.09,     -0.02,      9.04,      0.08,      0.09,     -0.05,      9.01,      0.08,      0.09,     -0.01,      7.36,      0.08,      0.10,      0.13,      7.34,      0.08,      0.08,      0.06,      7.10,      0.09,      0.09,      0.22,     -1.62,      0.12,      0.13,     -1.69,      0.11,      0.12,     -1.92,      0.12,      0.13,     -1.74,      0.11,
edge_156_164,    -11.42,      0.12,      0.14,      0.05,    -10.96,      0.14,      0.16,      0.15,    -11.03,      0.13,      0.13,     -0.00,    -12.20,      0.19,      0.16,     -0.06,    -12.86,      0.21,      0.17,     -0.18,    -11.17,      0.32,      0.23,     -0.27,     -0.77,      0.23,      0.21,     -1.91,      0.25,      0.23,     -0.14,      0.34,      0.26,     -0.94,      0.53,
edge_31_61,    -91.47,      0.13,      0.12,     -0.27,    -91.49,      0.11,      0.12,     -0.14,    -91.11,      0.17,      0.12,     -0.33,    -93.24,      0.15,      0.24,      0.38,    -92.78,      0.28,      0.29,      0.04,    -93.73,      0.15,      0.17,      0.07,     -1.77,      0.20,      0.27,     -1.29,      0.31,      0.32,     -2.62,      0.23,      0.21,     -1.89,      0.40,
edge_31_7a,    -69.00,      0.08,      0.08,     -0.01,    -68.69,      0.10,      0.11,      0.03,    -68.66,      0.11,      0.10,     -0.02,    -69.19,      0.14,      0.52,      0.84,    -70.62,      0.12,      0.24,      0.49,    -67.73,      0.22,      0.16,     -0.15,     -0.19,      0.16,      0.52,     -1.92,      0.16,      0.26,      0.93,      0.25,      0.18,     -0.39,      0.83,
edge_289_35,     21.21,      0.13,      0.10,     -0.18,     20.98,      0.14,      0.11,     -0.26,     20.86,      0.11,      0.10,     -0.16,     24.13,      0.15,      0.13,     -0.14,     23.00,      0.22,      0.22,      0.01,     22.23,      0.16,      0.16,      0.04,      2.92,      0.19,      0.16,      2.02,      0.26,      0.25,      1.37,      0.20,      0.19,      2.10,      0.46,
edge_289_224,     81.11,      0.55,      0.80,      0.65,     81.72,      0.56,      1.24,      0.80,     82.01,      0.48,      0.71,      0.48,     82.15,      0.55,      1.69,      0.92,     82.82,      0.31,      4.14,      0.99,     82.99,      0.53,      1.26,      0.85,      1.04,      0.78,      1.87,      1.10,      0.64,      4.33,      0.98,      0.71,      1.45,      1.04,      0.37,
edge_61_251,     10.44,      0.16,      0.15,     -0.06,     10.42,      0.14,      0.13,     -0.01,      9.95,      0.17,      0.15,     -0.10,      6.75,      0.10,      0.10,     -0.01,      7.12,      0.14,      0.18,      0.23,      7.72,      0.30,      0.18,     -0.61,     -3.69,      0.19,      0.18,     -3.31,      0.20,      0.23,     -2.23,      0.34,      0.23,     -3.07,      0.45,
edge_167_165,    -14.56,      0.19,      0.20,      0.08,    -14.03,      0.17,      0.19,      0.14,    -14.31,      0.19,      0.20,      0.04,    -13.23,      0.16,      0.29,      0.46,    -13.14,      0.22,      0.51,      0.74,    -11.84,      0.17,      0.14,     -0.27,      1.33,      0.25,      0.35,      0.89,      0.27,      0.55,      2.47,      0.25,      0.25,      1.56,      0.48,
edge_167_155,    -24.14,      0.27,      0.22,     -0.17,    -24.93,      0.22,      0.16,     -0.23,    -24.14,      0.29,      0.19,     -0.31,    -18.21,      0.09,      0.09,     -0.15,    -18.53,      0.27,      0.17,     -0.38,    -22.83,      0.25,      0.32,      0.21,      5.93,      0.29,      0.23,      6.41,      0.35,      0.23,      1.30,      0.38,      0.37,      4.55,      1.63,
edge_167_50,    -68.57,      0.14,      0.22,      0.41,    -68.57,      0.11,      0.22,      0.54,    -68.18,      0.14,      0.15,      0.05,    -69.57,      0.16,      0.87,      0.94,    -68.22,      0.21,      0.23,      0.15,    -67.79,      0.14,      0.18,      0.31,     -1.00,      0.22,      0.89,      0.34,      0.24,      0.32,      0.39,      0.20,      0.24,     -0.09,      0.46,
edge_165_42,     19.35,      0.18,      0.20,      0.02,     21.12,      0.20,      0.13,     -0.47,     19.32,      0.17,      0.16,     -0.04,     21.75,      0.15,      0.12,     -0.28,     19.67,      0.14,      0.14,      0.09,     21.31,      0.28,      0.23,     -0.28,      2.40,      0.23,      0.24,     -1.44,      0.24,      0.19,      1.99,      0.33,      0.28,      0.98,      1.23,
edge_165_252,    -40.57,      0.19,      0.23,      0.13,    -40.31,      0.22,      0.19,     -0.09,    -39.95,      0.17,      0.20,      0.17,    -45.58,      0.16,      0.13,     -0.10,    -44.95,      0.10,      0.10,     -0.06,    -44.50,      0.20,      0.70,      0.87,     -5.01,      0.25,      0.27,     -4.64,      0.24,      0.21,     -4.55,      0.26,      0.73,     -4.73,      0.18,
edge_165_336,    -64.98,      0.19,      0.25,      0.13,    -65.02,      0.31,      0.28,      0.12,    -64.46,      0.26,      0.24,     -0.24,    -69.92,      0.21,      0.17,     -0.13,    -67.41,      0.52,      0.34,     -0.30,    -69.25,      0.21,      0.29,      0.24,     -4.95,      0.29,      0.30,     -2.39,      0.60,      0.44,     -4.79,      0.33,      0.37,     -4.04,      0.84,
edge_165_163,    -14.58,      0.09,      0.08,     -0.07,    -14.22,      0.07,      0.08,      0.12,    -14.41,      0.08,      0.07,     -0.10,    -17.62,      0.06,      0.08,      0.20,    -16.21,      0.17,      0.18,      0.14,    -16.11,      0.10,      0.16,      0.47,     -3.04,      0.10,      0.11,     -1.99,      0.18,      0.20,     -1.70,      0.13,      0.17,     -2.24,      0.41,
edge_41_7b,    -30.55,      0.12,      0.16,      0.27,    -31.01,      0.13,      0.13,     -0.04,    -30.64,      0.09,      0.14,      0.36,    -29.26,      0.19,      0.37,      0.49,    -27.31,      0.16,      0.33,      0.62,    -28.18,      0.23,      0.41,      0.54,      1.29,      0.23,      0.40,      3.70,      0.20,      0.36,      2.46,      0.25,      0.43,      2.48,      0.70,
edge_7b_42,     53.18,      0.15,      0.13,     -0.00,     52.57,      0.14,      0.14,     -0.02,     52.91,      0.11,      0.16,      0.36,     50.83,      0.17,      0.19,      0.07,     50.68,      0.26,      0.23,     -0.06,     52.87,      0.15,      0.41,      0.77,     -2.35,      0.22,      0.23,     -1.89,      0.30,      0.27,     -0.04,      0.19,      0.44,     -1.43,      0.71,
edge_7b_231,     -2.24,      0.14,      0.11,     -0.30,     -1.46,      0.13,      0.12,     -0.05,     -3.25,      0.12,      0.09,     -0.56,     -6.44,      0.85,      0.42,     -0.48,     -7.11,      0.44,      0.32,     -0.25,     -6.34,      0.41,      0.35,     -0.01,     -4.20,      0.86,      0.44,     -5.65,      0.46,      0.34,     -3.10,      0.43,      0.36,     -4.31,      0.80,
edge_54_251,     12.45,      0.22,      0.24,      0.17,     12.41,      0.17,      0.21,      0.13,     13.08,      0.16,      0.18,      0.10,     10.44,      0.16,      0.13,     -0.25,      9.95,      0.36,      0.29,     -0.19,      9.19,      0.13,      0.21,      0.46,     -2.01,      0.27,      0.27,     -2.46,      0.40,      0.36,     -3.89,      0.21,      0.27,     -2.79,      0.59,
edge_54_124,     49.97,      0.15,      0.13,     -0.06,     49.37,      0.17,      0.14,     -0.30,     49.94,      0.15,      0.13,      0.03,     47.05,      0.11,      0.43,      0.86,     46.61,      0.19,      0.33,      0.40,     47.70,      0.18,      0.40,      0.69,     -2.92,      0.18,      0.45,     -2.76,      0.25,      0.35,     -2.23,      0.23,      0.43,     -2.64,      0.23,
edge_215_252,    -38.44,      0.15,      0.17,      0.14,    -38.17,      0.20,      0.19,      0.12,    -38.66,      0.16,      0.20,      0.15,    -41.45,      0.56,      0.64,     -0.18,    -40.64,      0.42,      0.39,     -0.08,    -40.00,      0.28,      0.36,      0.09,     -3.01,      0.58,      0.66,     -2.47,      0.47,      0.43,     -1.34,      0.32,      0.41,     -2.27,      0.53,
edge_215_15,     24.92,      0.14,      0.16,      0.06,     25.06,      0.14,      0.16,      0.12,     25.04,      0.10,      0.14,      0.13,     28.41,      0.66,      0.60,     -0.25,     28.55,      0.07,      0.43,      0.91,     29.84,      0.24,      0.38,      0.36,      3.49,      0.68,      0.62,      3.49,      0.16,      0.45,      4.80,      0.26,      0.40,      3.93,      0.48,
edge_215_163,    -11.62,      0.11,      0.11,     -0.04,    -11.75,      0.09,      0.09,      0.03,    -11.83,      0.10,      0.09,     -0.14,    -12.10,      0.21,      0.22,      0.05,    -12.56,      0.27,      0.25,     -0.02,    -11.88,      0.16,      0.14,     -0.14,     -0.48,      0.24,      0.24,     -0.81,      0.28,      0.27,     -0.05,      0.19,      0.17,     -0.45,      0.25,
edge_57_231,    -33.23,      0.23,      0.36,      0.19,    -32.79,      0.27,      0.27,      0.05,    -32.72,      0.16,      0.25,      0.32,    -30.21,      0.12,      0.16,      0.26,    -30.26,      0.15,      0.16,     -0.12,    -30.86,      0.11,      0.13,      0.10,      3.02,      0.26,      0.39,      2.53,      0.30,      0.31,      1.86,      0.20,      0.28,      2.47,      0.35,
edge_42_164,    -19.45,      0.14,      0.16,      0.07,    -19.34,      0.14,      0.15,      0.02,    -19.50,      0.21,      0.18,     -0.26,    -19.98,      0.27,      0.28,     -0.02,    -22.64,      0.22,      0.14,     -0.33,    -20.62,      0.21,      0.14,     -0.38,     -0.54,      0.30,      0.32,     -3.30,      0.26,      0.21,     -1.12,      0.29,      0.23,     -1.65,      0.85,
edge_35_7a,    -15.47,      0.10,      0.11,      0.05,    -15.35,      0.11,      0.10,      0.07,    -15.10,      0.13,      0.12,     -0.10,    -14.74,      0.11,      0.27,      0.63,    -13.54,      0.18,      0.26,      0.31,    -13.78,      0.18,      0.30,      0.42,      0.72,      0.14,      0.29,      1.81,      0.21,      0.28,      1.32,      0.22,      0.33,      1.28,      0.32,
edge_35_84,    -15.79,      0.08,      0.08,      0.04,    -15.59,      0.08,      0.09,      0.09,    -15.54,      0.07,      0.08,      0.07,     -6.43,      0.15,      0.15,      0.11,     -7.33,      0.26,      0.32,      0.24,     -6.15,      0.11,      0.12,      0.14,      9.35,      0.17,      0.17,      8.26,      0.28,      0.33,      9.38,      0.13,      0.15,      9.00,      0.37,
edge_252_336,    -24.57,      0.25,      0.29,      0.19,    -25.14,      0.31,      0.36,      0.17,    -24.63,      0.29,      0.38,      0.28,    -24.67,      0.13,      0.14,      0.02,    -24.45,      0.16,      0.17,      0.00,    -24.67,      0.13,      0.13,     -0.01,     -0.10,      0.28,      0.32,      0.70,      0.35,      0.39,     -0.03,      0.32,      0.40,      0.19,      0.29,
edge_252_290,     99.93,      0.13,      0.11,     -0.06,     99.76,      0.11,      0.10,     -0.06,     99.95,      0.09,      0.11,      0.01,    101.22,      0.44,      0.51,      0.09,    102.71,      0.19,      0.15,     -0.19,    102.55,      0.16,      0.24,      0.32,      1.29,      0.46,      0.52,      2.95,      0.21,      0.18,      2.60,      0.19,      0.26,      2.28,      0.52,
