leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_E2_E4,    -12.34,      0.10,      0.13,      0.17,    -12.15,      0.11,      0.11,      0.00,    -12.13,      0.11,      0.13,      0.14,    -12.35,      0.16,      0.19,      0.21,    -12.26,      0.28,      0.30,      0.06,    -13.23,      0.20,      0.19,     -0.06,     -0.01,      0.19,      0.23,     -0.11,      0.30,      0.32,     -1.10,      0.23,      0.23,     -0.41,      0.36,
edge_E14_7,   -258.15,      0.23,      0.22,      0.02,   -257.32,      0.25,      0.24,      0.04,   -257.89,      0.22,      0.22,      0.03,   -256.33,      0.50,      1.68,      0.92,   -253.69,      0.49,      4.38,      0.99,   -256.89,      0.50,      2.08,      0.95,      1.83,      0.55,      1.69,      3.64,      0.55,      4.38,      1.00,      0.55,      2.10,      2.16,      0.82,
edge_E14_6,   -305.69,      0.21,      0.22,      0.00,   -304.90,      0.19,      0.27,      0.27,   -305.59,      0.20,      0.24,      0.17,   -301.58,      0.49,      3.32,      0.99,   -301.50,      0.31,      3.78,      0.99,   -302.30,      0.23,      3.39,      0.99,      4.11,      0.53,      3.33,      3.40,      0.37,      3.79,      3.29,      0.30,      3.40,      3.60,      0.31,
edge_E26_SHP836-2,   -190.42,      0.22,      0.31,      0.23,   -191.65,      0.31,      0.49,      0.39,   -188.97,      0.23,      1.51,      0.96,   -184.72,      0.92,      9.04,      1.00,   -186.21,      0.75,     37.64,      1.00,   -189.01,      0.63,     28.87,      1.00,      5.70,      0.94,      9.04,      5.44,      0.81,     37.65,     -0.04,      0.67,     28.91,      3.70,      1.92,
edge_E26_E6,   -312.84,      0.24,      0.29,      0.12,   -312.77,      0.21,      0.28,      0.40,   -312.72,      0.35,      0.36,     -0.02,   -314.61,      0.67,     19.29,      1.00,   -319.07,      0.83,     72.58,      1.00,   -316.52,      0.27,    342.35,      1.00,     -1.78,      0.71,     19.30,     -6.30,      0.86,     72.58,     -3.80,      0.44,    342.35,     -3.96,      1.33,
edge_E26_E25,     56.32,      0.12,      0.13,      0.10,     56.15,      0.14,      0.13,     -0.04,     55.96,      0.10,      0.12,      0.16,     56.60,      0.27,      0.51,      0.65,     55.04,      0.30,      0.29,      0.02,     56.14,      0.33,      0.40,      0.04,      0.28,      0.30,      0.53,     -1.11,      0.33,      0.32,      0.18,      0.35,      0.42,     -0.21,      0.46,
edge_SHP836-2_E5,   -108.38,      0.17,      0.22,      0.23,   -108.43,      0.17,      0.23,      0.27,   -108.31,      0.19,      0.19,      0.06,   -107.02,      1.43,      0.69,     -0.10,   -108.48,      0.48,      9.76,      1.00,   -110.80,      0.50,      1.70,      0.93,      1.36,      1.44,      0.72,     -0.05,      0.51,      9.77,     -2.49,      0.53,      1.72,     -0.39,      1.19,
edge_SHP836-2_E27,    308.70,      0.08,      0.08,      0.08,    308.63,      0.10,      0.08,     -0.02,    308.71,      0.08,      0.08,      0.03,    308.03,      0.13,      0.11,     -0.14,    308.87,      0.17,      0.22,      0.19,    307.85,      0.13,      0.14,      0.06,     -0.67,      0.15,      0.14,      0.25,      0.20,      0.23,     -0.86,      0.15,      0.16,     -0.43,      0.35,
edge_E6_E8,    388.66,      0.12,      0.12,     -0.09,    388.73,      0.12,      0.12,     -0.03,    388.60,      0.12,      0.12,     -0.15,    391.80,      0.67,      2.83,      0.97,    389.94,      0.83,      0.71,     -0.13,    392.43,      0.72,      6.23,      0.99,      3.15,      0.68,      2.83,      1.21,      0.84,      0.72,      3.83,      0.73,      6.23,      2.73,      0.85,
edge_E6_E25,    344.56,      0.12,      0.21,      0.45,    344.45,      0.12,      0.20,      0.45,    343.64,      0.15,      0.15,      0.04,    346.80,      0.42,     21.01,      1.00,    348.99,      0.72,     15.57,      1.00,    345.11,      0.78,     25.27,      1.00,      2.24,      0.43,     21.01,      4.54,      0.73,     15.57,      1.47,      0.79,     25.27,      2.75,      0.95,
edge_E6_6,     60.82,      0.19,      0.16,     -0.16,     61.05,      0.17,      0.16,     -0.02,     60.80,      0.18,      0.16,     -0.10,     61.87,      0.34,      1.15,      0.89,     61.72,      0.26,      1.17,      0.93,     62.41,      0.34,      0.29,     -0.22,      1.05,      0.39,      1.16,      0.67,      0.31,      1.18,      1.61,      0.39,      0.33,      1.11,      0.32,
edge_E1_E24,    306.96,      0.08,      0.10,      0.03,    306.77,      0.11,      0.10,     -0.11,    307.11,      0.10,      0.11,      0.07,    310.70,      0.29,      0.28,     -0.07,    312.09,      0.59,      0.66,      0.41,    312.19,      0.34,      1.29,      0.93,      3.74,      0.30,      0.29,      5.32,      0.60,      0.67,      5.08,      0.36,      1.29,      4.71,      0.53,
edge_E1_6,     22.70,      0.14,      0.16,      0.11,     22.40,      0.17,      0.16,     -0.08,     22.40,      0.17,      0.16,      0.05,     23.12,      0.38,      1.16,      0.88,     26.37,      0.67,      0.60,     -0.07,     26.54,      0.39,      0.40,      0.13,      0.42,      0.40,      1.17,      3.97,      0.70,      0.62,      4.14,      0.43,      0.43,      2.84,      1.24,
edge_E1_7,     67.22,      0.21,      0.22,     -0.11,     67.26,      0.13,      0.15,      0.11,     67.34,      0.17,      0.19,      0.05,     70.60,      0.48,     14.97,      1.00,     67.72,      0.26,     78.59,      1.00,     66.36,      0.27,      0.66,      0.73,      3.37,      0.52,     14.98,      0.46,      0.29,     78.59,     -0.99,      0.32,      0.69,      0.95,      1.29,
edge_E1_E4,    -10.34,      0.12,      0.13,     -0.01,    -10.53,      0.13,      0.13,      0.02,    -10.19,      0.14,      0.13,     -0.04,     -8.56,      0.20,      0.16,     -0.18,     -7.53,      0.15,      0.17,      0.07,     -8.92,      0.27,      0.35,      0.20,      1.78,      0.23,      0.21,      3.00,      0.20,      0.21,      1.27,      0.30,      0.37,      2.02,      0.53,
edge_E1_E3,    -10.94,      0.13,      0.14,     -0.03,    -10.87,      0.13,      0.13,      0.06,    -10.79,      0.11,      0.15,      0.22,     -9.16,      0.17,      0.23,      0.31,     -8.09,      0.17,      0.16,     -0.05,     -9.57,      0.15,      0.16,      0.11,      1.78,      0.22,      0.27,      2.78,      0.21,      0.21,      1.22,      0.19,      0.22,      1.93,      0.46,
edge_3_E9,    270.23,      0.21,      0.15,     -0.23,    267.66,      0.28,      0.51,      0.55,    269.11,      0.23,      0.23,     -0.03,    266.51,      0.83,     46.08,      1.00,    266.17,      0.82,      5.10,      0.99,    264.84,      0.41,     51.33,      1.00,     -3.73,      0.85,     46.08,     -1.49,      0.87,      5.13,     -4.27,      0.47,     51.33,     -3.16,      0.92,
edge_3_E3,    -80.62,      0.19,      0.20,      0.11,    -81.11,      0.15,      0.20,      0.20,    -81.01,      0.19,      0.21,      0.08,    -78.92,      0.58,     14.52,      1.00,    -82.48,      0.29,      2.09,      0.97,    -84.30,      0.58,     19.09,      1.00,      1.69,      0.61,     14.52,     -1.36,      0.33,      2.10,     -3.29,      0.61,     19.09,     -0.99,      1.46,
edge_E9_E30,   -146.01,      0.10,      0.12,      0.18,   -146.64,      0.11,      0.12,      0.14,   -146.25,      0.10,      0.12,      0.14,   -146.09,      0.22,      0.88,      0.89,   -148.49,      0.36,      4.68,      0.99,   -148.54,      0.26,      2.61,      0.98,     -0.08,      0.24,      0.89,     -1.85,      0.37,      4.68,     -2.29,      0.28,      2.61,     -1.41,      0.69,
edge_E8_E30,   -150.09,      0.16,      0.13,     -0.20,   -150.74,      0.12,      0.13,      0.08,   -150.18,      0.13,      0.15,      0.17,   -152.65,      0.22,      1.45,      0.96,   -152.58,      0.37,      0.41,      0.09,   -156.50,      0.23,      4.98,      1.00,     -2.55,      0.27,      1.46,     -1.85,      0.39,      0.43,     -6.32,      0.26,      4.98,     -3.57,      1.39,
edge_E8_E4,   -360.82,      0.17,      0.18,     -0.01,   -361.07,      0.16,      0.16,     -0.01,   -360.41,      0.15,      0.18,      0.13,   -360.31,      0.24,      7.02,      1.00,   -362.09,      1.38,      0.86,      0.37,   -360.71,      0.61,      0.88,      0.74,      0.51,      0.29,      7.02,     -1.02,      1.39,      0.87,     -0.29,      0.63,      0.90,     -0.27,      0.59,
edge_7_10,    272.55,      0.15,      0.14,     -0.09,    269.31,      0.31,      0.73,      0.68,    270.55,      0.17,      0.38,      0.68,    273.64,      0.39,      0.48,      0.09,    272.16,      0.38,      1.03,      0.80,    271.39,      0.37,      1.74,      0.94,      1.08,      0.42,      0.50,      2.85,      0.49,      1.26,      0.84,      0.41,      1.78,      1.59,      0.66,
edge_E24_E28,    -12.26,      0.12,      0.12,      0.04,    -12.44,      0.12,      0.12,      0.04,    -12.45,      0.12,      0.13,      0.05,    -16.35,      0.27,      5.48,      1.00,    -12.15,      0.64,     11.74,      1.00,    -13.07,      0.43,     10.29,      1.00,     -4.08,      0.29,      5.48,      0.28,      0.65,     11.74,     -0.62,      0.44,     10.29,     -1.47,      1.35,
edge_E24_E30,   -106.57,      0.11,      0.11,     -0.06,   -106.61,      0.10,      0.09,     -0.11,   -106.45,      0.11,      0.10,     -0.06,   -111.80,      0.43,      0.62,      0.38,   -112.40,      0.32,      0.27,     -0.14,   -110.87,      0.39,      0.49,      0.02,     -5.23,      0.44,      0.63,     -5.78,      0.34,      0.28,     -4.41,      0.40,      0.50,     -5.14,      0.43,
edge_E24_E23,     10.61,      0.08,      0.09,     -0.04,     10.89,      0.08,      0.09,      0.12,     10.86,      0.08,      0.09,      0.14,     10.44,      0.14,      0.19,      0.30,     10.98,      0.11,      0.12,     -0.06,     10.48,      0.09,      0.08,     -0.12,     -0.17,      0.16,      0.21,      0.09,      0.14,      0.15,     -0.39,      0.12,      0.12,     -0.16,      0.15,
edge_E28_6,   -270.45,      0.20,      0.19,      0.02,   -270.08,      0.15,      0.18,      0.28,   -270.94,      0.20,      0.20,     -0.07,   -272.94,      0.36,     22.95,      1.00,   -269.82,      0.46,      8.95,      1.00,   -273.11,      1.06,      5.55,      0.99,     -2.50,      0.41,     22.95,      0.26,      0.48,      8.95,     -2.17,      1.08,      5.55,     -1.47,      0.93,
edge_10_E30,   -144.18,      0.09,      0.11,      0.02,   -144.42,      0.12,      0.10,     -0.02,   -144.06,      0.09,      0.10,      0.12,   -147.09,      0.14,      0.22,      0.40,   -147.25,      0.12,      0.09,     -0.26,   -148.29,      0.14,      0.14,     -0.03,     -2.91,      0.16,      0.25,     -2.83,      0.17,      0.14,     -4.23,      0.17,      0.17,     -3.32,      0.46,
edge_E25_E3,   -317.73,      0.35,      0.28,     -0.21,   -317.87,      0.20,      0.25,      0.25,   -317.69,      0.18,      0.24,      0.22,   -326.97,      0.43,   6569.17,      1.00,   -321.28,      1.18,   2046.71,      1.00,   -319.79,      0.78,   2208.47,      1.00,     -9.24,      0.55,   6569.17,     -3.41,      1.20,   2046.71,     -2.10,      0.80,   2208.47,     -4.92,      2.22,
edge_E27_E4,   -399.78,      0.17,      0.18,      0.07,   -399.12,      0.15,      0.18,      0.19,   -399.32,      0.20,      0.17,     -0.06,   -396.69,      1.10,      0.69,      0.53,   -398.37,      0.92,      4.40,      0.99,   -397.85,      0.24,     42.00,      1.00,      3.09,      1.12,      0.71,      0.75,      0.94,      4.40,      1.47,      0.32,     42.00,      1.77,      0.77,
edge_E4_E3,     -1.29,      0.09,      0.08,     -0.02,     -1.10,      0.09,      0.08,      0.01,     -1.26,      0.07,      0.08,      0.05,     -1.43,      0.10,      0.09,     -0.06,     -1.39,      0.10,      0.09,     -0.14,     -1.93,      0.10,      0.15,      0.33,     -0.15,      0.13,      0.12,     -0.29,      0.14,      0.13,     -0.67,      0.12,      0.17,     -0.37,      0.17,
