leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CAT-13d_CAT-17h,     -6.76,      0.05,      0.04,      0.03,     -6.75,      0.04,      0.04,     -0.01,     -6.76,      0.04,      0.04,      0.01,     -6.71,      0.05,      0.05,     -0.02,     -6.65,      0.06,      0.05,     -0.08,     -6.80,      0.04,      0.05,      0.03,      0.05,      0.07,      0.06,      0.10,      0.07,      0.06,     -0.04,      0.06,      0.06,      0.04,      0.05,
edge_CAT-17b_CAT-13d,      5.31,      0.04,      0.05,      0.05,      5.42,      0.05,      0.05,     -0.04,      5.51,      0.04,      0.04,     -0.00,      5.01,      0.08,      0.10,      0.18,      6.01,      0.09,      0.09,     -0.03,      5.05,      0.06,      0.08,      0.08,     -0.30,      0.09,      0.11,      0.59,      0.10,      0.10,     -0.46,      0.07,      0.09,     -0.06,      0.33,
edge_CAT-4m_CAT-4n,     -8.71,      0.04,      0.05,     -0.06,     -8.70,      0.05,      0.05,     -0.02,     -8.70,      0.04,      0.04,     -0.03,     -8.24,      0.08,      0.07,     -0.19,     -9.26,      0.06,      0.06,     -0.08,     -8.73,      0.09,      0.09,      0.10,      0.47,      0.09,      0.09,     -0.56,      0.08,      0.08,     -0.03,      0.10,      0.10,     -0.04,      0.30,
edge_CAT-4m_CAT-13k,    -18.57,      0.07,      0.06,     -0.09,    -18.76,      0.05,      0.06,      0.09,    -18.63,      0.07,      0.06,     -0.04,    -16.70,      0.11,      0.14,      0.23,    -17.40,      0.15,      0.15,      0.11,    -17.18,      0.10,      0.11,      0.11,      1.87,      0.13,      0.15,      1.36,      0.16,      0.16,      1.45,      0.12,      0.13,      1.56,      0.17,
edge_CAT-13c_CAT-17i,      9.63,      0.06,      0.06,     -0.01,      9.83,      0.06,      0.06,     -0.03,      9.72,      0.05,      0.06,     -0.01,      8.17,      0.08,      0.07,     -0.17,      7.17,      0.10,      0.08,     -0.02,      7.58,      0.10,      0.12,     -0.00,     -1.46,      0.10,      0.09,     -2.66,      0.12,      0.10,     -2.14,      0.11,      0.13,     -2.09,      0.35,
edge_CAT-4a_CAT-4o,      3.82,      0.05,      0.05,      0.01,      3.86,      0.05,      0.05,     -0.02,      3.82,      0.04,      0.05,     -0.02,      3.12,      0.08,      0.07,     -0.21,      3.63,      0.07,      0.08,      0.11,      2.82,      0.07,      0.07,      0.02,     -0.70,      0.09,      0.09,     -0.23,      0.09,      0.09,     -1.00,      0.08,      0.09,     -0.64,      0.23,
edge_CAT-13h_CAT-17i,     -7.36,      0.07,      0.06,     -0.02,     -7.21,      0.05,      0.06,      0.06,     -7.31,      0.06,      0.06,     -0.05,     -8.05,      0.16,      0.16,     -0.05,     -7.28,      0.11,      0.12,     -0.09,     -8.05,      0.13,      0.15,      0.04,     -0.69,      0.17,      0.17,     -0.07,      0.12,      0.13,     -0.74,      0.14,      0.16,     -0.50,      0.23,
edge_CAT-4o_CAT-4d,    -10.77,      0.08,      0.07,     -0.11,    -10.64,      0.08,      0.08,     -0.01,    -10.74,      0.08,      0.07,     -0.04,    -14.37,      0.14,      0.12,     -0.25,    -12.22,      0.22,      0.32,      0.39,    -12.23,      0.16,      0.40,      0.65,     -3.60,      0.16,      0.14,     -1.58,      0.23,      0.33,     -1.49,      0.18,      0.41,     -2.22,      0.69,
edge_CAT-17g_CAT-17c,      0.21,      0.04,      0.05,      0.08,      0.26,      0.05,      0.05,     -0.01,      0.32,      0.04,      0.05,      0.00,     -0.56,      0.11,      0.15,      0.42,     -0.96,      0.11,      0.10,     -0.18,      0.07,      0.12,      0.18,      0.37,     -0.77,      0.12,      0.16,     -1.22,      0.12,      0.11,     -0.25,      0.13,      0.19,     -0.75,      0.28,
edge_CAT-4a_CAT-13k,    -27.07,      0.06,      0.06,      0.01,    -26.89,      0.06,      0.06,     -0.05,    -26.99,      0.06,      0.06,      0.01,    -26.52,      0.13,      0.16,      0.14,    -26.09,      0.15,      0.25,      0.38,    -26.41,      0.10,      0.13,      0.06,      0.55,      0.14,      0.17,      0.80,      0.16,      0.26,      0.58,      0.12,      0.14,      0.64,      0.10,
edge_CAT-13d_CAT-17d,    -20.76,      0.05,      0.05,      0.01,    -20.70,      0.06,      0.06,     -0.01,    -20.67,      0.05,      0.05,     -0.05,    -18.20,      0.21,      0.30,      0.26,    -18.09,      0.17,      0.29,      0.51,    -17.70,      0.17,      0.12,     -0.30,      2.56,      0.22,      0.30,      2.61,      0.18,      0.30,      2.97,      0.18,      0.13,      2.71,      0.16,
edge_CAT-17g_CAT-17f,    -23.47,      0.05,      0.05,     -0.02,    -23.52,      0.05,      0.05,      0.06,    -23.56,      0.04,      0.04,     -0.00,    -24.20,      0.06,      0.10,      0.34,    -25.14,      0.07,      0.07,      0.02,    -25.44,      0.06,      0.06,     -0.08,     -0.73,      0.08,      0.11,     -1.62,      0.09,      0.09,     -1.88,      0.07,      0.07,     -1.41,      0.35,
edge_CAT-13e_CAT-17i,     12.67,      0.07,      0.07,     -0.00,     12.50,      0.09,      0.09,      0.01,     12.65,      0.07,      0.07,      0.02,     11.72,      0.15,      0.21,      0.23,     12.07,      0.13,      0.12,     -0.04,     12.71,      0.14,      0.13,     -0.00,     -0.95,      0.17,      0.22,     -0.43,      0.16,      0.15,      0.06,      0.16,      0.15,     -0.44,      0.30,
edge_CAT-13d_CAT-13b,    -24.53,      0.06,      0.06,      0.01,    -24.87,      0.06,      0.08,      0.22,    -24.46,      0.05,      0.05,     -0.09,    -23.03,      0.07,      0.08,      0.19,    -22.70,      0.05,      0.06,      0.13,    -22.85,      0.07,      0.06,     -0.32,      1.50,      0.09,      0.10,      2.17,      0.08,      0.10,      1.61,      0.09,      0.08,      1.76,      0.21,
edge_CAT-17g_CAT-13i,    -21.12,      0.08,      0.07,     -0.01,    -21.05,      0.07,      0.07,      0.01,    -21.05,      0.07,      0.06,     -0.04,    -20.72,      0.15,      0.28,      0.58,    -22.43,      0.11,      0.12,      0.06,    -20.95,      0.13,      0.12,     -0.17,      0.40,      0.17,      0.29,     -1.38,      0.13,      0.14,      0.10,      0.15,      0.13,     -0.29,      0.56,
edge_CAT-4m_CAT-13m,    -92.96,      0.05,      0.05,      0.03,    -93.03,      0.05,      0.05,      0.01,    -92.96,      0.05,      0.05,     -0.00,    -92.55,      0.10,      0.10,      0.06,    -92.78,      0.11,      0.09,     -0.16,    -92.64,      0.08,      0.08,     -0.21,      0.41,      0.11,      0.11,      0.25,      0.12,      0.10,      0.32,      0.09,      0.09,      0.33,      0.07,
edge_CAT-17g_CAT-13c,    -22.34,      0.05,      0.06,      0.01,    -22.26,      0.06,      0.06,      0.02,    -22.27,      0.06,      0.06,      0.00,    -21.19,      0.07,      0.07,     -0.07,    -21.57,      0.09,      0.08,     -0.18,    -19.79,      0.08,      0.14,      0.41,      1.15,      0.09,      0.09,      0.69,      0.11,      0.10,      2.48,      0.10,      0.15,      1.44,      0.54,
edge_CAT-17i_CAT-17a,      7.06,      0.05,      0.05,      0.05,      7.10,      0.05,      0.05,     -0.06,      7.11,      0.06,      0.06,      0.03,      5.84,      0.08,      0.07,     -0.09,      5.81,      0.08,      0.08,      0.01,      6.07,      0.09,      0.09,      0.08,     -1.22,      0.09,      0.09,     -1.29,      0.09,      0.09,     -1.04,      0.11,      0.11,     -1.18,      0.09,
edge_CAT-13d_CAT-13f,    -17.82,      0.06,      0.06,     -0.06,    -17.88,      0.05,      0.06,      0.02,    -17.71,      0.06,      0.06,      0.02,    -16.43,      0.10,      0.11,      0.01,    -16.88,      0.10,      0.08,     -0.17,    -17.22,      0.09,      0.09,     -0.09,      1.39,      0.12,      0.13,      1.00,      0.11,      0.10,      0.49,      0.11,      0.11,      0.96,      0.26,
edge_CAT-17f_CAT-17e,     27.85,      0.06,      0.05,     -0.11,     27.94,      0.06,      0.05,     -0.11,     27.95,      0.06,      0.05,     -0.12,     28.20,      0.08,      0.07,     -0.16,     27.71,      0.08,      0.08,      0.06,     27.91,      0.13,      0.12,     -0.09,      0.35,      0.10,      0.09,     -0.23,      0.10,      0.09,     -0.04,      0.14,      0.13,      0.03,      0.18,
edge_CAT-13d_CAT-17a,     -2.81,      0.04,      0.05,      0.02,     -2.78,      0.05,      0.04,     -0.03,     -2.88,      0.05,      0.05,      0.01,     -3.39,      0.07,      0.06,     -0.18,     -2.59,      0.11,      0.13,      0.30,     -3.17,      0.08,      0.08,      0.08,     -0.58,      0.08,      0.08,      0.19,      0.12,      0.14,     -0.29,      0.09,      0.09,     -0.23,      0.23,
edge_CAT-17g_CAT-17d,    -22.97,      0.05,      0.05,     -0.04,    -22.99,      0.05,      0.05,     -0.01,    -23.06,      0.05,      0.05,     -0.05,    -22.56,      0.06,      0.09,      0.21,    -22.05,      0.06,      0.06,     -0.08,    -22.44,      0.07,      0.12,      0.40,      0.41,      0.08,      0.10,      0.94,      0.08,      0.08,      0.62,      0.09,      0.13,      0.66,      0.16,
edge_CAT-13n_CAT-13a,     87.44,      0.10,      0.09,     -0.06,     87.65,      0.08,      0.08,     -0.03,     87.70,      0.08,      0.09,      0.05,     87.27,      0.16,      0.14,     -0.19,     87.23,      0.17,      0.18,      0.14,     87.87,      0.24,      0.27,      0.14,     -0.17,      0.19,      0.17,     -0.42,      0.19,      0.20,      0.17,      0.25,      0.28,     -0.14,      0.20,
edge_CAT-13o_CAT-17h,     17.98,      0.09,      0.09,      0.00,     17.96,      0.09,      0.08,     -0.09,     18.14,      0.09,      0.09,      0.02,     16.76,      0.19,      0.15,     -0.15,     17.71,      0.25,      0.33,      0.22,     17.15,      0.16,      0.29,      0.53,     -1.22,      0.21,      0.17,     -0.25,      0.27,      0.34,     -0.99,      0.18,      0.30,     -0.82,      0.31,
edge_CAT-17b_CAT-17e,     14.81,      0.04,      0.05,     -0.03,     14.83,      0.05,      0.04,     -0.06,     14.82,      0.05,      0.05,     -0.07,     14.84,      0.06,      0.07,      0.07,     14.68,      0.06,      0.07,     -0.04,     14.70,      0.07,      0.07,     -0.06,      0.03,      0.07,      0.09,     -0.15,      0.08,      0.08,     -0.12,      0.09,      0.09,     -0.08,      0.06,
edge_CAT-4k_CAT-4o,     34.93,      0.05,      0.05,     -0.03,     34.91,      0.05,      0.05,      0.04,     34.84,      0.06,      0.05,     -0.02,     33.73,      0.09,      0.11,      0.08,     33.57,      0.11,      0.12,      0.12,     33.88,      0.10,      0.14,      0.26,     -1.20,      0.10,      0.12,     -1.34,      0.12,      0.13,     -0.96,      0.12,      0.15,     -1.17,      0.12,
edge_CAT-4m_CAT-4l,     56.08,      0.08,      0.06,     -0.04,     56.09,      0.05,      0.05,     -0.00,     56.06,      0.06,      0.06,     -0.01,     59.53,      0.14,      0.13,     -0.06,     57.38,      0.21,      0.26,      0.26,     56.88,      0.14,      0.20,      0.24,      3.45,      0.16,      0.14,      1.29,      0.22,      0.26,      0.82,      0.15,      0.21,      1.85,      0.81,
edge_CAT-4m_CAT-4k,    -21.95,      0.07,      0.06,     -0.04,    -21.84,      0.06,      0.05,     -0.03,    -21.81,      0.05,      0.05,      0.01,    -19.54,      0.11,      0.14,      0.26,    -20.06,      0.11,      0.19,      0.45,    -19.76,      0.09,      0.17,      0.55,      2.41,      0.13,      0.15,      1.78,      0.13,      0.20,      2.05,      0.10,      0.18,      2.08,      0.19,
edge_CAT-13n_CAT-4i,     90.51,      0.07,      0.06,     -0.02,     90.46,      0.07,      0.07,      0.01,     90.30,      0.06,      0.06,      0.04,     90.73,      0.10,      0.10,     -0.19,     88.84,      0.20,      0.20,      0.09,     90.98,      0.17,      0.39,      0.63,      0.22,      0.12,      0.12,     -1.62,      0.21,      0.21,      0.68,      0.18,      0.39,     -0.24,      0.71,
edge_CAT-13g_CAT-17i,      4.02,      0.15,      0.14,     -0.07,      3.33,      0.14,      0.19,      0.31,      4.19,      0.12,      0.13,      0.04,      3.38,      0.21,      0.17,     -0.21,      2.61,      0.20,      0.40,      0.62,      2.05,      0.30,      0.35,      0.04,     -0.64,      0.26,      0.22,     -0.72,      0.24,      0.44,     -2.14,      0.32,      0.37,     -1.17,      0.50,
edge_CAT-4p_CAT-13k,    -21.85,      0.06,      0.07,      0.05,    -21.79,      0.06,      0.06,      0.02,    -21.79,      0.06,      0.06,     -0.04,    -19.80,      0.10,      0.09,      0.07,    -19.53,      0.09,      0.17,      0.45,    -20.51,      0.13,      0.14,      0.02,      2.05,      0.12,      0.11,      2.26,      0.11,      0.18,      1.28,      0.14,      0.15,      1.86,      0.30,
edge_CAT-4m_CAT-4p,      3.16,      0.04,      0.04,      0.02,      3.20,      0.04,      0.04,     -0.01,      3.22,      0.04,      0.04,      0.05,      2.70,      0.07,      0.07,      0.03,      2.55,      0.07,      0.06,     -0.11,      2.69,      0.06,      0.05,     -0.11,     -0.46,      0.08,      0.08,     -0.65,      0.08,      0.07,     -0.53,      0.07,      0.06,     -0.55,      0.07,
edge_CAT-13d_CAT-13i,    -17.82,      0.05,      0.06,      0.03,    -18.34,      0.06,      0.08,      0.14,    -18.11,      0.08,      0.07,     -0.00,    -17.48,      0.08,      0.11,      0.09,    -16.92,      0.09,      0.09,     -0.04,    -17.30,      0.08,      0.10,      0.15,      0.34,      0.09,      0.13,      1.42,      0.11,      0.12,      0.81,      0.11,      0.12,      0.86,      0.31,
