leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3265013_CHEMBL3259820,      4.46,      0.07,      0.06,     -0.18,      4.80,      0.08,      0.07,     -0.04,      4.78,      0.07,      0.07,     -0.07,      3.88,      0.09,      0.10,     -0.03,      3.84,      0.12,      0.14,      0.04,      3.77,      0.14,      0.16,     -0.01,     -0.58,      0.11,      0.12,     -0.96,      0.14,      0.16,     -1.01,      0.16,      0.17,     -0.85,      0.15,
edge_CHEMBL3265036_CHEMBL3265016,     -1.78,      0.17,      0.17,     -0.16,     -1.86,      0.22,      0.20,     -0.04,     -2.06,      0.13,      0.17,      0.14,      0.36,      0.22,      0.29,      0.25,      0.27,      0.40,      0.46,      0.03,     -1.59,      0.55,      0.56,      0.01,      2.14,      0.28,      0.34,      2.13,      0.46,      0.50,      0.47,      0.57,      0.59,      1.58,      0.59,
edge_CHEMBL3265036_CHEMBL3265029,     -3.11,      0.12,      0.11,     -0.08,     -3.24,      0.15,      0.12,     -0.07,     -3.21,      0.12,      0.14,      0.11,     -3.50,      0.14,      0.25,      0.44,     -2.46,      0.15,      0.16,      0.00,     -2.37,      0.19,      0.17,     -0.04,     -0.39,      0.18,      0.27,      0.78,      0.21,      0.20,      0.84,      0.22,      0.22,      0.41,      0.41,
edge_CHEMBL3265034_CHEMBL3265026,     15.75,      0.36,      0.39,      0.04,     14.14,      0.26,      0.32,      0.13,     14.95,      0.14,      0.17,      0.27,     16.21,      0.32,      0.39,      0.10,     15.32,      0.27,      0.24,     -0.20,     19.26,      0.30,      1.40,      0.94,      0.46,      0.48,      0.55,      1.18,      0.37,      0.40,      4.31,      0.33,      1.41,      1.98,      1.19,
edge_CHEMBL3265034_CHEMBL3265027,     -1.49,      0.11,      0.11,     -0.05,     -1.40,      0.09,      0.11,      0.09,     -1.54,      0.10,      0.11,      0.01,     -1.54,      0.24,      0.24,      0.05,     -0.75,      0.13,      0.14,      0.04,     -2.40,      0.22,      0.48,      0.65,     -0.05,      0.26,      0.26,      0.65,      0.16,      0.18,     -0.86,      0.24,      0.49,     -0.09,      0.45,
edge_CHEMBL3265034_CHEMBL3265037,     28.83,      0.20,      0.24,      0.31,     30.15,      0.16,      0.22,      0.30,     28.82,      0.08,      0.10,      0.15,     29.40,      0.12,      0.13,      0.02,     28.24,      0.12,      0.12,      0.02,     29.34,      0.24,      0.19,     -0.16,      0.57,      0.23,      0.27,     -1.91,      0.20,      0.25,      0.52,      0.25,      0.21,     -0.27,      0.82,
edge_CHEMBL3265034_CHEMBL3265033,   -145.08,      0.09,      0.09,      0.06,   -145.39,      0.08,      0.08,     -0.04,   -145.14,      0.08,      0.09,      0.03,   -145.19,      0.09,      0.09,      0.03,   -145.59,      0.11,      0.11,     -0.01,   -145.50,      0.11,      0.11,      0.13,     -0.11,      0.13,      0.13,     -0.20,      0.14,      0.14,     -0.36,      0.14,      0.14,     -0.22,      0.10,
edge_CHEMBL3265014_CHEMBL3265028,     23.59,      0.18,      0.17,     -0.13,     22.61,      0.16,      0.18,      0.17,     22.22,      0.15,      0.23,      0.26,     22.13,      0.29,      0.28,     -0.14,     22.39,      0.49,      0.43,     -0.20,     22.74,      0.32,      0.33,      0.11,     -1.46,      0.34,      0.33,     -0.22,      0.52,      0.47,      0.52,      0.35,      0.40,     -0.39,      0.61,
edge_CHEMBL3265014_CHEMBL3265022,     44.00,      0.09,      0.08,     -0.05,     43.70,      0.09,      0.10,     -0.01,     42.17,      0.40,      0.32,     -0.08,     42.49,      0.19,      0.21,      0.03,     42.55,      0.17,      0.28,      0.45,     43.15,      0.14,      0.14,      0.04,     -1.51,      0.21,      0.22,     -1.15,      0.19,      0.30,      0.98,      0.42,      0.35,     -0.56,      0.78,
edge_CHEMBL3265014_CHEMBL3265025,     26.39,      0.13,      0.12,      0.04,     26.55,      0.29,      0.28,     -0.07,     26.41,      0.18,      0.17,     -0.11,     24.76,      0.23,      0.28,      0.17,     24.44,      0.25,      0.43,      0.47,     24.75,      0.21,      0.18,     -0.02,     -1.63,      0.26,      0.30,     -2.11,      0.38,      0.51,     -1.66,      0.28,      0.25,     -1.80,      0.21,
edge_CHEMBL3265014_CHEMBL3265006,     31.59,      0.09,      0.13,      0.15,     31.27,      0.13,      0.13,     -0.09,     29.42,      0.31,      0.37,      0.20,     29.14,      0.41,      0.46,      0.16,     31.75,      0.22,      0.28,      0.26,     31.29,      0.22,      0.21,     -0.04,     -2.45,      0.42,      0.48,      0.48,      0.26,      0.31,      1.87,      0.38,      0.43,     -0.03,      1.27,
edge_CHEMBL3265009_CHEMBL3265008,    -16.44,      0.06,      0.07,     -0.05,    -16.24,      0.07,      0.07,      0.11,    -16.36,      0.06,      0.06,     -0.02,    -17.07,      0.11,      0.12,     -0.06,    -16.53,      0.12,      0.12,     -0.07,    -17.21,      0.12,      0.12,     -0.04,     -0.63,      0.13,      0.14,     -0.29,      0.14,      0.14,     -0.85,      0.13,      0.13,     -0.59,      0.17,
edge_CHEMBL3265009_CHEMBL3265020,     28.91,      0.10,      0.12,      0.08,     28.82,      0.10,      0.11,      0.07,     28.99,      0.09,      0.09,     -0.08,     29.59,      0.18,      0.17,      0.03,     30.27,      0.17,      0.19,      0.16,     29.42,      0.23,      0.17,     -0.31,      0.68,      0.21,      0.21,      1.45,      0.20,      0.22,      0.43,      0.25,      0.19,      0.85,      0.32,
edge_CHEMBL3265009_CHEMBL3265005,      0.94,      0.08,      0.08,     -0.00,      1.20,      0.07,      0.06,     -0.09,      1.23,      0.06,      0.07,      0.08,      0.97,      0.12,      0.11,      0.01,      0.97,      0.17,      0.15,      0.02,      0.64,      0.12,      0.13,      0.05,      0.03,      0.14,      0.14,     -0.23,      0.18,      0.16,     -0.59,      0.13,      0.15,     -0.26,      0.19,
edge_CHEMBL3265009_CHEMBL3265006,     27.37,      0.07,      0.08,     -0.01,     27.45,      0.08,      0.09,      0.04,     27.33,      0.07,      0.08,      0.03,     27.00,      0.14,      0.15,      0.08,     27.29,      0.16,      0.14,     -0.05,     27.48,      0.14,      0.15,      0.01,     -0.37,      0.16,      0.17,     -0.16,      0.18,      0.17,      0.15,      0.16,      0.17,     -0.13,      0.17,
edge_CHEMBL3265009_CHEMBL3265003,     23.32,      0.23,      0.21,     -0.18,     23.40,      0.19,      0.23,      0.05,     23.46,      0.19,      0.22,      0.13,     21.16,      0.27,      1.06,      0.90,     20.69,      0.43,      0.61,      0.37,     20.15,      0.64,      0.66,      0.39,     -2.16,      0.35,      1.08,     -2.71,      0.47,      0.65,     -3.31,      0.67,      0.70,     -2.73,      0.40,
edge_CHEMBL3265017_CHEMBL3265026,      7.24,      0.09,      0.12,      0.13,      6.95,      0.10,      0.09,     -0.05,      6.71,      0.09,      0.09,      0.02,      7.04,      0.16,      0.19,      0.22,      6.20,      0.13,      0.13,     -0.07,      6.57,      0.21,      0.19,     -0.10,     -0.20,      0.18,      0.22,     -0.75,      0.16,      0.16,     -0.14,      0.23,      0.21,     -0.36,      0.21,
edge_CHEMBL3265017_CHEMBL3265024,    -21.17,      0.10,      0.09,     -0.08,    -20.59,      0.08,      0.07,     -0.18,    -21.15,      0.09,      0.08,     -0.12,    -21.57,      0.11,      0.11,     -0.01,    -21.55,      0.11,      0.12,     -0.05,    -20.88,      0.11,      0.12,      0.07,     -0.40,      0.15,      0.14,     -0.96,      0.14,      0.14,      0.27,      0.14,      0.14,     -0.36,      0.36,
edge_CHEMBL3265017_CHEMBL3265016,     -4.92,      0.06,      0.06,      0.10,     -4.69,      0.06,      0.06,     -0.00,     -5.07,      0.07,      0.06,      0.02,     -3.95,      0.07,      0.06,     -0.13,     -3.89,      0.07,      0.07,     -0.08,     -4.30,      0.07,      0.07,     -0.01,      0.97,      0.09,      0.08,      0.80,      0.09,      0.09,      0.77,      0.10,      0.09,      0.85,      0.08,
edge_CHEMBL3265017_CHEMBL3265027,     -9.05,      0.10,      0.09,     -0.21,    -10.16,      0.15,      0.19,      0.16,    -10.01,      0.10,      0.12,      0.12,     -9.23,      0.23,      0.23,      0.14,     -7.95,      0.16,      0.25,      0.37,     -9.17,      0.21,      0.34,      0.41,     -0.18,      0.25,      0.25,      2.21,      0.22,      0.31,      0.84,      0.23,      0.36,      0.96,      0.70,
edge_CHEMBL3265017_CHEMBL3265020,    -12.95,      0.07,      0.05,     -0.13,    -12.94,      0.06,      0.07,     -0.01,    -12.83,      0.07,      0.06,     -0.11,    -11.75,      0.08,      0.10,      0.18,    -12.77,      0.08,      0.10,      0.23,    -11.75,      0.12,      0.12,      0.04,      1.20,      0.11,      0.11,      0.17,      0.10,      0.12,      1.08,      0.14,      0.13,      0.82,      0.33,
edge_CHEMBL3265017_CHEMBL3265032,     12.32,      0.20,      0.19,     -0.05,     10.83,      0.24,      0.58,      0.78,     13.45,      0.14,      0.12,     -0.12,     13.06,      0.22,      0.38,      0.50,     13.86,      0.36,      0.31,     -0.16,     11.56,      0.20,      0.26,      0.21,      0.74,      0.30,      0.42,      3.03,      0.43,      0.66,     -1.89,      0.24,      0.29,      0.63,      1.43,
edge_CHEMBL3265017_CHEMBL3265002,    -29.22,      0.21,      0.22,      0.12,    -28.75,      0.24,      0.33,      0.35,    -28.95,      0.19,      0.27,      0.24,    -29.94,      1.02,      3.63,      0.98,    -31.81,      0.30,      2.73,      0.99,    -34.03,      0.74,      2.61,      0.96,     -0.72,      1.04,      3.64,     -3.06,      0.38,      2.75,     -5.08,      0.76,      2.62,     -2.95,      1.29,
edge_CHEMBL3265017_CHEMBL3265029,     -6.09,      0.09,      0.09,     -0.05,     -6.13,      0.10,      0.08,     -0.14,     -6.98,      0.11,      0.21,      0.51,     -6.91,      0.12,      0.11,     -0.10,     -6.56,      0.11,      0.16,      0.33,     -6.85,      0.14,      0.13,     -0.07,     -0.82,      0.15,      0.14,     -0.43,      0.15,      0.18,      0.13,      0.18,      0.25,     -0.37,      0.29,
edge_CHEMBL3265000_CHEMBL3264995,    169.12,      0.19,      0.18,     -0.09,    168.73,      0.25,      0.24,      0.04,    169.51,      0.23,      0.23,      0.17,    168.16,      0.49,      0.38,     -0.32,    167.76,      0.38,      0.37,      0.06,    168.58,      0.26,      0.39,      0.50,     -0.96,      0.53,      0.42,     -0.97,      0.45,      0.44,     -0.93,      0.35,      0.45,     -0.95,      0.22,
edge_CHEMBL3265000_CHEMBL3264997,    155.59,      0.16,      0.16,     -0.00,    154.39,      0.18,      0.19,      0.08,    154.47,      0.23,      0.20,     -0.18,    155.93,      0.77,      0.67,      0.33,    157.60,      0.45,      0.53,      0.18,    155.93,      0.37,      0.42,      0.15,      0.34,      0.79,      0.69,      3.21,      0.48,      0.56,      1.46,      0.44,      0.47,      1.67,      0.86,
edge_CHEMBL3265000_CHEMBL3264994,    155.92,      0.18,      0.29,      0.54,    156.70,      0.28,      0.38,      0.36,    156.00,      0.27,      0.25,     -0.16,    158.48,      1.25,      0.82,      0.02,    157.49,      0.53,    122.02,      1.00,    162.68,      0.38,     49.17,      1.00,      2.56,      1.26,      0.87,      0.79,      0.60,    122.02,      6.68,      0.47,     49.17,      3.34,      1.81,
edge_CHEMBL3265023_CHEMBL3265028,    -12.66,      0.15,      0.23,      0.37,    -12.33,      0.12,      0.16,      0.26,    -12.18,      0.12,      0.17,      0.30,    -10.63,      0.13,      0.14,      0.01,    -11.00,      0.16,      0.16,      0.08,    -12.05,      0.16,      0.31,      0.51,      2.03,      0.20,      0.27,      1.33,      0.20,      0.23,      0.13,      0.20,      0.35,      1.16,      0.56,
edge_CHEMBL3265023_CHEMBL3265022,      8.94,      0.07,      0.06,     -0.05,      8.85,      0.06,      0.06,      0.03,      8.89,      0.06,      0.06,      0.03,      9.79,      0.10,      0.12,      0.27,      9.17,      0.10,      0.10,     -0.06,     10.03,      0.10,      0.09,      0.01,      0.85,      0.12,      0.13,      0.32,      0.12,      0.12,      1.14,      0.12,      0.11,      0.77,      0.24,
edge_CHEMBL3265023_CHEMBL3265020,      5.44,      0.08,      0.07,     -0.10,      5.27,      0.07,      0.07,      0.10,      5.51,      0.06,      0.07,      0.11,      7.07,      0.11,      0.08,     -0.16,      6.27,      0.12,      0.13,      0.16,      6.47,      0.10,      0.10,     -0.00,      1.63,      0.14,      0.11,      1.00,      0.14,      0.15,      0.96,      0.12,      0.12,      1.20,      0.22,
edge_CHEMBL3265004_CHEMBL3264999,    -54.38,      0.12,      0.11,      0.09,    -54.54,      0.09,      0.10,      0.02,    -54.56,      0.08,      0.08,      0.04,    -54.21,      0.11,      0.11,     -0.06,    -54.30,      0.12,      0.11,     -0.09,    -54.16,      0.13,      0.14,      0.06,      0.17,      0.16,      0.16,      0.24,      0.15,      0.15,      0.40,      0.15,      0.16,      0.27,      0.10,
edge_CHEMBL3265004_CHEMBL3265002,    -18.98,      0.08,      0.08,     -0.10,    -19.21,      0.09,      0.08,     -0.04,    -19.34,      0.08,      0.09,      0.04,    -19.65,      0.14,      0.13,     -0.02,    -18.95,      0.14,      0.16,      0.14,    -19.26,      0.10,      0.09,     -0.15,     -0.67,      0.16,      0.15,      0.26,      0.17,      0.18,      0.08,      0.13,      0.13,     -0.11,      0.29,
edge_CHEMBL3265004_CHEMBL3265003,     -8.85,      0.10,      0.09,      0.02,     -8.90,      0.09,      0.11,      0.10,     -8.92,      0.08,      0.08,      0.06,     -9.65,      0.12,      0.11,     -0.10,     -9.48,      0.12,      0.16,      0.21,     -8.90,      0.11,      0.11,      0.07,     -0.80,      0.16,      0.14,     -0.58,      0.15,      0.19,      0.02,      0.14,      0.14,     -0.45,      0.25,
edge_CHEMBL3265029_CHEMBL3265016,      2.79,      0.13,      0.17,      0.36,      1.07,      0.09,      0.08,     -0.11,      1.21,      0.06,      0.08,      0.06,      3.27,      0.19,      0.22,      0.25,      2.20,      0.13,      0.16,      0.22,      2.43,      0.17,      0.14,     -0.11,      0.48,      0.23,      0.28,      1.13,      0.16,      0.18,      1.22,      0.18,      0.16,      0.94,      0.24,
edge_CHEMBL3265029_CHEMBL3265027,     -2.88,      0.07,      0.07,      0.05,     -2.84,      0.06,      0.07,      0.05,     -2.75,      0.07,      0.07,     -0.07,     -2.79,      0.09,      0.08,      0.00,     -2.52,      0.06,      0.07,     -0.01,     -2.68,      0.08,      0.07,     -0.07,      0.09,      0.11,      0.11,      0.32,      0.08,      0.10,      0.07,      0.11,      0.10,      0.16,      0.09,
edge_CHEMBL3265025_CHEMBL3265008,    -38.18,      0.11,      0.12,      0.11,    -38.52,      0.08,      0.10,      0.05,    -38.03,      0.17,      0.12,     -0.28,    -36.39,      0.22,      0.21,     -0.03,    -38.05,      0.15,      0.16,      0.14,    -38.30,      0.23,      0.24,     -0.07,      1.79,      0.25,      0.24,      0.47,      0.17,      0.19,     -0.27,      0.29,      0.27,      0.66,      0.61,
edge_CHEMBL3265025_CHEMBL3265020,      6.39,      0.08,      0.08,      0.04,      6.56,      0.09,      0.09,     -0.02,      6.38,      0.09,      0.09,     -0.06,      8.89,      0.16,      0.18,      0.08,      7.98,      0.11,      0.14,      0.24,      8.12,      0.12,      0.16,      0.22,      2.50,      0.18,      0.20,      1.42,      0.14,      0.17,      1.74,      0.15,      0.18,      1.89,      0.33,
edge_CHEMBL3265012_CHEMBL3265010,    -18.90,      0.17,      0.16,      0.07,    -20.10,      0.15,      0.16,      0.01,    -19.50,      0.18,      0.22,      0.19,    -18.87,      0.17,      0.17,     -0.10,    -18.36,      0.25,      0.26,      0.08,    -18.68,      0.20,      0.25,      0.22,      0.03,      0.24,      0.23,      1.74,      0.29,      0.31,      0.82,      0.27,      0.33,      0.86,      0.50,
edge_CHEMBL3265012_CHEMBL3259820,     18.22,      0.08,      0.09,      0.02,     18.30,      0.07,      0.07,      0.03,     18.22,      0.07,      0.07,      0.01,     18.68,      0.12,      0.13,      0.15,     18.17,      0.11,      0.12,      0.05,     18.46,      0.12,      0.12,      0.04,      0.46,      0.14,      0.16,     -0.13,      0.13,      0.14,      0.24,      0.14,      0.14,      0.19,      0.18,
edge_CHEMBL3265012_CHEMBL3265002,     24.74,      0.20,      0.27,      0.28,     24.79,      0.26,      0.27,      0.10,     25.08,      0.16,      0.29,      0.54,     24.24,      0.61,      1.03,      0.79,     21.07,      0.58,      5.12,      0.99,     22.69,      0.46,      4.24,      0.99,     -0.50,      0.64,      1.06,     -3.72,      0.64,      5.13,     -2.39,      0.49,      4.25,     -2.20,      0.98,
