leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_E2_E4,     -6.05,      0.11,      0.14,      0.17,     -6.19,      0.11,      0.14,      0.13,     -6.05,      0.10,      0.12,      0.14,     -6.40,      0.18,      0.24,      0.17,     -4.59,      0.15,      0.18,      0.07,     -5.90,      0.14,      0.14,     -0.06,     -0.35,      0.21,      0.28,      1.60,      0.19,      0.23,      0.16,      0.17,      0.19,      0.47,      0.59,
edge_E14_7,   -259.61,      0.21,      0.26,      0.28,   -260.15,      0.21,      0.31,      0.23,   -260.24,      0.19,      0.22,      0.08,   -258.04,      0.38,      3.60,      0.99,   -258.16,      0.48,      5.06,      0.99,   -255.55,      0.60,      0.67,      0.50,      1.56,      0.43,      3.61,      1.99,      0.52,      5.07,      4.69,      0.63,      0.71,      2.75,      1.00,
edge_E14_6,   -308.43,      0.23,      0.25,      0.14,   -308.42,      0.26,      0.26,      0.15,   -308.42,      0.19,      0.22,      0.09,   -303.74,      0.58,      1.45,      0.92,   -305.75,      0.73,      1.81,      0.93,   -306.49,      0.71,      0.95,      0.67,      4.70,      0.62,      1.47,      2.67,      0.77,      1.83,      1.93,      0.73,      0.98,      3.10,      0.88,
edge_E26_SHP836-2,   -191.25,      0.30,      0.44,      0.33,   -191.52,      0.30,      0.41,      0.38,   -190.24,      0.37,      0.54,      0.62,   -191.01,      0.69,     16.08,      1.00,   -188.44,      0.67,      5.23,      0.99,   -188.59,      0.41,      1.40,      0.92,      0.25,      0.75,     16.09,      3.08,      0.74,      5.25,      1.65,      0.55,      1.50,      1.66,      0.87,
edge_E26_E6,   -312.93,      0.36,      0.29,     -0.13,   -313.61,      0.23,      0.23,     -0.13,   -313.16,      0.24,      0.27,      0.05,   -315.86,      0.49,     38.48,      1.00,   -316.70,      0.51,      2.28,      0.96,   -316.40,      0.87,      6.70,      0.99,     -2.93,      0.61,     38.48,     -3.08,      0.56,      2.29,     -3.23,      0.90,      6.70,     -3.08,      0.37,
edge_E26_E25,     58.88,      0.14,      0.13,      0.02,     58.52,      0.15,      0.13,     -0.05,     58.50,      0.14,      0.15,      0.10,     59.59,      0.41,      0.36,     -0.18,     59.04,      0.24,      0.25,      0.05,     58.22,      0.25,      0.28,      0.05,      0.71,      0.43,      0.38,      0.52,      0.28,      0.28,     -0.28,      0.28,      0.31,      0.32,      0.34,
edge_SHP836-2_E5,   -107.20,      0.13,      0.11,     -0.33,   -106.32,      0.13,      0.09,     -0.46,   -107.04,      0.15,      0.11,     -0.45,   -108.27,      0.77,      0.66,     -0.14,   -107.68,      0.35,      0.32,     -0.17,   -106.36,      0.43,      1.18,      0.89,     -1.07,      0.78,      0.67,     -1.36,      0.38,      0.33,      0.68,      0.45,      1.18,     -0.58,      0.69,
edge_SHP836-2_E27,    309.93,      0.08,      0.09,      0.08,    309.91,      0.09,      0.09,     -0.00,    309.93,      0.09,      0.09,      0.04,    308.96,      0.16,      0.16,     -0.01,    309.21,      0.15,      0.17,      0.14,    309.31,      0.13,      0.13,      0.02,     -0.98,      0.18,      0.18,     -0.71,      0.17,      0.19,     -0.62,      0.16,      0.16,     -0.77,      0.13,
edge_E6_E8,    392.72,      0.17,      0.18,      0.05,    392.99,      0.16,      0.15,     -0.07,    392.59,      0.14,      0.17,      0.11,    397.18,      0.25,      5.74,      1.00,    396.41,      0.54,      1.69,      0.94,    394.42,      0.29,      4.14,      0.99,      4.46,      0.31,      5.74,      3.43,      0.56,      1.70,      1.83,      0.32,      4.14,      3.24,      0.79,
edge_E6_E25,    346.29,      0.18,      0.18,      0.05,    345.95,      0.21,      0.19,     -0.16,    346.08,      0.17,      0.23,      0.30,    351.00,      1.09,      4.88,      0.99,    353.61,      0.87,      5.14,      0.99,    350.56,      0.29,      2.31,      0.98,      4.71,      1.10,      4.89,      7.66,      0.89,      5.14,      4.49,      0.34,      2.32,      5.62,      1.08,
edge_E6_6,     55.34,      0.16,      0.17,     -0.06,     55.34,      0.14,      0.15,      0.03,     55.46,      0.21,      0.17,     -0.13,     58.52,      0.19,      0.39,      0.56,     58.36,      0.33,      1.63,      0.94,     55.81,      0.27,      1.21,      0.93,      3.18,      0.25,      0.42,      3.02,      0.36,      1.64,      0.35,      0.34,      1.22,      2.18,      0.93,
edge_E1_E24,    306.82,      0.13,      0.11,     -0.05,    306.82,      0.12,      0.11,     -0.02,    306.90,      0.10,      0.09,     -0.09,    310.41,      0.49,      2.14,      0.96,    310.86,      0.54,      1.23,      0.86,    308.64,      0.29,      4.85,      0.99,      3.59,      0.51,      2.14,      4.04,      0.56,      1.24,      1.74,      0.31,      4.85,      3.12,      0.73,
edge_E1_6,     16.57,      0.12,      0.12,      0.00,     16.61,      0.13,      0.14,      0.01,     16.70,      0.13,      0.14,     -0.02,     18.04,      0.67,      0.64,     -0.16,     17.26,      0.30,      0.79,      0.76,     16.94,      0.45,      0.49,      0.05,      1.47,      0.68,      0.65,      0.66,      0.33,      0.80,      0.24,      0.47,      0.51,      0.79,      0.42,
edge_E1_7,     63.89,      0.13,      0.15,      0.08,     63.92,      0.14,      0.17,      0.13,     63.81,      0.14,      0.15,      0.03,     65.97,      0.38,      4.06,      0.99,     65.38,      0.84,      0.82,      0.50,     64.66,      0.61,      0.82,      0.67,      2.08,      0.40,      4.06,      1.46,      0.85,      0.84,      0.86,      0.62,      0.84,      1.46,      0.47,
edge_E1_E4,     -4.24,      0.12,      0.14,      0.19,     -4.33,      0.11,      0.14,      0.22,     -4.21,      0.13,      0.14,     -0.02,     -1.43,      0.15,      0.19,      0.27,     -1.39,      0.21,      0.24,      0.03,     -2.22,      0.15,      0.19,      0.17,      2.81,      0.19,      0.23,      2.94,      0.24,      0.28,      2.00,      0.20,      0.24,      2.58,      0.31,
edge_E1_E3,    -13.78,      0.14,      0.14,      0.05,    -13.81,      0.19,      0.15,     -0.11,    -13.84,      0.14,      0.14,      0.05,    -10.88,      0.33,      0.24,     -0.24,    -11.07,      0.33,      0.30,     -0.14,    -10.01,      0.14,      0.16,      0.11,      2.91,      0.35,      0.28,      2.74,      0.38,      0.34,      3.83,      0.20,      0.21,      3.16,      0.37,
edge_3_E9,    268.85,      0.22,      0.20,     -0.10,    268.72,      0.16,      0.19,      0.08,    269.01,      0.19,      0.16,     -0.21,    265.46,      0.21,     41.80,      1.00,    265.04,      0.51,      5.45,      0.99,    263.25,      0.46,     15.22,      1.00,     -3.39,      0.30,     41.80,     -3.68,      0.54,      5.46,     -5.76,      0.50,     15.22,     -4.28,      0.77,
edge_3_E3,    -83.93,      0.16,      0.19,      0.22,    -84.40,      0.27,      0.20,     -0.16,    -84.04,      0.26,      0.22,     -0.16,    -82.90,      0.69,      3.12,      0.97,    -82.95,      0.95,      1.55,      0.85,    -84.22,      0.23,      1.50,      0.96,      1.03,      0.71,      3.13,      1.45,      0.98,      1.57,     -0.18,      0.35,      1.52,      0.77,      0.60,
edge_E9_E30,   -150.13,      0.12,      0.12,      0.04,   -150.31,      0.14,      0.12,     -0.04,   -150.05,      0.15,      0.14,     -0.07,   -152.50,      0.31,      2.65,      0.98,   -153.93,      0.60,      1.43,      0.88,   -154.05,      0.56,      1.71,      0.92,     -2.37,      0.33,      2.65,     -3.61,      0.62,      1.43,     -4.00,      0.58,      1.72,     -3.33,      0.56,
edge_E8_E30,   -153.70,      0.11,      0.14,      0.21,   -153.66,      0.15,      0.14,     -0.06,   -154.23,      0.15,      0.12,     -0.11,   -156.32,      0.36,      0.87,      0.80,   -156.80,      0.31,      0.48,      0.48,   -158.31,      0.16,      6.86,      1.00,     -2.62,      0.38,      0.88,     -3.14,      0.34,      0.50,     -4.08,      0.22,      6.87,     -3.28,      0.45,
edge_E8_E4,   -357.80,      0.21,      0.22,      0.08,   -358.99,      0.15,      0.18,      0.21,   -359.43,      0.13,      0.15,      0.07,   -359.71,      0.73,      2.55,      0.96,   -357.67,      0.33,      3.08,      0.99,   -358.97,      0.82,      0.59,     -0.37,     -1.91,      0.76,      2.56,      1.32,      0.36,      3.09,      0.45,      0.83,      0.61,     -0.05,      1.00,
edge_7_10,    276.37,      0.10,      0.15,      0.23,    276.59,      0.13,      0.12,     -0.14,    274.87,      0.17,      0.36,      0.54,    277.82,      0.48,      1.01,      0.80,    276.58,      0.22,     16.89,      1.00,    274.96,      0.23,      4.91,      1.00,      1.45,      0.49,      1.02,     -0.00,      0.26,     16.89,      0.09,      0.29,      4.92,      0.51,      0.49,
edge_E24_E28,    -11.73,      0.10,      0.11,     -0.01,    -11.66,      0.11,      0.11,     -0.02,    -11.67,      0.11,      0.10,     -0.09,    -14.60,      0.20,    200.96,      1.00,    -15.24,      0.26,      6.42,      1.00,    -11.64,      0.53,     12.69,      1.00,     -2.87,      0.23,    200.96,     -3.57,      0.28,      6.42,      0.02,      0.54,     12.69,     -2.14,      1.09,
edge_E24_E30,   -106.00,      0.10,      0.10,      0.01,   -106.16,      0.11,      0.11,      0.02,   -106.39,      0.12,      0.11,     -0.19,   -110.41,      0.29,      1.03,      0.89,   -109.93,      0.20,      1.30,      0.96,   -108.40,      0.55,      0.87,      0.70,     -4.41,      0.31,      1.03,     -3.77,      0.22,      1.30,     -2.01,      0.57,      0.88,     -3.39,      0.72,
edge_E24_E23,     10.67,      0.09,      0.09,      0.07,     10.67,      0.09,      0.09,     -0.05,     10.63,      0.09,      0.11,      0.18,      9.24,      0.17,      0.17,      0.03,     10.01,      0.11,      0.11,      0.06,      9.11,      0.09,      0.09,     -0.04,     -1.43,      0.20,      0.19,     -0.65,      0.14,      0.14,     -1.52,      0.13,      0.14,     -1.20,      0.29,
edge_E28_6,   -278.04,      0.17,      0.16,      0.03,   -277.82,      0.19,      0.18,     -0.08,   -278.51,      0.18,      0.17,     -0.04,   -280.30,      0.24,      4.14,      0.99,   -281.09,      0.74,     37.60,      1.00,   -281.14,      0.29,    154.11,      1.00,     -2.25,      0.29,      4.14,     -3.27,      0.76,     37.60,     -2.63,      0.34,    154.11,     -2.72,      0.36,
edge_10_E30,   -145.45,      0.09,      0.10,     -0.00,   -145.31,      0.10,      0.09,     -0.01,   -145.55,      0.10,      0.11,      0.05,   -148.69,      0.16,      0.23,      0.29,   -148.06,      0.11,      0.14,      0.25,   -148.12,      0.12,      0.16,      0.17,     -3.23,      0.18,      0.25,     -2.75,      0.15,      0.17,     -2.57,      0.16,      0.19,     -2.85,      0.21,
edge_E25_E3,   -320.31,      0.27,      0.23,     -0.07,   -320.02,      0.21,      0.24,      0.11,   -319.74,      0.21,      0.21,     -0.00,   -324.80,      0.56,    407.67,      1.00,   -325.71,      0.55,  67067.80,      1.00,   -322.89,      0.30,    312.12,      1.00,     -4.50,      0.62,    407.67,     -5.69,      0.59,  67067.80,     -3.15,      0.37,    312.12,     -4.44,      0.77,
edge_E27_E4,   -394.35,      0.18,      0.20,      0.04,   -394.13,      0.19,      0.22,      0.16,   -394.08,      0.18,      0.20,      0.17,   -396.16,      0.68,      1.75,      0.92,   -392.73,      1.72,     13.19,      1.00,   -391.32,      0.66,      2.48,      0.95,     -1.81,      0.71,      1.76,      1.40,      1.73,     13.19,      2.76,      0.69,      2.49,      0.78,      1.47,
edge_E4_E3,    -10.29,      0.09,      0.09,      0.05,    -10.22,      0.09,      0.09,     -0.04,    -10.21,      0.11,      0.09,     -0.13,     -9.32,      0.13,      0.13,     -0.04,     -9.53,      0.09,      0.09,     -0.07,     -9.63,      0.11,      0.12,      0.11,      0.97,      0.16,      0.15,      0.70,      0.13,      0.13,      0.57,      0.16,      0.15,      0.75,      0.13,
