leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_41_39,     15.13,      0.06,      0.05,      0.04,     15.14,      0.05,      0.05,      0.04,     15.13,      0.05,      0.06,      0.04,     15.58,      0.07,      0.09,      0.21,     15.67,      0.06,      0.09,      0.33,     15.75,      0.07,      0.06,      0.06,      0.45,      0.09,      0.10,      0.54,      0.08,      0.11,      0.62,      0.09,      0.09,      0.53,      0.06,
edge_41_40,     24.48,      0.06,      0.05,     -0.07,     24.43,      0.06,      0.06,     -0.08,     24.43,      0.06,      0.06,     -0.01,     24.47,      0.09,      0.08,     -0.18,     24.74,      0.08,      0.10,      0.20,     24.37,      0.10,      0.09,     -0.03,     -0.01,      0.11,      0.10,      0.31,      0.10,      0.12,     -0.05,      0.11,      0.11,      0.08,      0.12,
edge_29_33,     90.66,      0.13,      0.16,      0.20,     90.54,      0.12,      0.16,      0.05,     90.81,      0.13,      0.17,      0.24,     90.28,      0.17,      0.21,      0.24,     91.06,      0.42,      0.46,     -0.01,     90.17,      0.24,      0.18,     -0.25,     -0.38,      0.21,      0.27,      0.52,      0.43,      0.49,     -0.64,      0.27,      0.25,     -0.17,      0.37,
edge_20_35,     36.21,      0.15,      0.14,      0.01,     36.23,      0.12,      0.14,      0.06,     36.25,      0.11,      0.12,      0.04,     34.50,      0.32,      0.27,     -0.20,     32.26,      0.28,      1.31,      0.93,     32.92,      0.69,      0.51,     -0.25,     -1.71,      0.36,      0.30,     -3.97,      0.31,      1.32,     -3.33,      0.70,      0.53,     -3.01,      0.71,
edge_42_13,    -36.14,      0.11,      0.11,      0.15,    -36.30,      0.11,      0.11,      0.03,    -36.18,      0.10,      0.11,      0.05,    -34.26,      0.26,      0.33,      0.26,    -34.11,      0.19,      0.29,      0.33,    -36.56,      0.32,      0.25,     -0.21,      1.88,      0.28,      0.35,      2.19,      0.22,      0.31,     -0.38,      0.33,      0.27,      1.23,      0.82,
edge_35_18,    -23.75,      0.11,      0.12,      0.06,    -23.70,      0.13,      0.12,     -0.03,    -23.87,      0.10,      0.11,     -0.03,    -20.62,      0.32,      0.39,      0.25,    -19.99,      0.59,      0.39,     -0.30,    -19.85,      0.29,      0.28,     -0.01,      3.14,      0.34,      0.41,      3.71,      0.60,      0.41,      4.02,      0.31,      0.30,      3.62,      0.34,
edge_35_27,    -47.47,      0.17,      0.17,      0.08,    -47.20,      0.16,      0.17,      0.02,    -47.48,      0.15,      0.17,      0.09,    -46.68,      0.72,      5.26,      0.99,    -44.93,      0.74,      1.11,      0.74,    -43.73,      0.52,      0.65,      0.35,      0.79,      0.74,      5.26,      2.28,      0.75,      1.12,      3.75,      0.55,      0.67,      2.27,      0.91,
edge_35_37,     -4.76,      0.09,      0.09,     -0.00,     -4.54,      0.09,      0.08,     -0.02,     -4.61,      0.08,      0.09,      0.10,     -5.26,      0.17,      0.17,      0.08,     -5.43,      0.17,      0.23,      0.19,     -3.61,      0.12,      0.09,     -0.41,     -0.49,      0.20,      0.19,     -0.89,      0.19,      0.25,      0.99,      0.15,      0.12,     -0.13,      0.57,
edge_35_36,      3.42,      0.08,      0.08,      0.08,      3.35,      0.07,      0.08,     -0.05,      3.27,      0.08,      0.08,      0.01,      3.03,      0.15,      0.18,      0.16,      3.72,      0.12,      0.12,      0.02,      2.88,      0.18,      0.15,     -0.10,     -0.39,      0.17,      0.20,      0.37,      0.14,      0.14,     -0.39,      0.19,      0.17,     -0.14,      0.26,
edge_44_32,    -56.38,      0.16,      0.13,     -0.03,    -56.67,      0.09,      0.11,      0.11,    -56.41,      0.13,      0.14,      0.08,    -54.10,      0.45,      0.40,     -0.08,    -55.41,      0.38,      0.32,     -0.15,    -54.77,      0.21,      0.48,      0.68,      2.28,      0.48,      0.42,      1.25,      0.39,      0.34,      1.63,      0.25,      0.49,      1.72,      0.34,
edge_44_36,     -0.43,      0.10,      0.11,      0.00,     -0.56,      0.11,      0.10,     -0.00,     -0.46,      0.11,      0.10,     -0.06,     -0.72,      0.21,      0.31,      0.34,      0.83,      0.19,      0.29,      0.44,     -1.52,      0.26,      0.24,     -0.15,     -0.29,      0.23,      0.33,      1.40,      0.22,      0.31,     -1.06,      0.28,      0.26,      0.02,      0.73,
edge_18_13,    -16.16,      0.18,      0.16,     -0.14,    -16.00,      0.12,      0.14,      0.11,    -16.16,      0.16,      0.16,      0.08,    -16.68,      0.48,      0.85,      0.73,    -15.09,      0.78,      0.71,      0.22,    -16.61,      0.34,      0.90,      0.86,     -0.52,      0.51,      0.86,      0.91,      0.79,      0.72,     -0.44,      0.38,      0.92,     -0.02,      0.51,
edge_18_15,     19.67,      0.13,      0.21,      0.41,     19.29,      0.14,      0.17,      0.17,     19.20,      0.10,      0.15,      0.34,     18.80,      0.30,      0.26,     -0.08,     18.89,      0.21,      0.19,     -0.12,     18.77,      0.14,      0.11,     -0.19,     -0.87,      0.33,      0.34,     -0.41,      0.25,      0.26,     -0.43,      0.17,      0.19,     -0.57,      0.19,
edge_18_45,     30.71,      0.10,      0.11,      0.05,     30.39,      0.12,      0.12,      0.00,     30.54,      0.14,      0.12,     -0.05,     28.03,      0.31,      0.27,     -0.15,     28.60,      0.59,      0.44,     -0.44,     28.63,      0.29,      0.34,      0.08,     -2.68,      0.33,      0.29,     -1.79,      0.60,      0.46,     -1.91,      0.32,      0.36,     -2.13,      0.34,
edge_40_19,    -55.63,      0.11,      0.11,      0.03,    -55.82,      0.14,      0.13,     -0.02,    -55.49,      0.15,      0.13,     -0.11,    -51.51,      0.21,      0.23,      0.22,    -53.09,      0.20,      0.31,      0.42,    -52.19,      0.30,      0.34,      0.09,      4.12,      0.24,      0.26,      2.72,      0.25,      0.34,      3.30,      0.33,      0.36,      3.38,      0.43,
edge_40_33,    -55.32,      0.15,      0.14,     -0.10,    -54.93,      0.13,      0.15,      0.11,    -55.34,      0.11,      0.13,     -0.04,    -52.50,      0.19,      0.15,     -0.20,    -52.70,      0.22,      0.27,      0.21,    -53.80,      0.30,      0.33,      0.23,      2.83,      0.24,      0.21,      2.24,      0.26,      0.31,      1.54,      0.32,      0.36,      2.20,      0.39,
edge_19_32,    -25.81,      0.05,      0.06,      0.13,    -25.64,      0.07,      0.06,     -0.02,    -25.53,      0.06,      0.06,      0.01,    -25.74,      0.12,      0.10,     -0.08,    -25.89,      0.19,      0.23,      0.22,    -25.23,      0.12,      0.13,      0.14,      0.08,      0.13,      0.12,     -0.25,      0.20,      0.24,      0.30,      0.13,      0.14,      0.04,      0.17,
edge_19_25,   -114.46,      0.10,      0.09,     -0.07,   -115.43,      0.13,      0.15,      0.15,   -114.82,      0.11,      0.12,      0.12,   -113.30,      0.35,      2.91,      0.98,   -110.84,      0.69,      0.67,      0.15,   -111.76,      0.64,      5.03,      0.99,      1.16,      0.37,      2.91,      4.60,      0.70,      0.69,      3.05,      0.65,      5.03,      2.93,      1.04,
edge_33_32,    -26.29,      0.08,      0.08,      0.05,    -26.25,      0.08,      0.09,     -0.02,    -26.30,      0.09,      0.09,     -0.03,    -25.44,      0.21,      0.24,      0.11,    -24.64,      0.19,      0.24,      0.23,    -24.40,      0.26,      0.29,      0.01,      0.85,      0.23,      0.25,      1.61,      0.21,      0.26,      1.90,      0.28,      0.30,      1.45,      0.33,
edge_33_34,     30.30,      0.12,      0.10,     -0.07,     30.00,      0.10,      0.11,      0.08,     30.42,      0.10,      0.10,      0.01,     28.22,      0.11,      0.09,     -0.20,     28.89,      0.16,      0.17,     -0.05,     28.32,      0.14,      0.15,      0.07,     -2.08,      0.16,      0.13,     -1.10,      0.19,      0.20,     -2.11,      0.17,      0.18,     -1.76,      0.34,
edge_27_36,     50.76,      0.18,      0.20,      0.11,     50.10,      0.21,      0.18,     -0.17,     50.39,      0.19,      0.22,     -0.02,     47.99,      0.92,      1.06,      0.81,     47.11,      0.67,      2.10,      0.94,     46.84,      0.28,      0.19,     -0.31,     -2.77,      0.93,      1.08,     -2.99,      0.70,      2.11,     -3.55,      0.34,      0.29,     -3.10,      0.41,
edge_13_14,     14.41,      0.16,      0.16,      0.05,     14.54,      0.16,      0.18,      0.08,     14.15,      0.14,      0.16,      0.11,     18.46,      0.45,      2.80,      0.98,     16.19,      0.51,      0.98,      0.82,     18.18,      0.62,      2.41,      0.96,      4.05,      0.48,      2.81,      1.64,      0.53,      1.00,      4.03,      0.63,      2.41,      3.24,      0.83,
edge_39_32,    -70.36,      0.09,      0.11,      0.04,    -70.49,      0.12,      0.11,     -0.10,    -70.22,      0.09,      0.11,      0.07,    -68.09,      0.32,      0.28,     -0.08,    -67.17,      0.26,      0.46,      0.48,    -66.36,      0.54,      0.60,      0.66,      2.27,      0.34,      0.30,      3.32,      0.29,      0.47,      3.87,      0.55,      0.60,      3.15,      0.50,
edge_32_23,    -37.46,      0.13,      0.14,      0.13,    -37.54,      0.16,      0.15,     -0.11,    -37.88,      0.13,      0.13,     -0.07,    -38.25,      0.45,      1.03,      0.80,    -35.67,      0.24,      1.19,      0.93,    -36.04,      0.42,      1.44,      0.91,     -0.79,      0.47,      1.04,      1.87,      0.29,      1.20,      1.84,      0.44,      1.45,      0.97,      0.90,
edge_23_14,     65.08,      0.19,      0.21,      0.09,     65.49,      0.22,      0.22,      0.05,     65.01,      0.23,      0.21,     -0.04,     67.06,      1.03,      4.74,      0.99,     65.36,      1.03,     16.51,      1.00,     69.57,      0.43,    272.38,      1.00,      1.99,      1.05,      4.74,     -0.13,      1.05,     16.51,      4.56,      0.48,    272.38,      2.14,      1.41,
edge_23_34,     94.25,      0.16,      0.15,     -0.02,     94.09,      0.16,      0.16,     -0.09,     94.18,      0.17,      0.14,     -0.19,     91.31,      0.20,      0.26,      0.22,     91.22,      0.61,      0.43,     -0.25,     91.37,      0.26,      0.37,      0.33,     -2.94,      0.26,      0.30,     -2.87,      0.63,      0.46,     -2.81,      0.31,      0.40,     -2.87,      0.22,
edge_34_36,     -0.23,      0.06,      0.06,      0.03,     -0.28,      0.06,      0.08,      0.10,     -0.24,      0.07,      0.07,      0.03,      0.29,      0.16,      0.28,      0.45,     -0.87,      0.08,      0.09,      0.07,     -1.63,      0.11,      0.10,     -0.05,      0.52,      0.17,      0.29,     -0.59,      0.10,      0.12,     -1.38,      0.13,      0.12,     -0.49,      0.55,
