leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3265013_CHEMBL3259820,      7.04,      0.09,      0.08,     -0.04,      6.85,      0.09,      0.08,     -0.05,      6.71,      0.09,      0.08,     -0.15,      6.99,      0.09,      0.10,     -0.05,      6.93,      0.11,      0.10,     -0.07,      6.62,      0.10,      0.10,     -0.03,     -0.05,      0.13,      0.13,      0.08,      0.14,      0.13,     -0.09,      0.13,      0.12,     -0.02,      0.08,
edge_CHEMBL3265036_CHEMBL3265016,     29.56,      0.22,      0.28,      0.24,     28.96,      0.19,      0.24,      0.14,     29.23,      0.25,      0.23,      0.01,     29.01,      0.22,      0.23,      0.06,     29.78,      0.37,      0.56,      0.52,     28.54,      0.23,      0.30,      0.32,     -0.54,      0.31,      0.36,      0.82,      0.41,      0.61,     -0.69,      0.34,      0.38,     -0.14,      0.49,
edge_CHEMBL3265036_CHEMBL3265029,      9.06,      0.12,      0.12,     -0.08,      8.95,      0.11,      0.12,      0.04,      9.23,      0.13,      0.11,     -0.16,      8.86,      0.14,      0.15,      0.05,      8.97,      0.14,      0.15,      0.09,      8.53,      0.17,      0.15,     -0.17,     -0.21,      0.18,      0.19,      0.02,      0.18,      0.19,     -0.70,      0.22,      0.19,     -0.30,      0.23,
edge_CHEMBL3265034_CHEMBL3265026,     69.84,      0.38,      0.39,      0.09,     68.40,      0.54,      0.72,      0.58,     69.74,      0.26,      0.25,      0.05,     71.00,      0.61,      0.60,     -0.14,     73.82,      0.42,      3.48,      0.99,     72.67,      0.35,      1.39,      0.92,      1.16,      0.72,      0.72,      5.42,      0.69,      3.56,      2.93,      0.44,      1.41,      3.17,      1.26,
edge_CHEMBL3265034_CHEMBL3265027,     -2.60,      0.17,      0.20,      0.13,     -1.90,      0.11,      0.14,      0.27,     -1.72,      0.12,      0.14,      0.11,     -0.15,      0.15,      0.15,      0.04,     -0.41,      0.14,      0.14,     -0.04,     -1.00,      0.19,      0.20,      0.06,      2.45,      0.22,      0.25,      1.49,      0.18,      0.20,      0.72,      0.23,      0.25,      1.55,      0.50,
edge_CHEMBL3265034_CHEMBL3265037,     49.76,      0.11,      0.10,     -0.09,     50.24,      0.11,      0.08,     -0.20,     50.33,      0.10,      0.08,     -0.32,     50.58,      0.20,      0.51,      0.76,     49.60,      0.16,      0.16,     -0.02,     50.68,      0.15,      0.14,     -0.13,      0.83,      0.23,      0.52,     -0.64,      0.19,      0.18,      0.35,      0.18,      0.16,      0.18,      0.44,
edge_CHEMBL3265034_CHEMBL3265033,    -19.63,      0.11,      0.18,      0.42,    -19.50,      0.13,      0.19,      0.40,    -19.52,      0.11,      0.19,      0.56,    -19.04,      0.12,      0.27,      0.63,    -18.91,      0.11,      0.24,      0.61,    -18.88,      0.11,      0.28,      0.70,      0.59,      0.16,      0.33,      0.59,      0.17,      0.31,      0.64,      0.15,      0.34,      0.61,      0.08,
edge_CHEMBL3265014_CHEMBL3265028,     -3.38,      0.38,      0.44,      0.04,     -1.10,      0.18,      0.15,     -0.29,     -1.15,      0.15,      0.16,     -0.07,     -2.93,      0.37,      0.44,      0.10,     -2.47,      0.43,      0.55,      0.30,     -3.18,      0.23,      1.24,      0.94,      0.45,      0.53,      0.63,     -1.37,      0.46,      0.57,     -2.03,      0.27,      1.25,     -0.98,      0.76,
edge_CHEMBL3265014_CHEMBL3265022,     29.73,      0.15,      0.13,     -0.05,     27.50,      0.33,      0.45,      0.24,     29.95,      0.12,      0.12,      0.04,     26.67,      0.35,      0.40,      0.18,     29.09,      0.12,      0.14,      0.13,     27.80,      0.16,      0.16,      0.07,     -3.06,      0.38,      0.42,      1.59,      0.35,      0.47,     -2.16,      0.20,      0.20,     -1.21,      1.43,
edge_CHEMBL3265014_CHEMBL3265025,     41.51,      0.12,      0.16,      0.23,     41.44,      0.16,      0.20,      0.11,     41.49,      0.16,      0.18,     -0.02,     40.49,      0.30,      0.32,      0.10,     40.53,      0.23,      0.26,      0.21,     41.42,      0.15,      0.20,      0.28,     -1.02,      0.33,      0.36,     -0.91,      0.28,      0.33,     -0.07,      0.22,      0.27,     -0.67,      0.32,
edge_CHEMBL3265014_CHEMBL3265006,     50.17,      0.14,      0.13,     -0.07,     50.06,      0.11,      0.18,      0.43,     50.44,      0.16,      0.15,      0.06,     51.15,      0.31,      0.50,      0.37,     49.70,      0.14,      0.17,      0.15,     49.73,      0.18,      0.35,      0.54,      0.98,      0.34,      0.51,     -0.37,      0.18,      0.25,     -0.71,      0.24,      0.38,     -0.03,      0.52,
edge_CHEMBL3265009_CHEMBL3265008,    -10.34,      0.09,      0.08,     -0.16,    -10.40,      0.08,      0.08,     -0.04,    -10.21,      0.09,      0.09,      0.06,    -10.39,      0.16,      0.14,     -0.03,     -9.80,      0.11,      0.10,     -0.08,     -9.81,      0.10,      0.09,      0.00,     -0.05,      0.18,      0.16,      0.60,      0.13,      0.13,      0.40,      0.13,      0.13,      0.32,      0.20,
edge_CHEMBL3265009_CHEMBL3265020,     24.54,      0.15,      0.12,     -0.15,     24.53,      0.11,      0.10,     -0.07,     24.51,      0.11,      0.12,      0.09,     24.40,      0.13,      0.15,      0.03,     25.38,      0.17,      0.17,      0.01,     24.84,      0.15,      0.14,     -0.16,     -0.14,      0.19,      0.19,      0.85,      0.20,      0.20,      0.33,      0.19,      0.18,      0.35,      0.29,
edge_CHEMBL3265009_CHEMBL3265005,      5.33,      0.10,      0.10,     -0.03,      5.49,      0.11,      0.10,     -0.05,      5.34,      0.11,      0.11,      0.01,      5.79,      0.13,      0.16,      0.22,      6.38,      0.11,      0.11,     -0.02,      5.75,      0.11,      0.11,      0.09,      0.46,      0.16,      0.19,      0.89,      0.16,      0.15,      0.41,      0.15,      0.16,      0.59,      0.17,
edge_CHEMBL3265009_CHEMBL3265006,     49.03,      0.10,      0.10,     -0.08,     48.85,      0.09,      0.10,      0.11,     48.78,      0.08,      0.07,     -0.14,     49.53,      0.15,      0.12,     -0.15,     49.14,      0.12,      0.12,     -0.06,     48.57,      0.17,      0.19,      0.05,      0.49,      0.18,      0.15,      0.30,      0.15,      0.16,     -0.21,      0.19,      0.21,      0.19,      0.22,
edge_CHEMBL3265009_CHEMBL3265003,     41.47,      0.15,      0.27,      0.42,     41.67,      0.30,      0.31,      0.13,     41.60,      0.21,      0.30,      0.31,     40.03,      0.31,      0.92,      0.88,     38.91,      0.35,      0.98,      0.86,     40.79,      0.51,      0.49,     -0.12,     -1.44,      0.34,      0.96,     -2.76,      0.46,      1.03,     -0.81,      0.56,      0.58,     -1.67,      0.61,
edge_CHEMBL3265017_CHEMBL3265026,     32.71,      0.12,      0.13,      0.01,     32.49,      0.15,      0.13,     -0.09,     32.61,      0.17,      0.14,     -0.04,     34.35,      0.22,      0.26,      0.06,     34.98,      0.22,      0.22,     -0.10,     33.93,      0.22,      0.22,      0.07,      1.64,      0.25,      0.29,      2.50,      0.27,      0.25,      1.32,      0.28,      0.26,      1.82,      0.37,
edge_CHEMBL3265017_CHEMBL3265024,      6.62,      0.08,      0.08,     -0.05,      6.79,      0.10,      0.10,      0.10,      6.89,      0.11,      0.10,     -0.06,      8.46,      0.17,      0.18,      0.09,      6.60,      0.23,      0.23,      0.14,      7.58,      0.18,      0.20,      0.06,      1.85,      0.19,      0.19,     -0.19,      0.25,      0.25,      0.69,      0.21,      0.23,      0.78,      0.59,
edge_CHEMBL3265017_CHEMBL3265016,    -10.58,      0.08,      0.07,     -0.08,    -10.90,      0.08,      0.06,     -0.20,    -10.57,      0.08,      0.07,     -0.04,     -9.83,      0.09,      0.09,      0.04,     -9.84,      0.09,      0.11,      0.24,    -10.63,      0.07,      0.07,     -0.13,      0.75,      0.12,      0.11,      1.07,      0.12,      0.13,     -0.06,      0.11,      0.10,      0.59,      0.34,
edge_CHEMBL3265017_CHEMBL3265027,    -39.22,      0.16,      0.20,      0.23,    -38.61,      0.10,      0.16,      0.34,    -39.36,      0.24,      0.24,      0.12,    -37.81,      0.17,      0.18,      0.07,    -38.01,      0.13,      0.22,      0.47,    -39.68,      0.30,      0.58,      0.59,      1.41,      0.23,      0.26,      0.61,      0.16,      0.27,     -0.32,      0.38,      0.62,      0.57,      0.51,
edge_CHEMBL3265017_CHEMBL3265020,     -8.29,      0.07,      0.07,      0.00,     -8.73,      0.07,      0.06,     -0.10,     -8.50,      0.08,      0.08,      0.02,     -8.15,      0.11,      0.10,     -0.05,     -8.80,      0.09,      0.10,      0.02,     -8.39,      0.09,      0.09,     -0.05,      0.13,      0.13,      0.12,     -0.08,      0.11,      0.11,      0.11,      0.12,      0.12,      0.05,      0.09,
edge_CHEMBL3265017_CHEMBL3265032,    -34.31,      0.11,      0.15,      0.17,    -34.08,      0.13,      0.12,     -0.01,    -34.04,      0.14,      0.14,      0.07,    -34.42,      0.23,      0.25,      0.02,    -34.46,      0.27,      0.34,      0.15,    -34.10,      0.21,      0.20,     -0.03,     -0.11,      0.26,      0.29,     -0.38,      0.30,      0.36,     -0.06,      0.25,      0.25,     -0.18,      0.16,
edge_CHEMBL3265017_CHEMBL3265002,      9.86,      0.35,      0.37,      0.04,      9.48,      0.42,      0.34,     -0.07,      9.33,      0.36,      0.32,     -0.11,     10.03,      1.10,      0.63,     -0.55,      9.58,      1.57,      0.76,     -0.41,     11.55,      0.96,      0.53,     -0.39,      0.18,      1.16,      0.73,      0.10,      1.62,      0.84,      2.22,      1.03,      0.62,      0.83,      0.94,
edge_CHEMBL3265017_CHEMBL3265029,    -29.58,      0.09,      0.09,      0.06,    -29.83,      0.10,      0.09,     -0.13,    -29.58,      0.11,      0.11,     -0.01,    -30.12,      0.13,      0.14,      0.02,    -30.07,      0.17,      0.16,     -0.02,    -29.97,      0.21,      0.16,     -0.15,     -0.54,      0.16,      0.17,     -0.24,      0.20,      0.18,     -0.39,      0.24,      0.20,     -0.39,      0.13,
edge_CHEMBL3265000_CHEMBL3264995,    -26.36,      0.12,      0.14,      0.09,    -26.08,      0.18,      0.15,     -0.02,    -26.24,      0.18,      0.15,     -0.03,    -28.02,      0.32,      5.26,      1.00,    -26.16,      0.28,      0.32,      0.10,    -24.96,      0.57,      0.45,     -0.02,     -1.66,      0.34,      5.26,     -0.08,      0.33,      0.35,      1.28,      0.60,      0.47,     -0.15,      0.87,
edge_CHEMBL3265000_CHEMBL3264997,    -24.98,      0.22,      0.18,     -0.07,    -25.26,      0.20,      0.21,     -0.10,    -25.03,      0.15,      0.20,      0.22,    -23.88,      0.62,      0.39,     -0.40,    -24.39,      0.59,      0.50,     -0.05,    -27.28,      0.52,      0.99,      0.84,      1.10,      0.65,      0.43,      0.87,      0.62,      0.54,     -2.24,      0.54,      1.01,     -0.09,      1.11,
edge_CHEMBL3265000_CHEMBL3264994,    -81.53,      0.23,      0.22,     -0.02,    -82.36,      0.24,      0.26,      0.14,    -81.81,      0.29,      0.32,      0.16,    -82.99,      0.85,    121.68,      1.00,    -79.88,      1.48,      0.75,     -0.31,    -82.41,      0.38,      2.87,      0.98,     -1.47,      0.88,    121.68,      2.49,      1.50,      0.79,     -0.59,      0.48,      2.89,      0.14,      1.25,
edge_CHEMBL3265023_CHEMBL3265028,    -35.55,      0.15,      0.23,      0.48,    -35.77,      0.14,      0.22,      0.47,    -34.67,      0.15,      0.14,     -0.15,    -34.16,      0.13,      0.14,      0.06,    -36.34,      0.26,      0.35,      0.26,    -35.82,      0.24,      0.33,      0.44,      1.40,      0.19,      0.27,     -0.57,      0.29,      0.42,     -1.15,      0.28,      0.35,     -0.11,      0.78,
edge_CHEMBL3265023_CHEMBL3265022,     -2.83,      0.09,      0.08,     -0.04,     -2.86,      0.09,      0.09,     -0.02,     -2.99,      0.07,      0.09,      0.09,     -3.62,      0.09,      0.11,      0.18,     -4.17,      0.14,      0.15,      0.16,     -3.92,      0.10,      0.11,      0.18,     -0.79,      0.13,      0.14,     -1.31,      0.17,      0.17,     -0.93,      0.12,      0.14,     -1.01,      0.17,
edge_CHEMBL3265023_CHEMBL3265020,     -5.88,      0.07,      0.06,     -0.11,     -5.88,      0.08,      0.07,     -0.15,     -5.92,      0.07,      0.07,      0.05,     -6.34,      0.11,      0.13,      0.12,     -6.09,      0.14,      0.15,      0.04,     -6.18,      0.10,      0.11,      0.19,     -0.46,      0.13,      0.14,     -0.21,      0.17,      0.16,     -0.26,      0.12,      0.13,     -0.31,      0.10,
edge_CHEMBL3265004_CHEMBL3264999,    -31.95,      0.12,      0.11,     -0.08,    -31.82,      0.09,      0.10,      0.07,    -31.87,      0.13,      0.12,     -0.05,    -31.61,      0.13,      0.13,     -0.03,    -30.97,      0.15,      0.13,     -0.04,    -31.61,      0.12,      0.12,      0.05,      0.34,      0.18,      0.17,      0.85,      0.17,      0.16,      0.27,      0.18,      0.17,      0.49,      0.20,
edge_CHEMBL3265004_CHEMBL3265002,    -15.94,      0.08,      0.09,     -0.02,    -16.11,      0.10,      0.10,      0.03,    -16.10,      0.10,      0.09,      0.01,    -15.21,      0.09,      0.11,      0.20,    -16.00,      0.07,      0.09,      0.20,    -15.53,      0.09,      0.09,      0.03,      0.73,      0.13,      0.14,      0.11,      0.12,      0.13,      0.57,      0.13,      0.13,      0.47,      0.19,
edge_CHEMBL3265004_CHEMBL3265003,      5.18,      0.10,      0.09,     -0.04,      5.26,      0.08,      0.08,     -0.04,      5.17,      0.08,      0.08,      0.08,      5.88,      0.08,      0.08,     -0.04,      5.49,      0.06,      0.06,      0.10,      5.71,      0.06,      0.05,     -0.13,      0.70,      0.13,      0.12,      0.24,      0.10,      0.10,      0.55,      0.10,      0.10,      0.50,      0.15,
edge_CHEMBL3265029_CHEMBL3265016,     19.55,      0.16,      0.13,     -0.12,     19.01,      0.09,      0.09,     -0.03,     19.21,      0.10,      0.10,     -0.00,     19.67,      0.14,      0.14,      0.09,     20.31,      0.21,      0.23,      0.07,     19.38,      0.15,      0.15,     -0.07,      0.12,      0.21,      0.19,      1.30,      0.23,      0.24,      0.17,      0.18,      0.18,      0.53,      0.40,
edge_CHEMBL3265029_CHEMBL3265027,     -8.31,      0.06,      0.06,      0.02,     -8.34,      0.05,      0.06,     -0.05,     -8.23,      0.05,      0.06,      0.10,     -7.48,      0.08,      0.07,      0.01,     -7.21,      0.08,      0.08,      0.12,     -7.09,      0.06,      0.07,      0.09,      0.83,      0.10,      0.09,      1.13,      0.10,      0.10,      1.14,      0.08,      0.09,      1.03,      0.11,
edge_CHEMBL3265025_CHEMBL3265008,    -49.95,      0.11,      0.09,     -0.17,    -49.54,      0.11,      0.09,     -0.14,    -49.95,      0.09,      0.09,     -0.21,    -50.30,      0.16,      0.17,      0.13,    -50.33,      0.16,      0.17,      0.10,    -50.25,      0.13,      0.14,      0.12,     -0.34,      0.20,      0.20,     -0.78,      0.19,      0.19,     -0.30,      0.16,      0.16,     -0.48,      0.17,
edge_CHEMBL3265025_CHEMBL3265020,    -14.24,      0.11,      0.10,     -0.03,    -14.42,      0.09,      0.09,     -0.06,    -14.24,      0.12,      0.10,     -0.11,    -15.01,      0.20,      0.26,      0.19,    -15.20,      0.14,      0.14,     -0.03,    -14.99,      0.16,      0.20,      0.28,     -0.76,      0.23,      0.28,     -0.77,      0.17,      0.17,     -0.75,      0.20,      0.22,     -0.76,      0.10,
edge_CHEMBL3265012_CHEMBL3265010,     12.06,      0.11,      0.12,      0.01,     12.83,      0.15,      0.16,      0.06,     12.75,      0.16,      0.17,      0.15,     12.01,      0.19,      0.24,      0.12,     11.85,      0.18,      0.18,     -0.09,     13.89,      0.23,      0.26,      0.07,     -0.04,      0.23,      0.27,     -0.98,      0.23,      0.24,      1.14,      0.28,      0.31,      0.04,      0.62,
edge_CHEMBL3265012_CHEMBL3259820,     21.45,      0.07,      0.07,      0.04,     21.23,      0.07,      0.07,     -0.05,     21.21,      0.07,      0.07,     -0.11,     21.15,      0.07,      0.09,      0.24,     21.87,      0.08,      0.10,      0.18,     21.90,      0.08,      0.08,      0.04,     -0.30,      0.10,      0.12,      0.64,      0.11,      0.12,      0.69,      0.11,      0.11,      0.34,      0.32,
edge_CHEMBL3265012_CHEMBL3265002,     58.91,      0.34,      0.38,      0.12,     58.20,      0.49,      0.43,     -0.24,     57.81,      0.43,      0.41,     -0.14,     57.99,      1.10,      0.61,     -0.55,     55.18,      0.33,      5.01,      0.99,     59.67,      1.26,      0.74,     -0.35,     -0.92,      1.15,      0.72,     -3.02,      0.59,      5.03,      1.86,      1.33,      0.84,     -0.69,      1.48,
