leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_31_19,    -14.29,      0.17,      0.17,     -0.04,    -13.14,      0.06,      0.06,      0.00,    -13.50,      0.09,      0.10,      0.07,    -11.04,      0.13,      0.13,     -0.03,    -10.10,      0.13,      0.15,      0.10,    -12.18,      0.19,      0.21,      0.10,      3.25,      0.22,      0.22,      3.04,      0.14,      0.16,      1.32,      0.21,      0.23,      2.54,      0.61,
edge_48_47,      5.99,      0.09,      0.08,      0.04,      5.81,      0.08,      0.08,     -0.01,      5.81,      0.11,      0.09,     -0.12,      6.91,      0.09,      0.09,     -0.04,      8.26,      0.09,      0.11,      0.26,      6.55,      0.09,      0.08,     -0.09,      0.92,      0.13,      0.12,      2.44,      0.12,      0.14,      0.74,      0.14,      0.12,      1.37,      0.54,
edge_48_20,      0.15,      0.11,      0.10,     -0.03,     -0.09,      0.09,      0.09,     -0.01,      0.09,      0.11,      0.11,      0.05,     -2.22,      0.20,      0.32,      0.47,     -1.47,      0.17,      0.28,      0.48,     -3.20,      0.23,      0.86,      0.88,     -2.36,      0.23,      0.33,     -1.38,      0.19,      0.30,     -3.29,      0.25,      0.87,     -2.34,      0.56,
edge_58_68,    -20.85,      0.20,      0.20,      0.04,    -20.81,      0.16,      0.20,      0.17,    -20.83,      0.20,      0.19,      0.02,    -20.35,      0.17,      0.25,      0.25,    -21.75,      0.22,      0.26,      0.18,    -21.11,      0.24,      0.22,     -0.11,      0.50,      0.26,      0.32,     -0.95,      0.28,      0.33,     -0.28,      0.31,      0.30,     -0.24,      0.44,
edge_58_60,      2.45,      0.16,      0.16,     -0.01,      2.43,      0.18,      0.18,     -0.01,      2.50,      0.16,      0.18,      0.03,      4.87,      0.13,      0.14,     -0.03,      3.78,      0.15,      0.18,      0.16,      4.21,      0.16,      0.22,      0.19,      2.42,      0.21,      0.22,      1.35,      0.23,      0.25,      1.71,      0.23,      0.29,      1.83,      0.33,
edge_58_63,     -8.11,      0.07,      0.06,     -0.03,     -8.11,      0.05,      0.05,      0.01,     -8.17,      0.05,      0.05,      0.07,     -7.77,      0.09,      0.09,      0.02,     -7.25,      0.06,      0.07,     -0.03,     -7.45,      0.09,      0.09,      0.10,      0.34,      0.11,      0.10,      0.86,      0.08,      0.09,      0.72,      0.10,      0.11,      0.64,      0.16,
edge_41_44,     -3.42,      0.10,      0.11,      0.16,     -3.80,      0.14,      0.13,      0.06,     -3.68,      0.12,      0.11,     -0.02,     -2.25,      0.13,      1.15,      0.97,     -2.54,      0.20,      0.43,      0.61,     -1.97,      0.22,      0.25,      0.10,      1.17,      0.17,      1.16,      1.26,      0.24,      0.45,      1.71,      0.25,      0.27,      1.38,      0.20,
edge_29_54,     77.36,      0.12,      0.10,     -0.05,     77.44,      0.11,      0.11,      0.01,     77.52,      0.10,      0.10,     -0.00,     77.89,      0.24,      0.28,      0.20,     78.19,      0.26,      0.25,     -0.11,     79.70,      0.16,      0.20,      0.28,      0.53,      0.27,      0.30,      0.75,      0.28,      0.27,      2.18,      0.18,      0.22,      1.15,      0.53,
edge_29_63,     64.46,      0.09,      0.09,     -0.01,     64.42,      0.10,      0.09,     -0.09,     64.42,      0.08,      0.10,      0.10,     64.59,      0.15,      0.12,     -0.14,     65.99,      0.13,      0.15,      0.07,     64.06,      0.18,      0.13,     -0.31,      0.13,      0.17,      0.15,      1.57,      0.16,      0.18,     -0.36,      0.20,      0.16,      0.45,      0.58,
edge_29_70,     79.79,      0.05,      0.06,      0.02,     79.95,      0.06,      0.06,     -0.04,     79.83,      0.06,      0.06,     -0.01,     78.36,      0.09,      0.11,      0.25,     78.41,      0.12,      0.18,      0.39,     77.92,      0.13,      0.15,      0.21,     -1.43,      0.10,      0.13,     -1.54,      0.14,      0.19,     -1.91,      0.14,      0.16,     -1.63,      0.15,
edge_29_23,    126.38,      0.10,      0.10,      0.03,    126.28,      0.07,      0.10,      0.23,    126.37,      0.10,      0.10,      0.01,    128.02,      0.20,      0.21,      0.03,    128.26,      0.20,      0.28,      0.26,    128.00,      0.40,      0.38,     -0.07,      1.65,      0.22,      0.23,      1.97,      0.21,      0.29,      1.63,      0.41,      0.39,      1.75,      0.18,
edge_54_36,     14.84,      0.31,      0.26,     -0.10,     15.19,      0.20,      0.27,      0.20,     14.64,      0.22,      0.24,      0.09,     21.72,      0.53,   1052.81,      1.00,     14.57,      0.75,      4.35,      0.99,     15.19,      0.29,      1.09,      0.90,      6.89,      0.62,   1052.81,     -0.61,      0.77,      4.36,      0.55,      0.37,      1.12,      2.28,      2.34,
edge_54_70,      2.57,      0.07,      0.07,      0.03,      2.64,      0.05,      0.07,      0.11,      2.72,      0.06,      0.07,      0.02,      0.66,      0.16,      0.19,      0.16,      1.52,      0.11,      0.10,     -0.10,     -0.07,      0.12,      0.10,     -0.12,     -1.92,      0.18,      0.21,     -1.12,      0.12,      0.12,     -2.79,      0.14,      0.12,     -1.94,      0.49,
edge_47_46,     15.56,      0.08,      0.09,      0.07,     15.74,      0.08,      0.09,      0.06,     15.56,      0.08,      0.09,     -0.00,     15.29,      0.15,      0.12,     -0.18,     15.14,      0.15,      0.16,      0.14,     14.66,      0.15,      0.15,      0.04,     -0.27,      0.17,      0.15,     -0.60,      0.17,      0.19,     -0.90,      0.17,      0.17,     -0.59,      0.19,
edge_47_20,     -7.42,      0.08,      0.09,      0.03,     -7.47,      0.11,      0.10,      0.01,     -7.34,      0.09,      0.09,     -0.05,     -9.38,      0.20,      0.28,      0.30,    -10.87,      0.23,      0.29,      0.18,     -9.32,      0.11,      0.34,      0.74,     -1.95,      0.22,      0.29,     -3.40,      0.25,      0.31,     -1.98,      0.14,      0.35,     -2.44,      0.48,
edge_26_69,      6.82,      0.09,      0.09,     -0.03,      6.84,      0.09,      0.10,      0.09,      7.06,      0.10,      0.12,      0.15,      4.30,      0.16,      0.28,      0.52,      5.48,      0.26,      0.39,      0.36,      3.73,      0.18,      0.17,     -0.04,     -2.52,      0.18,      0.29,     -1.36,      0.28,      0.41,     -3.33,      0.20,      0.21,     -2.40,      0.57,
edge_26_70,     15.96,      0.11,      0.10,     -0.14,     15.68,      0.11,      0.11,      0.04,     16.00,      0.12,      0.11,      0.06,     12.90,      0.16,      0.17,     -0.05,     14.91,      0.26,      0.32,      0.18,     11.76,      0.16,      0.16,      0.03,     -3.07,      0.20,      0.19,     -0.77,      0.28,      0.33,     -4.24,      0.19,      0.19,     -2.69,      1.02,
edge_55_63,    -12.09,      0.06,      0.06,      0.01,    -12.05,      0.07,      0.07,     -0.04,    -12.01,      0.06,      0.07,     -0.05,     -8.42,      0.09,      0.09,     -0.12,     -9.11,      0.09,      0.08,     -0.16,     -8.71,      0.09,      0.11,      0.12,      3.67,      0.10,      0.11,      2.94,      0.11,      0.11,      3.31,      0.11,      0.13,      3.31,      0.22,
edge_55_23,     50.21,      0.10,      0.10,      0.09,     50.05,      0.09,      0.10,     -0.04,     50.00,      0.11,      0.10,     -0.06,     55.04,      0.18,      0.20,      0.11,     54.61,      0.23,      0.27,      0.14,     53.92,      0.21,      0.21,     -0.03,      4.84,      0.21,      0.22,      4.55,      0.24,      0.29,      3.92,      0.24,      0.23,      4.44,      0.28,
edge_20_39,    -24.70,      0.06,      0.06,     -0.00,    -24.84,      0.05,      0.05,      0.03,    -24.81,      0.06,      0.05,     -0.06,    -23.23,      0.13,      0.13,      0.07,    -21.94,      0.14,      0.29,      0.63,    -23.19,      0.09,      0.23,      0.69,      1.47,      0.14,      0.15,      2.90,      0.15,      0.30,      1.62,      0.11,      0.23,      2.00,      0.46,
edge_20_42,      3.91,      0.06,      0.07,     -0.01,      3.94,      0.09,      0.07,     -0.09,      3.89,      0.06,      0.06,      0.04,      3.25,      0.07,      0.12,      0.44,      2.59,      0.06,      0.05,     -0.11,      3.91,      0.07,      0.06,     -0.29,     -0.66,      0.10,      0.14,     -1.35,      0.11,      0.09,      0.02,      0.10,      0.09,     -0.66,      0.40,
edge_57_70,     -4.59,      0.07,      0.07,     -0.04,     -4.61,      0.05,      0.06,      0.08,     -4.58,      0.08,      0.07,     -0.05,     -4.55,      0.10,      0.09,     -0.09,     -4.93,      0.11,      0.09,     -0.13,     -4.99,      0.09,      0.08,     -0.31,      0.05,      0.12,      0.11,     -0.33,      0.12,      0.11,     -0.41,      0.12,      0.10,     -0.23,      0.15,
edge_35_69,     -3.18,      0.11,      0.11,      0.00,     -3.24,      0.08,      0.09,      0.13,     -3.38,      0.09,      0.09,      0.00,     -4.03,      0.07,      0.06,      0.02,     -3.73,      0.06,      0.07,      0.07,     -3.45,      0.09,      0.09,      0.13,     -0.85,      0.13,      0.13,     -0.49,      0.10,      0.12,     -0.07,      0.13,      0.13,     -0.47,      0.23,
edge_44_68,    -22.58,      0.16,      0.15,     -0.02,    -22.53,      0.17,      0.17,     -0.14,    -22.65,      0.21,      0.19,     -0.14,    -25.52,      0.27,      0.36,      0.34,    -24.80,      0.35,      0.37,      0.04,    -22.78,      0.27,      1.19,      0.90,     -2.93,      0.31,      0.39,     -2.27,      0.39,      0.40,     -0.13,      0.34,      1.21,     -1.78,      0.85,
edge_63_36,     27.94,      0.30,      0.24,     -0.09,     28.42,      0.25,      0.27,      0.05,     29.95,      0.31,      0.48,      0.42,     29.22,      0.69,      0.69,      0.17,     29.81,      0.33,      1.51,      0.94,     29.59,      0.42,      2.21,      0.96,      1.28,      0.75,      0.73,      1.39,      0.42,      1.54,     -0.35,      0.52,      2.26,      0.77,      0.62,
edge_69_53,      8.87,      0.06,      0.07,     -0.02,      8.93,      0.07,      0.07,     -0.01,      8.94,      0.06,      0.08,      0.10,     10.85,      0.22,      0.39,      0.50,     10.85,      0.18,      0.23,      0.17,     12.15,      0.19,      0.23,      0.14,      1.97,      0.23,      0.40,      1.91,      0.19,      0.24,      3.21,      0.20,      0.24,      2.37,      0.43,
edge_69_23,     55.85,      0.09,      0.10,      0.03,     55.49,      0.12,      0.10,      0.03,     55.47,      0.09,      0.11,      0.17,     59.18,      0.17,      0.24,      0.33,     58.90,      0.19,      0.17,      0.03,     57.40,      0.26,      0.27,      0.10,      3.33,      0.19,      0.26,      3.41,      0.22,      0.20,      1.94,      0.27,      0.29,      2.90,      0.49,
edge_69_60,     -9.91,      0.15,      0.17,      0.19,    -10.10,      0.16,      0.18,      0.07,     -9.76,      0.14,      0.17,      0.16,     -7.79,      0.16,      0.17,     -0.02,     -8.42,      0.20,      0.27,      0.29,     -8.92,      0.13,      0.13,     -0.06,      2.11,      0.22,      0.24,      1.69,      0.26,      0.32,      0.84,      0.19,      0.21,      1.55,      0.39,
edge_52_53,      3.51,      0.08,      0.09,      0.01,      3.64,      0.09,      0.09,     -0.06,      3.67,      0.09,      0.09,     -0.00,      3.64,      0.10,      0.14,      0.29,      4.33,      0.09,      0.13,      0.27,      5.11,      0.13,      0.11,     -0.09,      0.12,      0.13,      0.17,      0.69,      0.13,      0.15,      1.44,      0.15,      0.14,      0.75,      0.38,
edge_52_19,     21.52,      0.10,      0.11,      0.06,     21.53,      0.10,      0.10,     -0.01,     21.55,      0.13,      0.11,     -0.07,     24.70,      0.21,      0.63,      0.83,     24.33,      0.24,      0.34,      0.32,     25.65,      0.21,      0.31,      0.37,      3.18,      0.23,      0.64,      2.80,      0.26,      0.35,      4.10,      0.24,      0.33,      3.36,      0.40,
edge_52_46,     22.39,      0.11,      0.13,      0.03,     22.64,      0.13,      0.12,     -0.01,     22.62,      0.10,      0.11,      0.03,     24.51,      0.35,      0.39,      0.08,     26.79,      0.34,      0.26,     -0.14,     24.96,      0.57,      0.46,      0.23,      2.12,      0.37,      0.41,      4.15,      0.36,      0.29,      2.34,      0.58,      0.47,      2.87,      0.67,
edge_19_37,     -1.01,      0.24,      0.24,     -0.06,     -0.97,      0.27,      0.28,      0.05,     -1.32,      0.19,      0.25,      0.10,     -4.26,      0.82,      7.47,      1.00,     -4.14,      0.48,     15.68,      1.00,     -6.32,      0.55,      0.77,      0.48,     -3.25,      0.85,      7.47,     -3.17,      0.55,     15.69,     -5.00,      0.58,      0.81,     -3.81,      0.66,
edge_19_70,    -18.05,      0.11,      0.10,      0.07,    -17.82,      0.07,      0.10,      0.10,    -17.60,      0.11,      0.09,     -0.17,    -20.35,      0.18,      0.50,      0.79,    -20.06,      0.40,      0.68,      0.61,    -20.13,      0.27,      0.52,      0.64,     -2.30,      0.21,      0.51,     -2.24,      0.41,      0.69,     -2.53,      0.29,      0.53,     -2.36,      0.18,
edge_68_70,     31.42,      0.09,      0.10,      0.00,     31.41,      0.11,      0.10,     -0.04,     31.44,      0.09,      0.10,      0.03,     31.66,      0.22,      0.22,      0.01,     32.65,      0.20,      0.21,      0.08,     32.19,      0.22,      0.27,      0.16,      0.24,      0.24,      0.24,      1.24,      0.23,      0.23,      0.76,      0.23,      0.29,      0.74,      0.30,
edge_68_53,     27.65,      0.14,      0.13,      0.00,     27.38,      0.11,      0.13,      0.09,     27.66,      0.14,      0.13,      0.07,     29.36,      0.45,      1.22,      0.87,     32.36,      0.48,      0.66,      0.35,     29.39,      0.48,      0.48,      0.11,      1.71,      0.48,      1.23,      4.98,      0.49,      0.68,      1.73,      0.49,      0.49,      2.81,      1.10,
edge_33_23,     -5.53,      0.07,      0.07,     -0.04,     -5.43,      0.06,      0.06,     -0.04,     -5.35,      0.06,      0.06,      0.01,     -4.34,      0.09,      0.09,     -0.07,     -4.17,      0.08,      0.08,      0.03,     -4.70,      0.10,      0.11,      0.13,      1.19,      0.12,      0.11,      1.26,      0.10,      0.10,      0.66,      0.12,      0.13,      1.04,      0.20,
edge_33_36,    -38.39,      0.26,      0.28,      0.09,    -38.99,      0.21,      0.19,     -0.06,    -39.12,      0.22,      0.21,     -0.02,    -40.36,      0.36,      0.50,      0.28,    -39.19,      0.29,      0.32,      0.13,    -37.29,      0.19,      1.66,      0.97,     -1.97,      0.44,      0.57,     -0.20,      0.36,      0.37,      1.82,      0.29,      1.67,     -0.11,      1.10,
edge_33_70,    -84.30,      0.08,      0.10,      0.18,    -84.04,      0.09,      0.10,      0.10,    -83.92,      0.09,      0.10,      0.03,    -86.16,      0.23,      0.18,     -0.13,    -86.76,      0.13,      0.16,      0.18,    -85.69,      0.12,      0.10,     -0.15,     -1.86,      0.25,      0.21,     -2.72,      0.16,      0.18,     -1.77,      0.15,      0.14,     -2.12,      0.31,
edge_39_37,     59.37,      0.19,      0.16,     -0.08,     59.32,      0.19,      0.22,      0.19,     59.62,      0.15,      0.20,      0.29,     56.98,      0.28,      0.89,      0.86,     55.98,      0.53,      1.65,      0.93,     58.81,      0.42,      0.92,      0.82,     -2.39,      0.34,      0.90,     -3.35,      0.56,      1.67,     -0.82,      0.45,      0.94,     -2.18,      0.76,
