leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_9373_0529,    -10.70,      0.07,      0.09,      0.17,    -10.57,      0.07,      0.09,      0.22,    -10.43,      0.07,      0.11,      0.25,    -10.47,      0.19,      0.19,      0.04,     -8.80,      0.19,      0.22,      0.12,    -10.43,      0.34,      0.50,      0.30,      0.23,      0.20,      0.21,      1.77,      0.20,      0.24,      0.00,      0.35,      0.51,      0.67,      0.56,
edge_8794_6674,     -8.27,      0.07,      0.06,     -0.02,     -8.21,      0.06,      0.06,     -0.08,     -8.21,      0.07,      0.07,     -0.03,     -7.60,      0.21,      0.30,      0.37,     -6.89,      0.11,      0.17,      0.33,,,,,      0.67,      0.22,      0.31,      1.32,      0.13,      0.18,,,,,,
edge_3507_0798,      5.29,      0.06,      0.06,     -0.02,      5.27,      0.06,      0.06,      0.00,      5.32,      0.06,      0.06,      0.01,      2.28,      0.09,      0.11,      0.04,      2.61,      0.13,      0.09,     -0.22,      2.17,      0.13,      0.11,     -0.11,     -3.01,      0.11,      0.13,     -2.66,      0.14,      0.11,     -3.15,      0.14,      0.13,     -2.94,      0.15,
edge_1537_0529,    -12.25,      0.06,      0.07,      0.10,    -12.25,      0.08,      0.08,     -0.01,    -12.18,      0.08,      0.08,     -0.03,    -15.33,      0.11,      0.24,      0.53,    -14.23,      0.19,      0.23,      0.30,    -15.39,      0.20,      0.15,     -0.23,     -3.08,      0.13,      0.25,     -1.98,      0.21,      0.24,     -3.21,      0.22,      0.17,     -2.76,      0.40,
edge_7447_4326,      9.62,      0.20,      0.19,     -0.03,      9.66,      0.15,      0.18,      0.16,      9.17,      0.16,      0.19,     -0.00,     12.56,      0.55,      3.56,      0.99,     17.66,      0.26,     12.55,      1.00,     12.87,      0.40,      4.02,      0.99,      2.94,      0.59,      3.57,      8.00,      0.30,     12.55,      3.70,      0.43,      4.02,      4.88,      1.59,
edge_3040_3053,     -0.40,      0.11,      0.11,     -0.04,     -0.45,      0.12,      0.12,      0.06,     -0.25,      0.12,      0.10,     -0.12,      2.28,      0.38,      0.72,      0.66,      0.91,      0.42,      0.82,      0.73,      2.24,      0.28,      1.09,      0.89,      2.68,      0.40,      0.73,      1.36,      0.44,      0.83,      2.49,      0.30,      1.09,      2.18,      0.44,
edge_2606_3053,     -0.62,      0.12,      0.13,      0.04,     -0.46,      0.08,      0.11,      0.22,     -0.03,      0.10,      0.10,      0.01,      4.04,      0.27,      0.49,      0.57,      2.51,      0.30,      0.37,      0.25,      2.34,      0.37,      0.57,      0.47,      4.66,      0.30,      0.51,      2.97,      0.31,      0.39,      2.37,      0.38,      0.58,      3.33,      0.70,
edge_8550_0798,     -9.42,      0.06,      0.06,     -0.09,     -9.49,      0.06,      0.07,     -0.04,     -9.46,      0.06,      0.06,     -0.02,     -8.89,      0.19,      0.17,     -0.12,     -9.01,      0.12,      0.13,      0.12,    -10.04,      0.16,      0.17,     -0.01,      0.53,      0.20,      0.18,      0.48,      0.13,      0.15,     -0.58,      0.17,      0.18,      0.14,      0.37,
edge_0681_1872,      3.97,      0.12,      0.11,     -0.00,      4.01,      0.12,      0.11,     -0.01,      4.08,      0.14,      0.11,     -0.08,      4.52,      0.16,      0.18,      0.08,      4.44,      0.14,      0.15,      0.03,      4.70,      0.20,      0.18,     -0.07,      0.55,      0.20,      0.21,      0.43,      0.18,      0.19,      0.62,      0.24,      0.21,      0.53,      0.12,
edge_7447_9373,     -5.37,      0.09,      0.10,      0.06,     -5.59,      0.10,      0.09,     -0.02,     -5.50,      0.08,      0.09,      0.13,     -8.99,      0.15,      0.14,     -0.19,     -7.89,      0.27,      0.30,      0.17,     -7.75,      0.12,      0.20,      0.34,     -3.62,      0.17,      0.17,     -2.30,      0.29,      0.31,     -2.25,      0.14,      0.22,     -2.72,      0.46,
edge_0681_5109,     39.06,      0.11,      0.12,      0.04,     38.93,      0.11,      0.11,     -0.06,     38.80,      0.12,      0.12,     -0.03,     39.43,      0.32,      0.42,      0.20,     37.06,      0.49,      0.61,      0.37,     39.92,      0.49,      0.44,     -0.10,      0.37,      0.34,      0.44,     -1.87,      0.50,      0.62,      1.12,      0.50,      0.46,     -0.13,      0.91,
edge_1859_4326,      9.69,      0.20,      0.17,     -0.20,      9.92,      0.16,      0.16,      0.01,      9.97,      0.14,      0.15,      0.07,     16.01,      0.35,      3.39,      0.98,     16.72,      0.20,      0.26,      0.14,     17.63,      0.53,      0.46,     -0.09,      6.32,      0.40,      3.39,      6.80,      0.26,      0.31,      7.66,      0.55,      0.48,      6.93,      0.43,
edge_9022_9373,     14.33,      0.07,      0.07,      0.04,     14.34,      0.07,      0.06,     -0.00,     14.26,      0.07,      0.07,     -0.04,     12.22,      0.25,      0.21,     -0.09,     11.08,      0.23,      0.33,      0.35,     13.93,      0.12,      0.27,      0.58,     -2.11,      0.26,      0.22,     -3.26,      0.24,      0.34,     -0.33,      0.14,      0.28,     -1.90,      0.86,
edge_9022_2879,     -7.11,      0.06,      0.06,     -0.03,     -7.17,      0.06,      0.06,     -0.01,     -7.25,      0.06,      0.06,     -0.05,     -5.60,      0.19,      0.21,      0.13,     -6.79,      0.14,      0.21,      0.41,     -6.29,      0.13,      0.13,      0.00,      1.51,      0.20,      0.22,      0.38,      0.15,      0.22,      0.96,      0.14,      0.14,      0.95,      0.33,
edge_7447_2606,     28.29,      0.18,      0.15,     -0.10,     28.32,      0.13,      0.14,      0.09,     28.31,      0.11,      0.13,      0.16,     25.07,      0.77,      0.61,     -0.16,     26.30,      0.45,      0.39,     -0.23,     26.05,      0.56,      0.62,     -0.03,     -3.22,      0.79,      0.63,     -2.02,      0.47,      0.41,     -2.26,      0.57,      0.63,     -2.50,      0.46,
edge_7447_4451,    -23.98,      0.10,      0.08,     -0.06,    -24.02,      0.09,      0.08,     -0.03,    -24.07,      0.07,      0.08,      0.02,    -23.39,      0.17,      0.19,      0.04,    -23.99,      0.17,      0.18,      0.09,    -23.73,      0.17,      0.19,      0.09,      0.59,      0.20,      0.21,      0.03,      0.19,      0.20,      0.34,      0.18,      0.21,      0.32,      0.18,
edge_1859_2879,    -13.32,      0.08,      0.08,     -0.06,    -13.27,      0.08,      0.09,      0.04,    -13.30,      0.07,      0.08,     -0.05,    -10.80,      0.23,      0.29,      0.19,    -10.74,      0.20,      1.03,      0.94,     -9.45,      0.25,      0.30,      0.15,      2.52,      0.24,      0.30,      2.53,      0.22,      1.03,      3.85,      0.26,      0.31,      2.97,      0.45,
edge_2359_1495,    -31.42,      0.10,      0.10,      0.02,    -31.42,      0.10,      0.11,      0.07,    -31.21,      0.11,      0.10,      0.06,    -28.96,      0.17,      0.27,      0.33,    -28.14,      0.15,      0.14,     -0.06,    -27.51,      0.27,      0.27,      0.12,      2.46,      0.20,      0.29,      3.28,      0.18,      0.18,      3.70,      0.29,      0.29,      3.15,      0.37,
edge_8654_0529,    -13.04,      0.08,      0.12,      0.22,    -14.00,      0.14,      0.15,      0.07,    -13.12,      0.11,      0.12,      0.13,    -15.01,      1.11,      0.68,     -0.25,    -14.13,      0.30,      0.39,      0.27,    -17.47,      0.39,      2.24,      0.96,     -1.97,      1.11,      0.69,     -0.13,      0.33,      0.42,     -4.35,      0.41,      2.24,     -2.15,      1.27,
edge_0681_1537,     21.15,      0.07,      0.07,     -0.01,     21.03,      0.08,      0.08,      0.04,     21.09,      0.07,      0.08,     -0.05,     20.74,      0.11,      0.13,      0.13,     20.23,      0.14,      0.12,     -0.19,     20.97,      0.14,      0.16,      0.15,     -0.41,      0.13,      0.15,     -0.80,      0.16,      0.14,     -0.12,      0.16,      0.18,     -0.44,      0.21,
edge_8550_1495,      5.46,      0.12,      0.11,     -0.00,      5.45,      0.11,      0.11,      0.02,      5.71,      0.10,      0.10,      0.06,      6.97,      0.36,      0.37,      0.07,      7.81,      0.20,      0.45,      0.60,      7.63,      0.26,      0.33,      0.07,      1.51,      0.38,      0.39,      2.36,      0.23,      0.46,      1.92,      0.28,      0.34,      1.93,      0.28,
edge_2359_3040,     -8.72,      0.10,      0.11,      0.08,     -8.98,      0.11,      0.10,     -0.01,     -8.91,      0.10,      0.10,      0.02,     -8.65,      0.18,      0.18,      0.06,     -8.05,      0.22,      0.21,     -0.17,     -9.93,      0.26,      0.43,      0.37,      0.07,      0.21,      0.21,      0.93,      0.25,      0.23,     -1.02,      0.28,      0.44,     -0.01,      0.57,
edge_2359_3507,    -49.73,      0.10,      0.12,      0.07,    -49.81,      0.10,      0.13,      0.12,    -50.09,      0.12,      0.13,      0.10,    -46.27,      0.23,      0.40,      0.46,    -45.59,      0.40,      0.37,     -0.01,    -46.67,      0.28,      0.59,      0.70,      3.46,      0.25,      0.42,      4.22,      0.41,      0.39,      3.42,      0.30,      0.60,      3.70,      0.29,
edge_2879_1872,     10.66,      0.10,      0.10,      0.02,     10.51,      0.09,      0.11,      0.01,     10.54,      0.09,      0.10,      0.02,      7.76,      0.15,      0.15,     -0.12,      8.31,      0.16,      0.14,     -0.16,      8.24,      0.17,      0.19,      0.16,     -2.90,      0.18,      0.18,     -2.20,      0.18,      0.18,     -2.30,      0.19,      0.21,     -2.47,      0.23,
edge_6691_5109,     -6.30,      0.08,      0.08,     -0.04,     -6.28,      0.10,      0.08,     -0.16,     -6.39,      0.06,      0.08,      0.16,     -5.21,      0.13,      0.13,      0.08,     -5.66,      0.15,      0.14,      0.03,     -5.36,      0.12,      0.11,     -0.06,      1.09,      0.15,      0.15,      0.62,      0.18,      0.16,      1.03,      0.13,      0.14,      0.91,      0.16,
edge_8550_7454,     -9.67,      0.08,      0.08,     -0.08,     -9.81,      0.09,      0.09,      0.07,     -9.62,      0.10,      0.10,      0.01,     -7.43,      0.34,      0.55,      0.45,     -8.18,      0.24,      1.13,      0.93,,,,,      2.24,      0.35,      0.56,      1.63,      0.26,      1.13,,,,,,
edge_6691_9373,    -18.30,      0.11,      0.11,      0.01,    -18.26,      0.11,      0.12,      0.02,    -18.10,      0.13,      0.12,     -0.00,    -18.79,      0.31,      0.54,      0.49,    -18.77,      0.21,      0.56,      0.80,    -20.03,      0.29,      0.38,      0.28,     -0.49,      0.33,      0.55,     -0.51,      0.24,      0.57,     -1.93,      0.32,      0.40,     -0.98,      0.49,
edge_8602_2606,      5.64,      0.09,      0.11,      0.06,      5.58,      0.09,      0.09,      0.05,      5.80,      0.10,      0.11,      0.04,      5.11,      0.26,      0.34,      0.30,      4.22,      0.24,      0.33,      0.29,      5.45,      0.23,      0.63,      0.81,     -0.53,      0.28,      0.36,     -1.36,      0.26,      0.34,     -0.35,      0.25,      0.64,     -0.75,      0.33,
edge_5602_3507,     -5.48,      0.07,      0.07,     -0.06,     -5.65,      0.06,      0.07,      0.05,     -5.54,      0.07,      0.06,     -0.07,     -2.40,      0.18,      0.22,      0.21,     -1.04,      0.13,      0.14,     -0.08,     -2.32,      0.25,      0.32,      0.14,      3.08,      0.19,      0.23,      4.61,      0.14,      0.16,      3.22,      0.26,      0.33,      3.64,      0.50,
edge_5602_3040,     33.96,      0.19,      0.19,     -0.00,     33.76,      0.13,      0.15,      0.12,     33.54,      0.15,      0.15,     -0.01,     35.09,      0.24,      1.06,      0.90,     35.16,      0.95,      0.73,     -0.36,,,,,      1.13,      0.31,      1.08,      1.40,      0.96,      0.75,,,,,,
edge_8602_5109,     39.57,      0.09,      0.08,     -0.23,     39.27,      0.10,      0.08,     -0.39,     39.38,      0.12,      0.09,     -0.32,     40.33,      0.19,      0.13,     -0.25,     40.64,      0.15,      0.10,     -0.22,     40.86,      0.11,      0.11,     -0.25,      0.76,      0.21,      0.15,      1.37,      0.18,      0.13,      1.48,      0.16,      0.14,      1.20,      0.23,
edge_1872_6674,      5.82,      0.09,      0.11,      0.20,      6.01,      0.11,      0.10,     -0.02,      5.75,      0.10,      0.10,     -0.07,      5.23,      0.21,      0.20,     -0.01,      5.85,      0.17,      0.16,     -0.05,      6.43,      0.20,      0.22,      0.09,     -0.59,      0.23,      0.23,     -0.16,      0.20,      0.19,      0.68,      0.22,      0.24,     -0.02,      0.38,
edge_9373_1495,      1.82,      0.10,      0.13,      0.23,      1.77,      0.15,      0.14,     -0.04,      1.83,      0.14,      0.14,     -0.04,      3.70,      0.27,      0.39,      0.12,      4.38,      0.53,      0.43,     -0.19,      5.20,      0.53,      0.57,     -0.03,      1.88,      0.29,      0.41,      2.61,      0.55,      0.45,      3.37,      0.55,      0.59,      2.62,      0.48,
edge_8794_7454,    -14.87,      0.09,      0.10,      0.00,    -15.10,      0.09,      0.10,      0.03,    -14.84,      0.09,      0.10,      0.05,    -13.57,      0.31,      0.38,      0.01,    -14.24,      0.39,      0.27,     -0.32,    -12.34,      0.32,      0.51,      0.48,      1.30,      0.32,      0.39,      0.86,      0.40,      0.29,      2.50,      0.33,      0.52,      1.55,      0.52,
