name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_p38a_2v_p38a_2bb,lig_p38a_2v,lig_p38a_2bb,-0.09000000000000163,0.2624880949681338,-0.33,0.39
edge_p38a_2v_p38a_2j,lig_p38a_2v,lig_p38a_2j,-1.120000000000001,0.23345235059857505,-2.74,0.83
edge_p38a_2v_p38a_2x,lig_p38a_2v,lig_p38a_2x,-1.2700000000000014,0.22671568097509268,-1.17,0.30
edge_p38a_2v_p38a_2y,lig_p38a_2v,lig_p38a_2y,-0.8100000000000005,0.28600699292150183,-1.55,0.41
edge_p38a_2v_p38a_3fln,lig_p38a_2v,lig_p38a_3fln,-1.9400000000000013,0.29410882339705485,-2.18,0.59
edge_p38a_2v_p38a_3fly,lig_p38a_2v,lig_p38a_3fly,-2.49,0.1746424919657298,-1.61,0.11
edge_p38a_2v_p38a_3fmh,lig_p38a_2v,lig_p38a_3fmh,-1.8800000000000008,0.17,-1.34,0.23
edge_p38a_2v_p38a_3fmk,lig_p38a_2v,lig_p38a_3fmk,-2.9000000000000004,0.2701851217221259,-3.89,0.27
edge_p38a_3fly_p38a_2x,lig_p38a_3fly,lig_p38a_2x,1.2199999999999989,0.15524174696260024,0.51,0.38
edge_p38a_3fly_p38a_3flq,lig_p38a_3fly,lig_p38a_3flq,1.5099999999999998,0.2433105012119288,0.92,0.20
edge_p38a_3fly_p38a_3fmh,lig_p38a_3fly,lig_p38a_3fmh,0.6099999999999994,0.04,-0.02,0.54
edge_p38a_2z_p38a_2aa,lig_p38a_2z,lig_p38a_2aa,1.0999999999999996,0.31400636936215165,0.39,0.20
edge_p38a_2z_p38a_2y,lig_p38a_2z,lig_p38a_2y,0.5899999999999999,0.29832867780352595,0.82,0.48
edge_p38a_2z_p38a_3flq,lig_p38a_2z,lig_p38a_3flq,0.41999999999999993,0.30610455730027936,-1.06,0.48
edge_p38a_2z_p38a_3flw,lig_p38a_2z,lig_p38a_3flw,-0.33999999999999986,0.2102379604162864,0.24,0.77
edge_p38a_2z_p38a_3fmk,lig_p38a_2z,lig_p38a_3fmk,-1.5,0.2831960451701259,0.16,0.33
edge_p38a_3flz_p38a_2c,lig_p38a_3flz,lig_p38a_2c,-0.9699999999999989,0.3440930106817051,-0.76,0.35
edge_p38a_3flz_p38a_2g,lig_p38a_3flz,lig_p38a_2g,-1.17,0.3124099870362662,-0.78,0.07
