,val,err,aerr,conv,env,repeat,target,edge,failed
17,46.17,0.13,0.16,0.18,complex,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
18,48.99,0.14,0.14,-0.05,complex,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
19,46.66,0.17,0.18,-0.01,complex,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
20,58.76,0.37,0.85,0.78,complex,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
21,-42.24,0.14,0.14,-0.15,complex,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
22,20.53,0.09,0.19,0.54,complex,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
23,10.76,0.04,0.04,-0.23,complex,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
24,3.74,0.04,0.05,-0.0,complex,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
25,38.09,0.06,0.08,0.16,complex,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
26,-9.7,0.11,2.38,0.99,complex,1,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
27,-2.41,0.12,0.16,0.23,complex,1,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
28,-15.52,0.12,0.13,-0.02,complex,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
29,-3.98,0.03,0.05,0.3,complex,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
30,-12.11,0.07,0.42,0.93,complex,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
31,6.71,0.03,0.05,0.19,complex,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
32,-58.04,0.07,0.08,-0.06,complex,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
33,-12.77,0.1,0.11,0.02,complex,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
34,6.5,0.06,0.07,0.04,complex,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
35,26.2,0.04,0.04,-0.08,complex,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
36,30.19,0.38,3.12,0.98,complex,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
37,-94.14,0.04,0.06,0.19,complex,1,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
38,-6.83,0.11,0.13,0.1,complex,1,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
39,-1.73,0.27,397.05,1.0,complex,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
40,26.38,0.08,0.09,0.08,complex,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
41,36.51,0.2,0.28,0.3,complex,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
42,-2.51,0.21,0.17,-0.22,complex,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
43,-36.97,0.14,0.16,0.02,complex,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
44,-46.67,1.01,4.4,0.99,complex,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
45,-101.55,0.37,0.31,-0.33,complex,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
46,-6.94,0.34,0.43,0.36,complex,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
47,-23.45,0.21,0.25,0.05,complex,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
48,-16.89,0.22,0.3,0.32,complex,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
49,-7.94,0.32,0.45,0.27,complex,1,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
50,21.74,0.13,0.16,0.07,complex,1,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
51,-24.93,0.16,0.15,-0.09,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
52,-4.63,0.12,0.11,-0.04,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
53,-48.22,0.69,0.56,-0.15,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
54,-51.33,0.19,0.44,0.64,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
55,15.85,0.48,10.37,1.0,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
56,-7.06,0.12,0.2,0.32,complex,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
57,18.83,1.23,46057.0,1.0,complex,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
58,-24.3,0.15,0.14,-0.03,complex,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
59,-5.92,0.25,0.47,0.54,complex,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402764_90,False
60,32.01,0.56,8.1,1.0,complex,2,cmet,edge_CHEMBL3402742_23_CHEMBL3402756_2.7,False
61,-2.38,0.18,0.23,0.21,complex,2,cmet,edge_CHEMBL3402742_23_CHEMBL3402763_90,False
62,-20.3,0.13,0.14,0.13,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402742_23,False
63,13.04,0.63,6.06,0.99,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,False
64,-16.79,1.18,4.21,0.98,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402758_10,False
65,17.55,1.16,16.71,1.0,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402760_1,False
66,25.35,0.73,7.93,1.0,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402762_1,False
67,-23.69,0.15,0.25,0.49,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402763_90,False
68,-1.59,0.12,0.13,0.07,complex,2,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90,False
69,-2.56,0.08,0.08,0.05,complex,2,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,False
70,44.06,0.16,0.18,0.17,complex,2,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,False
71,56.36,0.4,0.79,0.69,complex,2,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,False
72,63.97,0.63,0.6,0.16,complex,2,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,False
73,25.61,0.17,0.18,0.12,complex,2,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23,False
74,47.05,0.15,0.16,-0.01,complex,2,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
75,49.46,0.15,0.15,-0.01,complex,2,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
76,47.23,0.14,0.18,0.18,complex,2,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
77,59.89,0.72,0.49,-0.3,complex,2,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
78,-41.46,0.15,0.15,0.02,complex,2,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
79,20.57,0.08,0.17,0.6,complex,2,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
80,10.66,0.08,0.07,0.06,complex,2,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
81,4.05,0.05,0.04,-0.13,complex,2,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
82,38.13,0.08,0.09,0.2,complex,2,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
83,-8.58,0.21,1.31,0.95,complex,2,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
84,-3.42,0.11,0.12,0.19,complex,2,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
85,-15.51,0.14,0.13,-0.07,complex,2,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
86,-3.74,0.04,0.04,-0.03,complex,2,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
87,-12.68,0.25,0.44,0.41,complex,2,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
88,6.54,0.03,0.03,-0.17,complex,2,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
89,-58.79,0.11,0.11,-0.09,complex,2,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
90,-12.09,0.13,0.14,0.12,complex,2,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
91,6.34,0.07,0.07,0.03,complex,2,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
92,25.9,0.04,0.05,0.1,complex,2,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
93,30.8,0.3,2.44,0.98,complex,2,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
94,-94.66,0.06,0.07,0.05,complex,2,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
95,-7.1,0.09,0.11,0.13,complex,2,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
96,-1.63,0.57,68.89,1.0,complex,2,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
97,27.73,0.15,0.19,0.21,complex,2,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
98,35.69,0.13,0.35,0.7,complex,2,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
99,-3.54,0.27,0.21,-0.16,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
100,-36.8,0.1,0.12,0.1,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
101,-46.45,0.46,30.01,1.0,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
102,-103.03,0.23,0.29,0.09,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
103,-7.85,0.39,0.46,0.21,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
104,-23.95,0.15,0.18,0.04,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
105,-16.72,0.23,0.23,0.01,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
106,-7.52,0.27,0.33,0.25,complex,2,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
107,22.19,0.11,0.14,0.08,complex,2,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
108,-24.85,0.22,0.18,-0.15,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
109,-6.2,0.14,0.3,0.6,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
110,-49.06,0.41,0.65,0.52,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
111,-52.03,0.28,0.27,0.11,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
112,17.78,0.34,9.72,1.0,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
113,-5.82,0.17,0.15,-0.16,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
114,19.7,1.52,1074999.3,1.0,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
115,-26.33,0.17,0.26,0.29,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
116,-3.8,0.28,0.23,-0.13,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402764_90,False
117,30.81,0.65,10.11,1.0,complex,3,cmet,edge_CHEMBL3402742_23_CHEMBL3402756_2.7,False
118,-1.52,0.22,0.24,-0.01,complex,3,cmet,edge_CHEMBL3402742_23_CHEMBL3402763_90,False
119,-20.17,0.14,0.15,0.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402742_23,False
120,11.19,0.74,5.8,0.99,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,False
121,-20.88,0.92,43.27,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402758_10,False
122,18.75,0.54,36.66,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402760_1,False
123,25.16,0.41,74.69,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402762_1,False
124,-23.29,0.13,0.16,0.11,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402763_90,False
125,-2.46,0.12,0.15,0.1,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90,False
126,-2.37,0.06,0.08,0.05,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,False
127,43.78,0.16,0.15,-0.05,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,False
128,56.38,0.72,0.51,-0.35,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,False
129,64.56,0.54,0.6,0.2,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,False
130,26.3,0.18,0.2,0.05,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23,False
131,46.38,0.18,0.2,0.11,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
132,48.98,0.12,0.15,0.14,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
133,46.73,0.15,0.14,-0.04,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
134,59.27,0.8,0.54,-0.15,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
135,-41.85,0.14,0.11,-0.19,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
136,20.2,0.09,0.2,0.64,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
137,10.76,0.04,0.06,0.23,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
138,4.14,0.05,0.07,0.23,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
139,38.34,0.09,0.06,-0.21,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
140,-9.11,0.23,1.88,0.98,complex,3,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
141,-3.22,0.18,0.17,0.02,complex,3,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
142,-15.42,0.12,0.12,-0.13,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
143,-3.72,0.04,0.05,0.1,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
144,-11.93,0.08,0.6,0.96,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
145,6.33,0.04,0.05,0.16,complex,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
146,-58.57,0.09,0.1,0.0,complex,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
147,-12.93,0.15,0.14,-0.15,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
148,6.47,0.07,0.06,-0.06,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
149,26.17,0.04,0.03,-0.05,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
150,31.29,0.35,2.4,0.98,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
151,-94.81,0.05,0.06,0.01,complex,3,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
152,-7.23,0.1,0.13,0.28,complex,3,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
153,-2.6,0.4,30.26,1.0,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
154,26.5,0.15,0.18,0.27,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
155,36.34,0.18,0.27,0.35,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
156,-2.72,0.12,0.18,0.25,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
157,-36.8,0.19,0.14,-0.22,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
158,-42.53,0.37,26.11,1.0,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
159,-102.39,0.3,0.38,0.27,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
160,-7.12,0.37,0.41,-0.01,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
161,-23.52,0.2,0.21,-0.01,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
162,-16.2,0.26,0.28,-0.02,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
163,-7.57,0.23,0.4,0.55,complex,3,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
164,21.96,0.15,0.17,0.01,complex,3,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
165,-24.48,0.12,0.14,-0.0,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
166,-5.03,0.17,0.16,-0.02,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
167,-50.17,0.33,0.44,0.46,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
168,-51.44,0.25,0.27,0.14,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
169,18.2,1.25,2.31,0.96,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
170,-7.06,0.19,0.18,-0.12,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
171,11.02,0.68,2.13,0.94,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
172,-26.2,0.13,0.11,-0.03,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
173,-7.85,0.14,0.17,0.11,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402764_90,False
174,30.72,0.36,2.45,0.97,water,1,cmet,edge_CHEMBL3402742_23_CHEMBL3402756_2.7,False
175,-1.81,0.13,0.15,-0.01,water,1,cmet,edge_CHEMBL3402742_23_CHEMBL3402763_90,False
176,-19.49,0.14,0.14,-0.05,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402742_23,False
177,11.07,0.27,4.58,0.99,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,False
178,-15.86,0.6,1.39,0.88,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402758_10,False
179,21.5,0.35,1.66,0.94,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402760_1,False
180,29.62,0.47,3.24,0.98,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402762_1,False
181,-22.44,0.1,0.08,-0.13,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402763_90,False
182,-4.6,0.07,0.07,-0.03,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90,False
183,-1.79,0.04,0.04,0.01,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,False
184,42.09,0.07,0.07,0.04,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,False
185,60.78,0.27,0.27,-0.03,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,False
186,67.85,0.18,0.2,0.02,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,False
187,29.05,0.13,0.14,0.22,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23,False
188,48.64,0.12,0.13,0.14,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
189,49.1,0.14,0.16,0.23,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
190,44.17,0.08,0.08,-0.05,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
191,62.51,0.16,0.23,0.34,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
192,-40.57,0.08,0.08,-0.03,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
193,21.11,0.05,0.05,-0.05,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
194,10.97,0.05,0.05,0.02,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
195,3.62,0.05,0.05,-0.01,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
196,40.7,0.05,0.06,0.0,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
197,-8.4,0.06,0.06,0.04,water,1,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
198,-3.8,0.05,0.05,0.04,water,1,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
199,-17.66,0.04,0.05,-0.05,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
200,-5.14,0.04,0.05,0.02,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
201,-15.03,0.05,0.05,-0.08,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
202,6.95,0.05,0.05,0.02,water,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
203,-54.04,0.08,0.07,-0.1,water,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
204,-16.44,0.1,0.09,-0.1,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
205,6.18,0.06,0.08,0.09,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
206,25.16,0.04,0.04,0.03,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
207,37.39,0.29,0.23,-0.11,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
208,-92.75,0.05,0.05,-0.07,water,1,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
209,-6.97,0.13,0.13,-0.03,water,1,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
210,-4.77,0.84,1.53,0.88,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
211,26.89,0.07,0.08,0.02,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
212,37.48,0.08,0.09,0.02,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
213,-2.27,0.13,0.14,-0.1,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
214,-35.69,0.08,0.08,-0.03,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
215,-46.45,0.82,0.75,-0.28,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
216,-105.47,0.19,0.17,-0.01,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
217,-12.23,0.18,0.21,0.11,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
218,-23.37,0.15,0.18,0.19,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
219,-15.85,0.14,0.15,-0.02,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
220,-8.86,0.24,0.27,0.25,water,1,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
221,17.98,0.13,0.18,0.33,water,1,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
222,-23.46,0.16,0.15,-0.05,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
223,-3.69,0.11,0.13,0.0,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
224,-51.01,0.17,0.28,0.39,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
225,-52.66,0.18,0.19,0.01,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
226,20.78,0.27,0.96,0.9,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
227,-8.26,0.15,0.15,-0.01,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
228,11.2,0.58,2.23,0.95,water,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
229,-26.25,0.1,0.09,-0.07,water,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
