,val,err,aerr,conv,env,repeat,target,edge,failed
40,-1.08,0.09,0.09,-0.07,complex,2,jnk1,edge_18628-1_18624-1,False
41,-111.71,0.19,0.32,0.39,complex,2,jnk1,edge_18631-1_18660-1,False
42,69.05,0.16,0.17,0.02,complex,2,jnk1,edge_18638-1_18634-1,False
43,-5.93,0.06,0.07,0.0,complex,2,jnk1,edge_18626-1_18632-1,False
44,-1.04,0.1,0.12,0.22,complex,2,jnk1,edge_18626-1_18630-1,False
45,4.89,0.11,0.16,0.34,complex,2,jnk1,edge_18631-1_18624-1,False
46,2.3,0.09,0.1,0.0,complex,2,jnk1,edge_18629-1_18627-1,False
47,-43.52,0.08,0.12,0.26,complex,2,jnk1,edge_18634-1_18637-1,False
48,1.15,0.06,0.07,0.18,complex,2,jnk1,edge_18626-1_18627-1,False
49,-71.79,0.17,0.2,0.11,complex,2,jnk1,edge_18631-1_18652-1,False
50,45.2,0.13,0.17,0.18,complex,2,jnk1,edge_18637-1_18631-1,False
51,-6.04,0.17,0.26,0.36,complex,2,jnk1,edge_18626-1_18634-1,False
52,1.36,0.07,0.07,0.09,complex,2,jnk1,edge_18633-1_18624-1,False
53,-5.62,0.13,0.11,-0.17,complex,2,jnk1,edge_17124-1_18631-1,False
54,-1.19,0.06,0.07,0.1,complex,2,jnk1,edge_18627-1_18630-1,False
55,-14.85,0.08,0.08,-0.19,complex,2,jnk1,edge_18659-1_18634-1,False
56,-1.67,0.1,0.13,0.22,complex,2,jnk1,edge_18636-1_18624-1,False
57,2.16,0.1,0.1,-0.11,complex,2,jnk1,edge_18626-1_18628-1,False
58,-115.54,0.6,0.54,-0.26,complex,2,jnk1,edge_18626-1_18660-1,False
59,11.71,0.27,0.33,0.2,complex,2,jnk1,edge_18626-1_18659-1,False
60,-10.56,0.08,0.11,0.24,complex,2,jnk1,edge_18639-1_18634-1,False
61,1.0,0.11,0.12,0.21,complex,2,jnk1,edge_18635-1_18624-1,False
62,-7.01,0.09,0.09,0.05,complex,3,jnk1,edge_17124-1_18634-1,False
63,0.69,0.11,0.1,-0.23,complex,3,jnk1,edge_18626-1_18624-1,False
64,-1.1,0.14,0.18,0.27,complex,3,jnk1,edge_18636-1_18625-1,False
65,6.2,0.08,0.08,0.04,complex,3,jnk1,edge_18632-1_18624-1,False
66,2.33,0.09,0.07,-0.16,complex,3,jnk1,edge_18635-1_18625-1,False
67,4.94,0.09,0.1,0.13,complex,3,jnk1,edge_18626-1_18658-1,False
68,0.38,0.21,0.17,-0.09,complex,3,jnk1,edge_18639-1_18658-1,False
69,2.5,0.1,0.1,-0.12,complex,3,jnk1,edge_18626-1_18625-1,False
70,82.67,0.11,0.18,0.41,complex,3,jnk1,edge_18638-1_18658-1,False
71,-0.89,0.11,0.1,0.05,complex,3,jnk1,edge_18628-1_18624-1,False
72,-111.23,0.11,0.38,0.81,complex,3,jnk1,edge_18631-1_18660-1,False
73,69.33,0.2,0.17,-0.29,complex,3,jnk1,edge_18638-1_18634-1,False
74,-5.91,0.07,0.07,-0.02,complex,3,jnk1,edge_18626-1_18632-1,False
75,-1.34,0.1,0.12,0.23,complex,3,jnk1,edge_18626-1_18630-1,False
76,5.17,0.12,0.13,0.08,complex,3,jnk1,edge_18631-1_18624-1,False
77,2.53,0.1,0.1,0.12,complex,3,jnk1,edge_18629-1_18627-1,False
78,-43.72,0.1,0.13,0.08,complex,3,jnk1,edge_18634-1_18637-1,False
79,1.08,0.07,0.09,0.23,complex,3,jnk1,edge_18626-1_18627-1,False
80,-73.14,0.21,0.32,0.47,complex,3,jnk1,edge_18631-1_18652-1,False
81,45.49,0.17,0.16,-0.02,complex,3,jnk1,edge_18637-1_18631-1,False
82,-6.77,0.27,0.27,0.1,complex,3,jnk1,edge_18626-1_18634-1,False
83,1.33,0.06,0.06,0.05,complex,3,jnk1,edge_18633-1_18624-1,False
84,-5.51,0.11,0.11,-0.12,complex,3,jnk1,edge_17124-1_18631-1,False
85,-1.2,0.06,0.06,0.06,complex,3,jnk1,edge_18627-1_18630-1,False
86,-15.02,0.09,0.09,-0.11,complex,3,jnk1,edge_18659-1_18634-1,False
87,-1.84,0.14,0.13,0.03,complex,3,jnk1,edge_18636-1_18624-1,False
88,1.97,0.12,0.09,-0.2,complex,3,jnk1,edge_18626-1_18628-1,False
89,-117.03,0.32,0.45,0.43,complex,3,jnk1,edge_18626-1_18660-1,False
90,11.85,0.23,0.25,0.17,complex,3,jnk1,edge_18626-1_18659-1,False
91,-10.77,0.11,0.11,0.07,complex,3,jnk1,edge_18639-1_18634-1,False
92,1.13,0.09,0.12,0.34,complex,3,jnk1,edge_18635-1_18624-1,False
93,-7.66,0.1,0.11,0.05,water,1,jnk1,edge_17124-1_18634-1,False
94,0.16,0.09,0.09,0.12,water,1,jnk1,edge_18626-1_18624-1,False
95,-0.71,0.07,0.08,-0.02,water,1,jnk1,edge_18636-1_18625-1,False
96,5.75,0.08,0.08,-0.01,water,1,jnk1,edge_18632-1_18624-1,False
97,1.85,0.04,0.05,0.2,water,1,jnk1,edge_18635-1_18625-1,False
98,7.32,0.14,0.14,-0.01,water,1,jnk1,edge_18626-1_18658-1,False
99,1.41,0.15,0.15,0.1,water,1,jnk1,edge_18639-1_18658-1,False
100,2.4,0.08,0.07,0.02,water,1,jnk1,edge_18626-1_18625-1,False
101,82.2,0.11,0.16,0.37,water,1,jnk1,edge_18638-1_18658-1,False
102,-1.46,0.08,0.08,0.1,water,1,jnk1,edge_18628-1_18624-1,False
103,-112.51,0.12,0.1,-0.15,water,1,jnk1,edge_18631-1_18660-1,False
104,69.66,0.14,0.15,0.07,water,1,jnk1,edge_18638-1_18634-1,False
105,-5.18,0.07,0.06,-0.07,water,1,jnk1,edge_18626-1_18632-1,False
106,-1.72,0.08,0.08,-0.02,water,1,jnk1,edge_18626-1_18630-1,False
107,4.03,0.08,0.09,0.13,water,1,jnk1,edge_18631-1_18624-1,False
108,2.93,0.06,0.07,0.14,water,1,jnk1,edge_18629-1_18627-1,False
109,-43.46,0.14,0.13,-0.1,water,1,jnk1,edge_18634-1_18637-1,False
110,0.87,0.05,0.07,0.15,water,1,jnk1,edge_18626-1_18627-1,False
111,-71.22,0.12,0.17,0.14,water,1,jnk1,edge_18631-1_18652-1,False
112,43.86,0.14,0.15,0.04,water,1,jnk1,edge_18637-1_18631-1,False
113,-4.9,0.11,0.09,-0.08,water,1,jnk1,edge_18626-1_18634-1,False
114,0.61,0.06,0.06,-0.02,water,1,jnk1,edge_18633-1_18624-1,False
115,-6.65,0.12,0.11,-0.01,water,1,jnk1,edge_17124-1_18631-1,False
116,-1.54,0.07,0.07,0.03,water,1,jnk1,edge_18627-1_18630-1,False
117,-14.95,0.1,0.09,0.01,water,1,jnk1,edge_18659-1_18634-1,False
118,-3.32,0.11,0.12,0.17,water,1,jnk1,edge_18636-1_18624-1,False
119,1.36,0.07,0.08,0.12,water,1,jnk1,edge_18626-1_18628-1,False
120,-114.69,0.17,0.19,0.15,water,1,jnk1,edge_18626-1_18660-1,False
121,12.69,0.13,0.12,-0.05,water,1,jnk1,edge_18626-1_18659-1,False
122,-11.74,0.08,0.12,0.26,water,1,jnk1,edge_18639-1_18634-1,False
123,0.13,0.07,0.08,0.1,water,1,jnk1,edge_18635-1_18624-1,False
124,-7.75,0.08,0.1,0.12,water,2,jnk1,edge_17124-1_18634-1,False
125,0.17,0.08,0.09,0.02,water,2,jnk1,edge_18626-1_18624-1,False
126,-0.84,0.07,0.08,0.07,water,2,jnk1,edge_18636-1_18625-1,False
127,5.83,0.06,0.07,0.16,water,2,jnk1,edge_18632-1_18624-1,False
128,1.74,0.05,0.05,0.12,water,2,jnk1,edge_18635-1_18625-1,False
129,7.31,0.15,0.15,-0.08,water,2,jnk1,edge_18626-1_18658-1,False
130,1.12,0.15,0.15,0.02,water,2,jnk1,edge_18639-1_18658-1,False
131,2.53,0.05,0.06,0.07,water,2,jnk1,edge_18626-1_18625-1,False
132,82.29,0.13,0.15,0.16,water,2,jnk1,edge_18638-1_18658-1,False
133,-1.3,0.06,0.08,0.05,water,2,jnk1,edge_18628-1_18624-1,False
134,-112.7,0.08,0.09,0.05,water,2,jnk1,edge_18631-1_18660-1,False
135,69.92,0.12,0.14,0.08,water,2,jnk1,edge_18638-1_18634-1,False
136,-5.3,0.07,0.06,-0.04,water,2,jnk1,edge_18626-1_18632-1,False
137,-1.59,0.09,0.09,-0.0,water,2,jnk1,edge_18626-1_18630-1,False
138,3.92,0.08,0.09,0.12,water,2,jnk1,edge_18631-1_18624-1,False
139,2.9,0.05,0.07,0.13,water,2,jnk1,edge_18629-1_18627-1,False
140,-42.97,0.17,0.16,-0.1,water,2,jnk1,edge_18634-1_18637-1,False
141,0.97,0.05,0.06,0.16,water,2,jnk1,edge_18626-1_18627-1,False
142,-71.55,0.2,0.21,0.14,water,2,jnk1,edge_18631-1_18652-1,False
143,43.61,0.13,0.13,-0.11,water,2,jnk1,edge_18637-1_18631-1,False
144,-4.83,0.09,0.1,0.01,water,2,jnk1,edge_18626-1_18634-1,False
145,0.66,0.05,0.06,0.07,water,2,jnk1,edge_18633-1_18624-1,False
146,-6.74,0.14,0.12,-0.08,water,2,jnk1,edge_17124-1_18631-1,False
147,-1.53,0.07,0.07,0.04,water,2,jnk1,edge_18627-1_18630-1,False
148,-14.67,0.09,0.09,0.01,water,2,jnk1,edge_18659-1_18634-1,False
149,-3.48,0.09,0.11,0.17,water,2,jnk1,edge_18636-1_18624-1,False
150,1.42,0.07,0.08,0.06,water,2,jnk1,edge_18626-1_18628-1,False
151,-114.62,0.11,0.19,0.55,water,2,jnk1,edge_18626-1_18660-1,False
152,12.57,0.1,0.12,0.06,water,2,jnk1,edge_18626-1_18659-1,False
153,-11.67,0.09,0.12,0.2,water,2,jnk1,edge_18639-1_18634-1,False
154,0.29,0.06,0.08,0.1,water,2,jnk1,edge_18635-1_18624-1,False
155,-7.71,0.09,0.09,-0.03,water,3,jnk1,edge_17124-1_18634-1,False
156,0.25,0.09,0.09,0.04,water,3,jnk1,edge_18626-1_18624-1,False
157,-0.66,0.07,0.08,0.06,water,3,jnk1,edge_18636-1_18625-1,False
158,5.75,0.06,0.07,0.05,water,3,jnk1,edge_18632-1_18624-1,False
159,1.79,0.04,0.05,0.21,water,3,jnk1,edge_18635-1_18625-1,False
160,7.36,0.1,0.13,0.21,water,3,jnk1,edge_18626-1_18658-1,False
161,1.79,0.16,0.2,0.16,water,3,jnk1,edge_18639-1_18658-1,False
162,2.34,0.05,0.06,0.16,water,3,jnk1,edge_18626-1_18625-1,False
163,82.3,0.11,0.15,0.17,water,3,jnk1,edge_18638-1_18658-1,False
164,-1.33,0.07,0.09,0.12,water,3,jnk1,edge_18628-1_18624-1,False
165,-112.47,0.15,0.13,-0.05,water,3,jnk1,edge_18631-1_18660-1,False
166,69.43,0.11,0.15,0.21,water,3,jnk1,edge_18638-1_18634-1,False
167,-5.17,0.07,0.06,-0.06,water,3,jnk1,edge_18626-1_18632-1,False
168,-1.79,0.09,0.09,-0.15,water,3,jnk1,edge_18626-1_18630-1,False
169,3.86,0.08,0.1,0.08,water,3,jnk1,edge_18631-1_18624-1,False
170,2.82,0.06,0.07,0.09,water,3,jnk1,edge_18629-1_18627-1,False
171,-43.17,0.16,0.16,-0.06,water,3,jnk1,edge_18634-1_18637-1,False
172,0.94,0.05,0.07,0.13,water,3,jnk1,edge_18626-1_18627-1,False
173,-71.6,0.13,0.19,0.3,water,3,jnk1,edge_18631-1_18652-1,False
174,43.87,0.14,0.16,-0.03,water,3,jnk1,edge_18637-1_18631-1,False
175,-4.72,0.09,0.1,-0.05,water,3,jnk1,edge_18626-1_18634-1,False
176,0.6,0.06,0.07,0.03,water,3,jnk1,edge_18633-1_18624-1,False
177,-6.79,0.1,0.11,0.12,water,3,jnk1,edge_17124-1_18631-1,False
178,-1.48,0.08,0.08,-0.03,water,3,jnk1,edge_18627-1_18630-1,False
179,-14.96,0.09,0.09,0.06,water,3,jnk1,edge_18659-1_18634-1,False
180,-3.31,0.1,0.12,0.16,water,3,jnk1,edge_18636-1_18624-1,False
181,1.52,0.06,0.08,0.23,water,3,jnk1,edge_18626-1_18628-1,False
182,-114.36,0.14,0.17,0.17,water,3,jnk1,edge_18626-1_18660-1,False
183,12.52,0.11,0.11,-0.04,water,3,jnk1,edge_18626-1_18659-1,False
184,-11.87,0.12,0.13,0.07,water,3,jnk1,edge_18639-1_18634-1,False
185,0.29,0.06,0.08,0.11,water,3,jnk1,edge_18635-1_18624-1,False
186,8.67,0.36,0.48,0.23,complex,1,pde2,edge_49220392_49137530,False
187,7.31,0.12,0.12,-0.0,complex,1,pde2,edge_49932714_49137530,False
188,42.95,0.32,0.45,0.21,complex,1,pde2,edge_49582468_49137530,False
189,2.23,0.09,0.09,-0.13,complex,1,pde2,edge_49396360_49137530,False
190,-5.75,0.33,0.29,-0.13,complex,1,pde2,edge_50181001_49137530,False
191,-2.38,0.09,0.11,0.21,complex,1,pde2,edge_49585367_49137530,False
192,-3.48,0.11,0.13,0.29,complex,1,pde2,edge_49220392_49175828,False
193,-5.77,0.09,0.12,0.18,complex,1,pde2,edge_49220548_49220392,False
194,-25.64,0.15,4.87,1.0,complex,1,pde2,edge_49220548_49932129,False
195,15.34,0.18,0.18,0.13,complex,1,pde2,edge_49582468_49932129,False
196,-10.71,0.25,0.24,-0.04,complex,1,pde2,edge_49396360_49175828,False
197,9.06,0.23,0.93,0.88,complex,1,pde2,edge_49175828_49580115,False
198,-3.38,0.16,0.13,-0.28,complex,1,pde2,edge_49220548_49137374,False
199,3.45,0.18,0.15,-0.12,complex,1,pde2,edge_49220548_49580115,False
200,-2.61,0.09,0.11,0.07,complex,1,pde2,edge_49396360_49220548,False
201,9.76,0.16,0.16,0.13,complex,1,pde2,edge_49932714_49582390,False
202,4.22,0.09,0.09,-0.01,complex,1,pde2,edge_49396360_49582390,False
203,-1.29,0.13,0.15,0.04,complex,1,pde2,edge_50181001_49582390,False
204,63.25,0.25,0.2,-0.26,complex,1,pde2,edge_50107616_49582390,False
205,48.12,0.16,0.16,0.14,complex,1,pde2,edge_48168913_48271249,False
206,3.2,0.22,0.23,0.06,complex,1,pde2,edge_49072088_48271249,False
207,23.5,0.39,0.5,0.19,complex,1,pde2,edge_50107616_48271249,False
208,1.68,0.12,0.13,0.08,complex,1,pde2,edge_49137374_48271249,False
209,5.58,0.22,0.25,0.09,complex,1,pde2,edge_49932714_49175789,False
210,6.76,0.1,0.09,0.02,complex,1,pde2,edge_49932714_49580115,False
211,-37.71,0.15,0.19,0.37,complex,1,pde2,edge_49932714_49582468,False
212,55.04,0.25,4.42,0.99,complex,1,pde2,edge_48168913_49585367,False
213,30.58,0.11,0.16,0.35,complex,1,pde2,edge_50107616_49585367,False
214,40.6,0.13,0.25,0.52,complex,1,pde2,edge_48168913_48022468,False
215,-11.22,0.04,0.04,-0.09,complex,1,pde2,edge_43249674_48022468,False
216,7.84,0.09,0.11,0.22,complex,1,pde2,edge_48009208_43249674,False
217,-0.49,0.7,0.65,0.42,complex,1,pde2,edge_43249674_49175789,False
218,-9.35,0.32,0.48,0.25,complex,1,pde2,edge_49175789_49072088,False
219,6.37,0.14,0.17,0.22,complex,1,pde2,edge_48009208_49137374,False
220,8.37,0.18,0.34,0.6,complex,2,pde2,edge_49220392_49137530,False
221,7.63,0.08,0.35,0.87,complex,2,pde2,edge_49932714_49137530,False
222,43.35,0.18,0.16,-0.07,complex,2,pde2,edge_49582468_49137530,False
223,1.77,0.11,0.12,0.22,complex,2,pde2,edge_49396360_49137530,False
224,-5.03,0.16,0.34,0.65,complex,2,pde2,edge_50181001_49137530,False
225,-1.61,0.11,0.14,0.31,complex,2,pde2,edge_49585367_49137530,False
226,-3.34,0.13,0.13,0.03,complex,2,pde2,edge_49220392_49175828,False
227,-4.74,0.12,0.1,-0.13,complex,2,pde2,edge_49220548_49220392,False
228,-25.38,0.28,0.34,0.1,complex,2,pde2,edge_49220548_49932129,False
229,17.03,0.13,0.19,0.34,complex,2,pde2,edge_49582468_49932129,False
230,-9.71,0.21,0.21,-0.0,complex,2,pde2,edge_49396360_49175828,False
231,9.82,0.19,0.31,0.42,complex,2,pde2,edge_49175828_49580115,False
232,-0.51,0.18,0.14,-0.19,complex,2,pde2,edge_49220548_49137374,False
233,-0.36,0.46,2.69,0.97,complex,2,pde2,edge_49220548_49580115,False
234,-1.75,0.13,0.12,-0.06,complex,2,pde2,edge_49396360_49220548,False
235,9.33,0.12,0.14,0.02,complex,2,pde2,edge_49932714_49582390,False
236,4.35,0.1,0.09,-0.07,complex,2,pde2,edge_49396360_49582390,False
237,-4.19,0.18,0.18,-0.01,complex,2,pde2,edge_50181001_49582390,False
238,62.46,0.17,0.18,0.06,complex,2,pde2,edge_50107616_49582390,False
239,47.43,0.19,0.19,-0.07,complex,2,pde2,edge_48168913_48271249,False
240,4.66,0.25,0.35,0.41,complex,2,pde2,edge_49072088_48271249,False
241,20.25,0.5,0.49,-0.11,complex,2,pde2,edge_50107616_48271249,False
242,1.63,0.15,0.16,0.05,complex,2,pde2,edge_49137374_48271249,False
243,6.56,0.23,0.57,0.65,complex,2,pde2,edge_49932714_49175789,False
244,6.85,0.13,0.11,-0.03,complex,2,pde2,edge_49932714_49580115,False
245,-36.76,0.14,0.16,0.11,complex,2,pde2,edge_49932714_49582468,False
246,54.99,0.49,12.2,1.0,complex,2,pde2,edge_48168913_49585367,False
247,29.65,0.15,0.15,0.13,complex,2,pde2,edge_50107616_49585367,False
248,40.08,0.11,0.18,0.39,complex,2,pde2,edge_48168913_48022468,False
249,-11.37,0.06,0.05,-0.01,complex,2,pde2,edge_43249674_48022468,False
250,7.35,0.06,0.07,0.17,complex,2,pde2,edge_48009208_43249674,False
251,3.51,0.37,6.63,1.0,complex,2,pde2,edge_43249674_49175789,False
252,-8.67,0.27,0.74,0.77,complex,2,pde2,edge_49175789_49072088,False
253,6.16,0.09,0.14,0.38,complex,2,pde2,edge_48009208_49137374,False
254,7.47,0.19,0.27,0.38,complex,3,pde2,edge_49220392_49137530,False
255,9.2,0.1,0.22,0.62,complex,3,pde2,edge_49932714_49137530,False
256,43.21,0.13,0.15,0.13,complex,3,pde2,edge_49582468_49137530,False
257,2.0,0.16,0.14,-0.28,complex,3,pde2,edge_49396360_49137530,False
258,-3.44,0.22,0.39,0.5,complex,3,pde2,edge_50181001_49137530,False
259,-0.96,0.17,0.18,-0.02,complex,3,pde2,edge_49585367_49137530,False
260,-1.54,0.15,0.48,0.85,complex,3,pde2,edge_49220392_49175828,False
261,-4.06,0.07,0.07,0.01,complex,3,pde2,edge_49220548_49220392,False
262,-24.82,0.29,0.21,-0.33,complex,3,pde2,edge_49220548_49932129,False
263,17.08,0.08,0.11,0.21,complex,3,pde2,edge_49582468_49932129,False
264,-9.09,0.28,0.23,-0.16,complex,3,pde2,edge_49396360_49175828,False
265,9.04,0.29,0.48,0.62,complex,3,pde2,edge_49175828_49580115,False
266,-2.61,0.19,0.22,0.15,complex,3,pde2,edge_49220548_49137374,False
267,0.63,0.14,0.15,0.03,complex,3,pde2,edge_49220548_49580115,False
268,-1.15,0.31,0.34,0.12,complex,3,pde2,edge_49396360_49220548,False
269,10.08,0.12,0.12,0.06,complex,3,pde2,edge_49932714_49582390,False
270,4.97,0.09,0.08,-0.13,complex,3,pde2,edge_49396360_49582390,False
271,-1.09,0.12,0.68,0.93,complex,3,pde2,edge_50181001_49582390,False
272,61.51,0.24,0.3,0.16,complex,3,pde2,edge_50107616_49582390,False
273,48.16,0.2,0.2,0.03,complex,3,pde2,edge_48168913_48271249,False
274,3.86,0.15,0.14,-0.09,complex,3,pde2,edge_49072088_48271249,False
275,20.86,0.3,0.25,-0.07,complex,3,pde2,edge_50107616_48271249,False
276,0.59,0.26,0.41,0.49,complex,3,pde2,edge_49137374_48271249,False
277,9.96,0.21,13.89,1.0,complex,3,pde2,edge_49932714_49175789,False
278,6.9,0.09,0.16,0.35,complex,3,pde2,edge_49932714_49580115,False
279,-34.96,0.13,0.52,0.9,complex,3,pde2,edge_49932714_49582468,False
280,54.92,0.25,5.11,1.0,complex,3,pde2,edge_48168913_49585367,False
281,29.74,0.15,0.15,0.11,complex,3,pde2,edge_50107616_49585367,False
282,40.17,0.12,0.11,-0.17,complex,3,pde2,edge_48168913_48022468,False
283,-11.08,0.05,0.05,-0.03,complex,3,pde2,edge_43249674_48022468,False
284,8.22,0.05,0.07,0.2,complex,3,pde2,edge_48009208_43249674,False
285,4.02,0.49,0.78,0.68,complex,3,pde2,edge_43249674_49175789,False
286,-8.12,0.44,1.01,0.8,complex,3,pde2,edge_49175789_49072088,False
287,6.17,0.16,0.16,-0.03,complex,3,pde2,edge_48009208_49137374,False
288,8.2,0.1,0.1,-0.03,water,1,pde2,edge_49220392_49137530,False
289,8.26,0.07,0.07,-0.02,water,1,pde2,edge_49932714_49137530,False
290,44.2,0.11,0.11,0.11,water,1,pde2,edge_49582468_49137530,False
291,2.18,0.08,0.08,0.04,water,1,pde2,edge_49396360_49137530,False
292,-3.39,0.1,0.1,-0.03,water,1,pde2,edge_50181001_49137530,False
293,-0.86,0.07,0.07,0.01,water,1,pde2,edge_49585367_49137530,False
294,-2.09,0.09,0.08,-0.1,water,1,pde2,edge_49220392_49175828,False
295,-4.99,0.07,0.07,-0.07,water,1,pde2,edge_49220548_49220392,False
296,-26.21,0.11,0.1,-0.12,water,1,pde2,edge_49220548_49932129,False
297,15.32,0.08,0.08,-0.09,water,1,pde2,edge_49582468_49932129,False
298,-7.9,0.11,0.11,0.12,water,1,pde2,edge_49396360_49175828,False
299,7.67,0.13,0.12,-0.07,water,1,pde2,edge_49175828_49580115,False
300,-4.39,0.09,0.09,0.02,water,1,pde2,edge_49220548_49137374,False
301,1.26,0.08,0.08,0.02,water,1,pde2,edge_49220548_49580115,False
302,-0.62,0.06,0.07,0.1,water,1,pde2,edge_49396360_49220548,False
303,10.62,0.08,0.08,0.1,water,1,pde2,edge_49932714_49582390,False
304,5.02,0.08,0.08,0.01,water,1,pde2,edge_49396360_49582390,False
305,-0.72,0.13,0.14,0.04,water,1,pde2,edge_50181001_49582390,False
306,62.28,0.11,0.11,-0.04,water,1,pde2,edge_50107616_49582390,False
307,47.84,0.08,0.09,0.08,water,1,pde2,edge_48168913_48271249,False
308,2.31,0.08,0.09,0.03,water,1,pde2,edge_49072088_48271249,False
309,19.7,0.1,0.11,0.04,water,1,pde2,edge_50107616_48271249,False
310,0.37,0.06,0.07,-0.03,water,1,pde2,edge_49137374_48271249,False
311,7.29,0.07,0.09,0.13,water,1,pde2,edge_49932714_49175789,False
312,6.21,0.07,0.07,-0.05,water,1,pde2,edge_49932714_49580115,False
313,-36.04,0.1,0.09,-0.04,water,1,pde2,edge_49932714_49582468,False
314,56.91,0.12,0.12,-0.03,water,1,pde2,edge_48168913_49585367,False
315,29.02,0.08,0.09,0.01,water,1,pde2,edge_50107616_49585367,False
316,41.23,0.07,0.07,0.03,water,1,pde2,edge_48168913_48022468,False
317,-10.31,0.05,0.05,0.01,water,1,pde2,edge_43249674_48022468,False
318,8.29,0.06,0.06,-0.03,water,1,pde2,edge_48009208_43249674,False
319,4.74,0.12,0.13,-0.01,water,1,pde2,edge_43249674_49175789,False
320,-8.72,0.16,0.14,0.06,water,1,pde2,edge_49175789_49072088,False
321,6.53,0.07,0.07,0.0,water,1,pde2,edge_48009208_49137374,False
322,7.92,0.07,0.08,-0.04,water,2,pde2,edge_49220392_49137530,False
323,8.12,0.08,0.08,0.01,water,2,pde2,edge_49932714_49137530,False
324,44.19,0.09,0.1,-0.07,water,2,pde2,edge_49582468_49137530,False
325,2.16,0.08,0.08,-0.0,water,2,pde2,edge_49396360_49137530,False
326,-3.43,0.1,0.1,-0.0,water,2,pde2,edge_50181001_49137530,False
327,-0.75,0.07,0.07,-0.11,water,2,pde2,edge_49585367_49137530,False
328,-2.02,0.1,0.08,0.03,water,2,pde2,edge_49220392_49175828,False
329,-5.01,0.08,0.07,-0.06,water,2,pde2,edge_49220548_49220392,False
330,-26.33,0.1,0.1,-0.02,water,2,pde2,edge_49220548_49932129,False
