,val,err,aerr,conv,env,repeat,target,edge
240,4.66,0.24,0.35,0.41,complex,2,pde2,edge_49072088_48271249
241,20.25,0.5,0.49,-0.11,complex,2,pde2,edge_50107616_48271249
242,1.63,0.17,0.16,0.05,complex,2,pde2,edge_49137374_48271249
243,6.56,0.26,0.57,0.65,complex,2,pde2,edge_49932714_49175789
244,6.85,0.11,0.11,-0.03,complex,2,pde2,edge_49932714_49580115
245,-36.76,0.14,0.16,0.11,complex,2,pde2,edge_49932714_49582468
247,29.65,0.14,0.15,0.13,complex,2,pde2,edge_50107616_49585367
248,40.08,0.11,0.18,0.39,complex,2,pde2,edge_48168913_48022468
249,-11.37,0.05,0.05,-0.01,complex,2,pde2,edge_43249674_48022468
250,7.35,0.05,0.07,0.17,complex,2,pde2,edge_48009208_43249674
252,-8.67,0.28,0.74,0.77,complex,2,pde2,edge_49175789_49072088
253,6.16,0.09,0.14,0.38,complex,2,pde2,edge_48009208_49137374
254,7.47,0.19,0.27,0.38,complex,3,pde2,edge_49220392_49137530
255,9.2,0.09,0.22,0.62,complex,3,pde2,edge_49932714_49137530
256,43.21,0.13,0.15,0.13,complex,3,pde2,edge_49582468_49137530
257,2.0,0.18,0.14,-0.28,complex,3,pde2,edge_49396360_49137530
258,-3.44,0.23,0.39,0.5,complex,3,pde2,edge_50181001_49137530
259,-0.96,0.18,0.18,-0.02,complex,3,pde2,edge_49585367_49137530
261,-4.06,0.07,0.07,0.01,complex,3,pde2,edge_49220548_49220392
262,-24.82,0.29,0.21,-0.33,complex,3,pde2,edge_49220548_49932129
263,17.08,0.09,0.11,0.21,complex,3,pde2,edge_49582468_49932129
264,-9.09,0.26,0.23,-0.16,complex,3,pde2,edge_49396360_49175828
265,9.04,0.25,0.48,0.62,complex,3,pde2,edge_49175828_49580115
266,-2.61,0.19,0.22,0.15,complex,3,pde2,edge_49220548_49137374
267,0.63,0.13,0.15,0.03,complex,3,pde2,edge_49220548_49580115
268,-1.15,0.31,0.34,0.12,complex,3,pde2,edge_49396360_49220548
269,10.08,0.1,0.12,0.06,complex,3,pde2,edge_49932714_49582390
270,4.97,0.09,0.08,-0.13,complex,3,pde2,edge_49396360_49582390
272,61.51,0.26,0.3,0.16,complex,3,pde2,edge_50107616_49582390
273,48.16,0.19,0.2,0.03,complex,3,pde2,edge_48168913_48271249
274,3.86,0.15,0.14,-0.09,complex,3,pde2,edge_49072088_48271249
275,20.86,0.26,0.25,-0.07,complex,3,pde2,edge_50107616_48271249
276,0.59,0.25,0.41,0.49,complex,3,pde2,edge_49137374_48271249
278,6.9,0.09,0.16,0.35,complex,3,pde2,edge_49932714_49580115
281,29.74,0.12,0.15,0.11,complex,3,pde2,edge_50107616_49585367
282,40.17,0.14,0.11,-0.17,complex,3,pde2,edge_48168913_48022468
283,-11.08,0.05,0.05,-0.03,complex,3,pde2,edge_43249674_48022468
284,8.22,0.05,0.07,0.2,complex,3,pde2,edge_48009208_43249674
285,4.02,0.53,0.78,0.68,complex,3,pde2,edge_43249674_49175789
287,6.17,0.16,0.16,-0.03,complex,3,pde2,edge_48009208_49137374
288,8.2,0.11,0.1,-0.03,water,1,pde2,edge_49220392_49137530
289,8.26,0.07,0.07,-0.02,water,1,pde2,edge_49932714_49137530
290,44.2,0.09,0.11,0.11,water,1,pde2,edge_49582468_49137530
291,2.18,0.07,0.08,0.04,water,1,pde2,edge_49396360_49137530
292,-3.39,0.09,0.1,-0.03,water,1,pde2,edge_50181001_49137530
293,-0.86,0.06,0.07,0.01,water,1,pde2,edge_49585367_49137530
294,-2.09,0.08,0.08,-0.1,water,1,pde2,edge_49220392_49175828
295,-4.99,0.07,0.07,-0.07,water,1,pde2,edge_49220548_49220392
296,-26.21,0.12,0.1,-0.12,water,1,pde2,edge_49220548_49932129
297,15.32,0.09,0.08,-0.09,water,1,pde2,edge_49582468_49932129
298,-7.9,0.11,0.11,0.12,water,1,pde2,edge_49396360_49175828
299,7.67,0.12,0.12,-0.07,water,1,pde2,edge_49175828_49580115
300,-4.39,0.09,0.09,0.02,water,1,pde2,edge_49220548_49137374
301,1.26,0.08,0.08,0.02,water,1,pde2,edge_49220548_49580115
302,-0.62,0.07,0.07,0.1,water,1,pde2,edge_49396360_49220548
303,10.62,0.06,0.08,0.1,water,1,pde2,edge_49932714_49582390
304,5.02,0.08,0.08,0.01,water,1,pde2,edge_49396360_49582390
305,-0.72,0.14,0.14,0.04,water,1,pde2,edge_50181001_49582390
306,62.28,0.11,0.11,-0.04,water,1,pde2,edge_50107616_49582390
307,47.84,0.08,0.09,0.08,water,1,pde2,edge_48168913_48271249
308,2.31,0.08,0.09,0.03,water,1,pde2,edge_49072088_48271249
309,19.7,0.09,0.11,0.04,water,1,pde2,edge_50107616_48271249
310,0.37,0.07,0.07,-0.03,water,1,pde2,edge_49137374_48271249
311,7.29,0.08,0.09,0.13,water,1,pde2,edge_49932714_49175789
312,6.21,0.08,0.07,-0.05,water,1,pde2,edge_49932714_49580115
313,-36.04,0.1,0.09,-0.04,water,1,pde2,edge_49932714_49582468
314,56.91,0.12,0.12,-0.03,water,1,pde2,edge_48168913_49585367
315,29.02,0.08,0.09,0.01,water,1,pde2,edge_50107616_49585367
316,41.23,0.07,0.07,0.03,water,1,pde2,edge_48168913_48022468
317,-10.31,0.05,0.05,0.01,water,1,pde2,edge_43249674_48022468
318,8.29,0.06,0.06,-0.03,water,1,pde2,edge_48009208_43249674
319,4.74,0.12,0.13,-0.01,water,1,pde2,edge_43249674_49175789
320,-8.72,0.13,0.14,0.06,water,1,pde2,edge_49175789_49072088
321,6.53,0.07,0.07,0.0,water,1,pde2,edge_48009208_49137374
322,7.92,0.09,0.08,-0.04,water,2,pde2,edge_49220392_49137530
323,8.12,0.07,0.08,0.01,water,2,pde2,edge_49932714_49137530
324,44.19,0.11,0.1,-0.07,water,2,pde2,edge_49582468_49137530
325,2.16,0.08,0.08,-0.0,water,2,pde2,edge_49396360_49137530
326,-3.43,0.09,0.1,-0.0,water,2,pde2,edge_50181001_49137530
327,-0.75,0.07,0.07,-0.11,water,2,pde2,edge_49585367_49137530
328,-2.02,0.08,0.08,0.03,water,2,pde2,edge_49220392_49175828
329,-5.01,0.09,0.07,-0.06,water,2,pde2,edge_49220548_49220392
330,-26.33,0.11,0.1,-0.02,water,2,pde2,edge_49220548_49932129
331,15.23,0.08,0.08,0.04,water,2,pde2,edge_49582468_49932129
332,-8.06,0.12,0.09,-0.14,water,2,pde2,edge_49396360_49175828
333,7.64,0.1,0.11,0.02,water,2,pde2,edge_49175828_49580115
334,-4.29,0.1,0.1,-0.16,water,2,pde2,edge_49220548_49137374
335,1.24,0.07,0.07,0.04,water,2,pde2,edge_49220548_49580115
336,-0.87,0.08,0.08,0.01,water,2,pde2,edge_49396360_49220548
337,10.5,0.1,0.09,-0.08,water,2,pde2,edge_49932714_49582390
338,5.0,0.07,0.08,0.11,water,2,pde2,edge_49396360_49582390
339,-0.57,0.14,0.14,0.1,water,2,pde2,edge_50181001_49582390
340,62.23,0.09,0.09,-0.05,water,2,pde2,edge_50107616_49582390
341,47.73,0.09,0.09,0.11,water,2,pde2,edge_48168913_48271249
342,2.25,0.09,0.09,0.06,water,2,pde2,edge_49072088_48271249
343,19.83,0.12,0.14,0.02,water,2,pde2,edge_50107616_48271249
344,0.2,0.06,0.07,-0.01,water,2,pde2,edge_49137374_48271249
345,7.43,0.09,0.1,0.01,water,2,pde2,edge_49932714_49175789
346,6.05,0.07,0.07,-0.01,water,2,pde2,edge_49932714_49580115
347,-36.22,0.09,0.09,0.08,water,2,pde2,edge_49932714_49582468
348,56.86,0.13,0.13,0.02,water,2,pde2,edge_48168913_49585367
349,28.96,0.09,0.1,-0.02,water,2,pde2,edge_50107616_49585367
350,41.21,0.07,0.08,0.03,water,2,pde2,edge_48168913_48022468
351,-10.33,0.05,0.06,0.06,water,2,pde2,edge_43249674_48022468
352,8.5,0.06,0.06,0.02,water,2,pde2,edge_48009208_43249674
353,4.76,0.14,0.14,0.0,water,2,pde2,edge_43249674_49175789
354,-8.56,0.13,0.14,0.02,water,2,pde2,edge_49175789_49072088
355,6.76,0.07,0.07,-0.0,water,2,pde2,edge_48009208_49137374
356,8.0,0.09,0.1,-0.0,water,3,pde2,edge_49220392_49137530
357,8.27,0.05,0.06,0.07,water,3,pde2,edge_49932714_49137530
358,44.42,0.1,0.1,-0.01,water,3,pde2,edge_49582468_49137530
359,2.16,0.07,0.07,0.06,water,3,pde2,edge_49396360_49137530
360,-3.35,0.11,0.09,-0.09,water,3,pde2,edge_50181001_49137530
361,-0.95,0.08,0.07,-0.04,water,3,pde2,edge_49585367_49137530
362,-2.25,0.09,0.08,0.02,water,3,pde2,edge_49220392_49175828
363,-5.11,0.06,0.06,0.05,water,3,pde2,edge_49220548_49220392
