,val,err,aerr,conv,env,repeat,target,edge,failed
42,,,,,complex,2,jnk1,edge_18638-1_18634-1,True
43,,,,,complex,2,jnk1,edge_18626-1_18632-1,True
44,,,,,complex,2,jnk1,edge_18626-1_18630-1,True
45,,,,,complex,2,jnk1,edge_18631-1_18624-1,True
46,,,,,complex,2,jnk1,edge_18629-1_18627-1,True
47,,,,,complex,2,jnk1,edge_18634-1_18637-1,True
48,,,,,complex,2,jnk1,edge_18626-1_18627-1,True
49,,,,,complex,2,jnk1,edge_18631-1_18652-1,True
50,,,,,complex,2,jnk1,edge_18637-1_18631-1,True
51,,,,,complex,2,jnk1,edge_18626-1_18634-1,True
52,,,,,complex,2,jnk1,edge_18633-1_18624-1,True
53,,,,,complex,2,jnk1,edge_17124-1_18631-1,True
54,,,,,complex,2,jnk1,edge_18627-1_18630-1,True
55,,,,,complex,2,jnk1,edge_18659-1_18634-1,True
56,,,,,complex,2,jnk1,edge_18636-1_18624-1,True
57,,,,,complex,2,jnk1,edge_18626-1_18628-1,True
58,,,,,complex,2,jnk1,edge_18626-1_18660-1,True
59,,,,,complex,2,jnk1,edge_18626-1_18659-1,True
60,,,,,complex,2,jnk1,edge_18639-1_18634-1,True
61,,,,,complex,2,jnk1,edge_18635-1_18624-1,True
62,,,,,complex,3,jnk1,edge_17124-1_18634-1,True
63,,,,,complex,3,jnk1,edge_18626-1_18624-1,True
64,,,,,complex,3,jnk1,edge_18636-1_18625-1,True
65,,,,,complex,3,jnk1,edge_18632-1_18624-1,True
66,,,,,complex,3,jnk1,edge_18635-1_18625-1,True
67,,,,,complex,3,jnk1,edge_18626-1_18658-1,True
68,,,,,complex,3,jnk1,edge_18639-1_18658-1,True
69,,,,,complex,3,jnk1,edge_18626-1_18625-1,True
70,,,,,complex,3,jnk1,edge_18638-1_18658-1,True
71,,,,,complex,3,jnk1,edge_18628-1_18624-1,True
72,,,,,complex,3,jnk1,edge_18631-1_18660-1,True
73,,,,,complex,3,jnk1,edge_18638-1_18634-1,True
74,,,,,complex,3,jnk1,edge_18626-1_18632-1,True
75,,,,,complex,3,jnk1,edge_18626-1_18630-1,True
76,,,,,complex,3,jnk1,edge_18631-1_18624-1,True
77,,,,,complex,3,jnk1,edge_18629-1_18627-1,True
78,,,,,complex,3,jnk1,edge_18634-1_18637-1,True
79,,,,,complex,3,jnk1,edge_18626-1_18627-1,True
80,,,,,complex,3,jnk1,edge_18631-1_18652-1,True
81,,,,,complex,3,jnk1,edge_18637-1_18631-1,True
82,,,,,complex,3,jnk1,edge_18626-1_18634-1,True
83,,,,,complex,3,jnk1,edge_18633-1_18624-1,True
84,,,,,complex,3,jnk1,edge_17124-1_18631-1,True
85,,,,,complex,3,jnk1,edge_18627-1_18630-1,True
86,,,,,complex,3,jnk1,edge_18659-1_18634-1,True
87,,,,,complex,3,jnk1,edge_18636-1_18624-1,True
88,,,,,complex,3,jnk1,edge_18626-1_18628-1,True
89,,,,,complex,3,jnk1,edge_18626-1_18660-1,True
90,,,,,complex,3,jnk1,edge_18626-1_18659-1,True
91,,,,,complex,3,jnk1,edge_18639-1_18634-1,True
92,,,,,complex,3,jnk1,edge_18635-1_18624-1,True
93,,,,,water,1,jnk1,edge_17124-1_18634-1,True
94,,,,,water,1,jnk1,edge_18626-1_18624-1,True
95,,,,,water,1,jnk1,edge_18636-1_18625-1,True
96,,,,,water,1,jnk1,edge_18632-1_18624-1,True
97,,,,,water,1,jnk1,edge_18635-1_18625-1,True
98,,,,,water,1,jnk1,edge_18626-1_18658-1,True
99,,,,,water,1,jnk1,edge_18639-1_18658-1,True
100,,,,,water,1,jnk1,edge_18626-1_18625-1,True
101,,,,,water,1,jnk1,edge_18638-1_18658-1,True
102,,,,,water,1,jnk1,edge_18628-1_18624-1,True
103,,,,,water,1,jnk1,edge_18631-1_18660-1,True
104,,,,,water,1,jnk1,edge_18638-1_18634-1,True
105,,,,,water,1,jnk1,edge_18626-1_18632-1,True
106,,,,,water,1,jnk1,edge_18626-1_18630-1,True
107,,,,,water,1,jnk1,edge_18631-1_18624-1,True
108,,,,,water,1,jnk1,edge_18629-1_18627-1,True
109,,,,,water,1,jnk1,edge_18634-1_18637-1,True
110,,,,,water,1,jnk1,edge_18626-1_18627-1,True
111,,,,,water,1,jnk1,edge_18631-1_18652-1,True
112,,,,,water,1,jnk1,edge_18637-1_18631-1,True
113,,,,,water,1,jnk1,edge_18626-1_18634-1,True
114,,,,,water,1,jnk1,edge_18633-1_18624-1,True
115,,,,,water,1,jnk1,edge_17124-1_18631-1,True
116,,,,,water,1,jnk1,edge_18627-1_18630-1,True
117,,,,,water,1,jnk1,edge_18659-1_18634-1,True
118,,,,,water,1,jnk1,edge_18636-1_18624-1,True
119,,,,,water,1,jnk1,edge_18626-1_18628-1,True
120,,,,,water,1,jnk1,edge_18626-1_18660-1,True
121,,,,,water,1,jnk1,edge_18626-1_18659-1,True
122,,,,,water,1,jnk1,edge_18639-1_18634-1,True
123,,,,,water,1,jnk1,edge_18635-1_18624-1,True
124,,,,,water,2,jnk1,edge_17124-1_18634-1,True
125,,,,,water,2,jnk1,edge_18626-1_18624-1,True
126,,,,,water,2,jnk1,edge_18636-1_18625-1,True
127,,,,,water,2,jnk1,edge_18632-1_18624-1,True
128,,,,,water,2,jnk1,edge_18635-1_18625-1,True
129,,,,,water,2,jnk1,edge_18626-1_18658-1,True
130,,,,,water,2,jnk1,edge_18639-1_18658-1,True
131,,,,,water,2,jnk1,edge_18626-1_18625-1,True
132,,,,,water,2,jnk1,edge_18638-1_18658-1,True
133,,,,,water,2,jnk1,edge_18628-1_18624-1,True
134,,,,,water,2,jnk1,edge_18631-1_18660-1,True
135,,,,,water,2,jnk1,edge_18638-1_18634-1,True
136,,,,,water,2,jnk1,edge_18626-1_18632-1,True
137,,,,,water,2,jnk1,edge_18626-1_18630-1,True
138,,,,,water,2,jnk1,edge_18631-1_18624-1,True
139,,,,,water,2,jnk1,edge_18629-1_18627-1,True
140,,,,,water,2,jnk1,edge_18634-1_18637-1,True
141,,,,,water,2,jnk1,edge_18626-1_18627-1,True
142,,,,,water,2,jnk1,edge_18631-1_18652-1,True
143,,,,,water,2,jnk1,edge_18637-1_18631-1,True
144,,,,,water,2,jnk1,edge_18626-1_18634-1,True
145,,,,,water,2,jnk1,edge_18633-1_18624-1,True
146,,,,,water,2,jnk1,edge_17124-1_18631-1,True
147,,,,,water,2,jnk1,edge_18627-1_18630-1,True
148,,,,,water,2,jnk1,edge_18659-1_18634-1,True
149,,,,,water,2,jnk1,edge_18636-1_18624-1,True
150,,,,,water,2,jnk1,edge_18626-1_18628-1,True
151,,,,,water,2,jnk1,edge_18626-1_18660-1,True
152,,,,,water,2,jnk1,edge_18626-1_18659-1,True
153,,,,,water,2,jnk1,edge_18639-1_18634-1,True
154,,,,,water,2,jnk1,edge_18635-1_18624-1,True
155,,,,,water,3,jnk1,edge_17124-1_18634-1,True
156,,,,,water,3,jnk1,edge_18626-1_18624-1,True
157,,,,,water,3,jnk1,edge_18636-1_18625-1,True
158,,,,,water,3,jnk1,edge_18632-1_18624-1,True
159,,,,,water,3,jnk1,edge_18635-1_18625-1,True
160,,,,,water,3,jnk1,edge_18626-1_18658-1,True
161,,,,,water,3,jnk1,edge_18639-1_18658-1,True
162,,,,,water,3,jnk1,edge_18626-1_18625-1,True
163,,,,,water,3,jnk1,edge_18638-1_18658-1,True
164,,,,,water,3,jnk1,edge_18628-1_18624-1,True
165,,,,,water,3,jnk1,edge_18631-1_18660-1,True
166,,,,,water,3,jnk1,edge_18638-1_18634-1,True
167,,,,,water,3,jnk1,edge_18626-1_18632-1,True
168,,,,,water,3,jnk1,edge_18626-1_18630-1,True
169,,,,,water,3,jnk1,edge_18631-1_18624-1,True
170,,,,,water,3,jnk1,edge_18629-1_18627-1,True
171,,,,,water,3,jnk1,edge_18634-1_18637-1,True
172,,,,,water,3,jnk1,edge_18626-1_18627-1,True
173,,,,,water,3,jnk1,edge_18631-1_18652-1,True
174,,,,,water,3,jnk1,edge_18637-1_18631-1,True
175,,,,,water,3,jnk1,edge_18626-1_18634-1,True
176,,,,,water,3,jnk1,edge_18633-1_18624-1,True
177,,,,,water,3,jnk1,edge_17124-1_18631-1,True
178,,,,,water,3,jnk1,edge_18627-1_18630-1,True
179,,,,,water,3,jnk1,edge_18659-1_18634-1,True
180,,,,,water,3,jnk1,edge_18636-1_18624-1,True
181,,,,,water,3,jnk1,edge_18626-1_18628-1,True
182,,,,,water,3,jnk1,edge_18626-1_18660-1,True
183,,,,,water,3,jnk1,edge_18626-1_18659-1,True
184,,,,,water,3,jnk1,edge_18639-1_18634-1,True
185,,,,,water,3,jnk1,edge_18635-1_18624-1,True
186,,,,,complex,1,pde2,edge_49220392_49137530,True
187,,,,,complex,1,pde2,edge_49932714_49137530,True
188,,,,,complex,1,pde2,edge_49582468_49137530,True
189,,,,,complex,1,pde2,edge_49396360_49137530,True
190,,,,,complex,1,pde2,edge_50181001_49137530,True
191,,,,,complex,1,pde2,edge_49585367_49137530,True
192,,,,,complex,1,pde2,edge_49220392_49175828,True
193,,,,,complex,1,pde2,edge_49220548_49220392,True
194,,,,,complex,1,pde2,edge_49220548_49932129,True
195,,,,,complex,1,pde2,edge_49582468_49932129,True
196,,,,,complex,1,pde2,edge_49396360_49175828,True
197,,,,,complex,1,pde2,edge_49175828_49580115,True
198,,,,,complex,1,pde2,edge_49220548_49137374,True
199,,,,,complex,1,pde2,edge_49220548_49580115,True
200,,,,,complex,1,pde2,edge_49396360_49220548,True
201,,,,,complex,1,pde2,edge_49932714_49582390,True
202,,,,,complex,1,pde2,edge_49396360_49582390,True
203,,,,,complex,1,pde2,edge_50181001_49582390,True
204,,,,,complex,1,pde2,edge_50107616_49582390,True
205,,,,,complex,1,pde2,edge_48168913_48271249,True
206,,,,,complex,1,pde2,edge_49072088_48271249,True
207,,,,,complex,1,pde2,edge_50107616_48271249,True
208,,,,,complex,1,pde2,edge_49137374_48271249,True
209,,,,,complex,1,pde2,edge_49932714_49175789,True
210,,,,,complex,1,pde2,edge_49932714_49580115,True
211,,,,,complex,1,pde2,edge_49932714_49582468,True
212,,,,,complex,1,pde2,edge_48168913_49585367,True
213,,,,,complex,1,pde2,edge_50107616_49585367,True
214,,,,,complex,1,pde2,edge_48168913_48022468,True
215,,,,,complex,1,pde2,edge_43249674_48022468,True
216,,,,,complex,1,pde2,edge_48009208_43249674,True
217,,,,,complex,1,pde2,edge_43249674_49175789,True
218,,,,,complex,1,pde2,edge_49175789_49072088,True
219,,,,,complex,1,pde2,edge_48009208_49137374,True
220,,,,,complex,2,pde2,edge_49220392_49137530,True
221,,,,,complex,2,pde2,edge_49932714_49137530,True
222,,,,,complex,2,pde2,edge_49582468_49137530,True
223,,,,,complex,2,pde2,edge_49396360_49137530,True
224,,,,,complex,2,pde2,edge_50181001_49137530,True
225,,,,,complex,2,pde2,edge_49585367_49137530,True
226,,,,,complex,2,pde2,edge_49220392_49175828,True
227,,,,,complex,2,pde2,edge_49220548_49220392,True
228,,,,,complex,2,pde2,edge_49220548_49932129,True
229,,,,,complex,2,pde2,edge_49582468_49932129,True
230,,,,,complex,2,pde2,edge_49396360_49175828,True
231,,,,,complex,2,pde2,edge_49175828_49580115,True
232,,,,,complex,2,pde2,edge_49220548_49137374,True
233,,,,,complex,2,pde2,edge_49220548_49580115,True
234,,,,,complex,2,pde2,edge_49396360_49220548,True
235,,,,,complex,2,pde2,edge_49932714_49582390,True
236,,,,,complex,2,pde2,edge_49396360_49582390,True
237,,,,,complex,2,pde2,edge_50181001_49582390,True
238,,,,,complex,2,pde2,edge_50107616_49582390,True
239,,,,,complex,2,pde2,edge_48168913_48271249,True
240,,,,,complex,2,pde2,edge_49072088_48271249,True
241,,,,,complex,2,pde2,edge_50107616_48271249,True
242,,,,,complex,2,pde2,edge_49137374_48271249,True
243,,,,,complex,2,pde2,edge_49932714_49175789,True
244,,,,,complex,2,pde2,edge_49932714_49580115,True
245,,,,,complex,2,pde2,edge_49932714_49582468,True
246,,,,,complex,2,pde2,edge_48168913_49585367,True
247,,,,,complex,2,pde2,edge_50107616_49585367,True
248,,,,,complex,2,pde2,edge_48168913_48022468,True
249,,,,,complex,2,pde2,edge_43249674_48022468,True
250,,,,,complex,2,pde2,edge_48009208_43249674,True
251,,,,,complex,2,pde2,edge_43249674_49175789,True
252,,,,,complex,2,pde2,edge_49175789_49072088,True
253,,,,,complex,2,pde2,edge_48009208_49137374,True
254,,,,,complex,3,pde2,edge_49220392_49137530,True
255,,,,,complex,3,pde2,edge_49932714_49137530,True
256,,,,,complex,3,pde2,edge_49582468_49137530,True
257,,,,,complex,3,pde2,edge_49396360_49137530,True
258,,,,,complex,3,pde2,edge_50181001_49137530,True
259,,,,,complex,3,pde2,edge_49585367_49137530,True
260,,,,,complex,3,pde2,edge_49220392_49175828,True
261,,,,,complex,3,pde2,edge_49220548_49220392,True
262,,,,,complex,3,pde2,edge_49220548_49932129,True
263,,,,,complex,3,pde2,edge_49582468_49932129,True
264,,,,,complex,3,pde2,edge_49396360_49175828,True
265,,,,,complex,3,pde2,edge_49175828_49580115,True
266,,,,,complex,3,pde2,edge_49220548_49137374,True
267,,,,,complex,3,pde2,edge_49220548_49580115,True
268,,,,,complex,3,pde2,edge_49396360_49220548,True
269,,,,,complex,3,pde2,edge_49932714_49582390,True
270,,,,,complex,3,pde2,edge_49396360_49582390,True
271,,,,,complex,3,pde2,edge_50181001_49582390,True
272,,,,,complex,3,pde2,edge_50107616_49582390,True
273,,,,,complex,3,pde2,edge_48168913_48271249,True
274,,,,,complex,3,pde2,edge_49072088_48271249,True
275,,,,,complex,3,pde2,edge_50107616_48271249,True
276,,,,,complex,3,pde2,edge_49137374_48271249,True
277,,,,,complex,3,pde2,edge_49932714_49175789,True
278,,,,,complex,3,pde2,edge_49932714_49580115,True
279,,,,,complex,3,pde2,edge_49932714_49582468,True
280,,,,,complex,3,pde2,edge_48168913_49585367,True
281,,,,,complex,3,pde2,edge_50107616_49585367,True
282,,,,,complex,3,pde2,edge_48168913_48022468,True
283,,,,,complex,3,pde2,edge_43249674_48022468,True
284,,,,,complex,3,pde2,edge_48009208_43249674,True
285,,,,,complex,3,pde2,edge_43249674_49175789,True
286,,,,,complex,3,pde2,edge_49175789_49072088,True
287,,,,,complex,3,pde2,edge_48009208_49137374,True
288,,,,,water,1,pde2,edge_49220392_49137530,True
289,,,,,water,1,pde2,edge_49932714_49137530,True
290,,,,,water,1,pde2,edge_49582468_49137530,True
291,,,,,water,1,pde2,edge_49396360_49137530,True
292,,,,,water,1,pde2,edge_50181001_49137530,True
293,,,,,water,1,pde2,edge_49585367_49137530,True
294,,,,,water,1,pde2,edge_49220392_49175828,True
295,,,,,water,1,pde2,edge_49220548_49220392,True
296,,,,,water,1,pde2,edge_49220548_49932129,True
297,,,,,water,1,pde2,edge_49582468_49932129,True
298,,,,,water,1,pde2,edge_49396360_49175828,True
299,,,,,water,1,pde2,edge_49175828_49580115,True
300,,,,,water,1,pde2,edge_49220548_49137374,True
301,,,,,water,1,pde2,edge_49220548_49580115,True
302,,,,,water,1,pde2,edge_49396360_49220548,True
303,,,,,water,1,pde2,edge_49932714_49582390,True
304,,,,,water,1,pde2,edge_49396360_49582390,True
305,,,,,water,1,pde2,edge_50181001_49582390,True
306,,,,,water,1,pde2,edge_50107616_49582390,True
307,,,,,water,1,pde2,edge_48168913_48271249,True
308,,,,,water,1,pde2,edge_49072088_48271249,True
309,,,,,water,1,pde2,edge_50107616_48271249,True
310,,,,,water,1,pde2,edge_49137374_48271249,True
311,,,,,water,1,pde2,edge_49932714_49175789,True
312,,,,,water,1,pde2,edge_49932714_49580115,True
313,,,,,water,1,pde2,edge_49932714_49582468,True
314,,,,,water,1,pde2,edge_48168913_49585367,True
315,,,,,water,1,pde2,edge_50107616_49585367,True
316,,,,,water,1,pde2,edge_48168913_48022468,True
317,,,,,water,1,pde2,edge_43249674_48022468,True
318,,,,,water,1,pde2,edge_48009208_43249674,True
319,,,,,water,1,pde2,edge_43249674_49175789,True
320,,,,,water,1,pde2,edge_49175789_49072088,True
321,,,,,water,1,pde2,edge_48009208_49137374,True
322,,,,,water,2,pde2,edge_49220392_49137530,True
323,,,,,water,2,pde2,edge_49932714_49137530,True
324,,,,,water,2,pde2,edge_49582468_49137530,True
325,,,,,water,2,pde2,edge_49396360_49137530,True
326,,,,,water,2,pde2,edge_50181001_49137530,True
327,,,,,water,2,pde2,edge_49585367_49137530,True
328,,,,,water,2,pde2,edge_49220392_49175828,True
329,,,,,water,2,pde2,edge_49220548_49220392,True
330,,,,,water,2,pde2,edge_49220548_49932129,True
331,,,,,water,2,pde2,edge_49582468_49932129,True
332,,,,,water,2,pde2,edge_49396360_49175828,True
333,,,,,water,2,pde2,edge_49175828_49580115,True
334,,,,,water,2,pde2,edge_49220548_49137374,True
335,,,,,water,2,pde2,edge_49220548_49580115,True
336,,,,,water,2,pde2,edge_49396360_49220548,True
337,,,,,water,2,pde2,edge_49932714_49582390,True
338,,,,,water,2,pde2,edge_49396360_49582390,True
339,,,,,water,2,pde2,edge_50181001_49582390,True
340,,,,,water,2,pde2,edge_50107616_49582390,True
341,,,,,water,2,pde2,edge_48168913_48271249,True
342,,,,,water,2,pde2,edge_49072088_48271249,True
343,,,,,water,2,pde2,edge_50107616_48271249,True
344,,,,,water,2,pde2,edge_49137374_48271249,True
345,,,,,water,2,pde2,edge_49932714_49175789,True
346,,,,,water,2,pde2,edge_49932714_49580115,True
347,,,,,water,2,pde2,edge_49932714_49582468,True
348,,,,,water,2,pde2,edge_48168913_49585367,True
349,,,,,water,2,pde2,edge_50107616_49585367,True
350,,,,,water,2,pde2,edge_48168913_48022468,True
351,,,,,water,2,pde2,edge_43249674_48022468,True
352,,,,,water,2,pde2,edge_48009208_43249674,True
353,,,,,water,2,pde2,edge_43249674_49175789,True
354,,,,,water,2,pde2,edge_49175789_49072088,True
355,,,,,water,2,pde2,edge_48009208_49137374,True
356,,,,,water,3,pde2,edge_49220392_49137530,True
357,,,,,water,3,pde2,edge_49932714_49137530,True
358,,,,,water,3,pde2,edge_49582468_49137530,True
359,,,,,water,3,pde2,edge_49396360_49137530,True
360,,,,,water,3,pde2,edge_50181001_49137530,True
361,,,,,water,3,pde2,edge_49585367_49137530,True
362,,,,,water,3,pde2,edge_49220392_49175828,True
363,,,,,water,3,pde2,edge_49220548_49220392,True
364,,,,,water,3,pde2,edge_49220548_49932129,True
365,,,,,water,3,pde2,edge_49582468_49932129,True
366,,,,,water,3,pde2,edge_49396360_49175828,True
367,,,,,water,3,pde2,edge_49175828_49580115,True
368,,,,,water,3,pde2,edge_49220548_49137374,True
369,,,,,water,3,pde2,edge_49220548_49580115,True
370,,,,,water,3,pde2,edge_49396360_49220548,True
371,,,,,water,3,pde2,edge_49932714_49582390,True
372,,,,,water,3,pde2,edge_49396360_49582390,True
373,,,,,water,3,pde2,edge_50181001_49582390,True
374,,,,,water,3,pde2,edge_50107616_49582390,True
375,,,,,water,3,pde2,edge_48168913_48271249,True
376,,,,,water,3,pde2,edge_49072088_48271249,True
377,,,,,water,3,pde2,edge_50107616_48271249,True
378,,,,,water,3,pde2,edge_49137374_48271249,True
379,,,,,water,3,pde2,edge_49932714_49175789,True
380,,,,,water,3,pde2,edge_49932714_49580115,True
381,,,,,water,3,pde2,edge_49932714_49582468,True
382,,,,,water,3,pde2,edge_48168913_49585367,True
383,,,,,water,3,pde2,edge_50107616_49585367,True
384,,,,,water,3,pde2,edge_48168913_48022468,True
385,,,,,water,3,pde2,edge_43249674_48022468,True
386,,,,,water,3,pde2,edge_48009208_43249674,True
387,,,,,water,3,pde2,edge_43249674_49175789,True
388,,,,,water,3,pde2,edge_49175789_49072088,True
389,,,,,water,3,pde2,edge_48009208_49137374,True
390,,,,,complex,1,thrombin,edge_1d_6e,True
391,,,,,complex,1,thrombin,edge_1d_5,True
392,,,,,complex,1,thrombin,edge_1b_3b,True
393,,,,,complex,1,thrombin,edge_6a_1b,True
394,,,,,complex,1,thrombin,edge_1b_1c,True
395,,,,,complex,1,thrombin,edge_1d_1c,True
396,,,,,complex,1,thrombin,edge_1b_1a,True
397,,,,,complex,1,thrombin,edge_1a_5,True
398,,,,,complex,1,thrombin,edge_3a_1d,True
399,,,,,complex,1,thrombin,edge_6a_6b,True
400,,,,,complex,1,thrombin,edge_1d_7a,True
401,,,,,complex,1,thrombin,edge_1b_7a,True
402,,,,,complex,1,thrombin,edge_3a_1b,True
403,,,,,complex,1,thrombin,edge_1d_1a,True
404,,,,,complex,1,thrombin,edge_1a_3b,True
405,,,,,complex,1,thrombin,edge_6e_6b,True
406,,,,,complex,2,thrombin,edge_1d_6e,True
407,,,,,complex,2,thrombin,edge_1d_5,True
408,,,,,complex,2,thrombin,edge_1b_3b,True
409,,,,,complex,2,thrombin,edge_6a_1b,True
410,,,,,complex,2,thrombin,edge_1b_1c,True
411,,,,,complex,2,thrombin,edge_1d_1c,True
412,,,,,complex,2,thrombin,edge_1b_1a,True
413,,,,,complex,2,thrombin,edge_1a_5,True
414,,,,,complex,2,thrombin,edge_3a_1d,True
415,,,,,complex,2,thrombin,edge_6a_6b,True
416,,,,,complex,2,thrombin,edge_1d_7a,True
417,,,,,complex,2,thrombin,edge_1b_7a,True
418,,,,,complex,2,thrombin,edge_3a_1b,True
419,,,,,complex,2,thrombin,edge_1d_1a,True
420,,,,,complex,2,thrombin,edge_1a_3b,True
421,,,,,complex,2,thrombin,edge_6e_6b,True
422,,,,,complex,3,thrombin,edge_1d_6e,True
423,,,,,complex,3,thrombin,edge_1d_5,True
424,,,,,complex,3,thrombin,edge_1b_3b,True
425,,,,,complex,3,thrombin,edge_6a_1b,True
426,,,,,complex,3,thrombin,edge_1b_1c,True
427,,,,,complex,3,thrombin,edge_1d_1c,True
428,,,,,complex,3,thrombin,edge_1b_1a,True
429,,,,,complex,3,thrombin,edge_1a_5,True
430,,,,,complex,3,thrombin,edge_3a_1d,True
431,,,,,complex,3,thrombin,edge_6a_6b,True
432,,,,,complex,3,thrombin,edge_1d_7a,True
433,,,,,complex,3,thrombin,edge_1b_7a,True
434,,,,,complex,3,thrombin,edge_3a_1b,True
435,,,,,complex,3,thrombin,edge_1d_1a,True
436,,,,,complex,3,thrombin,edge_1a_3b,True
437,,,,,complex,3,thrombin,edge_6e_6b,True
438,,,,,water,1,thrombin,edge_1d_6e,True
439,,,,,water,1,thrombin,edge_1d_5,True
440,,,,,water,1,thrombin,edge_1b_3b,True
441,,,,,water,1,thrombin,edge_6a_1b,True
442,,,,,water,1,thrombin,edge_1b_1c,True
443,,,,,water,1,thrombin,edge_1d_1c,True
444,,,,,water,1,thrombin,edge_1b_1a,True
445,,,,,water,1,thrombin,edge_1a_5,True
446,,,,,water,1,thrombin,edge_3a_1d,True
447,,,,,water,1,thrombin,edge_6a_6b,True
448,,,,,water,1,thrombin,edge_1d_7a,True
449,,,,,water,1,thrombin,edge_1b_7a,True
450,,,,,water,1,thrombin,edge_3a_1b,True
451,,,,,water,1,thrombin,edge_1d_1a,True
452,,,,,water,1,thrombin,edge_1a_3b,True
453,,,,,water,1,thrombin,edge_6e_6b,True
454,,,,,water,2,thrombin,edge_1d_6e,True
455,,,,,water,2,thrombin,edge_1d_5,True
456,,,,,water,2,thrombin,edge_1b_3b,True
457,,,,,water,2,thrombin,edge_6a_1b,True
458,,,,,water,2,thrombin,edge_1b_1c,True
459,,,,,water,2,thrombin,edge_1d_1c,True
460,,,,,water,2,thrombin,edge_1b_1a,True
461,,,,,water,2,thrombin,edge_1a_5,True
462,,,,,water,2,thrombin,edge_3a_1d,True
463,,,,,water,2,thrombin,edge_6a_6b,True
464,,,,,water,2,thrombin,edge_1d_7a,True
465,,,,,water,2,thrombin,edge_1b_7a,True
466,,,,,water,2,thrombin,edge_3a_1b,True
467,,,,,water,2,thrombin,edge_1d_1a,True
468,,,,,water,2,thrombin,edge_1a_3b,True
469,,,,,water,2,thrombin,edge_6e_6b,True
470,,,,,water,3,thrombin,edge_1d_6e,True
471,,,,,water,3,thrombin,edge_1d_5,True
472,,,,,water,3,thrombin,edge_1b_3b,True
473,,,,,water,3,thrombin,edge_6a_1b,True
474,,,,,water,3,thrombin,edge_1b_1c,True
475,,,,,water,3,thrombin,edge_1d_1c,True
476,,,,,water,3,thrombin,edge_1b_1a,True
477,,,,,water,3,thrombin,edge_1a_5,True
478,,,,,water,3,thrombin,edge_3a_1d,True
479,,,,,water,3,thrombin,edge_6a_6b,True
480,,,,,water,3,thrombin,edge_1d_7a,True
481,,,,,water,3,thrombin,edge_1b_7a,True
482,,,,,water,3,thrombin,edge_3a_1b,True
483,,,,,water,3,thrombin,edge_1d_1a,True
484,,,,,water,3,thrombin,edge_1a_3b,True
485,,,,,water,3,thrombin,edge_6e_6b,True
486,,,,,complex,1,p38,edge_p38a_2u_p38a_2q,True
487,,,,,complex,1,p38,edge_p38a_3fln_p38a_2g,True
488,,,,,complex,1,p38,edge_p38a_2u_p38a_2k,True
