,val,err,aerr,conv,env,repeat,target,edge,failed
97,28.62,0.12,0.15,0.18,complex,2,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
98,36.32,0.16,0.24,0.36,complex,2,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
99,-1.29,0.16,0.16,-0.1,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
100,-36.57,0.1,0.1,0.09,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
101,-48.37,1.57,3.59,0.98,complex,2,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
102,-99.86,0.44,0.52,-0.02,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
103,-3.65,0.37,0.4,0.04,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
104,-22.25,0.13,0.19,0.32,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
105,-14.82,0.24,0.33,0.37,complex,2,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
106,-8.06,0.26,0.26,0.03,complex,2,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
107,22.09,0.24,0.25,0.13,complex,2,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
108,-25.98,0.17,0.16,-0.06,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
109,-4.02,0.11,0.12,0.0,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
110,-48.6,0.45,0.56,0.18,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
111,-50.98,0.3,0.27,-0.06,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
112,15.67,1.34,2.2,0.94,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
113,-6.74,0.28,0.26,-0.12,complex,2,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
114,19.16,0.86,4734.41,1.0,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
115,-22.22,0.15,0.16,-0.06,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
116,-0.67,0.33,0.35,0.01,complex,3,cmet,edge_CHEMBL3402741_400_CHEMBL3402764_90,False
117,29.33,0.36,117.3,1.0,complex,3,cmet,edge_CHEMBL3402742_23_CHEMBL3402756_2.7,False
118,-2.29,0.29,0.24,-0.09,complex,3,cmet,edge_CHEMBL3402742_23_CHEMBL3402763_90,False
119,-21.35,0.13,0.13,0.04,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402742_23,False
120,9.19,0.51,70.97,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,False
121,-19.46,0.95,61.52,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402758_10,False
122,19.2,0.49,26.0,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402760_1,False
123,23.27,0.78,17.24,1.0,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402762_1,False
124,-24.44,0.11,0.18,0.33,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402763_90,False
125,-2.39,0.11,0.14,0.25,complex,3,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90,False
126,-3.75,0.07,0.07,-0.05,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,False
127,45.94,0.17,0.16,-0.04,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,False
128,54.89,0.63,0.5,-0.08,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,False
129,64.19,0.58,0.68,0.32,complex,3,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,False
130,25.28,0.17,0.17,-0.11,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23,False
131,46.71,0.2,0.17,-0.02,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
132,54.53,0.27,0.89,0.85,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
133,49.21,0.23,0.22,-0.06,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
134,58.69,0.48,0.39,-0.02,complex,3,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
135,-40.8,0.4,0.5,0.19,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
136,22.5,0.07,0.15,0.54,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
137,9.39,0.06,0.05,-0.27,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
138,2.49,0.05,0.05,0.03,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
139,36.21,0.08,0.07,-0.09,complex,3,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
140,-12.09,0.28,0.56,0.58,complex,3,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
141,-1.48,0.11,0.12,0.08,complex,3,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
142,-7.12,0.21,0.15,-0.22,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
143,-0.43,0.04,0.05,0.06,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
144,-12.42,0.25,0.39,0.45,complex,3,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
145,6.32,0.05,0.05,0.04,complex,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
146,-60.16,0.08,0.07,-0.17,complex,3,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
147,-10.53,0.13,0.15,0.08,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
148,8.61,0.08,0.08,-0.09,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
149,26.57,0.03,0.03,-0.01,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
150,27.94,0.33,2.24,0.97,complex,3,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
151,-94.76,0.1,0.07,-0.42,complex,3,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
152,-7.94,0.18,0.17,0.06,complex,3,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
153,0.7,0.26,65.14,1.0,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
154,28.05,0.1,0.09,0.0,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
155,36.92,0.12,0.33,0.73,complex,3,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
156,-2.26,0.12,0.16,0.17,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
157,-36.95,0.15,0.14,-0.11,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
158,-46.4,0.76,78.43,1.0,complex,3,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
159,-98.91,0.26,0.31,0.13,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
160,-4.63,0.22,0.56,0.74,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
161,-22.49,0.17,0.19,0.16,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
162,-15.49,0.2,0.19,0.02,complex,3,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
163,-7.55,0.17,0.27,0.32,complex,3,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
164,21.3,0.21,0.27,0.25,complex,3,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
165,-25.57,0.15,0.16,0.11,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
166,-3.97,0.16,0.14,-0.06,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
167,-48.17,0.4,0.49,0.28,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
168,-51.05,0.25,0.3,0.08,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
169,15.13,0.58,17.65,1.0,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
170,-5.87,0.17,0.19,0.13,complex,3,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
171,12.47,0.56,2.32,0.96,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
172,-23.91,0.13,0.11,-0.07,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
173,-5.51,0.2,0.22,0.0,water,1,cmet,edge_CHEMBL3402741_400_CHEMBL3402764_90,False
174,32.45,0.5,2.2,0.96,water,1,cmet,edge_CHEMBL3402742_23_CHEMBL3402756_2.7,False
175,-2.04,0.11,0.12,0.12,water,1,cmet,edge_CHEMBL3402742_23_CHEMBL3402763_90,False
176,-21.04,0.14,0.14,0.01,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402742_23,False
177,10.09,0.41,1.75,0.95,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,False
178,-19.04,0.65,2.09,0.96,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402758_10,False
179,20.98,0.2,2.49,0.99,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402760_1,False
180,28.27,0.46,1.67,0.93,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402762_1,False
181,-23.39,0.11,0.09,-0.15,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402763_90,False
182,-4.91,0.07,0.08,0.06,water,1,cmet,edge_CHEMBL3402743_42_CHEMBL3402764_90,False
183,-2.28,0.06,0.06,0.01,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,False
184,43.91,0.07,0.09,0.01,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,False
185,60.2,0.2,0.23,0.02,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,False
186,66.97,0.17,0.21,0.19,water,1,cmet,edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,False
187,28.06,0.14,0.14,-0.15,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402742_23,False
188,48.94,0.12,0.13,0.06,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402743_42,False
189,50.51,0.1,0.11,0.1,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,False
190,46.36,0.08,0.08,-0.02,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,False
191,62.25,0.26,0.22,-0.13,water,1,cmet,edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,False
192,-42.33,0.07,0.08,-0.01,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,False
193,23.18,0.04,0.04,0.02,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,False
194,10.0,0.05,0.05,-0.09,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,False
195,2.67,0.05,0.05,0.01,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,False
196,39.3,0.06,0.06,-0.04,water,1,cmet,edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,False
197,-12.4,0.06,0.05,-0.07,water,1,cmet,edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,False
198,-2.37,0.05,0.05,0.11,water,1,cmet,edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,False
199,-9.13,0.05,0.05,-0.04,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,False
200,-1.67,0.05,0.05,-0.08,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,False
201,-14.99,0.05,0.05,0.02,water,1,cmet,edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,False
202,7.12,0.04,0.04,0.04,water,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,False
203,-55.48,0.07,0.07,-0.06,water,1,cmet,edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,False
204,-14.07,0.09,0.1,0.05,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,False
205,8.31,0.08,0.08,0.01,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,False
206,25.43,0.04,0.05,-0.04,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,False
207,34.21,0.18,0.19,-0.11,water,1,cmet,edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,False
208,-93.52,0.05,0.05,0.11,water,1,cmet,edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,False
209,-7.34,0.13,0.14,0.1,water,1,cmet,edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,False
210,-2.3,0.33,4.43,0.99,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402742_23,False
211,28.02,0.07,0.08,0.06,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402756_2.7,False
212,38.06,0.09,0.09,0.07,water,1,cmet,edge_CHEMBL3402758_10_CHEMBL3402760_1,False
213,-0.99,0.15,0.12,-0.16,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,False
214,-35.86,0.1,0.09,-0.08,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,False
215,-46.36,0.49,0.7,0.36,water,1,cmet,edge_CHEMBL3402759_5.7_CHEMBL3402763_90,False
216,-102.95,0.2,0.21,0.05,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,False
217,-9.47,0.18,0.2,0.11,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,False
218,-22.25,0.14,0.13,-0.05,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,False
219,-14.41,0.11,0.12,0.02,water,1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,False
220,-9.23,0.15,0.3,0.58,water,1,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,False
221,18.95,0.13,0.15,0.18,water,1,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,False
222,-24.62,0.19,0.17,-0.02,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,False
223,-3.36,0.15,0.14,-0.01,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,False
224,-50.09,0.32,0.26,-0.25,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,False
225,-52.65,0.15,0.17,0.15,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,False
226,20.6,0.32,0.68,0.7,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,False
227,-8.28,0.14,0.14,-0.02,water,1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,False
228,11.54,0.43,5.1,0.99,water,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402756_2.7,False
229,-23.71,0.1,0.1,-0.05,water,2,cmet,edge_CHEMBL3402741_400_CHEMBL3402763_90,False
