name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_1_7a,lig_1,lig_7a,1.33,0.0,0.93,0.48
edge_254_251,lig_254,lig_251,-0.7000000000000011,0.0,0.22,0.74
edge_254_50,lig_254,lig_50,-0.15000000000000036,0.0,1.58,0.35
edge_7a_224,lig_7a,lig_224,0.33999999999999986,0.0,1.02,0.66
edge_7a_23,lig_7a,lig_23,2.95,0.0,-0.15,0.18
edge_206_23,lig_206,lig_23,3.079999999999999,0.0,-3.76,0.31
edge_206_256,lig_206,lig_256,-0.5500000000000007,0.0,-2.52,0.58
edge_206_42,lig_206,lig_42,1.1899999999999995,0.0,-1.64,0.18
edge_206_57,lig_206,lig_57,-0.5500000000000007,0.0,-3.12,0.49
edge_23_15,lig_23,lig_15,-3.999999999999999,0.0,-1.75,0.70
edge_57_231,lig_57,lig_231,0.6500000000000004,0.0,4.25,0.11
edge_215_15,lig_215,lig_15,-0.4399999999999995,0.0,-0.88,0.25
edge_215_163,lig_215,lig_163,-0.41000000000000014,0.0,1.37,0.21
edge_215_252,lig_215,lig_252,0.9000000000000004,0.0,1.31,0.38
edge_224_231,lig_224,lig_231,-0.3699999999999992,0.0,1.59,1.76
edge_227_15,lig_227,lig_15,-0.27999999999999936,0.0,2.86,0.31
edge_227_167,lig_227,lig_167,0.08999999999999986,0.0,4.25,0.40
edge_227_231,lig_227,lig_231,0.7400000000000002,0.0,4.12,0.33
edge_234_227,lig_234,lig_227,-0.41999999999999993,0.0,-4.21,0.98
edge_234_289,lig_234,lig_289,-0.5700000000000003,0.0,-1.27,0.33
edge_289_224,lig_289,lig_224,1.2599999999999998,0.0,-1.41,2.72
edge_289_35,lig_289,lig_35,3.7800000000000002,0.0,-0.74,1.16
edge_235_1,lig_235,lig_1,-1.200000000000001,0.0,1.54,0.59
edge_235_54,lig_235,lig_54,0.8200000000000003,0.0,2.74,0.46
edge_54_124,lig_54,lig_124,-0.8200000000000003,0.0,-2.93,0.51
edge_54_251,lig_54,lig_251,-0.9400000000000013,0.0,-2.32,0.14
edge_237_227,lig_237,lig_227,-1.2200000000000006,0.0,-7.42,0.81
edge_237_254,lig_237,lig_254,0.0,0.0,-3.19,0.27
edge_237_290,lig_237,lig_290,-1.0200000000000014,0.0,-6.66,0.63
edge_237_31,lig_237,lig_31,0.7099999999999991,0.0,-3.55,0.36
edge_237_336,lig_237,lig_336,-0.27000000000000135,0.0,-4.57,0.98
edge_237_41,lig_237,lig_41,-0.2400000000000002,0.0,-4.11,1.17
edge_290_23,lig_290,lig_23,3.5200000000000005,0.0,3.41,0.54
edge_290_256,lig_290,lig_256,-0.10999999999999943,0.0,3.92,0.67
edge_290_7a,lig_290,lig_7a,0.5700000000000003,0.0,3.59,0.88
edge_290_84,lig_290,lig_84,3.0100000000000007,0.0,4.43,0.58
edge_31_61,lig_31,lig_61,-1.2699999999999996,0.0,0.20,0.81
edge_31_7a,lig_31,lig_7a,-1.1600000000000001,0.0,-0.32,0.93
edge_41_7b,lig_41,lig_7b,2.4099999999999993,0.0,3.84,0.23
edge_251_15,lig_251,lig_15,-0.7999999999999989,0.0,-1.52,0.27
edge_251_25,lig_251,lig_25,-0.03999999999999915,0.0,-0.02,0.16
edge_266_156,lig_266,lig_156,0.7999999999999989,0.0,3.10,0.59
edge_266_165,lig_266,lig_165,1.3100000000000005,0.0,5.32,0.29
edge_266_254,lig_266,lig_254,0.9900000000000002,0.0,6.71,0.40
edge_266_84,lig_266,lig_84,2.9799999999999995,0.0,6.22,1.62
edge_35_7a,lig_35,lig_7a,-2.8600000000000003,0.0,1.59,0.35
edge_35_84,lig_35,lig_84,-0.41999999999999993,0.0,3.02,0.45
edge_30_25,lig_30,lig_25,0.28000000000000114,0.0,-2.65,0.30
edge_30_251,lig_30,lig_251,0.3200000000000003,0.0,0.17,1.16
edge_30_42,lig_30,lig_42,1.6300000000000008,0.0,-0.15,0.44
edge_30_84,lig_30,lig_84,3.0100000000000007,0.0,1.62,0.49
edge_61_251,lig_61,lig_251,-0.14000000000000057,0.0,0.20,0.24
edge_338_163,lig_338,lig_163,-0.25,0.0,1.98,0.25
edge_338_165,lig_338,lig_165,1.540000000000001,0.0,3.02,0.15
edge_338_215,lig_338,lig_215,0.16000000000000014,0.0,0.49,0.42
edge_7b_231,lig_7b,lig_231,-2.6499999999999995,0.0,-3.77,0.20
edge_7b_42,lig_7b,lig_42,-1.5599999999999996,0.0,-2.80,0.14
edge_43_155,lig_43,lig_155,-1.8200000000000003,0.0,-0.06,0.14
edge_43_215,lig_43,lig_215,-1.92,0.0,-0.30,0.31
edge_43_235,lig_43,lig_235,-1.4399999999999995,0.0,-1.52,0.84
edge_43_25,lig_43,lig_25,-1.5999999999999996,0.0,-0.83,0.23
edge_43_54,lig_43,lig_54,-0.6199999999999992,0.0,1.67,0.28
edge_67_165,lig_67,lig_165,0.9400000000000013,0.0,5.63,0.35
edge_67_256,lig_67,lig_256,-0.5099999999999998,0.0,4.41,1.44
