name,smiles,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
E1,[H][c]1[n][c]([N]2[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]2([H])[H])[n][c]([N]([H])[H])[c]1-[c]1[c]([H])[c]([H])[c]([H])[c]([Cl])[c]1[Cl],-9.04,0.0,-9.82,0.20
E24,[H][c]1[c]([H])[c]([Cl])[c]([Cl])[c](-[c]2[n][c]([C]([H])([H])[H])[c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[c]1[H],-9.13,0.0,-5.95,0.25
E4,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[S][C]([C]([H])([H])[H])=[C]1[H],-8.25,0.0,-8.01,0.25
E22,[H][c]1[c]([H])[c]([Cl])[c]([Cl])[c](-[c]2[n][c]([Br])[c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[c]1[H],-9.3,0.0,-5.12,0.26
E23,[H][c]1[c]([H])[c]([Cl])[c]([Cl])[c](-[c]2[n][c]([Cl])[c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[c]1[H],-8.79,0.0,-6.16,0.24
E28,[H][C]1=[C]([H])[N]([H])[c]2[c]1[c]([H])[c]([H])[c]([H])[c]2-[c]1[n][c]([H])[c]([N]2[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]2([H])[H])[n][c]1[N]([H])[H],-8.51,0.0,-7.78,0.44
E26,[H][c]1[c]([H])[c]([Cl])[c]([Cl])[c](-[c]2[n][c]([C](=[O])[N]([H])[H])[c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[c]1[H],-9.01,0.0,-6.91,0.59
E29,[H][C]1=[C]([c]2[n][c]([H])[c]([N]3[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]3([H])[H])[n][c]2[N]([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H],-7.67,0.0,-11.77,0.69
E2,[H][c]1[n][c]([N]2[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]2([H])[H])[n][c]([N]([H])[H])[c]1-[c]1[c]([H])[c]([H])[c]([H])[c]([C]([H])([H])[H])[c]1[Cl],-8.33,0.0,-7.91,0.21
E8,[H][c]1[n][c](-[c]2[c]([H])[c]([H])[c]([H])[c]([Cl])[c]2[Cl])[c]([N]([H])[H])[n][c]1[N]1[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]1([H])[H],-9.77,0.0,-8.47,0.23
SHP099-1,[H][c]1[n][c](-[c]2[c]([H])[c]([H])[c]([H])[c]([Cl])[c]2[Cl])[c]([N]([H])[H])[n][c]1[N]1[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([N+]([H])([H])[H])[C]([H])([H])[C]1([H])[H],-9.81,0.0,-9.05,0.18
