name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CAT-13e_CAT-17i,lig_CAT-13e,lig_CAT-17i,0.4900000000000002,0.0,-0.44,0.30
edge_CAT-13g_CAT-17g,lig_CAT-13g,lig_CAT-17g,-0.6400000000000006,0.0,-1.06,0.56
edge_CAT-13g_CAT-17i,lig_CAT-13g,lig_CAT-17i,-0.370000000000001,0.0,-1.17,0.50
edge_CAT-13j_CAT-4o,lig_CAT-13j,lig_CAT-4o,-0.6400000000000006,0.0,-0.09,0.26
edge_CAT-4o_CAT-4b,lig_CAT-4o,lig_CAT-4b,-0.2599999999999998,0.0,-2.17,0.23
edge_CAT-4o_CAT-4d,lig_CAT-4o,lig_CAT-4d,0.27000000000000135,0.0,-2.22,0.69
edge_CAT-13k_CAT-4b,lig_CAT-13k,lig_CAT-4b,0.05999999999999872,0.0,-0.92,0.48
edge_CAT-13k_CAT-4d,lig_CAT-13k,lig_CAT-4d,0.5899999999999999,0.0,-0.62,1.57
edge_CAT-13n_CAT-13a,lig_CAT-13n,lig_CAT-13a,-0.29999999999999893,0.0,-0.14,0.20
edge_CAT-13n_CAT-13k,lig_CAT-13n,lig_CAT-13k,-1.1599999999999984,0.0,-0.57,0.26
edge_CAT-13n_CAT-4i,lig_CAT-13n,lig_CAT-4i,0.28000000000000114,0.0,-0.24,0.70
edge_CAT-4i_CAT-13m,lig_CAT-4i,lig_CAT-13m,-0.5,0.0,0.19,0.14
edge_CAT-13o_CAT-17h,lig_CAT-13o,lig_CAT-17h,-1.7899999999999991,0.0,-0.82,0.31
edge_CAT-13o_CAT-17i,lig_CAT-13o,lig_CAT-17i,-0.9299999999999997,0.0,-2.06,0.24
edge_CAT-17b_CAT-13d,lig_CAT-17b,lig_CAT-13d,-0.45000000000000107,0.0,-0.06,0.33
edge_CAT-17b_CAT-17e,lig_CAT-17b,lig_CAT-17e,0.0,0.0,-0.08,0.07
edge_CAT-17c_CAT-17e,lig_CAT-17c,lig_CAT-17e,-0.16000000000000014,0.0,-0.28,0.15
edge_CAT-17f_CAT-17e,lig_CAT-17f,lig_CAT-17e,-0.5899999999999999,0.0,0.03,0.18
edge_CAT-24_CAT-17e,lig_CAT-24,lig_CAT-17e,1.7400000000000002,0.0,2.34,0.39
edge_CAT-24_CAT-17i,lig_CAT-24,lig_CAT-17i,2.289999999999999,0.0,3.51,0.20
edge_CAT-4a_CAT-13k,lig_CAT-4a,lig_CAT-13k,-1.7699999999999996,0.0,0.64,0.10
edge_CAT-4a_CAT-4o,lig_CAT-4a,lig_CAT-4o,-1.450000000000001,0.0,-0.64,0.23
edge_CAT-4c_CAT-4o,lig_CAT-4c,lig_CAT-4o,-1.5300000000000002,0.0,-0.35,0.21
edge_CAT-4j_CAT-4o,lig_CAT-4j,lig_CAT-4o,-0.3600000000000012,0.0,-0.44,0.13
edge_CAT-4k_CAT-4o,lig_CAT-4k,lig_CAT-4o,-1.5300000000000002,0.0,-1.17,0.12
edge_CAT-4l_CAT-13k,lig_CAT-4l,lig_CAT-13k,-0.35999999999999943,0.0,-0.89,0.45
edge_CAT-4m_CAT-13j,lig_CAT-4m,lig_CAT-13j,0.41000000000000014,0.0,1.60,0.18
edge_CAT-4m_CAT-13k,lig_CAT-4m,lig_CAT-13k,-0.5499999999999989,0.0,1.56,0.16
edge_CAT-4m_CAT-13m,lig_CAT-4m,lig_CAT-13m,0.39000000000000057,0.0,0.33,0.07
edge_CAT-4m_CAT-4c,lig_CAT-4m,lig_CAT-4c,1.2999999999999998,0.0,1.05,0.48
edge_CAT-4m_CAT-4j,lig_CAT-4m,lig_CAT-4j,0.13000000000000078,0.0,0.38,0.27
edge_CAT-4m_CAT-4k,lig_CAT-4m,lig_CAT-4k,1.2999999999999998,0.0,2.08,0.19
edge_CAT-4m_CAT-4l,lig_CAT-4m,lig_CAT-4l,-0.1899999999999995,0.0,1.85,0.82
edge_CAT-4m_CAT-4n,lig_CAT-4m,lig_CAT-4n,0.05000000000000071,0.0,-0.04,0.30
edge_CAT-4m_CAT-4p,lig_CAT-4m,lig_CAT-4p,-0.9299999999999997,0.0,-0.55,0.06
edge_CAT-4n_CAT-13k,lig_CAT-4n,lig_CAT-13k,-0.5999999999999996,0.0,0.88,0.90
edge_CAT-4p_CAT-13k,lig_CAT-4p,lig_CAT-13k,0.3800000000000008,0.0,1.86,0.30
