name,smiles,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
8654,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([O][C]([H])([H])[H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-11.2,0.0,-9.37,0.28
9373,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([F])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.97,0.0,-10.96,0.12
6674,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]5([H])[C]([H])([H])[C]5([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.17,0.0,-9.64,0.15
2359,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([F])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-10.84,0.0,-11.57,0.17
3053,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([C]([H])([H])[H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-8.02,2.83,-8.76,0.23
3507,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.5,0.0,-7.34,0.18
5602,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])=[C]([H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.51,0.0,-11.58,0.20
8550,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([C]#[N])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.68,0.0,-9.95,0.20
7447,[H][O][C]([H])([H])[C]([C]1=[C]([H])[C]([H])=[C]([C]([H])([H])[O][C]2=[C]([H])[C]([H])=[C]([C]3=[C]4[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[N]4[N]=[C]3[C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])[C]([H])=[C]2[H])[C]([H])=[C]1[H])([C]([H])([H])[H])[C]([H])([H])[H],-8.87,1.62,-9.02,0.15
8794,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]5([C]#[N])[C]([H])([H])[C]5([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.12,0.0,-9.42,0.82
