name,smiles,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
7447,[H][O][C]([H])([H])[C]([C]1=[C]([H])[C]([H])=[C]([C]([H])([H])[O][C]2=[C]([H])[C]([H])=[C]([C]3=[C]4[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[N]4[N]=[C]3[C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])[C]([H])=[C]2[H])[C]([H])=[C]1[H])([C]([H])([H])[H])[C]([H])([H])[H],-8.87,1.62,-8.12,0.22
9022,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([C]([H])([H])[H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.07,1.41,-8.86,0.24
1495,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([O][H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-8.06,1.37,-8.16,0.16
2606,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([H])[C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-9.58,0.0,-10.99,0.27
3040,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([O][C]([F])([F])[F])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-9.51,0.0,-10.20,0.20
6691,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]5([H])[C]([H])([H])[C]5([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-9.94,0.0,-9.99,0.22
8602,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-10.57,0.0,-10.47,0.19
2879,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([O][C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.27,0.0,-7.43,0.21
4326,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([O][C]([H])([C]([H])([H])[H])[C]([H])([H])[H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-7.67,3.53,-4.07,0.38
8654,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([O][C]([H])([H])[H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-11.2,0.0,-9.41,0.50
9373,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([F])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.97,0.0,-10.75,0.17
6674,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]5([H])[C]([H])([H])[C]5([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.17,0.0,-9.90,0.20
2359,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([F])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-10.84,0.0,-11.00,0.22
3053,[H][O][C]([H])([H])[C]([H])([H])[N]1[C](=[O])[C]2=[C]([C]3=[C]([H])[C]([C]([H])([H])[H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]3[H])[C]([C]3=[C]([H])[C]([H])=[N][C]([H])=[C]3[H])=[N][N]2[C]([H])([H])[C]1([H])[H],-8.02,2.83,-7.99,0.27
3507,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.5,0.0,-7.23,0.18
5602,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])=[C]([H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.51,0.0,-11.28,0.17
8550,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]([C]#[N])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-9.68,0.0,-10.39,0.19
8794,[H][C]1=[N][C]([H])=[C]([H])[C]([C]2=[N][N]3[C](=[C]2[C]2=[C]([H])[C]([H])=[C]([O][C]([H])([H])[C]4=[C]([H])[C]([H])=[C]([C]5([C]#[N])[C]([H])([H])[C]5([H])[H])[C]([H])=[C]4[H])[C]([H])=[C]2[H])[C](=[O])[N]([H])[C]([H])([H])[C]3([H])[H])=[C]1[H],-10.12,0.0,-10.92,0.25
