name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,lig_CHEMBL3402749_500_9,lig_CHEMBL3402748_5300_8,1.4100000000000001,0.0,0.80,0.13
edge_CHEMBL3402749_500_9_CHEMBL3402751_2100_11,lig_CHEMBL3402749_500_9,lig_CHEMBL3402751_2100_11,0.8600000000000003,0.0,0.23,0.20
edge_CHEMBL3402749_500_9_CHEMBL3402754_40_14,lig_CHEMBL3402749_500_9,lig_CHEMBL3402754_40_14,-1.5099999999999998,0.0,-5.05,0.18
edge_CHEMBL3402755_4200_15_CHEMBL3402753_200_13,lig_CHEMBL3402755_4200_15,lig_CHEMBL3402753_200_13,-1.8199999999999994,0.0,0.45,0.16
edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,lig_CHEMBL3402755_4200_15,lig_CHEMBL3402754_40_14,-2.7800000000000002,0.0,-5.66,0.19
edge_CHEMBL3402755_4200_15_CHEMBL3402761_1_21,lig_CHEMBL3402755_4200_15,lig_CHEMBL3402761_1_21,-4.97,0.0,-6.69,0.52
edge_CHEMBL3402754_40_14_CHEMBL3402751_2100_11,lig_CHEMBL3402754_40_14,lig_CHEMBL3402751_2100_11,2.37,0.0,3.67,0.14
edge_CHEMBL3402754_40_14_CHEMBL3402761_1_21,lig_CHEMBL3402754_40_14,lig_CHEMBL3402761_1_21,-2.1899999999999995,0.0,-2.25,0.93
edge_CHEMBL3402750_400_10_CHEMBL3402747_3400_7,lig_CHEMBL3402750_400_10,lig_CHEMBL3402747_3400_7,1.2699999999999996,0.0,0.42,0.13
edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,lig_CHEMBL3402750_400_10,lig_CHEMBL3402748_5300_8,1.5399999999999991,0.0,1.64,0.25
edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,lig_CHEMBL3402750_400_10,lig_CHEMBL3402749_500_9,0.129999999999999,0.0,1.04,0.07
edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,lig_CHEMBL3402750_400_10,lig_CHEMBL3402751_2100_11,0.9899999999999993,0.0,4.11,0.37
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,lig_CHEMBL3402753_200_13,lig_CHEMBL3402747_3400_7,1.6899999999999995,0.0,2.39,0.98
edge_CHEMBL3402753_200_13_CHEMBL3402748_5300_8,lig_CHEMBL3402753_200_13,lig_CHEMBL3402748_5300_8,1.959999999999999,0.0,4.39,0.23
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,lig_CHEMBL3402753_200_13,lig_CHEMBL3402750_400_10,0.41999999999999993,0.0,0.70,0.32
edge_CHEMBL3402753_200_13_CHEMBL3402754_40_14,lig_CHEMBL3402753_200_13,lig_CHEMBL3402754_40_14,-0.9600000000000009,0.0,-0.40,0.08
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,lig_CHEMBL3402753_200_13,lig_CHEMBL3402755_4200_15,1.8199999999999994,0.0,0.30,0.16
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,lig_CHEMBL3402753_200_13,lig_CHEMBL3402761_1_21,-3.1500000000000004,0.0,-2.57,0.48
edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,lig_CHEMBL3402761_1_21,lig_CHEMBL3402754_40_14,2.1899999999999995,0.0,2.20,0.49
edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,lig_CHEMBL3402761_1_21,lig_CHEMBL3402755_4200_15,4.97,0.0,3.55,0.20
edge_CHEMBL3402761_1_21_CHEMBL3402760_1,lig_CHEMBL3402761_1_21,lig_CHEMBL3402760_1,0.0,0.0,-1.82,0.65
edge_CHEMBL3402761_1_21_CHEMBL3402762_1,lig_CHEMBL3402761_1_21,lig_CHEMBL3402762_1,0.0,0.0,0.25,0.69
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,lig_CHEMBL3402758_10,lig_CHEMBL3402756_2.7,-0.7799999999999994,0.0,1.11,0.19
edge_CHEMBL3402758_10_CHEMBL3402760_1,lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-1.3699999999999992,0.0,-0.76,0.28
edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,lig_CHEMBL3402759_5.7,lig_CHEMBL3402757_6.5,0.08000000000000007,0.0,-0.93,0.26
edge_CHEMBL3402759_5.7_CHEMBL3402758_10,lig_CHEMBL3402759_5.7,lig_CHEMBL3402758_10,0.33999999999999986,0.0,-0.85,0.33
edge_CHEMBL3402762_1_CHEMBL3402760_1,lig_CHEMBL3402762_1,lig_CHEMBL3402760_1,0.0,0.0,1.39,0.42
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,lig_CHEMBL3402765_11-charged-pKa-8.1,lig_CHEMBL3402742_23,0.4299999999999997,0.0,-0.22,0.30
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,lig_CHEMBL3402765_11-charged-pKa-8.1,lig_CHEMBL3402743_42,0.7899999999999991,0.0,1.45,0.18
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,lig_CHEMBL3402765_11-charged-pKa-8.1,lig_CHEMBL3402744_300_4,1.9700000000000006,0.0,3.43,0.43
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,lig_CHEMBL3402765_11-charged-pKa-8.1,lig_CHEMBL3402745_200_5,1.7200000000000006,0.0,1.49,0.46
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,lig_CHEMBL3402765_11-charged-pKa-8.1,lig_CHEMBL3402764_90,1.25,0.0,0.93,0.24
